,Precinct,OfnsDesc,CrimeCount
169,7,ANTICIPATORY OFFENSES,1
170,7,POSSESSION OF STOLEN PROPERTY,9
171,7,MURDER & NON-NEGL. MANSLAUGHTER,4
172,7,OTHER OFFENSES RELATED TO THEFT,51
173,7,ARSON,2
174,7,VEHICLE AND TRAFFIC LAWS,36
175,7,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,58
176,7,THEFT-FRAUD,13
177,7,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
178,7,FRAUDS,4
179,7,OFFENSES INVOLVING FRAUD,7
180,9,ANTICIPATORY OFFENSES,2
181,9,FORGERY,73
182,9,RAPE,4
183,9,FORCIBLE TOUCHING,3
184,9,ASSAULT 3 & RELATED OFFENSES,300
185,9,OFFENSES AGAINST THE PERSON,26
186,9,OFFENSES RELATED TO CHILDREN,3
187,9,OTHER TRAFFIC INFRACTION,77
188,9,HARASSMENT,2
189,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
190,9,KIDNAPPING & RELATED OFFENSES,3
191,9,POSSESSION OF STOLEN PROPERTY,22
192,9,DISORDERLY CONDUCT,35
193,9,OTHER STATE LAWS,238
194,9,CRIMINAL TRESPASS,364
195,9,INTOXICATED/IMPAIRED DRIVING,5
196,9,GAMBLING,5
197,9,GRAND LARCENY,127
198,9,ARSON,2
199,9,ROBBERY,127
200,9,DANGEROUS WEAPONS,153
201,9,MISCELLANEOUS PENAL LAW,109
202,9,CRIMINAL MISCHIEF & RELATED OFFENSES,168
203,9,MOVING INFRACTIONS,10
204,9,GRAND LARCENY OF MOTOR VEHICLE,11
205,9,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
206,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,119
207,9,F.C.A. P.I.N.O.S.,1
208,9,THEFT-FRAUD,20
209,9,VEHICLE AND TRAFFIC LAWS,20
210,9,FELONY ASSAULT,120
211,9,SEX CRIMES,20
212,9,OFFENSES INVOLVING FRAUD,7
213,9,PROSTITUTION & RELATED OFFENSES,43
214,9,DANGEROUS DRUGS,836
215,9,INTOXICATED & IMPAIRED DRIVING,20
216,9,BURGLAR'S TOOLS,7
217,9,OTHER STATE LAWS (NON PENAL LAW),145
218,9,FRAUDS,8
219,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,61
220,9,PETIT LARCENY,96
221,9,HARRASSMENT 2,8
222,9,OTHER OFFENSES RELATED TO THEFT,157
223,9,MURDER & NON-NEGL. MANSLAUGHTER,8
224,9,POSSESSION OF STOLEN PROPERTY 5,696
225,9,LOITERING FOR DRUG PURPOSES,9
226,9,BURGLARY,72
227,10,PROSTITUTION & RELATED OFFENSES,26
228,10,MOVING INFRACTIONS,24
229,10,GRAND LARCENY OF MOTOR VEHICLE,3
230,10,OTHER TRAFFIC INFRACTION,323
231,10,INTOXICATED & IMPAIRED DRIVING,231
232,10,HARRASSMENT 2,3
233,10,OFFENSES AGAINST THE PERSON,18
234,10,CRIMINAL TRESPASS,112
235,10,BURGLARY,25
236,10,ROBBERY,105
237,10,POSSESSION OF STOLEN PROPERTY 5,164
238,10,OTHER STATE LAWS (NON PENAL LAW),25
239,10,ANTICIPATORY OFFENSES,2
240,10,DANGEROUS DRUGS,661
241,10,FRAUDS,14
242,10,CRIMINAL MISCHIEF & RELATED OFFENSES,112
243,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,41
244,10,MISCELLANEOUS PENAL LAW,112
245,10,DANGEROUS WEAPONS,170
246,10,F.C.A. P.I.N.O.S.,118
247,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,93
248,10,DISORDERLY CONDUCT,13
249,10,INTOXICATED/IMPAIRED DRIVING,13
250,10,ASSAULT 3 & RELATED OFFENSES,249
251,10,HARASSMENT,6
252,10,FORCIBLE TOUCHING,7
253,10,PETIT LARCENY,42
254,10,FORGERY,75
255,10,THEFT-FRAUD,19
256,10,POSSESSION OF STOLEN PROPERTY,22
257,10,ADMINISTRATIVE CODE,1
258,10,MURDER & NON-NEGL. MANSLAUGHTER,6
259,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),1
260,10,SEX CRIMES,6
261,10,FRAUDULENT ACCOSTING,1
262,10,GRAND LARCENY,128
263,10,BURGLAR'S TOOLS,1
264,10,GAMBLING,3
265,10,OFFENSES INVOLVING FRAUD,22
266,10,FELONY ASSAULT,118
267,10,VEHICLE AND TRAFFIC LAWS,191
268,10,OTHER STATE LAWS,278
269,10,OTHER OFFENSES RELATED TO THEFT,125
270,13,HARRASSMENT 2,3
271,13,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
272,13,GAMBLING,2
273,13,CRIMINAL TRESPASS,60
274,13,FELONY ASSAULT,137
275,13,THEFT-FRAUD,15
276,13,OFFENSES AGAINST PUBLIC SAFETY,1
277,13,HARASSMENT,11
278,13,PETIT LARCENY,141
279,13,OFFENSES INVOLVING FRAUD,26
280,13,OFFENSES AGAINST THE PERSON,10
281,13,OFFENSES RELATED TO CHILDREN,1
282,13,F.C.A. P.I.N.O.S.,3
283,13,FRAUDULENT ACCOSTING,1
284,13,LOITERING,1
285,13,DISORDERLY CONDUCT,32
286,13,INTOXICATED/IMPAIRED DRIVING,9
287,13,MURDER & NON-NEGL. MANSLAUGHTER,4
288,13,BURGLARY,81
289,13,POSSESSION OF STOLEN PROPERTY 5,547
290,13,ALCOHOLIC BEVERAGE CONTROL LAW,1
291,13,MISCELLANEOUS PENAL LAW,69
292,13,GRAND LARCENY OF MOTOR VEHICLE,5
293,13,CRIMINAL MISCHIEF & RELATED OFFENSES,98
294,13,OTHER TRAFFIC INFRACTION,101
295,13,DANGEROUS WEAPONS,171
296,13,FRAUDS,18
297,13,FORCIBLE TOUCHING,55
298,13,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,38
299,13,ASSAULT 3 & RELATED OFFENSES,215
300,13,INTOXICATED & IMPAIRED DRIVING,50
301,13,OTHER STATE LAWS,404
302,13,OTHER OFFENSES RELATED TO THEFT,589
303,13,BURGLAR'S TOOLS,2
304,13,PROSTITUTION & RELATED OFFENSES,88
305,13,OFFENSES AGAINST PUBLIC ADMINISTRATION,96
306,13,OTHER STATE LAWS (NON PENAL LAW),231
307,13,ROBBERY,94
308,13,FORGERY,156
309,13,DANGEROUS DRUGS,377
310,13,VEHICLE AND TRAFFIC LAWS,39
311,13,JOSTLING,2
312,13,RAPE,4
313,13,POSSESSION OF STOLEN PROPERTY,22
314,13,MOVING INFRACTIONS,4
315,13,GRAND LARCENY,185
316,13,ESCAPE 3,1
317,13,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
318,13,SEX CRIMES,17
319,14,HARRASSMENT 2,12
320,14,"LOITERING/GAMBLING (CARDS, DICE, ETC)",7
321,14,MURDER & NON-NEGL. MANSLAUGHTER,3
322,14,OFFENSES RELATED TO CHILDREN,3
323,14,INTOXICATED/IMPAIRED DRIVING,6
324,14,FORCIBLE TOUCHING,147
325,14,LOITERING,90
326,14,BURGLAR'S TOOLS,19
327,14,JOSTLING,5
328,14,CRIMINAL MISCHIEF & RELATED OFFENSES,167
329,14,BURGLARY,166
330,14,FRAUDULENT ACCOSTING,104
331,14,FELONY ASSAULT,162
332,14,HARASSMENT,8
333,14,PROSTITUTION & RELATED OFFENSES,146
334,14,MOVING INFRACTIONS,4
335,14,OFFENSES INVOLVING FRAUD,111
336,14,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),9
337,14,ROBBERY,133
338,14,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,190
339,14,OTHER TRAFFIC INFRACTION,245
340,14,OTHER STATE LAWS,1400
341,14,ADMINISTRATIVE CODE,43
342,14,POSSESSION OF STOLEN PROPERTY 5,2734
343,14,CRIMINAL TRESPASS,428
344,14,OFFENSES AGAINST PUBLIC ADMINISTRATION,361
345,14,INTOXICATED & IMPAIRED DRIVING,75
346,14,ASSAULT 3 & RELATED OFFENSES,457
347,14,FORGERY,352
348,14,FRAUDS,59
349,14,F.C.A. P.I.N.O.S.,37
350,14,GRAND LARCENY,512
351,14,OTHER OFFENSES RELATED TO THEFT,2514
352,14,DISORDERLY CONDUCT,330
353,14,VEHICLE AND TRAFFIC LAWS,62
354,14,GRAND LARCENY OF MOTOR VEHICLE,2
355,14,PETIT LARCENY,529
356,14,LOITERING FOR DRUG PURPOSES,2
357,14,ESCAPE 3,1
358,14,OFFENSES AGAINST THE PERSON,34
359,14,POSSESSION OF STOLEN PROPERTY,64
360,14,OTHER STATE LAWS (NON PENAL LAW),820
361,14,THEFT-FRAUD,55
362,14,KIDNAPPING & RELATED OFFENSES,2
363,14,DANGEROUS DRUGS,705
364,14,SEX CRIMES,33
365,14,RAPE,2
366,14,OFFENSES AGAINST PUBLIC SAFETY,2
367,14,DANGEROUS WEAPONS,294
368,14,GAMBLING,33
369,14,MISCELLANEOUS PENAL LAW,382
370,17,DANGEROUS WEAPONS,22
371,17,PARKING OFFENSES,1
372,17,MURDER & NON-NEGL. MANSLAUGHTER,1
373,17,CRIMINAL TRESPASS,24
374,17,GAMBLING,4
375,17,POSSESSION OF STOLEN PROPERTY,13
376,17,OTHER OFFENSES RELATED TO THEFT,39
377,17,HARASSMENT,2
378,17,VEHICLE AND TRAFFIC LAWS,70
379,17,DANGEROUS DRUGS,72
380,17,OTHER STATE LAWS,139
381,17,PETIT LARCENY,57
382,17,ESCAPE 3,1
383,17,OTHER TRAFFIC INFRACTION,157
384,17,SEX CRIMES,8
385,17,FRAUDS,8
386,17,ASSAULT 3 & RELATED OFFENSES,162
387,17,FORCIBLE TOUCHING,17
388,17,GRAND LARCENY,105
389,17,PROSTITUTION & RELATED OFFENSES,50
390,17,FELONY ASSAULT,50
391,17,DISORDERLY CONDUCT,169
392,17,MOVING INFRACTIONS,11
393,17,CRIMINAL MISCHIEF & RELATED OFFENSES,67
394,17,OFFENSES INVOLVING FRAUD,11
395,17,POSSESSION OF STOLEN PROPERTY 5,98
396,17,INTOXICATED/IMPAIRED DRIVING,7
397,17,OFFENSES AGAINST THE PERSON,7
398,17,FORGERY,69
399,17,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),4
400,17,INTOXICATED & IMPAIRED DRIVING,96
401,17,F.C.A. P.I.N.O.S.,1
402,17,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,25
403,17,HARRASSMENT 2,1
404,17,BURGLARY,30
405,17,MISCELLANEOUS PENAL LAW,26
406,17,RAPE,3
407,17,OFFENSES AGAINST PUBLIC ADMINISTRATION,81
408,17,ROBBERY,32
409,17,OTHER STATE LAWS (NON PENAL LAW),60
410,17,BURGLAR'S TOOLS,3
411,17,THEFT-FRAUD,11
412,18,HARASSMENT,18
413,18,CRIMINAL MISCHIEF & RELATED OFFENSES,88
414,18,ANTICIPATORY OFFENSES,2
415,18,POSSESSION OF STOLEN PROPERTY,17
416,18,ROBBERY,76
417,18,OFFENSES AGAINST THE PERSON,19
418,18,OTHER OFFENSES RELATED TO THEFT,216
419,18,BURGLAR'S TOOLS,8
420,18,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,67
421,18,FORGERY,119
422,18,OTHER STATE LAWS,501
423,18,CRIMINAL TRESPASS,48
424,18,FRAUDULENT ACCOSTING,30
425,18,POSSESSION OF STOLEN PROPERTY 5,553
426,18,DANGEROUS DRUGS,542
427,18,THEFT-FRAUD,49
428,18,OTHER TRAFFIC INFRACTION,210
429,18,FORCIBLE TOUCHING,17
430,18,VEHICLE AND TRAFFIC LAWS,55
431,18,RAPE,7
432,18,GRAND LARCENY,349
433,18,JOSTLING,2
434,18,BURGLARY,75
435,18,OTHER STATE LAWS (NON PENAL LAW),352
436,18,MISCELLANEOUS PENAL LAW,52
437,18,INTOXICATED/IMPAIRED DRIVING,6
438,18,DANGEROUS WEAPONS,91
439,18,HARRASSMENT 2,2
440,18,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),1
441,18,INTOXICATED & IMPAIRED DRIVING,74
442,18,LOITERING FOR DRUG PURPOSES,1
443,18,MURDER & NON-NEGL. MANSLAUGHTER,5
444,18,DISORDERLY CONDUCT,103
445,18,FELONY ASSAULT,107
446,18,GAMBLING,3
447,18,SEX CRIMES,14
448,18,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
449,18,OFFENSES AGAINST PUBLIC ADMINISTRATION,110
450,18,PROSTITUTION & RELATED OFFENSES,232
451,18,OFFENSES INVOLVING FRAUD,97
452,18,ARSON,4
453,18,PETIT LARCENY,140
454,18,ASSAULT 3 & RELATED OFFENSES,313
455,18,F.C.A. P.I.N.O.S.,14
456,18,FRAUDS,16
457,18,GRAND LARCENY OF MOTOR VEHICLE,3
458,18,MOVING INFRACTIONS,9
459,18,ESCAPE 3,1
460,18,KIDNAPPING & RELATED OFFENSES,4
461,19,OTHER STATE LAWS,66
462,19,DANGEROUS WEAPONS,39
463,19,MOVING INFRACTIONS,28
464,19,OFFENSES AGAINST PUBLIC ADMINISTRATION,84
465,19,POSSESSION OF STOLEN PROPERTY 5,649
466,19,ROBBERY,80
467,19,CRIMINAL TRESPASS,43
468,19,OTHER OFFENSES RELATED TO THEFT,86
469,19,DISORDERLY CONDUCT,45
470,19,OTHER STATE LAWS (NON PENAL LAW),52
471,19,OTHER TRAFFIC INFRACTION,356
472,19,GAMBLING,1
473,19,BURGLAR'S TOOLS,6
474,19,CRIMINAL MISCHIEF & RELATED OFFENSES,103
475,19,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),6
476,19,GRAND LARCENY,304
477,19,POSSESSION OF STOLEN PROPERTY,12
478,19,FORCIBLE TOUCHING,24
479,19,ARSON,2
480,19,FELONY ASSAULT,47
481,19,FORGERY,153
482,19,ASSAULT 3 & RELATED OFFENSES,219
483,19,GRAND LARCENY OF MOTOR VEHICLE,2
484,19,BURGLARY,89
485,19,OFFENSES INVOLVING FRAUD,24
486,19,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,54
487,19,INTOXICATED/IMPAIRED DRIVING,20
488,19,HARASSMENT,8
489,19,PETIT LARCENY,102
490,19,DANGEROUS DRUGS,174
491,19,MISCELLANEOUS PENAL LAW,64
492,19,FRAUDS,11
493,19,SEX CRIMES,16
494,19,THEFT-FRAUD,23
495,19,OFFENSES AGAINST THE PERSON,30
496,19,VEHICLE AND TRAFFIC LAWS,105
497,19,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
498,19,F.C.A. P.I.N.O.S.,2
499,19,INTOXICATED & IMPAIRED DRIVING,227
500,19,FRAUDULENT ACCOSTING,2
501,19,MURDER & NON-NEGL. MANSLAUGHTER,2
502,19,KIDNAPPING & RELATED OFFENSES,1
503,20,BURGLAR'S TOOLS,11
504,20,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),6
505,20,THEFT-FRAUD,12
506,20,GRAND LARCENY OF MOTOR VEHICLE,3
507,20,OFFENSES AGAINST PUBLIC ADMINISTRATION,95
508,20,VEHICLE AND TRAFFIC LAWS,44
509,20,INTOXICATED/IMPAIRED DRIVING,3
510,20,MISCELLANEOUS PENAL LAW,43
511,20,INTOXICATED & IMPAIRED DRIVING,67
512,20,SEX CRIMES,6
513,20,OTHER STATE LAWS (NON PENAL LAW),96
514,20,OTHER OFFENSES RELATED TO THEFT,72
515,20,FORGERY,71
516,20,DANGEROUS WEAPONS,48
517,20,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,44
518,20,KIDNAPPING & RELATED OFFENSES,2
519,20,DANGEROUS DRUGS,152
520,20,ASSAULT 3 & RELATED OFFENSES,223
521,20,FRAUDS,9
522,20,BURGLARY,34
523,20,GRAND LARCENY,137
524,20,CRIMINAL TRESPASS,110
525,20,CHILD ABANDONMENT/NON SUPPORT 1,1
526,20,RAPE,4
527,20,HARASSMENT,4
528,20,DISORDERLY CONDUCT,14
529,20,FELONY ASSAULT,56
530,20,OFFENSES AGAINST THE PERSON,15
531,20,MOVING INFRACTIONS,3
532,20,POSSESSION OF STOLEN PROPERTY,15
533,20,PROSTITUTION & RELATED OFFENSES,4
534,20,ARSON,1
535,20,POSSESSION OF STOLEN PROPERTY 5,253
536,20,OTHER TRAFFIC INFRACTION,330
537,20,OTHER STATE LAWS,79
538,20,F.C.A. P.I.N.O.S.,2
539,20,OFFENSES INVOLVING FRAUD,8
540,20,ROBBERY,92
541,20,HARRASSMENT 2,5
542,20,CRIMINAL MISCHIEF & RELATED OFFENSES,78
543,20,FRAUDULENT ACCOSTING,3
544,20,PETIT LARCENY,81
545,20,LOITERING FOR DRUG PURPOSES,1
546,20,FORCIBLE TOUCHING,8
547,20,MURDER & NON-NEGL. MANSLAUGHTER,3
548,22,DANGEROUS WEAPONS,3
549,22,FRAUDS,3
550,22,OTHER TRAFFIC INFRACTION,113
551,22,RAPE,1
552,22,THEFT-FRAUD,1
553,22,MOVING INFRACTIONS,1
554,22,INTOXICATED & IMPAIRED DRIVING,3
555,22,ADMINISTRATIVE CODE,1
556,22,VEHICLE AND TRAFFIC LAWS,9
557,22,GRAND LARCENY,8
558,22,FELONY ASSAULT,7
559,22,DISORDERLY CONDUCT,3
560,22,POSSESSION OF STOLEN PROPERTY,3
561,22,POSSESSION OF STOLEN PROPERTY 5,3
562,22,ROBBERY,25
563,22,MISCELLANEOUS PENAL LAW,5
564,22,OTHER STATE LAWS,28
565,22,FORGERY,6
566,22,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,24
567,22,OFFENSES AGAINST PUBLIC ADMINISTRATION,20
568,22,OFFENSES INVOLVING FRAUD,2
569,22,CRIMINAL MISCHIEF & RELATED OFFENSES,4
570,22,OTHER STATE LAWS (NON PENAL LAW),217
571,22,OFFENSES AGAINST THE PERSON,2
572,22,ASSAULT 3 & RELATED OFFENSES,20
573,22,BURGLARY,2
574,22,SEX CRIMES,2
575,22,ANTICIPATORY OFFENSES,2
576,22,DANGEROUS DRUGS,131
577,22,PETIT LARCENY,4
578,23,OFFENSES AGAINST THE PERSON,23
579,23,RAPE,8
580,23,ROBBERY,219
581,23,OTHER STATE LAWS,320
582,23,POSSESSION OF STOLEN PROPERTY 5,53
583,23,MISCELLANEOUS PENAL LAW,270
584,23,MOVING INFRACTIONS,5
585,23,GRAND LARCENY OF MOTOR VEHICLE,5
586,23,FORCIBLE TOUCHING,8
587,23,MURDER & NON-NEGL. MANSLAUGHTER,8
588,23,BURGLARY,36
589,23,DISORDERLY CONDUCT,63
590,23,GAMBLING,23
591,23,DANGEROUS DRUGS,1598
592,23,FORGERY,149
593,23,PETIT LARCENY,76
594,23,ARSON,3
595,23,OFFENSES AGAINST PUBLIC ADMINISTRATION,232
596,23,CRIMINAL MISCHIEF & RELATED OFFENSES,125
597,23,KIDNAPPING & RELATED OFFENSES,2
598,23,CRIMINAL TRESPASS,963
599,23,ADMINISTRATIVE CODE,1
600,23,ANTICIPATORY OFFENSES,1
601,23,LOITERING,1
602,23,OTHER STATE LAWS (NON PENAL LAW),77
603,23,OFFENSES AGAINST PUBLIC SAFETY,4
604,23,HARASSMENT,9
605,23,VEHICLE AND TRAFFIC LAWS,78
606,23,OTHER TRAFFIC INFRACTION,210
607,23,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),16
608,23,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
609,23,BURGLAR'S TOOLS,1
610,23,THEFT-FRAUD,2
611,23,FELONY ASSAULT,180
612,23,POSSESSION OF STOLEN PROPERTY,6
613,23,INTOXICATED/IMPAIRED DRIVING,7
614,23,SEX CRIMES,28
615,23,PROSTITUTION & RELATED OFFENSES,13
616,23,OFFENSES INVOLVING FRAUD,19
617,23,DANGEROUS WEAPONS,283
618,23,GRAND LARCENY,68
619,23,INTOXICATED & IMPAIRED DRIVING,42
620,23,FRAUDS,19
621,23,ASSAULT 3 & RELATED OFFENSES,499
622,23,F.C.A. P.I.N.O.S.,7
623,23,OTHER OFFENSES RELATED TO THEFT,128
624,23,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,70
625,24,OTHER OFFENSES RELATED TO THEFT,195
626,24,KIDNAPPING & RELATED OFFENSES,1
627,24,JOSTLING,1
628,24,GAMBLING,18
629,24,ROBBERY,138
630,24,OTHER STATE LAWS,292
631,24,INTOXICATED/IMPAIRED DRIVING,1
632,24,ARSON,1
633,24,OFFENSES AGAINST THE PERSON,12
