,Precinct,OfnsDesc,CrimeCount
65,5,BURGLAR'S TOOLS,15
66,5,GRAND LARCENY,773
67,5,POSSESSION OF STOLEN PROPERTY,19
68,5,OFFENSES AGAINST THE PERSON,15
69,5,F.C.A. P.I.N.O.S.,432
70,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,180
71,5,ANTICIPATORY OFFENSES,14
72,5,OTHER TRAFFIC INFRACTION,46
73,5,HARRASSMENT 2,5
74,5,OTHER STATE LAWS,162
75,5,OFFENSES INVOLVING FRAUD,124
76,5,ROBBERY,120
77,5,FORGERY,120
78,5,VEHICLE AND TRAFFIC LAWS,196
79,5,DANGEROUS WEAPONS,104
80,5,ENDAN WELFARE INCOMP,2
81,5,GAMBLING,6
82,5,ALCOHOLIC BEVERAGE CONTROL LAW,7
83,5,ARSON,2
84,5,ADMINISTRATIVE CODE,8
85,5,THEFT-FRAUD,87
86,5,NYS LAWS-UNCLASSIFIED FELONY,2
87,5,JOSTLING,5
88,5,PETIT LARCENY,288
89,5,BURGLARY,78
90,5,OFF. AGNST PUB ORD SENSBLTY &,10
91,5,CRIMINAL TRESPASS,67
92,5,FORCIBLE TOUCHING,11
93,5,SEX CRIMES,64
94,5,CRIMINAL MISCHIEF & RELATED OFFENSES,221
95,5,KIDNAPPING & RELATED OFFENSES,3
96,5,GRAND LARCENY OF MOTOR VEHICLE,12
97,5,OTHER OFFENSES RELATED TO THEFT,49
98,5,OTHER STATE LAWS (NON PENAL LA,3
99,6,FRAUDULENT ACCOSTING,9
100,6,OFF. AGNST PUB ORD SENSBLTY &,11
101,6,DISORDERLY CONDUCT,1
102,6,ADMINISTRATIVE CODE,8
103,6,OTHER STATE LAWS (NON PENAL LA,8
104,6,POSSESSION OF STOLEN PROPERTY 5,30
105,6,PROSTITUTION & RELATED OFFENSES,16
106,6,FELONY ASSAULT,94
107,6,CRIMINAL MISCHIEF & RELATED OFFENSES,94
108,6,BURGLARY,93
109,6,OTHER OFFENSES RELATED TO THEFT,83
110,6,DANGEROUS WEAPONS,83
111,6,VEHICLE AND TRAFFIC LAWS,79
112,6,MISCELLANEOUS PENAL LAW,75
113,6,CRIMINAL TRESPASS,72
114,6,OFFENSES AGAINST PUBLIC ADMINISTRATION,67
115,6,SEX CRIMES,16
116,6,POSSESSION OF STOLEN PROPERTY,58
117,6,ROBBERY,227
118,6,INTOXICATED & IMPAIRED DRIVING,49
119,6,GRAND LARCENY,233
120,6,FORGERY,44
121,6,ASSAULT 3 & RELATED OFFENSES,254
122,6,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,27
123,6,ENDAN WELFARE INCOMP,1
124,6,FRAUDS,21
125,6,OTHER STATE LAWS (NON PENAL LAW),16
126,6,BURGLAR'S TOOLS,52
127,6,F.C.A. P.I.N.O.S.,7
128,6,OTHER STATE LAWS,19
129,6,MURDER & NON-NEGL. MANSLAUGHTER,5
130,6,GRAND LARCENY OF MOTOR VEHICLE,3
131,6,NYS LAWS-UNCLASSIFIED FELONY,3
132,6,JOSTLING,3
133,6,PETIT LARCENY,381
134,6,OTHER TRAFFIC INFRACTION,4
135,6,DANGEROUS DRUGS,443
136,6,OFFENSES AGAINST THE PERSON,6
137,6,OFFENSES INVOLVING FRAUD,6
138,6,GAMBLING,5
139,6,CRIMINAL MISCHIEF & RELATED OF,3
140,6,INTOXICATED/IMPAIRED DRIVING,3
141,6,FORCIBLE TOUCHING,5
142,6,HARRASSMENT 2,2
143,7,THEFT-FRAUD,4
144,7,OFFENSES INVOLVING FRAUD,5
145,7,ROBBERY,86
146,7,DANGEROUS DRUGS,309
147,7,BURGLAR'S TOOLS,4
148,7,POSSESSION OF STOLEN PROPERTY 5,11
149,7,OFFENSES AGAINST THE PERSON,5
150,7,ADMINISTRATIVE CODE,1
151,7,FRAUDS,4
152,7,F.C.A. P.I.N.O.S.,4
153,7,BURGLARY,60
154,7,INTOXICATED/IMPAIRED DRIVING,4
155,7,SEX CRIMES,15
156,7,OTHER STATE LAWS,15
157,7,CRIMINAL MISCHIEF & RELATED OF,4
158,7,RAPE,3
159,7,OTHER TRAFFIC INFRACTION,21
160,7,GRAND LARCENY,75
161,7,VEHICLE AND TRAFFIC LAWS,281
162,7,DISORDERLY CONDUCT,18
163,7,DANGEROUS WEAPONS,74
164,7,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,25
165,7,NYS LAWS-UNCLASSIFIED FELONY,5
166,7,MISCELLANEOUS PENAL LAW,72
167,7,ASSAULT 3 & RELATED OFFENSES,343
168,7,FORCIBLE TOUCHING,3
169,7,OTHER STATE LAWS (NON PENAL LA,6
170,7,PROSTITUTION & RELATED OFFENSES,7
171,7,MURDER & NON-NEGL. MANSLAUGHTER,2
172,7,OFFENSES AGAINST PUBLIC ADMINISTRATION,100
173,7,INTOXICATED & IMPAIRED DRIVING,32
174,7,GAMBLING,2
175,7,POSSESSION OF STOLEN PROPERTY,8
176,7,FRAUDULENT ACCOSTING,2
177,7,OFFENSES AGAINST PUBLIC SAFETY,1
178,7,CRIMINAL TRESPASS,147
179,7,FELONY ASSAULT,118
180,7,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),6
181,7,MOVING INFRACTIONS,1
182,7,CHILD ABANDONMENT/NON SUPPORT,1
183,7,PETIT LARCENY,172
184,7,CRIMINAL MISCHIEF & RELATED OFFENSES,116
185,7,ALCOHOLIC BEVERAGE CONTROL LAW,2
186,7,OTHER OFFENSES RELATED TO THEFT,31
187,7,FORGERY,50
188,7,OTHER STATE LAWS (NON PENAL LAW),4
189,7,OFF. AGNST PUB ORD SENSBLTY &,35
190,9,INTOXICATED/IMPAIRED DRIVING,1
191,9,OFF. AGNST PUB ORD SENSBLTY &,21
192,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,21
193,9,ADMINISTRATIVE CODE,1
194,9,PROSTITUTION & RELATED OFFENSES,4
195,9,POSSESSION OF STOLEN PROPERTY 5,20
196,9,THEFT-FRAUD,22
197,9,OFFENSES AGAINST PUBLIC ADMINI,3
198,9,HARRASSMENT 2,1
199,9,OFFENSES AGAINST THE PERSON,1
200,9,ROBBERY,56
201,9,OTHER STATE LAWS (NON PENAL LA,1
202,9,FORGERY,31
203,9,ARSON,4
204,9,BURGLAR'S TOOLS,28
205,9,OTHER STATE LAWS (NON PENAL LAW),4
206,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),1
207,9,ASSAULT 3 & RELATED OFFENSES,292
208,9,GRAND LARCENY OF MOTOR VEHICLE,4
209,9,F.C.A. P.I.N.O.S.,6
210,9,NYS LAWS-UNCLASSIFIED FELONY,2
211,9,FELONY ASSAULT,113
212,9,OTHER TRAFFIC INFRACTION,12
213,9,CRIMINAL TRESPASS,115
214,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,88
215,9,OTHER OFFENSES RELATED TO THEFT,68
216,9,POSSESSION OF STOLEN PROPERTY,14
217,9,CRIMINAL MISCHIEF & RELATED OF,5
218,9,CRIMINAL MISCHIEF & RELATED OFFENSES,117
219,9,OFFENSES INVOLVING FRAUD,8
220,9,INTOXICATED & IMPAIRED DRIVING,15
221,9,FORCIBLE TOUCHING,6
222,9,RAPE,5
223,9,OTHER STATE LAWS,5
224,9,VEHICLE AND TRAFFIC LAWS,139
225,9,DANGEROUS WEAPONS,82
226,9,GRAND LARCENY,142
227,9,FRAUDS,6
228,9,PETIT LARCENY,241
229,9,MISCELLANEOUS PENAL LAW,76
230,9,BURGLARY,79
231,9,DANGEROUS DRUGS,430
232,9,SEX CRIMES,16
233,10,MURDER & NON-NEGL. MANSLAUGHTER,4
234,10,GRAND LARCENY,150
235,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,44
236,10,ASSAULT 3 & RELATED OFFENSES,194
237,10,INTOXICATED & IMPAIRED DRIVING,193
238,10,PETIT LARCENY,139
239,10,F.C.A. P.I.N.O.S.,112
240,10,ADMINISTRATIVE CODE,2
241,10,RAPE,2
242,10,DANGEROUS DRUGS,203
243,10,CRIMINAL MISCHIEF & RELATED OF,1
244,10,VEHICLE AND TRAFFIC LAWS,205
245,10,DISORDERLY CONDUCT,1
246,10,CRIMINAL TRESPASS,84
247,10,GRAND LARCENY OF MOTOR VEHICLE,2
248,10,BURGLARY,61
249,10,OTHER STATE LAWS (NON PENAL LAW),2
250,10,OTHER TRAFFIC INFRACTION,80
251,10,ENDAN WELFARE INCOMP,1
252,10,FELONY ASSAULT,76
253,10,CRIMINAL MISCHIEF & RELATED OFFENSES,74
254,10,ROBBERY,49
255,10,MISCELLANEOUS PENAL LAW,33
256,10,MOVING INFRACTIONS,2
257,10,SEX CRIMES,17
258,10,FORGERY,24
259,10,FORCIBLE TOUCHING,1
260,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,18
261,10,FRAUDULENT ACCOSTING,1
262,10,OFFENSES AGAINST THE PERSON,9
263,10,INTOXICATED/IMPAIRED DRIVING,4
264,10,NEW YORK CITY HEALTH CODE,1
265,10,OFF. AGNST PUB ORD SENSBLTY &,15
266,10,DANGEROUS WEAPONS,33
267,10,JOSTLING,4
268,10,POSSESSION OF STOLEN PROPERTY,8
269,10,OTHER OFFENSES RELATED TO THEFT,32
270,10,PROSTITUTION & RELATED OFFENSES,8
271,10,OTHER STATE LAWS (NON PENAL LA,6
272,10,FRAUDS,6
273,10,POSSESSION OF STOLEN PROPERTY 5,8
274,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
275,10,OTHER STATE LAWS,8
276,10,BURGLAR'S TOOLS,13
277,10,THEFT-FRAUD,4
278,10,OFFENSES INVOLVING FRAUD,5
279,10,NYS LAWS-UNCLASSIFIED FELONY,2
280,13,VEHICLE AND TRAFFIC LAWS,82
281,13,FORCIBLE TOUCHING,14
282,13,OFFENSES AGAINST PUBLIC ADMINISTRATION,84
283,13,ASSAULT 3 & RELATED OFFENSES,303
284,13,PROSTITUTION & RELATED OFFENSES,14
285,13,CRIMINAL TRESPASS,86
286,13,F.C.A. P.I.N.O.S.,17
287,13,CRIMINAL MISCHIEF & RELATED OF,4
288,13,OTHER TRAFFIC INFRACTION,14
289,13,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
290,13,THEFT-FRAUD,4
291,13,FRAUDULENT ACCOSTING,2
292,13,GRAND LARCENY OF MOTOR VEHICLE,6
293,13,JOSTLING,1
294,13,FELONY ASSAULT,135
295,13,OTHER STATE LAWS (NON PENAL LA,8
296,13,DANGEROUS DRUGS,337
297,13,ADMINISTRATIVE CODE,8
298,13,OTHER STATE LAWS (NON PENAL LAW),9
299,13,OTHER STATE LAWS,9
300,13,FRAUDS,9
301,13,BURGLARY,113
302,13,ROBBERY,113
303,13,ESCAPE 3,1
304,13,CRIMINAL MISCHIEF & RELATED OFFENSES,111
305,13,DANGEROUS WEAPONS,103
306,13,MURDER & NON-NEGL. MANSLAUGHTER,5
307,13,PETIT LARCENY,747
308,13,GRAND LARCENY,199
309,13,OTHER OFFENSES RELATED TO THEFT,207
310,13,POSSESSION OF STOLEN PROPERTY,18
311,13,RAPE,4
312,13,MISCELLANEOUS PENAL LAW,41
313,13,INTOXICATED & IMPAIRED DRIVING,34
314,13,OFF. AGNST PUB ORD SENSBLTY &,42
315,13,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,47
316,13,OFFENSES AGAINST THE PERSON,31
317,13,POSSESSION OF STOLEN PROPERTY 5,29
318,13,SEX CRIMES,53
319,13,BURGLAR'S TOOLS,27
320,13,HARRASSMENT 2,3
321,13,OFFENSES INVOLVING FRAUD,24
322,13,INTOXICATED/IMPAIRED DRIVING,6
323,13,DISORDERLY CONDUCT,23
324,13,NYS LAWS-UNCLASSIFIED FELONY,3
325,13,FORGERY,61
326,14,SEX CRIMES,86
327,14,PROSTITUTION & RELATED OFFENSES,44
328,14,MURDER & NON-NEGL. MANSLAUGHTER,6
329,14,ESCAPE 3,1
330,14,KIDNAPPING & RELATED OFFENSES,1
331,14,HARRASSMENT 2,4
332,14,FRAUDULENT ACCOSTING,42
333,14,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,135
334,14,ARSON,1
335,14,ANTICIPATORY OFFENSES,2
336,14,ALCOHOLIC BEVERAGE CONTROL LAW,7
337,14,CRIMINAL MISCHIEF & RELATED OF,6
338,14,DISORDERLY CONDUCT,35
339,14,MISCELLANEOUS PENAL LAW,152
340,14,FELONY ASSAULT,156
341,14,CRIMINAL MISCHIEF & RELATED OFFENSES,160
342,14,BURGLARY,160
343,14,FRAUDS,36
344,14,F.C.A. P.I.N.O.S.,19
345,14,MOVING INFRACTIONS,3
346,14,POSSESSION OF STOLEN PROPERTY,44
347,14,RAPE,8
348,14,ADMINISTRATIVE CODE,45
349,14,OFFENSES AGAINST THE PERSON,26
350,14,FORCIBLE TOUCHING,23
351,14,OTHER STATE LAWS,58
352,14,NYS LAWS-UNCLASSIFIED FELONY,2
353,14,POSSESSION OF STOLEN PROPERTY 5,26
354,14,OTHER TRAFFIC INFRACTION,55
355,14,BURGLAR'S TOOLS,54
356,14,OFFENSES RELATED TO CHILDREN,1
357,14,ROBBERY,117
358,14,OTHER STATE LAWS (NON PENAL LAW),66
359,14,LOITERING,1
360,14,INTOXICATED/IMPAIRED DRIVING,3
361,14,THEFT-FRAUD,30
362,14,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
363,14,JOSTLING,4
364,14,OTHER STATE LAWS (NON PENAL LA,15
365,14,OFF. AGNST PUB ORD SENSBLTY &,32
366,14,GRAND LARCENY OF MOTOR VEHICLE,3
367,14,INTOXICATED & IMPAIRED DRIVING,27
368,14,OFFENSES INVOLVING FRAUD,30
369,14,PETIT LARCENY,2099
370,14,OTHER OFFENSES RELATED TO THEFT,700
371,14,ASSAULT 3 & RELATED OFFENSES,474
372,14,CRIMINAL TRESPASS,262
373,14,DANGEROUS WEAPONS,223
374,14,GRAND LARCENY,592
375,14,VEHICLE AND TRAFFIC LAWS,328
376,14,DANGEROUS DRUGS,1132
377,14,FORGERY,266
378,14,OFFENSES AGAINST PUBLIC ADMINISTRATION,220
379,17,GRAND LARCENY,160
380,17,ADMINISTRATIVE CODE,1
381,17,ANTICIPATORY OFFENSES,1
382,17,OFFENSES AGAINST THE PERSON,13
383,17,PROSTITUTION & RELATED OFFENSES,7
384,17,INTOXICATED/IMPAIRED DRIVING,1
385,17,SEX CRIMES,16
386,17,GRAND LARCENY OF MOTOR VEHICLE,2
387,17,DANGEROUS WEAPONS,34
388,17,VEHICLE AND TRAFFIC LAWS,157
389,17,THEFT-FRAUD,6
390,17,F.C.A. P.I.N.O.S.,2
391,17,BURGLAR'S TOOLS,2
392,17,OTHER STATE LAWS,7
393,17,ASSAULT 3 & RELATED OFFENSES,159
394,17,PETIT LARCENY,300
395,17,NYS LAWS-UNCLASSIFIED FELONY,1
396,17,POSSESSION OF STOLEN PROPERTY,14
397,17,INTOXICATED & IMPAIRED DRIVING,25
398,17,OTHER TRAFFIC INFRACTION,26
399,17,BURGLARY,38
400,17,FRAUDULENT ACCOSTING,1
401,17,OTHER STATE LAWS (NON PENAL LAW),1
402,17,MISCELLANEOUS PENAL LAW,26
403,17,CRIMINAL MISCHIEF & RELATED OFFENSES,42
404,17,ROBBERY,25
405,17,POSSESSION OF STOLEN PROPERTY 5,8
406,17,DISRUPTION OF A RELIGIOUS SERVICE,1
407,17,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),1
408,17,DISORDERLY CONDUCT,1
409,17,CRIMINAL MISCHIEF & RELATED OF,1
410,17,FELONY ASSAULT,55
411,17,OFF. AGNST PUB ORD SENSBLTY &,6
412,17,OFFENSES INVOLVING FRAUD,9
413,17,FRAUDS,6
414,17,OTHER OFFENSES RELATED TO THEFT,98
415,17,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,8
416,17,FORGERY,49
417,17,FORCIBLE TOUCHING,12
418,17,OFFENSES AGAINST PUBLIC ADMINISTRATION,19
419,17,DANGEROUS DRUGS,96
420,17,CRIMINAL TRESPASS,49
421,17,ARSON,1
422,18,CRIMINAL MISCHIEF & RELATED OF,3
423,18,OFF. AGNST PUB ORD SENSBLTY &,16
424,18,FRAUDULENT ACCOSTING,11
425,18,OFFENSES AGAINST THE PERSON,28
426,18,F.C.A. P.I.N.O.S.,15
427,18,FELONY ASSAULT,142
428,18,POSSESSION OF STOLEN PROPERTY,20
429,18,OTHER STATE LAWS (NON PENAL LAW),28
430,18,ARSON,1
431,18,GAMBLING,3
432,18,NYS LAWS-UNCLASSIFIED FELONY,2
433,18,ESCAPE 3,1
434,18,FORGERY,85
435,18,RAPE,3
436,18,POSSESSION OF STOLEN PROPERTY 5,16
437,18,SEX CRIMES,20
438,18,JOSTLING,2
439,18,BURGLARY,85
440,18,MURDER & NON-NEGL. MANSLAUGHTER,3
441,18,GRAND LARCENY OF MOTOR VEHICLE,1
442,18,KIDNAPPING & RELATED OFFENSES,3
443,18,CRIMINAL MISCHIEF & RELATED OFFENSES,148
444,18,GRAND LARCENY,733
445,18,ADMINISTRATIVE CODE,3
446,18,OFFENSES INVOLVING FRAUD,24
447,18,OTHER STATE LAWS (NON PENAL LA,2
448,18,PETIT LARCENY,710
449,18,VEHICLE AND TRAFFIC LAWS,126
450,18,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,32
451,18,ENDAN WELFARE INCOMP,2
452,18,MISCELLANEOUS PENAL LAW,68
453,18,DANGEROUS WEAPONS,69
454,18,OTHER STATE LAWS,12
455,18,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),8
456,18,BURGLAR'S TOOLS,14
457,18,OFFENSES AGAINST PUBLIC ADMINISTRATION,93
458,18,OTHER OFFENSES RELATED TO THEFT,238
459,18,FORCIBLE TOUCHING,12
460,18,INTOXICATED & IMPAIRED DRIVING,43
461,18,DANGEROUS DRUGS,288
462,18,THEFT-FRAUD,7
463,18,DISORDERLY CONDUCT,59
464,18,OFFENSES AGAINST PUBLIC ADMINI,1
465,18,PROSTITUTION & RELATED OFFENSES,27
466,18,ASSAULT 3 & RELATED OFFENSES,438
467,18,FRAUDS,12
468,18,OTHER TRAFFIC INFRACTION,39
469,18,ROBBERY,95
470,18,CRIMINAL TRESPASS,71
471,19,POSSESSION OF STOLEN PROPERTY,12
472,19,VEHICLE AND TRAFFIC LAWS,186
473,19,OTHER TRAFFIC INFRACTION,25
474,19,GRAND LARCENY,389
475,19,CRIMINAL TRESPASS,19
476,19,OTHER STATE LAWS,3
477,19,MISCELLANEOUS PENAL LAW,37
478,19,GRAND LARCENY OF MOTOR VEHICLE,3
479,19,FRAUDULENT ACCOSTING,3
480,19,FORCIBLE TOUCHING,12
481,19,OTHER STATE LAWS (NON PENAL LAW),8
482,19,BURGLAR'S TOOLS,27
483,19,OTHER OFFENSES RELATED TO THEFT,100
484,19,FORGERY,31
485,19,DISORDERLY CONDUCT,15
486,19,THEFT-FRAUD,4
487,19,OFFENSES AGAINST THE PERSON,15
488,19,CHILD ABANDONMENT/NON SUPPORT 1,1
489,19,MOVING INFRACTIONS,4
490,19,JOSTLING,1
491,19,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
492,19,F.C.A. P.I.N.O.S.,5
493,19,CRIMINAL MISCHIEF & RELATED OF,2
494,19,SEX CRIMES,22
495,19,ASSAULT 3 & RELATED OFFENSES,253
496,19,OFFENSES AGAINST PUBLIC SAFETY,2
497,19,ANTICIPATORY OFFENSES,1
498,19,DANGEROUS DRUGS,64
499,19,CRIMINAL MISCHIEF & RELATED OFFENSES,52
500,19,PROSTITUTION & RELATED OFFENSES,21
501,19,FELONY ASSAULT,93
502,19,ADMINISTRATIVE CODE,1
503,19,BURGLARY,109
504,19,DANGEROUS WEAPONS,29
505,19,KIDNAPPING & RELATED OFFENSES,2
506,19,NYS LAWS-UNCLASSIFIED FELONY,1
507,19,OFFENSES INVOLVING FRAUD,7
508,19,OFFENSES AGAINST PUBLIC ADMINISTRATION,59
509,19,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,23
510,19,INTOXICATED & IMPAIRED DRIVING,26
511,19,ARSON,1
512,19,PETIT LARCENY,551
513,19,OFF. AGNST PUB ORD SENSBLTY &,19
514,19,POSSESSION OF STOLEN PROPERTY 5,15
515,19,ROBBERY,83
516,19,INTOXICATED/IMPAIRED DRIVING,1
517,19,FRAUDS,7
518,20,BURGLARY,57
519,20,CRIMINAL TRESPASS,18
520,20,OFF. AGNST PUB ORD SENSBLTY &,8
521,20,SEX CRIMES,17
522,20,GRAND LARCENY OF MOTOR VEHICLE,6
523,20,OFFENSES AGAINST PUBLIC ADMINI,1
524,20,VEHICLE AND TRAFFIC LAWS,96
525,20,OFFENSES INVOLVING FRAUD,5
526,20,OFFENSES AGAINST PUBLIC ADMINISTRATION,45
527,20,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,14
528,20,BURGLAR'S TOOLS,20
529,20,OTHER TRAFFIC INFRACTION,14
530,20,INTOXICATED & IMPAIRED DRIVING,40
531,20,GRAND LARCENY,95
532,20,DANGEROUS WEAPONS,15
533,20,OTHER STATE LAWS (NON PENAL LAW),6
534,20,ROBBERY,51
535,20,FORGERY,12
536,20,NYS LAWS-UNCLASSIFIED FELONY,1
537,20,THEFT-FRAUD,2
538,20,FRAUDULENT ACCOSTING,1
539,20,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
540,20,PETIT LARCENY,576
541,20,MISCELLANEOUS PENAL LAW,36
542,20,POSSESSION OF STOLEN PROPERTY,11
543,20,KIDNAPPING & RELATED OFFENSES,2
544,20,INTOXICATED/IMPAIRED DRIVING,3
545,20,DANGEROUS DRUGS,70
546,20,ADMINISTRATIVE CODE,1
547,20,FELONY ASSAULT,68
548,20,CRIMINAL MISCHIEF & RELATED OFFENSES,58
549,20,MOVING INFRACTIONS,1
550,20,FRAUDS,3
551,20,MURDER & NON-NEGL. MANSLAUGHTER,2
552,20,F.C.A. P.I.N.O.S.,3
553,20,OFFENSES AGAINST THE PERSON,11
554,20,PROSTITUTION & RELATED OFFENSES,29
555,20,ARSON,1
556,20,POSSESSION OF STOLEN PROPERTY 5,12
557,20,OTHER STATE LAWS,2
558,20,OTHER OFFENSES RELATED TO THEFT,38
559,20,ASSAULT 3 & RELATED OFFENSES,164
560,20,CRIMINAL MISCHIEF & RELATED OF,1
561,22,OFF. AGNST PUB ORD SENSBLTY &,1
562,22,SEX CRIMES,1
563,22,POSSESSION OF STOLEN PROPERTY 5,1
564,22,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,1
565,22,ASSAULT 3 & RELATED OFFENSES,23
566,22,FELONY ASSAULT,3
567,22,OTHER STATE LAWS (NON PENAL LAW),1
568,22,BURGLAR'S TOOLS,2
569,22,ROBBERY,12
570,22,OFFENSES AGAINST PUBLIC ADMINISTRATION,7
571,22,FRAUDS,1
572,22,CRIMINAL MISCHIEF & RELATED OFFENSES,4
573,22,OTHER STATE LAWS,1
574,22,PETIT LARCENY,8
575,22,VEHICLE AND TRAFFIC LAWS,11
576,22,FORGERY,2
577,22,GRAND LARCENY,20
578,22,MISCELLANEOUS PENAL LAW,5
579,22,DANGEROUS DRUGS,22
580,22,CRIMINAL TRESPASS,1
581,22,DANGEROUS WEAPONS,8
582,22,INTOXICATED & IMPAIRED DRIVING,2
583,23,MISCELLANEOUS PENAL LAW,115
584,23,MOVING INFRACTIONS,1
585,23,KIDNAPPING & RELATED OFFENSES,1
586,23,MURDER & NON-NEGL. MANSLAUGHTER,16
587,23,ALCOHOLIC BEVERAGE CONTROL LAW,2
588,23,PROSTITUTION & RELATED OFFENSES,4
589,23,HARRASSMENT 2,2
590,23,ANTICIPATORY OFFENSES,1
591,23,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,47
592,23,GAMBLING,11
593,23,GRAND LARCENY,95
594,23,OTHER STATE LAWS (NON PENAL LA,2
595,23,CRIMINAL MISCHIEF & RELATED OFFENSES,105
596,23,INTOXICATED/IMPAIRED DRIVING,5
597,23,FORCIBLE TOUCHING,5
598,23,BURGLAR'S TOOLS,5
599,23,OFFENSES AGAINST THE PERSON,20
600,23,OFFENSES AGAINST PUBLIC ADMINI,2
601,23,OTHER STATE LAWS (NON PENAL LAW),6
602,23,FRAUDS,17
603,23,ENDAN WELFARE INCOMP,1
604,23,THEFT-FRAUD,2
605,23,ARSON,2
606,23,DANGEROUS DRUGS,428
607,23,FORGERY,112
608,23,ROBBERY,93
609,23,VEHICLE AND TRAFFIC LAWS,376
610,23,DISORDERLY CONDUCT,3
611,23,OTHER OFFENSES RELATED TO THEFT,74
612,23,OTHER STATE LAWS,14
