,Precinct,AgeGroup,PerpSex,CrimeCount
92,18,25-44,M,2076
93,18,65+,F,12
94,18,18-24,M,1067
95,18,45-64,F,159
96,18,<18,F,75
97,18,18-24,F,348
98,18,25-44,F,381
99,19,65+,F,6
100,19,<18,F,130
101,19,18-24,M,527
102,19,65+,M,28
103,19,45-64,F,114
104,19,45-64,M,587
105,19,<18,M,133
106,19,25-44,F,403
107,19,25-44,M,1166
108,19,18-24,F,243
109,20,<18,M,146
110,20,18-24,F,139
111,20,<18,F,84
112,20,18-24,M,433
113,20,25-44,M,877
114,20,25-44,F,178
115,20,45-64,M,566
116,20,65+,F,11
117,20,45-64,F,81
118,20,65+,M,19
119,22,45-64,F,7
120,22,25-44,F,26
121,22,65+,F,1
122,22,25-44,M,264
123,22,45-64,M,117
124,22,<18,M,23
125,22,<18,F,12
126,22,65+,M,6
127,22,18-24,M,145
128,22,18-24,F,10
129,23,65+,M,59
130,23,<18,M,550
131,23,65+,F,5
132,23,18-24,M,1453
133,23,45-64,M,1132
134,23,45-64,F,193
135,23,25-44,M,2214
136,23,18-24,F,242
137,23,25-44,F,373
138,23,<18,F,128
139,24,45-64,M,740
140,24,65+,M,40
141,24,18-24,F,143
142,24,<18,M,256
143,24,45-64,F,144
144,24,25-44,M,1157
145,24,25-44,F,224
146,24,<18,F,55
147,24,65+,F,5
148,24,18-24,M,607
149,25,25-44,M,3719
150,25,45-64,F,281
151,25,65+,F,4
152,25,45-64,M,1925
153,25,65+,M,85
154,25,18-24,F,197
155,25,<18,F,89
156,25,18-24,M,1493
157,25,25-44,F,599
158,25,<18,M,381
159,26,25-44,F,213
160,26,<18,M,289
161,26,45-64,F,104
162,26,<18,F,37
163,26,18-24,F,105
164,26,18-24,M,725
165,26,45-64,M,573
166,26,65+,M,20
167,26,65+,F,3
168,26,25-44,M,1224
169,28,25-44,M,2506
170,28,25-44,F,541
171,28,<18,M,317
172,28,<18,F,161
173,28,18-24,M,1126
174,28,65+,M,73
175,28,45-64,M,1650
176,28,65+,F,6
177,28,45-64,F,311
178,28,18-24,F,284
179,30,65+,M,37
180,30,25-44,F,354
181,30,<18,M,361
182,30,25-44,M,2217
183,30,65+,F,1
184,30,<18,F,58
185,30,18-24,F,195
186,30,18-24,M,1307
187,30,45-64,F,143
188,30,45-64,M,850
189,32,25-44,F,533
190,32,<18,M,586
191,32,45-64,M,1339
192,32,<18,F,103
193,32,25-44,M,2364
194,32,18-24,M,1617
195,32,18-24,F,317
196,32,65+,F,4
197,32,45-64,F,275
198,32,65+,M,79
199,33,18-24,F,260
200,33,45-64,M,856
201,33,25-44,M,2618
202,33,65+,M,37
203,33,<18,F,70
204,33,25-44,F,291
205,33,18-24,M,1794
206,33,65+,F,5
207,33,<18,M,486
208,33,45-64,F,93
209,34,25-44,F,258
210,34,<18,M,407
211,34,25-44,M,2496
212,34,45-64,F,88
213,34,18-24,M,1963
214,34,<18,F,58
215,34,65+,F,1
216,34,18-24,F,173
217,34,65+,M,36
218,34,45-64,M,629
219,40,18-24,F,506
220,40,65+,M,69
221,40,25-44,M,4410
222,40,25-44,F,719
223,40,<18,M,1060
224,40,45-64,M,1826
225,40,65+,F,5
226,40,45-64,F,334
227,40,18-24,M,2704
228,40,<18,F,285
229,41,65+,M,37
230,41,18-24,M,1660
231,41,45-64,F,228
232,41,18-24,F,465
233,41,65+,F,4
234,41,<18,F,117
235,41,25-44,M,2640
236,41,<18,M,511
237,41,45-64,M,969
238,41,25-44,F,753
239,42,<18,M,832
240,42,18-24,M,1841
241,42,18-24,F,325
242,42,65+,M,49
243,42,65+,F,5
244,42,25-44,F,592
245,42,<18,F,250
246,42,25-44,M,2437
247,42,45-64,F,250
248,42,45-64,M,1087
249,43,<18,M,1083
250,43,18-24,M,2671
251,43,25-44,F,753
252,43,<18,F,341
253,43,65+,F,6
254,43,45-64,M,1513
255,43,45-64,F,307
256,43,25-44,M,3975
257,43,65+,M,62
258,43,18-24,F,474
259,44,<18,F,307
260,44,65+,M,96
261,44,<18,M,1564
262,44,18-24,F,522
263,44,25-44,F,966
264,44,18-24,M,3470
265,44,25-44,M,4787
266,44,65+,F,4
267,44,45-64,F,384
268,44,45-64,M,2157
269,45,45-64,F,133
270,45,25-44,F,311
271,45,<18,F,86
272,45,18-24,F,178
273,45,65+,F,5
274,45,25-44,M,1104
275,45,45-64,M,448
276,45,<18,M,407
277,45,18-24,M,687
278,45,65+,M,25
279,46,45-64,F,391
280,46,<18,M,1112
281,46,<18,F,222
282,46,45-64,M,1875
283,46,25-44,F,829
284,46,65+,F,2
285,46,25-44,M,4784
286,46,18-24,M,3300
287,46,18-24,F,474
288,46,65+,M,67
289,47,25-44,M,2814
290,47,65+,M,19
291,47,<18,F,146
292,47,25-44,F,521
293,47,65+,F,5
294,47,18-24,F,416
295,47,<18,M,719
296,47,18-24,M,2008
297,47,45-64,M,818
298,47,45-64,F,179
299,48,<18,F,175
300,48,25-44,F,684
301,48,65+,F,6
302,48,18-24,M,1575
303,48,45-64,M,1144
304,48,65+,M,44
305,48,25-44,M,2626
306,48,45-64,F,259
307,48,18-24,F,268
308,48,<18,M,612
309,49,<18,F,85
310,49,45-64,F,82
311,49,18-24,M,754
312,49,45-64,M,387
313,49,25-44,F,232
314,49,18-24,F,135
315,49,65+,M,15
316,49,25-44,M,1168
317,49,<18,M,363
318,50,45-64,M,312
319,50,<18,M,304
320,50,25-44,F,183
321,50,25-44,M,1057
322,50,65+,M,13
323,50,18-24,F,103
324,50,45-64,F,70
325,50,18-24,M,805
326,50,<18,F,82
327,52,<18,F,140
328,52,25-44,M,3488
329,52,18-24,M,2174
330,52,45-64,F,270
331,52,65+,F,4
332,52,65+,M,35
333,52,<18,M,868
334,52,45-64,M,1211
335,52,18-24,F,376
336,52,25-44,F,773
337,60,<18,M,476
338,60,65+,F,5
339,60,25-44,F,351
340,60,18-24,F,205
341,60,45-64,M,662
342,60,25-44,M,1850
343,60,<18,F,125
344,60,65+,M,39
345,60,45-64,F,168
346,60,18-24,M,1264
347,61,<18,F,79
348,61,18-24,M,1098
349,61,25-44,F,200
350,61,45-64,M,353
351,61,25-44,M,1139
352,61,65+,F,1
353,61,<18,M,325
354,61,65+,M,20
355,61,45-64,F,83
356,61,18-24,F,132
357,62,<18,F,61
358,62,65+,F,2
359,62,45-64,F,53
360,62,25-44,F,182
361,62,25-44,M,1001
362,62,18-24,F,110
363,62,45-64,M,226
364,62,18-24,M,835
365,62,<18,M,349
366,62,65+,M,7
367,63,18-24,M,590
368,63,25-44,F,193
369,63,45-64,M,195
370,63,65+,M,13
371,63,18-24,F,152
372,63,45-64,F,60
373,63,25-44,M,703
374,63,<18,F,88
375,63,65+,F,3
376,63,<18,M,279
377,66,18-24,F,68
378,66,<18,F,34
379,66,65+,F,4
380,66,45-64,F,31
381,66,25-44,M,677
382,66,65+,M,7
383,66,45-64,M,208
384,66,18-24,M,420
385,66,<18,M,202
386,66,25-44,F,105
387,67,25-44,M,2861
388,67,65+,M,43
389,67,65+,F,2
390,67,45-64,M,877
391,67,<18,F,106
392,67,18-24,M,1848
393,67,<18,M,516
394,67,25-44,F,418
395,67,18-24,F,247
396,67,45-64,F,116
397,68,45-64,F,53
398,68,65+,F,3
399,68,25-44,M,886
400,68,<18,F,59
401,68,18-24,M,662
402,68,65+,M,7
403,68,18-24,F,133
404,68,45-64,M,225
405,68,25-44,F,174
406,68,<18,M,261
407,69,65+,M,11
408,69,18-24,F,133
409,69,25-44,F,204
410,69,18-24,M,781
411,69,45-64,M,297
412,69,<18,F,61
413,69,<18,M,245
414,69,25-44,M,925
415,69,65+,F,2
416,69,45-64,F,66
417,70,18-24,M,1491
418,70,18-24,F,292
419,70,65+,F,2
420,70,<18,F,173
421,70,45-64,M,678
422,70,45-64,F,162
423,70,<18,M,637
424,70,65+,M,22
425,70,25-44,F,421
426,70,25-44,M,2134
427,71,<18,F,119
428,71,65+,M,26
429,71,45-64,F,96
430,71,65+,F,1
431,71,18-24,M,1294
432,71,25-44,M,1980
433,71,25-44,F,283
434,71,45-64,M,714
435,71,<18,M,521
436,71,18-24,F,212
437,72,25-44,M,1489
438,72,25-44,F,277
439,72,18-24,F,115
440,72,<18,M,316
441,72,18-24,M,1025
442,72,65+,M,15
443,72,65+,F,5
444,72,45-64,F,75
445,72,<18,F,42
446,72,45-64,M,419
447,73,45-64,M,2083
448,73,<18,F,253
449,73,<18,M,957
450,73,18-24,M,2743
451,73,18-24,F,486
452,73,45-64,F,388
453,73,25-44,M,4534
454,73,25-44,F,1016
455,73,65+,M,73
456,73,65+,F,4
457,75,25-44,F,1266
458,75,<18,F,272
459,75,<18,M,1227
460,75,65+,F,8
461,75,45-64,F,362
462,75,18-24,F,671
463,75,25-44,M,5781
464,75,65+,M,51
465,75,45-64,M,1915
466,75,18-24,M,3757
467,76,25-44,M,772
468,76,25-44,F,200
469,76,65+,M,9
470,76,18-24,M,407
471,76,<18,F,38
472,76,45-64,M,382
473,76,18-24,F,71
474,76,<18,M,181
475,76,45-64,F,75
476,76,65+,F,1
477,77,45-64,F,283
478,77,45-64,M,1317
479,77,65+,M,47
480,77,<18,F,117
481,77,25-44,F,471
482,77,18-24,M,1328
483,77,65+,F,5
484,77,<18,M,431
485,77,18-24,F,215
486,77,25-44,M,2412
487,78,<18,M,116
488,78,18-24,M,311
489,78,65+,F,1
490,78,65+,M,12
491,78,18-24,F,53
492,78,45-64,M,289
493,78,<18,F,33
494,78,25-44,M,661
495,78,25-44,F,145
496,78,45-64,F,38
497,79,25-44,M,3593
498,79,<18,M,495
499,79,45-64,F,348
500,79,<18,F,88
501,79,25-44,F,645
502,79,18-24,F,288
503,79,65+,M,59
504,79,18-24,M,1728
505,79,65+,F,4
506,79,45-64,M,2219
507,81,<18,F,79
508,81,45-64,M,911
509,81,18-24,F,202
510,81,65+,F,6
511,81,<18,M,436
512,81,25-44,M,2047
513,81,65+,M,32
514,81,25-44,F,477
515,81,45-64,F,256
516,81,18-24,M,1197
517,83,65+,M,29
518,83,45-64,M,910
519,83,<18,M,736
520,83,<18,F,114
521,83,25-44,F,536
522,83,25-44,M,2708
523,83,45-64,F,166
524,83,65+,F,4
525,83,18-24,M,1611
526,83,18-24,F,252
527,84,45-64,F,170
528,84,25-44,M,1690
529,84,18-24,F,243
530,84,25-44,F,437
531,84,<18,M,419
532,84,<18,F,127
533,84,65+,F,8
534,84,65+,M,23
535,84,18-24,M,917
536,84,45-64,M,744
537,88,<18,F,72
538,88,65+,F,1
539,88,18-24,F,172
540,88,<18,M,288
541,88,18-24,M,553
542,88,45-64,F,141
543,88,25-44,F,322
544,88,45-64,M,437
545,88,65+,M,16
546,88,25-44,M,1006
547,90,45-64,F,69
548,90,65+,F,4
549,90,45-64,M,581
550,90,65+,M,17
551,90,18-24,M,1020
552,90,25-44,F,237
553,90,18-24,F,141
554,90,<18,M,421
555,90,<18,F,59
556,90,25-44,M,1557
557,94,18-24,F,49
558,94,18-24,M,400
559,94,65+,M,12
560,94,<18,M,133
561,94,65+,F,3
562,94,<18,F,12
563,94,45-64,M,211
564,94,45-64,F,29
565,94,25-44,F,86
566,94,25-44,M,700
567,100,18-24,F,68
568,100,45-64,M,273
569,100,25-44,F,153
570,100,<18,F,51
571,100,<18,M,197
572,100,65+,F,1
573,100,18-24,M,557
574,100,25-44,M,692
575,100,45-64,F,62
576,100,65+,M,8
577,101,65+,M,10
578,101,25-44,M,1316
579,101,18-24,M,1173
580,101,45-64,F,59
581,101,25-44,F,183
582,101,18-24,F,140
583,101,<18,F,60
584,101,<18,M,394
585,101,45-64,M,382
586,102,45-64,F,86
587,102,<18,F,47
588,102,25-44,F,287
589,102,18-24,M,1132
590,102,18-24,F,139
591,102,25-44,M,1633
592,102,45-64,M,516
593,102,<18,M,421
594,102,65+,M,21
595,103,18-24,F,389
596,103,25-44,M,3111
597,103,45-64,M,1009
598,103,18-24,M,2213
599,103,25-44,F,565
600,103,<18,F,144
601,103,65+,M,23
602,103,45-64,F,218
603,103,65+,F,3
604,103,<18,M,544
605,104,45-64,M,462
606,104,25-44,M,1617
607,104,45-64,F,97
608,104,18-24,M,1029
609,104,<18,F,64
610,104,18-24,F,188
611,104,65+,M,22
612,104,<18,M,533
613,104,65+,F,6
614,104,25-44,F,307
615,105,18-24,F,212
616,105,<18,M,350
617,105,<18,F,71
618,105,18-24,M,1274
619,105,25-44,M,1708
620,105,45-64,M,494
621,105,65+,M,19
622,105,45-64,F,91
623,105,65+,F,3
624,105,25-44,F,299
625,106,25-44,M,1468
626,106,18-24,M,975
627,106,45-64,F,53
628,106,18-24,F,122
629,106,<18,M,317
630,106,25-44,F,194
631,106,65+,M,16
632,106,45-64,M,475
633,106,<18,F,56
634,106,65+,F,3
635,107,<18,M,379
636,107,25-44,F,191
637,107,<18,F,55
638,107,18-24,F,127
639,107,25-44,M,1187
640,107,65+,M,16
641,107,45-64,M,367
642,107,65+,F,4
643,107,45-64,F,78
644,107,18-24,M,1008
645,108,25-44,M,1158
646,108,65+,M,11
647,108,45-64,M,334
648,108,25-44,F,128
649,108,18-24,F,105
650,108,65+,F,3
651,108,<18,F,33
652,108,<18,M,240
653,108,45-64,F,43
654,108,18-24,M,637
655,109,65+,F,25
656,109,18-24,F,209
657,109,45-64,F,209
658,109,65+,M,39
659,109,25-44,M,1801
660,109,<18,M,428
661,109,45-64,M,705
662,109,25-44,F,378
663,109,<18,F,84
664,109,18-24,M,926
665,110,18-24,F,308
666,110,<18,F,212
667,110,45-64,F,164
668,110,25-44,M,2511
669,110,65+,F,6
670,110,18-24,M,1618
671,110,<18,M,522
672,110,45-64,M,580
673,110,65+,M,20
674,110,25-44,F,419
675,111,45-64,F,57
676,111,<18,F,29
677,111,18-24,M,526
678,111,45-64,M,226
679,111,25-44,M,644
680,111,<18,M,186
681,111,25-44,F,115
682,111,18-24,F,68
683,111,65+,F,2
684,111,65+,M,10
685,112,<18,M,211
686,112,45-64,F,77
687,112,18-24,F,124
688,112,65+,M,21
689,112,<18,F,39
690,112,25-44,F,187
691,112,65+,F,7
692,112,25-44,M,1009
693,112,18-24,M,630
694,112,45-64,M,343
695,113,65+,F,2
696,113,65+,M,66
697,113,45-64,F,156
698,113,25-44,M,3012
699,113,18-24,F,424
700,113,25-44,F,496
701,113,18-24,M,1740
702,113,<18,F,99
703,113,<18,M,329
704,113,45-64,M,1268
705,114,18-24,M,1571
706,114,65+,M,41
707,114,45-64,M,759
708,114,<18,M,522
709,114,25-44,M,2453
710,114,25-44,F,368
711,114,<18,F,108
712,114,65+,F,2
713,114,45-64,F,114
714,114,18-24,F,218
715,115,45-64,M,998
716,115,45-64,F,158
717,115,18-24,F,250
718,115,18-24,M,2637
719,115,<18,F,65
720,115,65+,F,2
721,115,65+,M,34
722,115,25-44,M,4408
723,115,<18,M,449
724,115,25-44,F,442
725,120,25-44,M,3115
726,120,18-24,F,491
727,120,45-64,F,229
728,120,65+,F,4
729,120,65+,M,23
730,120,<18,F,217
731,120,45-64,M,885
732,120,<18,M,684
733,120,18-24,M,2240
734,120,25-44,F,788
735,122,45-64,M,404
736,122,18-24,F,253
737,122,25-44,M,1195
738,122,<18,F,183
739,122,45-64,F,118
740,122,65+,M,17
741,122,18-24,M,909
742,122,65+,F,8
743,122,25-44,F,290
744,122,<18,M,389
745,123,65+,M,10
746,123,<18,F,31
747,123,45-64,F,37
748,123,45-64,M,169
749,123,<18,M,173
750,123,65+,F,1
751,123,25-44,M,543
752,123,25-44,F,99
753,123,18-24,M,400
754,123,18-24,F,68
