,Precinct,AgeGroup,PerpSex,CrimeCount
102,19,45-64,F,149
103,19,<18,M,145
104,19,<18,F,96
105,19,18-24,F,157
106,19,25-44,F,268
107,19,65+,M,22
108,19,18-24,M,524
109,19,25-44,M,1207
110,20,65+,F,6
111,20,45-64,F,84
112,20,<18,F,59
113,20,45-64,M,416
114,20,25-44,M,742
115,20,18-24,M,393
116,20,18-24,F,124
117,20,65+,M,30
118,20,<18,M,158
119,20,25-44,F,182
120,22,65+,M,12
121,22,<18,M,55
122,22,25-44,M,256
123,22,18-24,F,26
124,22,18-24,M,155
125,22,45-64,F,14
126,22,45-64,M,129
127,22,25-44,F,23
128,22,<18,F,12
129,23,45-64,F,166
130,23,65+,M,42
131,23,<18,M,568
132,23,<18,F,138
133,23,45-64,M,1031
134,23,18-24,F,300
135,23,25-44,M,2087
136,23,25-44,F,341
137,23,65+,F,6
138,23,18-24,M,1562
139,24,18-24,M,634
140,24,<18,F,58
141,24,25-44,F,156
142,24,45-64,F,105
143,24,18-24,F,117
144,24,65+,M,42
145,24,65+,F,8
146,24,<18,M,223
147,24,45-64,M,652
148,24,25-44,M,901
149,25,65+,M,72
150,25,25-44,F,558
151,25,45-64,F,340
152,25,18-24,M,1545
153,25,<18,M,350
154,25,25-44,M,3417
155,25,65+,F,11
156,25,<18,F,102
157,25,45-64,M,2231
158,25,18-24,F,253
159,26,<18,F,46
160,26,65+,F,6
161,26,<18,M,282
162,26,25-44,F,190
163,26,45-64,M,552
164,26,25-44,M,1110
165,26,18-24,F,173
166,26,45-64,F,86
167,26,18-24,M,865
168,26,65+,M,14
169,28,<18,F,162
170,28,25-44,F,444
171,28,65+,M,49
172,28,<18,M,247
173,28,65+,F,4
174,28,25-44,M,1900
175,28,45-64,F,263
176,28,45-64,M,1476
177,28,18-24,F,302
178,28,18-24,M,895
179,30,18-24,F,228
180,30,45-64,F,116
181,30,<18,F,56
182,30,25-44,F,277
183,30,<18,M,339
184,30,45-64,M,668
185,30,65+,M,37
186,30,18-24,M,1140
187,30,65+,F,8
188,30,25-44,M,1645
189,32,45-64,M,1339
190,32,25-44,F,554
191,32,25-44,M,2178
192,32,18-24,F,336
193,32,65+,F,4
194,32,45-64,F,285
195,32,65+,M,102
196,32,<18,M,431
197,32,<18,F,129
198,32,18-24,M,1442
199,33,18-24,M,1554
200,33,<18,F,50
201,33,25-44,M,2142
202,33,45-64,F,97
203,33,65+,M,47
204,33,45-64,M,837
205,33,18-24,F,234
206,33,65+,F,2
207,33,25-44,F,285
208,33,<18,M,365
209,34,65+,M,38
210,34,<18,M,466
211,34,25-44,F,287
212,34,18-24,F,204
213,34,18-24,M,1791
214,34,<18,F,84
215,34,65+,F,2
216,34,25-44,M,2324
217,34,45-64,M,648
218,34,45-64,F,81
219,40,18-24,F,476
220,40,45-64,F,357
221,40,45-64,M,1785
222,40,65+,M,62
223,40,25-44,F,727
224,40,18-24,M,2258
225,40,65+,F,3
226,40,<18,M,769
227,40,<18,F,212
228,40,25-44,M,3963
229,41,18-24,M,1931
230,41,65+,F,2
231,41,45-64,M,935
232,41,45-64,F,260
233,41,18-24,F,601
234,41,<18,F,183
235,41,25-44,M,2689
236,41,<18,M,688
237,41,65+,M,44
238,41,25-44,F,666
239,42,25-44,M,2189
240,42,18-24,F,332
241,42,65+,F,7
242,42,<18,M,908
243,42,45-64,M,1080
244,42,18-24,M,1612
245,42,25-44,F,497
246,42,45-64,F,263
247,42,65+,M,30
248,42,<18,F,252
249,43,45-64,F,304
250,43,<18,M,1190
251,43,65+,M,64
252,43,<18,F,401
253,43,18-24,F,621
254,43,45-64,M,1470
255,43,25-44,F,849
256,43,25-44,M,4192
257,43,18-24,M,3122
258,43,65+,F,7
259,44,18-24,M,3641
260,44,45-64,M,2209
261,44,25-44,F,951
262,44,<18,M,1528
263,44,25-44,M,5124
264,44,18-24,F,595
265,44,65+,M,98
266,44,<18,F,367
267,44,65+,F,15
268,44,45-64,F,474
269,45,<18,M,354
270,45,25-44,M,1126
271,45,18-24,M,684
272,45,<18,F,84
273,45,25-44,F,332
274,45,45-64,M,438
275,45,45-64,F,140
276,45,65+,M,20
277,45,18-24,F,214
278,45,65+,F,13
279,46,25-44,M,3482
280,46,45-64,M,1477
281,46,18-24,M,2355
282,46,<18,F,143
283,46,45-64,F,316
284,46,18-24,F,426
285,46,<18,M,749
286,46,65+,M,62
287,46,25-44,F,639
288,47,65+,F,3
289,47,25-44,M,2336
290,47,25-44,F,432
291,47,45-64,F,138
292,47,45-64,M,749
293,47,18-24,F,321
294,47,<18,M,759
295,47,<18,F,155
296,47,65+,M,27
297,47,18-24,M,1825
298,48,<18,M,590
299,48,45-64,M,1037
300,48,18-24,F,298
301,48,<18,F,140
302,48,18-24,M,1457
303,48,65+,M,34
304,48,65+,F,6
305,48,45-64,F,275
306,48,25-44,M,2281
307,48,25-44,F,564
308,49,65+,M,18
309,49,<18,M,368
310,49,25-44,F,247
311,49,65+,F,3
312,49,45-64,F,101
313,49,45-64,M,434
314,49,25-44,M,1187
315,49,18-24,F,149
316,49,18-24,M,827
317,49,<18,F,90
318,50,65+,F,5
319,50,65+,M,16
320,50,18-24,F,118
321,50,25-44,M,810
322,50,45-64,M,273
323,50,<18,M,256
324,50,45-64,F,59
325,50,25-44,F,151
326,50,18-24,M,709
327,50,<18,F,86
328,52,45-64,M,1432
329,52,65+,F,9
330,52,45-64,F,295
331,52,18-24,F,492
332,52,65+,M,44
333,52,25-44,F,789
334,52,25-44,M,3756
335,52,18-24,M,2594
336,52,<18,M,883
337,52,<18,F,246
338,60,45-64,M,548
339,60,18-24,M,1259
340,60,65+,F,5
341,60,25-44,F,315
342,60,45-64,F,105
343,60,<18,F,90
344,60,25-44,M,1410
345,60,18-24,F,204
346,60,65+,M,19
347,60,<18,M,419
348,61,25-44,F,192
349,61,25-44,M,938
350,61,18-24,F,141
351,61,<18,M,361
352,61,45-64,M,345
353,61,<18,F,61
354,61,65+,M,15
355,61,65+,F,8
356,61,18-24,M,1036
357,61,45-64,F,97
358,62,45-64,M,260
359,62,65+,F,6
360,62,18-24,M,667
361,62,18-24,F,85
362,62,25-44,F,173
363,62,<18,F,66
364,62,45-64,F,69
365,62,25-44,M,902
366,62,65+,M,8
367,62,<18,M,235
368,63,25-44,F,151
369,63,18-24,F,160
370,63,<18,M,244
371,63,18-24,M,706
372,63,45-64,M,221
373,63,25-44,M,808
374,63,65+,F,1
375,63,<18,F,65
376,63,45-64,F,72
377,63,65+,M,10
378,66,<18,F,27
379,66,65+,M,15
380,66,25-44,F,104
381,66,45-64,M,218
382,66,25-44,M,627
383,66,18-24,F,58
384,66,<18,M,139
385,66,18-24,M,398
386,66,45-64,F,61
387,66,65+,F,4
388,67,18-24,M,1616
389,67,45-64,F,146
390,67,<18,F,117
391,67,45-64,M,901
392,67,<18,M,509
393,67,18-24,F,250
394,67,25-44,M,2606
395,67,65+,F,4
396,67,25-44,F,408
397,67,65+,M,36
398,68,65+,M,5
399,68,18-24,M,664
400,68,18-24,F,129
401,68,45-64,M,210
402,68,<18,F,50
403,68,25-44,M,838
404,68,<18,M,208
405,68,25-44,F,140
406,68,65+,F,2
407,68,45-64,F,67
408,69,18-24,F,136
409,69,45-64,M,392
410,69,45-64,F,83
411,69,<18,F,50
412,69,65+,M,7
413,69,25-44,M,1119
414,69,18-24,M,849
415,69,25-44,F,212
416,69,<18,M,310
417,70,18-24,F,332
418,70,45-64,M,637
419,70,<18,F,146
420,70,25-44,F,392
421,70,65+,M,23
422,70,25-44,M,1938
423,70,65+,F,3
424,70,18-24,M,1476
425,70,<18,M,523
426,70,45-64,F,130
427,71,65+,F,2
428,71,<18,F,156
429,71,65+,M,30
430,71,25-44,F,268
431,71,45-64,M,863
432,71,45-64,F,129
433,71,18-24,M,1314
434,71,25-44,M,2205
435,71,18-24,F,226
436,71,<18,M,531
437,72,25-44,F,227
438,72,<18,M,270
439,72,45-64,F,72
440,72,18-24,M,972
441,72,45-64,M,467
442,72,18-24,F,110
443,72,65+,F,2
444,72,25-44,M,1453
445,72,<18,F,40
446,72,65+,M,18
447,73,25-44,M,5013
448,73,<18,M,1182
449,73,65+,F,6
450,73,18-24,F,644
451,73,45-64,M,2466
452,73,<18,F,281
453,73,25-44,F,970
454,73,45-64,F,447
455,73,65+,M,110
456,73,18-24,M,3188
457,75,65+,M,60
458,75,65+,F,4
459,75,25-44,M,5589
460,75,18-24,M,3765
461,75,25-44,F,1324
462,75,<18,M,1179
463,75,45-64,F,418
464,75,18-24,F,969
465,75,45-64,M,2118
466,75,<18,F,262
467,76,25-44,M,663
468,76,18-24,F,87
469,76,25-44,F,126
470,76,65+,M,6
471,76,18-24,M,339
472,76,<18,F,51
473,76,45-64,M,335
474,76,45-64,F,52
475,76,<18,M,176
476,76,65+,F,3
477,77,18-24,M,1475
478,77,<18,F,89
479,77,18-24,F,240
480,77,25-44,F,411
481,77,45-64,M,1360
482,77,25-44,M,2431
483,77,<18,M,578
484,77,65+,F,9
485,77,45-64,F,290
486,77,65+,M,74
487,78,18-24,F,35
488,78,25-44,M,572
489,78,18-24,M,277
490,78,<18,F,17
491,78,45-64,F,48
492,78,65+,M,8
493,78,45-64,M,300
494,78,65+,F,1
495,78,25-44,F,93
496,78,<18,M,143
497,79,45-64,F,277
498,79,<18,F,108
499,79,18-24,F,306
500,79,65+,M,70
501,79,65+,F,8
502,79,25-44,M,2731
503,79,<18,M,498
504,79,18-24,M,1552
505,79,25-44,F,483
506,79,45-64,M,1734
507,81,<18,M,480
508,81,25-44,F,441
509,81,25-44,M,1974
510,81,<18,F,74
511,81,65+,M,48
512,81,65+,F,6
513,81,45-64,F,256
514,81,45-64,M,1189
515,81,18-24,F,226
516,81,18-24,M,1222
517,83,65+,M,45
518,83,<18,M,584
519,83,18-24,F,303
520,83,25-44,F,491
521,83,25-44,M,3029
522,83,45-64,F,186
523,83,18-24,M,1788
524,83,<18,F,144
525,83,65+,F,8
526,83,45-64,M,1159
527,84,18-24,M,959
528,84,<18,M,317
529,84,65+,M,52
530,84,45-64,F,210
531,84,65+,F,6
532,84,18-24,F,240
533,84,25-44,M,1812
534,84,45-64,M,1043
535,84,25-44,F,436
536,84,<18,F,143
537,88,45-64,M,521
538,88,<18,F,82
539,88,18-24,F,181
540,88,25-44,F,297
541,88,<18,M,260
542,88,65+,M,15
543,88,25-44,M,945
544,88,65+,F,4
545,88,18-24,M,601
546,88,45-64,F,186
547,90,<18,F,74
548,90,65+,F,3
549,90,45-64,F,79
550,90,45-64,M,623
551,90,25-44,M,1741
552,90,65+,M,23
553,90,18-24,F,202
554,90,18-24,M,1246
555,90,25-44,F,240
556,90,<18,M,455
557,94,18-24,F,50
558,94,65+,M,10
559,94,18-24,M,356
560,94,<18,F,15
561,94,25-44,M,727
562,94,45-64,F,27
563,94,65+,F,5
564,94,45-64,M,250
565,94,25-44,F,85
566,94,<18,M,112
567,100,45-64,M,271
568,100,<18,F,34
569,100,18-24,F,91
570,100,<18,M,284
571,100,25-44,M,656
572,100,65+,F,1
573,100,25-44,F,126
574,100,18-24,M,543
575,100,45-64,F,62
576,100,65+,M,4
577,101,25-44,F,175
578,101,18-24,F,158
579,101,45-64,F,55
580,101,<18,F,57
581,101,65+,M,6
582,101,25-44,M,1199
583,101,18-24,M,1089
584,101,45-64,M,408
585,101,65+,F,1
586,101,<18,M,351
587,102,18-24,F,138
588,102,45-64,M,463
589,102,65+,M,24
590,102,<18,M,345
591,102,<18,F,37
592,102,25-44,F,231
593,102,45-64,F,97
594,102,65+,F,5
595,102,18-24,M,1040
596,102,25-44,M,1545
597,103,18-24,M,2297
598,103,65+,M,31
599,103,<18,M,522
600,103,25-44,F,520
601,103,25-44,M,3103
602,103,<18,F,149
603,103,65+,F,4
604,103,45-64,M,1169
605,103,18-24,F,421
606,103,45-64,F,206
607,104,45-64,M,467
608,104,45-64,F,100
609,104,<18,F,72
610,104,65+,F,4
611,104,18-24,F,239
612,104,25-44,F,276
613,104,65+,M,12
614,104,<18,M,613
615,104,18-24,M,1282
616,104,25-44,M,1709
617,105,25-44,M,1735
618,105,65+,F,3
619,105,45-64,F,99
620,105,65+,M,21
621,105,18-24,M,1198
622,105,18-24,F,229
623,105,<18,M,354
624,105,<18,F,77
625,105,25-44,F,315
626,105,45-64,M,510
627,106,18-24,M,989
628,106,<18,F,47
629,106,<18,M,335
630,106,45-64,F,66
631,106,65+,F,2
632,106,65+,M,10
633,106,18-24,F,144
634,106,45-64,M,511
635,106,25-44,F,180
636,106,25-44,M,1388
637,107,25-44,M,918
638,107,65+,M,23
639,107,25-44,F,181
640,107,<18,M,374
641,107,65+,F,3
642,107,18-24,F,167
643,107,<18,F,71
644,107,45-64,M,295
645,107,45-64,F,71
646,107,18-24,M,881
647,108,65+,M,8
648,108,45-64,M,341
649,108,45-64,F,49
650,108,25-44,M,1156
651,108,65+,F,2
652,108,25-44,F,166
653,108,18-24,F,94
654,108,<18,F,21
655,108,<18,M,316
656,108,18-24,M,719
657,109,<18,M,533
658,109,25-44,M,1792
659,109,45-64,F,241
660,109,<18,F,101
661,109,65+,M,41
662,109,18-24,F,252
663,109,18-24,M,1303
664,109,65+,F,18
665,109,25-44,F,428
666,109,45-64,M,770
667,110,25-44,F,476
668,110,25-44,M,2283
669,110,45-64,M,474
670,110,65+,M,25
671,110,45-64,F,169
672,110,18-24,F,382
673,110,65+,F,15
674,110,18-24,M,1437
675,110,<18,M,442
676,110,<18,F,272
677,111,<18,F,27
678,111,18-24,M,451
679,111,18-24,F,72
680,111,45-64,F,61
681,111,45-64,M,167
682,111,<18,M,200
683,111,25-44,F,120
684,111,25-44,M,504
685,111,65+,M,10
686,111,65+,F,2
687,112,45-64,F,103
688,112,18-24,F,128
689,112,45-64,M,316
690,112,25-44,F,223
691,112,18-24,M,621
692,112,65+,F,10
693,112,25-44,M,846
694,112,<18,F,33
695,112,<18,M,194
696,112,65+,M,31
697,113,18-24,F,346
698,113,<18,M,366
699,113,<18,F,97
700,113,65+,F,7
701,113,18-24,M,1480
702,113,25-44,F,495
703,113,65+,M,59
704,113,25-44,M,2740
705,113,45-64,M,1348
706,113,45-64,F,177
707,114,<18,F,123
708,114,25-44,M,1893
709,114,45-64,F,163
710,114,<18,M,576
711,114,18-24,M,1356
712,114,65+,M,26
713,114,45-64,M,708
714,114,65+,F,4
715,114,18-24,F,263
716,114,25-44,F,376
717,115,18-24,M,2103
718,115,25-44,F,377
719,115,<18,F,64
720,115,45-64,M,760
721,115,45-64,F,119
722,115,65+,M,38
723,115,65+,F,10
724,115,18-24,F,259
725,115,25-44,M,3208
726,115,<18,M,413
727,120,<18,F,214
728,120,<18,M,791
729,120,45-64,M,918
730,120,25-44,M,3105
731,120,65+,F,4
732,120,65+,M,40
733,120,18-24,F,453
734,120,45-64,F,220
735,120,25-44,F,683
736,120,18-24,M,2173
737,122,45-64,M,364
738,122,<18,M,444
739,122,65+,F,12
740,122,18-24,M,904
741,122,65+,M,12
742,122,18-24,F,275
743,122,25-44,M,1284
744,122,<18,F,161
745,122,25-44,F,346
746,122,45-64,F,138
747,123,18-24,F,78
748,123,<18,M,96
749,123,65+,M,12
750,123,18-24,M,332
751,123,25-44,F,102
752,123,45-64,F,47
753,123,65+,F,3
754,123,<18,F,21
755,123,45-64,M,211
756,123,25-44,M,582
