,Precinct,OfnsDesc,CrimeCount
623,23,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
624,23,MURDER & NON-NEGL. MANSLAUGHTER,13
625,23,BURGLARY,25
626,23,OFFENSES AGAINST THE PERSON,23
627,23,OTHER TRAFFIC INFRACTION,261
628,23,MISCELLANEOUS PENAL LAW,221
629,23,POSSESSION OF STOLEN PROPERTY 5,55
630,23,THEFT-FRAUD,2
631,23,HARASSMENT,19
632,23,GAMBLING,10
633,23,OFFENSES AGAINST PUBLIC SAFETY,2
634,23,FORGERY,50
635,23,ALCOHOLIC BEVERAGE CONTROL LAW,2
636,23,SEX CRIMES,20
637,23,OFFENSES AGAINST PUBLIC ADMINISTRATION,306
638,24,OFFENSES AGAINST THE PERSON,21
639,24,ASSAULT 3 & RELATED OFFENSES,250
640,24,BURGLARY,48
641,24,HARASSMENT,17
642,24,OFFENSES AGAINST PUBLIC SAFETY,1
643,24,KIDNAPPING & RELATED OFFENSES,1
644,24,FRAUDULENT ACCOSTING,1
645,24,DANGEROUS WEAPONS,44
646,24,POSSESSION OF STOLEN PROPERTY,8
647,24,OTHER STATE LAWS (NON PENAL LAW),91
648,24,HARRASSMENT 2,2
649,24,CRIMINAL MISCHIEF & RELATED OFFENSES,116
650,24,OTHER STATE LAWS (NON PENAL LA,5
651,24,F.C.A. P.I.N.O.S.,1
652,24,MURDER & NON-NEGL. MANSLAUGHTER,3
653,24,OTHER STATE LAWS,403
654,24,OTHER TRAFFIC INFRACTION,144
655,24,FORGERY,30
656,24,BURGLAR'S TOOLS,3
657,24,POSSESSION OF STOLEN PROPERTY 5,196
658,24,GRAND LARCENY,122
659,24,PETIT LARCENY,62
660,24,PROSTITUTION & RELATED OFFENSES,2
661,24,GAMBLING,27
662,24,SEX CRIMES,13
663,24,INTOXICATED & IMPAIRED DRIVING,51
664,24,DISORDERLY CONDUCT,19
665,24,ROBBERY,109
666,24,INTOXICATED/IMPAIRED DRIVING,6
667,24,FELONY ASSAULT,76
668,24,OTHER OFFENSES RELATED TO THEFT,215
669,24,THEFT-FRAUD,4
670,24,FORCIBLE TOUCHING,4
671,24,FRAUDS,9
672,24,MOVING INFRACTIONS,4
673,24,CRIMINAL TRESPASS,217
674,24,OFFENSES AGAINST PUBLIC ADMINISTRATION,104
675,24,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
676,24,DANGEROUS DRUGS,532
677,24,OFFENSES INVOLVING FRAUD,5
678,24,MISCELLANEOUS PENAL LAW,93
679,24,VEHICLE AND TRAFFIC LAWS,34
680,24,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,35
681,24,RAPE,5
682,24,ANTICIPATORY OFFENSES,1
683,24,GRAND LARCENY OF MOTOR VEHICLE,6
684,25,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,120
685,25,BURGLARY,17
686,25,FELONY ASSAULT,215
687,25,OFFENSES AGAINST THE PERSON,30
688,25,OFFENSES INVOLVING FRAUD,19
689,25,INTOXICATED/IMPAIRED DRIVING,26
690,25,CRIMINAL TRESPASS,486
691,25,POSSESSION OF STOLEN PROPERTY 5,217
692,25,SEX CRIMES,100
693,25,OFFENSES AGAINST PUBLIC SAFETY,3
694,25,CRIMINAL MISCHIEF & RELATED OFFENSES,96
695,25,VEHICLE AND TRAFFIC LAWS,234
696,25,MURDER & NON-NEGL. MANSLAUGHTER,23
697,25,DISORDERLY CONDUCT,115
698,25,OTHER STATE LAWS (NON PENAL LA,35
699,25,MOVING INFRACTIONS,16
700,25,OTHER STATE LAWS,606
701,25,GRAND LARCENY OF MOTOR VEHICLE,5
702,25,PETIT LARCENY,337
703,25,RAPE,83
704,25,OTHER OFFENSES RELATED TO THEFT,1214
705,25,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),14
706,25,PROSTITUTION & RELATED OFFENSES,25
707,25,DANGEROUS DRUGS,3012
708,25,OTHER TRAFFIC INFRACTION,323
709,25,INTOXICATED & IMPAIRED DRIVING,156
710,25,OFFENSES RELATED TO CHILDREN,1
711,25,OFFENSES AGAINST PUBLIC ADMINISTRATION,250
712,25,GAMBLING,30
713,25,OTHER STATE LAWS (NON PENAL LAW),225
714,25,FORCIBLE TOUCHING,6
715,25,MISCELLANEOUS PENAL LAW,240
716,25,THEFT-FRAUD,6
717,25,ALCOHOLIC BEVERAGE CONTROL LAW,11
718,25,ROBBERY,151
719,25,HARRASSMENT 2,4
720,25,POSSESSION OF STOLEN PROPERTY,22
721,25,GRAND LARCENY,70
722,25,DANGEROUS WEAPONS,434
723,25,PARKING OFFENSES,1
724,25,HARASSMENT,17
725,25,FRAUDS,128
726,25,KIDNAPPING & RELATED OFFENSES,1
727,25,ASSAULT 3 & RELATED OFFENSES,478
728,25,F.C.A. P.I.N.O.S.,4
729,25,FORGERY,108
730,26,CRIMINAL TRESPASS,241
731,26,FELONY ASSAULT,96
732,26,OTHER STATE LAWS,356
733,26,OFFENSES AGAINST THE PERSON,16
734,26,OTHER STATE LAWS (NON PENAL LA,8
735,26,GRAND LARCENY OF MOTOR VEHICLE,5
736,26,DANGEROUS WEAPONS,97
737,26,PROSTITUTION & RELATED OFFENSES,4
738,26,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),8
739,26,MURDER & NON-NEGL. MANSLAUGHTER,4
740,26,DANGEROUS DRUGS,549
741,26,POSSESSION OF STOLEN PROPERTY 5,108
742,26,OFFENSES INVOLVING FRAUD,4
743,26,ROBBERY,93
744,26,ASSAULT 3 & RELATED OFFENSES,222
745,26,GAMBLING,7
746,26,FRAUDS,15
747,26,PETIT LARCENY,69
748,26,OTHER TRAFFIC INFRACTION,231
749,26,BURGLARY,30
750,26,SEX CRIMES,7
751,26,RAPE,5
752,26,OFFENSES AGAINST PUBLIC ADMINISTRATION,87
753,26,FORCIBLE TOUCHING,8
754,26,MOVING INFRACTIONS,5
755,26,VEHICLE AND TRAFFIC LAWS,55
756,26,ARSON,2
757,26,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,22
758,26,HARRASSMENT 2,2
759,26,INTOXICATED & IMPAIRED DRIVING,48
760,26,THEFT-FRAUD,3
761,26,INTOXICATED/IMPAIRED DRIVING,3
762,26,OTHER OFFENSES RELATED TO THEFT,665
763,26,GRAND LARCENY,42
764,26,POSSESSION OF STOLEN PROPERTY,9
765,26,HARASSMENT,17
766,26,BURGLAR'S TOOLS,3
767,26,OTHER STATE LAWS (NON PENAL LAW),27
768,26,ALCOHOLIC BEVERAGE CONTROL LAW,1
769,26,F.C.A. P.I.N.O.S.,1
770,26,DISORDERLY CONDUCT,26
771,26,CRIMINAL MISCHIEF & RELATED OFFENSES,75
772,26,MISCELLANEOUS PENAL LAW,82
773,26,FORGERY,40
774,28,FORCIBLE TOUCHING,6
775,28,MURDER & NON-NEGL. MANSLAUGHTER,7
776,28,HARRASSMENT 2,2
777,28,F.C.A. P.I.N.O.S.,1
778,28,ROBBERY,133
779,28,OFFENSES AGAINST PUBLIC ADMINISTRATION,185
780,28,ALCOHOLIC BEVERAGE CONTROL LAW,17
781,28,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,101
782,28,POSSESSION OF STOLEN PROPERTY 5,526
783,28,DISORDERLY CONDUCT,47
784,28,OTHER STATE LAWS,262
785,28,KIDNAPPING & RELATED OFFENSES,3
786,28,FELONY ASSAULT,121
787,28,OFFENSES AGAINST THE PERSON,14
788,28,OTHER STATE LAWS (NON PENAL LA,43
789,28,OFFENSES INVOLVING FRAUD,30
790,28,OTHER OFFENSES RELATED TO THEFT,472
791,28,LOITERING,1
792,28,FRAUDS,17
793,28,GAMBLING,29
794,28,VEHICLE AND TRAFFIC LAWS,46
795,28,INTOXICATED/IMPAIRED DRIVING,2
796,28,MOVING INFRACTIONS,8
797,28,SEX CRIMES,16
798,28,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
799,28,POSSESSION OF STOLEN PROPERTY,14
800,28,OTHER TRAFFIC INFRACTION,469
801,28,ASSAULT 3 & RELATED OFFENSES,389
802,28,RAPE,8
803,28,DANGEROUS DRUGS,2047
804,28,BURGLAR'S TOOLS,2
805,28,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
806,28,PROSTITUTION & RELATED OFFENSES,2
807,28,GRAND LARCENY,56
808,28,CHILD ABANDONMENT/NON SUPPORT 1,1
809,28,INTOXICATED & IMPAIRED DRIVING,21
810,28,CRIMINAL TRESPASS,259
811,28,PETIT LARCENY,127
812,28,FORGERY,76
813,28,HARASSMENT,16
814,28,GRAND LARCENY OF MOTOR VEHICLE,5
815,28,THEFT-FRAUD,4
816,28,DANGEROUS WEAPONS,138
817,28,CRIMINAL MISCHIEF & RELATED OFFENSES,67
818,28,OTHER STATE LAWS (NON PENAL LAW),148
819,28,FRAUDULENT ACCOSTING,2
820,28,MISCELLANEOUS PENAL LAW,185
821,28,BURGLARY,31
822,28,ARSON,1
823,30,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
824,30,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),12
825,30,OTHER OFFENSES RELATED TO THEFT,204
826,30,OFFENSES AGAINST THE PERSON,31
827,30,VEHICLE AND TRAFFIC LAWS,70
828,30,BURGLAR'S TOOLS,4
829,30,THEFT-FRAUD,10
830,30,SEX CRIMES,22
831,30,PARKING OFFENSES,1
832,30,ASSAULT 3 & RELATED OFFENSES,432
833,30,OTHER STATE LAWS,171
834,30,INTOXICATED/IMPAIRED DRIVING,7
835,30,DISORDERLY CONDUCT,38
836,30,CRIMINAL MISCHIEF & RELATED OFFENSES,109
837,30,OFFENSES AGAINST PUBLIC ADMINISTRATION,156
838,30,HARASSMENT,37
839,30,POSSESSION OF STOLEN PROPERTY 5,50
840,30,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,76
841,30,PROSTITUTION & RELATED OFFENSES,2
842,30,ROBBERY,108
843,30,MURDER & NON-NEGL. MANSLAUGHTER,12
844,30,OTHER STATE LAWS (NON PENAL LAW),39
845,30,FRAUDS,28
846,30,GRAND LARCENY OF MOTOR VEHICLE,3
847,30,POSSESSION OF STOLEN PROPERTY,5
848,30,HARRASSMENT 2,3
849,30,OFFENSES INVOLVING FRAUD,7
850,30,INTOXICATED & IMPAIRED DRIVING,95
851,30,RAPE,10
852,30,FELONY ASSAULT,126
853,30,MOVING INFRACTIONS,6
854,30,DANGEROUS WEAPONS,188
855,30,FORGERY,44
856,30,OTHER TRAFFIC INFRACTION,313
857,30,PETIT LARCENY,52
858,30,FORCIBLE TOUCHING,5
859,30,KIDNAPPING & RELATED OFFENSES,3
860,30,F.C.A. P.I.N.O.S.,3
861,30,MISCELLANEOUS PENAL LAW,151
862,30,GAMBLING,34
863,30,OTHER STATE LAWS (NON PENAL LA,28
864,30,BURGLARY,30
865,30,CRIMINAL TRESPASS,170
866,30,GRAND LARCENY,52
867,30,OFFENSES AGAINST PUBLIC SAFETY,8
868,30,DANGEROUS DRUGS,1536
869,30,ALCOHOLIC BEVERAGE CONTROL LAW,3
870,32,OTHER OFFENSES RELATED TO THEFT,165
871,32,MURDER & NON-NEGL. MANSLAUGHTER,14
872,32,FRAUDS,41
873,32,ANTICIPATORY OFFENSES,2
874,32,ROBBERY,160
875,32,POSSESSION OF STOLEN PROPERTY 5,74
876,32,FORGERY,66
877,32,DANGEROUS WEAPONS,324
878,32,OTHER STATE LAWS,508
879,32,GRAND LARCENY OF MOTOR VEHICLE,6
880,32,HARRASSMENT 2,12
881,32,GAMBLING,37
882,32,OFFENSES AGAINST PUBLIC ADMINISTRATION,283
883,32,DANGEROUS DRUGS,1928
884,32,OFFENSES AGAINST THE PERSON,37
885,32,FELONY ASSAULT,211
886,32,OTHER TRAFFIC INFRACTION,279
887,32,LOITERING FOR DRUG PURPOSES,3
888,32,BURGLAR'S TOOLS,3
889,32,THEFT-FRAUD,8
890,32,MISCELLANEOUS PENAL LAW,279
891,32,ESCAPE 3,1
892,32,RAPE,8
893,32,F.C.A. P.I.N.O.S.,8
894,32,VEHICLE AND TRAFFIC LAWS,83
895,32,BURGLARY,37
896,32,ARSON,2
897,32,OFFENSES AGAINST PUBLIC SAFETY,1
898,32,ALCOHOLIC BEVERAGE CONTROL LAW,6
899,32,"LOITERING/GAMBLING (CARDS, DICE, ETC)",8
900,32,CRIMINAL MISCHIEF & RELATED OFFENSES,119
901,32,HARASSMENT,40
902,32,OTHER STATE LAWS (NON PENAL LA,27
903,32,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,235
904,32,OFFENSES RELATED TO CHILDREN,1
905,32,FORCIBLE TOUCHING,11
906,32,SEX CRIMES,23
907,32,GRAND LARCENY,55
908,32,OFFENSES INVOLVING FRAUD,20
909,32,KIDNAPPING & RELATED OFFENSES,4
910,32,OTHER STATE LAWS (NON PENAL LAW),84
911,32,PETIT LARCENY,130
912,32,MOVING INFRACTIONS,9
913,32,INTOXICATED & IMPAIRED DRIVING,48
914,32,ASSAULT 3 & RELATED OFFENSES,704
915,32,CRIMINAL TRESPASS,511
916,32,POSSESSION OF STOLEN PROPERTY,12
917,32,INTOXICATED/IMPAIRED DRIVING,8
918,32,DISORDERLY CONDUCT,148
919,32,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),15
920,33,LOITERING,1
921,33,INTOXICATED & IMPAIRED DRIVING,90
922,33,PROSTITUTION & RELATED OFFENSES,12
923,33,ALCOHOLIC BEVERAGE CONTROL LAW,19
924,33,OTHER STATE LAWS,191
925,33,GAMBLING,23
926,33,INTOXICATED/IMPAIRED DRIVING,9
927,33,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,85
928,33,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
929,33,OFFENSES INVOLVING FRAUD,23
930,33,MISCELLANEOUS PENAL LAW,137
931,33,KIDNAPPING & RELATED OFFENSES,1
932,33,F.C.A. P.I.N.O.S.,5
933,33,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),21
934,33,PETIT LARCENY,74
935,33,DANGEROUS DRUGS,2324
936,33,MOVING INFRACTIONS,13
937,33,SEX CRIMES,13
938,33,GRAND LARCENY,56
939,33,FRAUDS,35
940,33,ANTICIPATORY OFFENSES,1
941,33,FELONY ASSAULT,133
942,33,BURGLAR'S TOOLS,2
943,33,GRAND LARCENY OF MOTOR VEHICLE,4
944,33,OFFENSES AGAINST THE PERSON,36
945,33,OTHER TRAFFIC INFRACTION,431
946,33,DANGEROUS WEAPONS,173
947,33,OTHER STATE LAWS (NON PENAL LA,10
948,33,OTHER OFFENSES RELATED TO THEFT,285
949,33,THEFT-FRAUD,38
950,33,OFFENSES AGAINST PUBLIC ADMINISTRATION,172
951,33,LOITERING FOR DRUG PURPOSES,1
952,33,ROBBERY,117
953,33,POSSESSION OF STOLEN PROPERTY 5,42
954,33,MURDER & NON-NEGL. MANSLAUGHTER,3
955,33,CRIMINAL TRESPASS,472
956,33,HARASSMENT,33
957,33,POSSESSION OF STOLEN PROPERTY,18
958,33,DISORDERLY CONDUCT,77
959,33,OFFENSES AGAINST PUBLIC SAFETY,32
960,33,ASSAULT 3 & RELATED OFFENSES,393
961,33,VEHICLE AND TRAFFIC LAWS,111
962,33,CRIMINAL MISCHIEF & RELATED OFFENSES,92
963,33,RAPE,1
964,33,HARRASSMENT 2,6
965,33,BURGLARY,42
966,33,FORCIBLE TOUCHING,6
967,33,FORGERY,71
968,33,OTHER STATE LAWS (NON PENAL LAW),36
969,34,POSSESSION OF STOLEN PROPERTY 5,41
970,34,INTOXICATED/IMPAIRED DRIVING,4
971,34,RAPE,5
972,34,PROSTITUTION & RELATED OFFENSES,7
973,34,HARRASSMENT 2,5
974,34,FORGERY,81
975,34,OTHER STATE LAWS,268
976,34,BURGLARY,75
977,34,GRAND LARCENY,78
978,34,FORCIBLE TOUCHING,7
979,34,OFFENSES AGAINST THE PERSON,40
980,34,OTHER OFFENSES RELATED TO THEFT,258
981,34,ALCOHOLIC BEVERAGE CONTROL LAW,15
982,34,ARSON,1
983,34,DISORDERLY CONDUCT,28
984,34,OTHER STATE LAWS (NON PENAL LAW),160
985,34,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,106
986,34,KIDNAPPING & RELATED OFFENSES,3
987,34,GRAND LARCENY OF MOTOR VEHICLE,23
988,34,CRIMINAL TRESPASS,452
989,34,OFFENSES INVOLVING FRAUD,18
990,34,LOITERING FOR DRUG PURPOSES,2
991,34,JOSTLING,1
992,34,ASSAULT 3 & RELATED OFFENSES,445
993,34,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
994,34,DANGEROUS WEAPONS,199
995,34,SEX CRIMES,17
996,34,CRIMINAL MISCHIEF & RELATED OFFENSES,115
997,34,FELONY ASSAULT,148
998,34,PETIT LARCENY,64
999,34,THEFT-FRAUD,6
1000,34,HARASSMENT,18
1001,34,HOMICIDE-NEGLIGENT-VEHICLE,1
1002,34,OTHER STATE LAWS (NON PENAL LA,24
1003,34,OTHER TRAFFIC INFRACTION,462
1004,34,MISCELLANEOUS PENAL LAW,133
1005,34,INTOXICATED & IMPAIRED DRIVING,99
1006,34,OFFENSES AGAINST PUBLIC SAFETY,3
1007,34,LOITERING,1
1008,34,POSSESSION OF STOLEN PROPERTY,9
1009,34,ROBBERY,214
1010,34,OFFENSES AGAINST PUBLIC ADMINISTRATION,163
1011,34,DANGEROUS DRUGS,2020
1012,34,FRAUDS,17
1013,34,F.C.A. P.I.N.O.S.,6
1014,34,VEHICLE AND TRAFFIC LAWS,104
1015,34,GAMBLING,28
1016,34,OFFENSES RELATED TO CHILDREN,1
1017,34,MOVING INFRACTIONS,10
1018,34,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),19
1019,34,MURDER & NON-NEGL. MANSLAUGHTER,19
1020,40,HARRASSMENT 2,6
1021,40,KIDNAPPING & RELATED OFFENSES,1
1022,40,ASSAULT 3 & RELATED OFFENSES,937
1023,40,FORCIBLE TOUCHING,4
1024,40,OTHER STATE LAWS (NON PENAL LAW),48
1025,40,VEHICLE AND TRAFFIC LAWS,80
1026,40,SEX CRIMES,38
1027,40,PROSTITUTION & RELATED OFFENSES,1
1028,40,INTOXICATED/IMPAIRED DRIVING,7
1029,40,HARASSMENT,46
1030,40,FRAUDS,40
1031,40,OFFENSES AGAINST PUBLIC SAFETY,1
1032,40,CRIMINAL MISCHIEF & RELATED OFFENSES,182
1033,40,BURGLARY,47
1034,40,OTHER TRAFFIC INFRACTION,352
1035,40,ESCAPE 3,3
1036,40,HOMICIDE-NEGLIGENT-VEHICLE,1
1037,40,OFFENSES AGAINST PUBLIC ADMINISTRATION,382
1038,40,F.C.A. P.I.N.O.S.,12
1039,40,FORGERY,71
1040,40,OFFENSES AGAINST THE PERSON,27
1041,40,OTHER OFFENSES RELATED TO THEFT,1521
1042,40,CRIMINAL TRESPASS,1798
1043,40,ROBBERY,290
1044,40,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,157
1045,40,DANGEROUS WEAPONS,464
1046,40,OFFENSES INVOLVING FRAUD,9
1047,40,THEFT-FRAUD,7
1048,40,ANTICIPATORY OFFENSES,1
1049,40,ALCOHOLIC BEVERAGE CONTROL LAW,4
1050,40,OTHER STATE LAWS,283
1051,40,PETIT LARCENY,224
1052,40,RAPE,13
1053,40,ARSON,1
1054,40,GAMBLING,11
1055,40,POSSESSION OF STOLEN PROPERTY,9
1056,40,MISCELLANEOUS PENAL LAW,212
1057,40,MURDER & NON-NEGL. MANSLAUGHTER,32
1058,40,INTOXICATED & IMPAIRED DRIVING,91
1059,40,POSSESSION OF STOLEN PROPERTY 5,225
1060,40,DANGEROUS DRUGS,3282
1061,40,GRAND LARCENY,90
1062,40,GRAND LARCENY OF MOTOR VEHICLE,10
1063,40,MOVING INFRACTIONS,5
1064,40,OTHER STATE LAWS (NON PENAL LA,13
1065,40,DISORDERLY CONDUCT,13
1066,40,BURGLAR'S TOOLS,4
1067,40,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),13
1068,40,OFFENSES RELATED TO CHILDREN,4
1069,40,FELONY ASSAULT,300
1070,41,ESCAPE 3,1
1071,41,F.C.A. P.I.N.O.S.,56
1072,41,ROBBERY,313
1073,41,KIDNAPPING & RELATED OFFENSES,2
1074,41,FELONY ASSAULT,346
1075,41,CRIMINAL MISCHIEF & RELATED OFFENSES,152
1076,41,FORCIBLE TOUCHING,9
1077,41,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,139
1078,41,OFFENSES RELATED TO CHILDREN,3
1079,41,GRAND LARCENY OF MOTOR VEHICLE,6
1080,41,ANTICIPATORY OFFENSES,2
1081,41,DANGEROUS DRUGS,1837
1082,41,OTHER STATE LAWS,179
1083,41,OTHER STATE LAWS (NON PENAL LA,25
1084,41,OFFENSES AGAINST THE PERSON,25
1085,41,INTOXICATED & IMPAIRED DRIVING,52
1086,41,OTHER TRAFFIC INFRACTION,153
1087,41,VEHICLE AND TRAFFIC LAWS,61
1088,41,ARSON,1
1089,41,OTHER STATE LAWS (NON PENAL LAW),43
1090,41,POSSESSION OF STOLEN PROPERTY,16
1091,41,DISORDERLY CONDUCT,8
1092,41,OTHER OFFENSES RELATED TO THEFT,552
1093,41,ALCOHOLIC BEVERAGE CONTROL LAW,10
1094,41,OFFENSES AGAINST PUBLIC SAFETY,4
1095,41,RAPE,93
1096,41,MOVING INFRACTIONS,4
1097,41,MURDER & NON-NEGL. MANSLAUGHTER,38
1098,41,HARRASSMENT 2,4
1099,41,FORGERY,22
1100,41,THEFT-FRAUD,1
1101,41,GAMBLING,4
1102,41,BURGLARY,65
1103,41,OFFENSES AGAINST PUBLIC ADMINISTRATION,602
1104,41,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),16
1105,41,GRAND LARCENY,66
1106,41,HARASSMENT,46
1107,41,PETIT LARCENY,120
1108,41,SEX CRIMES,95
1109,41,POSSESSION OF STOLEN PROPERTY 5,62
1110,41,INTOXICATED/IMPAIRED DRIVING,1
1111,41,ASSAULT 3 & RELATED OFFENSES,608
1112,41,OFFENSES INVOLVING FRAUD,14
1113,41,PROSTITUTION & RELATED OFFENSES,385
1114,41,DANGEROUS WEAPONS,217
1115,41,FRAUDS,22
1116,41,MISCELLANEOUS PENAL LAW,277
1117,41,CRIMINAL TRESPASS,481
1118,41,BURGLAR'S TOOLS,1
1119,42,OTHER TRAFFIC INFRACTION,155
1120,42,OFFENSES AGAINST PUBLIC ADMINISTRATION,284
1121,42,GAMBLING,32
1122,42,OFFENSES AGAINST PUBLIC SAFETY,2
1123,42,OFFENSES INVOLVING FRAUD,11
1124,42,FRAUDS,21
1125,42,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,106
1126,42,POSSESSION OF STOLEN PROPERTY 5,100
1127,42,OTHER OFFENSES RELATED TO THEFT,544
1128,42,F.C.A. P.I.N.O.S.,7
1129,42,OTHER STATE LAWS (NON PENAL LA,19
1130,42,OTHER STATE LAWS,213
1131,42,POSSESSION OF STOLEN PROPERTY,15
1132,42,INTOXICATED & IMPAIRED DRIVING,57
1133,42,BURGLARY,51
1134,42,HARASSMENT,36
1135,42,ASSAULT 3 & RELATED OFFENSES,851
1136,42,BURGLAR'S TOOLS,3
1137,42,DANGEROUS DRUGS,2518
1138,42,OFFENSES AGAINST THE PERSON,46
1139,42,FORCIBLE TOUCHING,17
1140,42,KIDNAPPING & RELATED OFFENSES,4
1141,42,CRIMINAL TRESPASS,615
1142,42,ALCOHOLIC BEVERAGE CONTROL LAW,3
1143,42,PETIT LARCENY,191
1144,42,INTOXICATED/IMPAIRED DRIVING,3
1145,42,DISORDERLY CONDUCT,5
1146,42,CRIMINAL MISCHIEF & RELATED OFFENSES,182
1147,42,MURDER & NON-NEGL. MANSLAUGHTER,27
1148,42,PROSTITUTION & RELATED OFFENSES,144
1149,42,OTHER STATE LAWS (NON PENAL LAW),26
1150,42,ROBBERY,200
1151,42,RAPE,8
1152,42,OFFENSES RELATED TO CHILDREN,1
1153,42,GRAND LARCENY OF MOTOR VEHICLE,9
1154,42,FORGERY,30
1155,42,ARSON,4
1156,42,FELONY ASSAULT,259
1157,42,GRAND LARCENY,53
1158,42,MISCELLANEOUS PENAL LAW,135
1159,42,MOVING INFRACTIONS,2
1160,42,VEHICLE AND TRAFFIC LAWS,69
1161,42,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),9
1162,42,DANGEROUS WEAPONS,328
1163,42,HARRASSMENT 2,4
1164,42,SEX CRIMES,38
1165,42,THEFT-FRAUD,1
1166,43,DANGEROUS DRUGS,4116
1167,43,SEX CRIMES,48
1168,43,ASSAULT 3 & RELATED OFFENSES,1268
1169,43,FORGERY,48
1170,43,OFFENSES AGAINST THE PERSON,66
1171,43,VEHICLE AND TRAFFIC LAWS,72
1172,43,OFFENSES AGAINST PUBLIC SAFETY,5
1173,43,CRIMINAL TRESPASS,1280
1174,43,THEFT-FRAUD,6
1175,43,OTHER STATE LAWS (NON PENAL LA,20
1176,43,POSSESSION OF STOLEN PROPERTY 5,284
1177,43,GRAND LARCENY,84
1178,43,ALCOHOLIC BEVERAGE CONTROL LAW,3
1179,43,OTHER STATE LAWS (NON PENAL LAW),145
1180,43,GAMBLING,22
1181,43,F.C.A. P.I.N.O.S.,12
1182,43,ARSON,1
1183,43,PROSTITUTION & RELATED OFFENSES,8
1184,43,MISCELLANEOUS PENAL LAW,161
1185,43,ROBBERY,295
1186,43,OTHER TRAFFIC INFRACTION,404
1187,43,OTHER STATE LAWS,106
1188,43,DANGEROUS WEAPONS,560
1189,43,POSSESSION OF STOLEN PROPERTY,28
1190,43,RAPE,10
1191,43,INTOXICATED & IMPAIRED DRIVING,93
1192,43,MOVING INFRACTIONS,10
1193,43,OFFENSES INVOLVING FRAUD,37
1194,43,BURGLAR'S TOOLS,1
1195,43,HARRASSMENT 2,11
1196,43,FELONY ASSAULT,336
1197,43,FORCIBLE TOUCHING,7
1198,43,BURGLARY,77
1199,43,FRAUDS,25
1200,43,LOITERING FOR DRUG PURPOSES,1
1201,43,OFFENSES RELATED TO CHILDREN,18
1202,43,OTHER OFFENSES RELATED TO THEFT,320
1203,43,INTOXICATED/IMPAIRED DRIVING,8
1204,43,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),10
1205,43,KIDNAPPING & RELATED OFFENSES,9
1206,43,GRAND LARCENY OF MOTOR VEHICLE,9
1207,43,PETIT LARCENY,213
1208,43,DISORDERLY CONDUCT,10
1209,43,MURDER & NON-NEGL. MANSLAUGHTER,20
1210,43,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,246
1211,43,HARASSMENT,40
1212,43,CRIMINAL MISCHIEF & RELATED OFFENSES,310
1213,43,OFFENSES AGAINST PUBLIC ADMINISTRATION,362
1214,44,JOSTLING,1
1215,44,INTOXICATED/IMPAIRED DRIVING,5
1216,44,KIDNAPPING & RELATED OFFENSES,6
1217,44,POSSESSION OF STOLEN PROPERTY,30
1218,44,ROBBERY,442
1219,44,MURDER & NON-NEGL. MANSLAUGHTER,32
1220,44,RAPE,22
1221,44,FORGERY,193
1222,44,THEFT-FRAUD,21
1223,44,MOVING INFRACTIONS,23
1224,44,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
1225,44,DISORDERLY CONDUCT,57
1226,44,ANTICIPATORY OFFENSES,1
1227,44,FORCIBLE TOUCHING,12
1228,44,GAMBLING,56
1229,44,CRIMINAL TRESPASS,1751
1230,44,GRAND LARCENY OF MOTOR VEHICLE,23
1231,44,MISCELLANEOUS PENAL LAW,341
1232,44,OTHER STATE LAWS,143
1233,44,OFFENSES AGAINST THE PERSON,142
1234,44,CHILD ABANDONMENT/NON SUPPORT 1,2
