,BoroCode,OfnsDesc,CrimeCount
227,4,GRAND LARCENY OF MOTOR VEHICLE,410
228,4,ALCOHOLIC BEVERAGE CONTROL LAW,47
229,4,CRIMINAL MISCHIEF & RELATED OF,44
230,4,DISORDERLY CONDUCT,111
231,4,INTOXICATED/IMPAIRED DRIVING,271
232,4,GAMBLING,35
233,4,OTHER STATE LAWS (NON PENAL LAW),489
234,4,OFFENSES RELATED TO CHILDREN,32
235,4,ADMINISTRATIVE CODE,538
236,4,POSSESSION OF STOLEN PROPERTY,266
237,4,MOVING INFRACTIONS,77
238,4,PROSTITUTION & RELATED OFFENSES,642
239,4,OFFENSES INVOLVING FRAUD,196
240,4,RAPE,181
241,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,657
242,4,OFFENSES AGAINST THE PERSON,255
243,4,ARSON,26
244,4,F.C.A. P.I.N.O.S.,233
245,4,OTHER STATE LAWS,561
246,4,BURGLAR'S TOOLS,138
247,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),244
248,4,FRAUDS,246
249,4,FORCIBLE TOUCHING,135
250,5,HARRASSMENT 2,3
251,5,DANGEROUS WEAPONS,354
252,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,87
253,5,OTHER OFFENSES RELATED TO THEFT,90
254,5,CHILD ABANDONMENT/NON SUPPORT 1,3
255,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,374
256,5,ADMINISTRATIVE CODE,3
257,5,OTHER TRAFFIC INFRACTION,314
258,5,DISORDERLY CONDUCT,1
259,5,ALCOHOLIC BEVERAGE CONTROL LAW,1
260,5,SEX CRIMES,115
261,5,ROBBERY,286
262,5,CRIMINAL TRESPASS,141
263,5,OTHER STATE LAWS,77
264,5,OFFENSES AGAINST PUBLIC SAFETY,2
265,5,FORGERY,117
266,5,ENDAN WELFARE INCOMP,2
267,5,MISCELLANEOUS PENAL LAW,690
268,5,OFFENSES INVOLVING FRAUD,61
269,5,OFFENSES AGAINST THE PERSON,68
270,5,MURDER & NON-NEGL. MANSLAUGHTER,22
271,5,FORCIBLE TOUCHING,22
272,5,THEFT-FRAUD,20
273,5,INTOXICATED & IMPAIRED DRIVING,631
274,5,POSSESSION OF STOLEN PROPERTY,29
275,5,VEHICLE AND TRAFFIC LAWS,1025
276,5,PETIT LARCENY,1131
277,5,RAPE,29
278,5,FELONY ASSAULT,559
279,5,ASSAULT 3 & RELATED OFFENSES,1338
280,5,CRIMINAL MISCHIEF & RELATED OFFENSES,541
281,5,GAMBLING,13
282,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),34
283,5,INTOXICATED/IMPAIRED DRIVING,71
284,5,OTHER STATE LAWS (NON PENAL LA,34
285,5,FRAUDS,38
286,5,F.C.A. P.I.N.O.S.,42
287,5,BURGLAR'S TOOLS,8
288,5,MOVING INFRACTIONS,6
289,5,KIDNAPPING & RELATED OFFENSES,6
290,5,GRAND LARCENY,389
291,5,ARSON,5
292,5,PROSTITUTION & RELATED OFFENSES,58
293,5,OFF. AGNST PUB ORD SENSBLTY &,59
294,5,OTHER STATE LAWS (NON PENAL LAW),21
295,5,DANGEROUS DRUGS,2133
296,5,GRAND LARCENY OF MOTOR VEHICLE,62
297,5,POSSESSION OF STOLEN PROPERTY 5,65
298,5,CRIMINAL MISCHIEF & RELATED OF,10
299,5,BURGLARY,183
