,Precinct,AgeGroup,PerpSex,CrimeCount
330,52,<18,M,576
331,52,18-24,F,441
332,52,18-24,M,2303
333,52,45-64,M,1238
334,52,65+,F,11
335,52,25-44,F,741
336,52,25-44,M,3570
337,52,65+,M,61
338,52,<18,F,125
339,60,45-64,F,88
340,60,<18,F,91
341,60,18-24,F,200
342,60,25-44,F,251
343,60,65+,M,29
344,60,65+,F,1
345,60,25-44,M,1606
346,60,18-24,M,1155
347,60,45-64,M,591
348,60,<18,M,380
349,61,25-44,F,220
350,61,45-64,M,404
351,61,45-64,F,80
352,61,65+,F,5
353,61,18-24,M,926
354,61,25-44,M,1230
355,61,65+,M,23
356,61,<18,M,272
357,61,<18,F,53
358,61,18-24,F,116
359,62,45-64,F,55
360,62,18-24,M,664
361,62,65+,F,4
362,62,18-24,F,76
363,62,65+,M,10
364,62,45-64,M,243
365,62,<18,F,41
366,62,<18,M,194
367,62,25-44,M,923
368,62,25-44,F,174
369,63,65+,M,13
370,63,<18,M,140
371,63,25-44,F,190
372,63,25-44,M,837
373,63,18-24,M,577
374,63,65+,F,6
375,63,18-24,F,144
376,63,45-64,F,84
377,63,45-64,M,295
378,63,<18,F,53
379,66,45-64,F,47
380,66,<18,F,21
381,66,25-44,F,116
382,66,<18,M,108
383,66,18-24,M,388
384,66,65+,F,3
385,66,45-64,M,265
386,66,18-24,F,67
387,66,25-44,M,839
388,66,65+,M,17
389,67,65+,F,4
390,67,45-64,F,187
391,67,18-24,M,1506
392,67,65+,M,65
393,67,18-24,F,278
394,67,25-44,F,540
395,67,<18,M,433
396,67,25-44,M,2894
397,67,<18,F,59
398,67,45-64,M,1027
399,68,45-64,M,285
400,68,18-24,M,573
401,68,18-24,F,79
402,68,<18,F,22
403,68,45-64,F,92
404,68,25-44,F,208
405,68,65+,F,8
406,68,65+,M,13
407,68,25-44,M,886
408,68,<18,M,127
409,69,18-24,M,792
410,69,45-64,M,418
411,69,45-64,F,66
412,69,65+,F,10
413,69,<18,M,227
414,69,25-44,M,1156
415,69,25-44,F,242
416,69,<18,F,54
417,69,65+,M,13
418,69,18-24,F,134
419,70,45-64,F,138
420,70,<18,M,406
421,70,25-44,F,381
422,70,65+,M,29
423,70,<18,F,64
424,70,18-24,F,207
425,70,45-64,M,652
426,70,65+,F,8
427,70,18-24,M,1149
428,70,25-44,M,2119
429,71,65+,M,39
430,71,<18,F,84
431,71,<18,M,394
432,71,18-24,F,195
433,71,65+,F,4
434,71,45-64,M,793
435,71,25-44,M,1990
436,71,18-24,M,1028
437,71,25-44,F,274
438,71,45-64,F,120
439,72,45-64,F,90
440,72,18-24,M,792
441,72,18-24,F,117
442,72,25-44,M,1527
443,72,<18,F,26
444,72,25-44,F,258
445,72,65+,M,26
446,72,65+,F,2
447,72,45-64,M,465
448,72,<18,M,247
449,73,65+,M,78
450,73,25-44,M,3982
451,73,25-44,F,800
452,73,<18,F,225
453,73,65+,F,11
454,73,45-64,F,395
455,73,45-64,M,1797
456,73,18-24,F,515
457,73,<18,M,881
458,73,18-24,M,2334
459,75,<18,M,888
460,75,65+,M,115
461,75,25-44,F,1239
462,75,45-64,F,482
463,75,25-44,M,5221
464,75,45-64,M,2321
465,75,18-24,F,822
466,75,65+,F,13
467,75,18-24,M,3377
468,75,<18,F,235
469,76,25-44,F,142
470,76,18-24,F,71
471,76,65+,M,27
472,76,45-64,F,68
473,76,<18,M,97
474,76,45-64,M,375
475,76,18-24,M,283
476,76,<18,F,44
477,76,25-44,M,732
478,77,45-64,F,235
479,77,65+,M,76
480,77,<18,F,62
481,77,18-24,F,285
482,77,65+,F,3
483,77,45-64,M,1360
484,77,18-24,M,1166
485,77,25-44,M,2308
486,77,25-44,F,450
487,77,<18,M,298
488,78,18-24,M,406
489,78,45-64,M,470
490,78,18-24,F,116
491,78,25-44,F,204
492,78,65+,M,12
493,78,25-44,M,797
494,78,45-64,F,110
495,78,<18,F,37
496,78,<18,M,150
497,79,<18,F,91
498,79,65+,M,79
499,79,25-44,M,2927
500,79,18-24,F,337
501,79,<18,M,379
502,79,45-64,M,1572
503,79,45-64,F,271
504,79,25-44,F,490
505,79,18-24,M,1656
506,81,65+,F,4
507,81,25-44,F,431
508,81,<18,F,83
509,81,18-24,M,1185
510,81,65+,M,42
511,81,25-44,M,1866
512,81,45-64,M,940
513,81,45-64,F,175
514,81,<18,M,343
515,81,18-24,F,270
516,83,18-24,F,247
517,83,65+,M,44
518,83,<18,F,74
519,83,45-64,M,974
520,83,25-44,F,464
521,83,65+,F,5
522,83,18-24,M,1410
523,83,<18,M,370
524,83,25-44,M,2637
525,83,45-64,F,173
526,84,45-64,M,728
527,84,<18,M,262
528,84,<18,F,83
529,84,18-24,M,890
530,84,65+,M,38
531,84,25-44,M,1511
532,84,65+,F,5
533,84,25-44,F,402
534,84,45-64,F,175
535,84,18-24,F,202
536,88,65+,F,6
537,88,65+,M,26
538,88,<18,F,40
539,88,<18,M,194
540,88,25-44,F,278
541,88,18-24,M,468
542,88,25-44,M,866
543,88,45-64,F,125
544,88,18-24,F,143
545,88,45-64,M,540
546,90,25-44,M,1820
547,90,25-44,F,248
548,90,18-24,F,182
549,90,65+,M,20
550,90,18-24,M,1160
551,90,<18,M,333
552,90,45-64,M,643
553,90,45-64,F,81
554,90,<18,F,86
555,94,65+,M,10
556,94,65+,F,4
557,94,25-44,F,101
558,94,45-64,M,340
559,94,<18,F,19
560,94,<18,M,114
561,94,18-24,F,61
562,94,18-24,M,417
563,94,45-64,F,57
564,94,25-44,M,900
565,100,<18,M,152
566,100,65+,M,17
567,100,45-64,F,38
568,100,<18,F,40
569,100,45-64,M,307
570,100,25-44,M,651
571,100,25-44,F,115
572,100,18-24,F,87
573,100,18-24,M,451
574,100,65+,F,1
575,101,<18,F,49
576,101,18-24,M,852
577,101,18-24,F,132
578,101,45-64,F,53
579,101,<18,M,254
580,101,25-44,F,240
581,101,45-64,M,501
582,101,25-44,M,1288
583,101,65+,M,14
584,101,65+,F,3
585,102,<18,M,256
586,102,25-44,F,288
587,102,65+,F,5
588,102,18-24,M,1191
589,102,18-24,F,160
590,102,65+,M,24
591,102,<18,F,59
592,102,45-64,F,106
593,102,45-64,M,587
594,102,25-44,M,1826
595,103,18-24,M,2282
596,103,65+,F,11
597,103,45-64,M,1457
598,103,25-44,M,3898
599,103,45-64,F,268
600,103,<18,M,598
601,103,18-24,F,417
602,103,25-44,F,647
603,103,<18,F,126
604,103,65+,M,59
605,104,65+,F,6
606,104,65+,M,43
607,104,25-44,M,1840
608,104,18-24,F,187
609,104,<18,F,49
610,104,18-24,M,991
611,104,25-44,F,299
612,104,45-64,F,96
613,104,45-64,M,572
614,104,<18,M,338
615,105,18-24,M,1355
616,105,65+,F,9
617,105,45-64,F,137
618,105,<18,F,65
619,105,25-44,M,2023
620,105,25-44,F,341
621,105,18-24,F,225
622,105,<18,M,272
623,105,65+,M,42
624,105,45-64,M,608
625,106,<18,M,370
626,106,25-44,M,1650
627,106,18-24,F,150
628,106,45-64,F,102
629,106,65+,M,26
630,106,25-44,F,221
631,106,65+,F,4
632,106,18-24,M,1189
633,106,<18,F,55
634,106,45-64,M,636
635,107,45-64,F,69
636,107,65+,F,2
637,107,18-24,F,149
638,107,65+,M,25
639,107,18-24,M,919
640,107,<18,F,67
641,107,45-64,M,361
642,107,<18,M,341
643,107,25-44,M,1179
644,107,25-44,F,197
645,108,25-44,M,1290
646,108,<18,M,201
647,108,45-64,M,419
648,108,<18,F,13
649,108,18-24,F,99
650,108,18-24,M,761
651,108,25-44,F,130
652,108,45-64,F,34
653,108,65+,F,3
654,108,65+,M,20
655,109,25-44,F,482
656,109,<18,M,440
657,109,<18,F,41
658,109,18-24,M,1067
659,109,25-44,M,1910
660,109,65+,M,68
661,109,65+,F,30
662,109,18-24,F,210
663,109,45-64,M,794
664,109,45-64,F,284
665,110,<18,M,371
666,110,25-44,M,2283
667,110,18-24,M,1508
668,110,<18,F,136
669,110,18-24,F,285
670,110,45-64,M,625
671,110,65+,F,19
672,110,45-64,F,157
673,110,25-44,F,450
674,110,65+,M,31
675,111,<18,M,171
676,111,45-64,F,93
677,111,18-24,F,61
678,111,25-44,F,150
679,111,65+,M,15
680,111,45-64,M,207
681,111,<18,F,27
682,111,65+,F,4
683,111,18-24,M,385
684,111,25-44,M,558
685,112,65+,F,19
686,112,<18,M,167
687,112,18-24,M,556
688,112,65+,M,25
689,112,25-44,M,975
690,112,<18,F,29
691,112,18-24,F,123
692,112,45-64,F,134
693,112,25-44,F,264
694,112,45-64,M,396
695,113,<18,F,85
696,113,65+,M,81
697,113,45-64,F,209
698,113,65+,F,8
699,113,25-44,M,3286
700,113,18-24,F,382
701,113,25-44,F,560
702,113,<18,M,370
703,113,18-24,M,1782
704,113,45-64,M,1278
705,114,<18,M,412
706,114,18-24,F,252
707,114,45-64,M,724
708,114,65+,F,8
709,114,65+,M,31
710,114,<18,F,108
711,114,18-24,M,1354
712,114,45-64,F,135
713,114,25-44,F,386
714,114,25-44,M,2362
715,115,65+,F,10
716,115,25-44,M,3056
717,115,<18,M,319
718,115,25-44,F,408
719,115,45-64,F,97
720,115,18-24,M,1910
721,115,65+,M,44
722,115,18-24,F,265
723,115,<18,F,43
724,115,45-64,M,761
725,120,25-44,F,483
726,120,18-24,F,303
727,120,65+,M,28
728,120,25-44,M,2333
729,120,65+,F,2
730,120,<18,F,148
731,120,<18,M,512
732,120,45-64,F,146
733,120,45-64,M,705
734,120,18-24,M,1329
735,121,65+,F,4
736,121,25-44,M,829
737,121,65+,M,10
738,121,45-64,M,187
739,121,45-64,F,71
740,121,<18,M,139
741,121,<18,F,55
742,121,25-44,F,239
743,121,18-24,F,154
744,121,18-24,M,519
745,122,25-44,M,1139
746,122,<18,F,57
747,122,45-64,F,86
748,122,65+,M,14
749,122,18-24,M,718
750,122,<18,M,209
751,122,65+,F,5
752,122,45-64,M,370
753,122,18-24,F,159
754,122,25-44,F,290
755,123,45-64,F,59
756,123,<18,F,16
757,123,25-44,M,594
758,123,25-44,F,109
759,123,18-24,M,357
760,123,45-64,M,190
761,123,<18,M,66
762,123,65+,F,7
763,123,18-24,F,69
764,123,65+,M,11
