,Precinct,AgeGroup,PerpSex,CrimeCount
183,30,65+,F,4
184,30,25-44,F,156
185,30,45-64,M,269
186,30,18-24,M,209
187,32,65+,M,33
188,32,45-64,F,125
189,32,25-44,M,1247
190,32,<18,F,32
191,32,45-64,M,410
192,32,25-44,F,307
193,32,18-24,M,499
194,32,65+,F,5
195,32,18-24,F,136
196,32,<18,M,185
197,33,25-44,F,195
198,33,45-64,F,59
199,33,45-64,M,348
200,33,18-24,F,62
201,33,65+,M,29
202,33,<18,M,57
203,33,<18,F,7
204,33,25-44,M,1067
205,33,18-24,M,382
206,33,65+,F,3
207,34,18-24,F,101
208,34,25-44,M,1183
209,34,<18,F,12
210,34,25-44,F,215
211,34,18-24,M,511
212,34,45-64,M,271
213,34,65+,M,25
214,34,45-64,F,49
215,34,<18,M,60
216,34,65+,F,1
217,40,45-64,F,258
218,40,18-24,F,253
219,40,45-64,M,1275
220,40,25-44,F,677
221,40,65+,F,5
222,40,18-24,M,1051
223,40,65+,M,72
224,40,<18,F,65
225,40,<18,M,245
226,40,25-44,M,3197
227,41,18-24,F,152
228,41,<18,M,125
229,41,65+,M,32
230,41,<18,F,29
231,41,45-64,F,73
232,41,65+,F,1
233,41,18-24,M,714
234,41,25-44,F,280
235,41,25-44,M,1346
236,41,45-64,M,403
237,42,18-24,M,659
238,42,25-44,M,1532
239,42,25-44,F,395
240,42,<18,F,34
241,42,<18,M,127
242,42,45-64,F,123
243,42,18-24,F,170
244,42,65+,M,33
245,42,45-64,M,626
246,42,65+,F,4
247,43,45-64,F,140
248,43,25-44,M,1676
249,43,65+,F,9
250,43,<18,M,166
251,43,<18,F,34
252,43,18-24,M,662
253,43,65+,M,36
254,43,45-64,M,685
255,43,18-24,F,152
256,43,25-44,F,447
257,44,<18,M,202
258,44,25-44,F,606
259,44,18-24,M,1163
260,44,45-64,F,224
261,44,45-64,M,998
262,44,<18,F,47
263,44,65+,M,58
264,44,18-24,F,248
265,44,25-44,M,2908
266,44,65+,F,11
267,45,65+,M,21
268,45,45-64,M,369
269,45,<18,F,32
270,45,18-24,M,363
271,45,25-44,M,880
272,45,18-24,F,117
273,45,<18,M,73
274,45,65+,F,1
275,45,45-64,F,87
276,45,25-44,F,291
277,46,18-24,M,804
278,46,<18,F,28
279,46,45-64,M,841
280,46,45-64,F,183
281,46,<18,M,161
282,46,65+,M,50
283,46,25-44,M,1938
284,46,25-44,F,502
285,46,65+,F,4
286,46,18-24,F,213
287,47,18-24,F,219
288,47,<18,F,36
289,47,25-44,M,2007
290,47,<18,M,197
291,47,65+,F,4
292,47,25-44,F,474
293,47,45-64,M,663
294,47,18-24,M,773
295,47,45-64,F,141
296,47,65+,M,49
297,48,45-64,M,545
298,48,18-24,F,165
299,48,45-64,F,94
300,48,<18,F,53
301,48,25-44,M,1516
302,48,65+,M,23
303,48,18-24,M,605
304,48,65+,F,2
305,48,25-44,F,380
306,48,<18,M,168
307,49,45-64,M,362
308,49,65+,F,3
309,49,25-44,M,1272
310,49,45-64,F,92
311,49,<18,M,127
312,49,65+,M,33
313,49,25-44,F,301
314,49,<18,F,25
315,49,18-24,M,460
316,49,18-24,F,124
317,50,<18,M,51
318,50,18-24,M,234
319,50,45-64,M,198
320,50,25-44,F,137
321,50,<18,F,2
322,50,65+,M,16
323,50,18-24,F,40
324,50,25-44,M,662
325,50,45-64,F,40
326,52,45-64,F,147
327,52,25-44,F,578
328,52,<18,M,169
329,52,18-24,F,236
330,52,25-44,M,2265
331,52,65+,M,36
332,52,45-64,M,762
333,52,<18,F,31
334,52,65+,F,9
335,52,18-24,M,898
336,60,18-24,M,585
337,60,65+,M,40
338,60,45-64,M,573
339,60,25-44,F,266
340,60,25-44,M,1357
341,60,18-24,F,109
342,60,45-64,F,73
343,60,65+,F,6
344,60,<18,F,41
345,60,<18,M,144
346,61,45-64,F,59
347,61,65+,F,7
348,61,18-24,F,60
349,61,<18,M,90
350,61,25-44,M,889
351,61,45-64,M,359
352,61,18-24,M,330
353,61,<18,F,26
354,61,25-44,F,181
355,61,65+,M,31
356,62,18-24,F,41
357,62,25-44,M,751
358,62,25-44,F,176
359,62,45-64,F,60
360,62,18-24,M,310
361,62,45-64,M,247
362,62,65+,F,3
363,62,<18,F,57
364,62,65+,M,19
365,62,<18,M,137
366,63,45-64,M,244
367,63,65+,F,4
368,63,18-24,F,99
369,63,<18,M,101
370,63,25-44,F,208
371,63,65+,M,10
372,63,45-64,F,63
373,63,<18,F,13
374,63,18-24,M,334
375,63,25-44,M,696
376,66,65+,M,13
377,66,65+,F,3
378,66,25-44,M,600
379,66,18-24,F,34
380,66,25-44,F,101
381,66,<18,F,6
382,66,45-64,F,39
383,66,<18,M,57
384,66,18-24,M,199
385,66,45-64,M,200
386,67,45-64,M,623
387,67,<18,M,143
388,67,18-24,F,154
389,67,65+,F,13
390,67,65+,M,80
391,67,25-44,F,390
392,67,18-24,M,748
393,67,<18,F,32
394,67,25-44,M,1739
395,67,45-64,F,116
396,68,<18,F,14
397,68,45-64,F,55
398,68,65+,M,27
399,68,18-24,M,309
400,68,45-64,M,385
401,68,18-24,F,59
402,68,25-44,M,1045
403,68,<18,M,42
404,68,25-44,F,116
405,68,65+,F,8
406,69,25-44,F,140
407,69,18-24,F,79
408,69,65+,F,2
409,69,25-44,M,641
410,69,45-64,M,180
411,69,<18,M,69
412,69,18-24,M,336
413,69,<18,F,22
414,69,45-64,F,36
415,69,65+,M,20
416,70,65+,M,33
417,70,18-24,F,119
418,70,45-64,F,123
419,70,65+,F,9
420,70,18-24,M,526
421,70,<18,M,99
422,70,<18,F,19
423,70,25-44,F,298
424,70,45-64,M,470
425,70,25-44,M,1324
426,71,18-24,M,463
427,71,25-44,M,1109
428,71,45-64,F,72
429,71,<18,F,20
430,71,65+,F,1
431,71,65+,M,29
432,71,25-44,F,206
433,71,45-64,M,433
434,71,<18,M,145
435,71,18-24,F,96
436,72,45-64,F,88
437,72,25-44,F,283
438,72,18-24,M,486
439,72,65+,M,37
440,72,65+,F,5
441,72,25-44,M,1549
442,72,18-24,F,77
443,72,<18,M,87
444,72,45-64,M,525
445,72,<18,F,14
446,73,25-44,F,427
447,73,<18,F,42
448,73,65+,M,25
449,73,65+,F,8
450,73,18-24,M,810
451,73,25-44,M,1884
452,73,18-24,F,202
453,73,45-64,M,641
454,73,45-64,F,123
455,73,<18,M,247
456,75,45-64,F,202
457,75,65+,F,7
458,75,18-24,F,291
459,75,25-44,F,636
460,75,18-24,M,1110
461,75,45-64,M,836
462,75,<18,M,293
463,75,65+,M,53
464,75,25-44,M,2524
465,75,<18,F,72
466,76,<18,F,13
467,76,45-64,M,328
468,76,45-64,F,48
469,76,18-24,M,216
470,76,65+,M,13
471,76,18-24,F,46
472,76,<18,M,36
473,76,25-44,M,856
474,76,25-44,F,126
475,77,25-44,F,231
476,77,65+,M,28
477,77,<18,M,135
478,77,65+,F,4
479,77,45-64,M,574
480,77,18-24,F,120
481,77,25-44,M,1299
482,77,<18,F,20
483,77,18-24,M,478
484,77,45-64,F,89
485,78,<18,M,60
486,78,18-24,F,68
487,78,65+,F,4
488,78,45-64,F,57
489,78,18-24,M,183
490,78,<18,F,14
491,78,25-44,M,497
492,78,45-64,M,254
493,78,25-44,F,162
494,78,65+,M,21
495,79,25-44,M,1293
496,79,45-64,F,71
497,79,45-64,M,655
498,79,<18,F,27
499,79,65+,M,26
500,79,25-44,F,241
501,79,18-24,F,99
502,79,65+,F,3
503,79,18-24,M,511
504,79,<18,M,135
505,81,25-44,F,192
506,81,25-44,M,823
507,81,65+,F,6
508,81,45-64,M,310
509,81,65+,M,19
510,81,18-24,M,305
511,81,45-64,F,75
512,81,<18,F,18
513,81,18-24,F,78
514,81,<18,M,67
515,83,18-24,M,457
516,83,<18,F,20
517,83,45-64,M,405
518,83,<18,M,68
519,83,25-44,F,238
520,83,45-64,F,85
521,83,65+,F,9
522,83,18-24,F,122
523,83,25-44,M,1312
524,83,65+,M,27
525,84,<18,F,12
526,84,18-24,F,152
527,84,45-64,F,101
528,84,<18,M,117
529,84,18-24,M,432
530,84,65+,M,23
531,84,25-44,M,1328
532,84,25-44,F,331
533,84,65+,F,5
534,84,45-64,M,548
535,88,<18,M,44
536,88,<18,F,12
537,88,25-44,M,471
538,88,25-44,F,193
539,88,45-64,F,54
540,88,18-24,M,181
541,88,65+,F,6
542,88,65+,M,11
543,88,45-64,M,239
544,88,18-24,F,72
545,90,18-24,F,103
546,90,65+,F,2
547,90,25-44,F,207
548,90,18-24,M,479
549,90,45-64,F,41
550,90,45-64,M,369
551,90,65+,M,22
552,90,<18,F,28
553,90,<18,M,91
554,90,25-44,M,1111
555,94,45-64,M,168
556,94,65+,F,1
557,94,18-24,M,122
558,94,25-44,M,514
559,94,65+,M,8
560,94,<18,F,3
561,94,18-24,F,22
562,94,<18,M,37
563,94,25-44,F,80
564,94,45-64,F,18
565,100,<18,F,27
566,100,18-24,F,64
567,100,45-64,F,67
568,100,<18,M,114
569,100,25-44,M,525
570,100,25-44,F,144
571,100,18-24,M,194
572,100,45-64,M,204
573,100,65+,M,19
574,101,45-64,M,285
575,101,<18,F,33
576,101,25-44,F,223
577,101,18-24,F,94
578,101,18-24,M,387
579,101,<18,M,133
580,101,65+,M,27
581,101,25-44,M,840
582,101,45-64,F,109
583,102,<18,F,14
584,102,65+,M,25
585,102,25-44,M,1280
586,102,18-24,F,77
587,102,<18,M,81
588,102,18-24,M,590
589,102,45-64,F,72
590,102,25-44,F,259
591,102,45-64,M,413
592,102,65+,F,3
593,103,25-44,F,368
594,103,<18,F,27
595,103,65+,F,6
596,103,18-24,M,749
597,103,65+,M,36
598,103,45-64,M,652
599,103,45-64,F,115
600,103,18-24,F,162
601,103,<18,M,127
602,103,25-44,M,1808
603,104,25-44,M,1010
604,104,25-44,F,254
605,104,65+,M,24
606,104,18-24,F,87
607,104,65+,F,3
608,104,<18,F,16
609,104,45-64,F,65
610,104,45-64,M,335
611,104,18-24,M,345
612,104,<18,M,99
613,105,65+,F,5
614,105,65+,M,34
615,105,<18,F,21
616,105,18-24,F,157
617,105,25-44,M,1138
618,105,18-24,M,465
619,105,<18,M,101
620,105,45-64,F,74
621,105,45-64,M,415
622,105,25-44,F,298
623,106,<18,F,21
624,106,65+,F,8
625,106,45-64,F,64
626,106,25-44,M,1035
627,106,45-64,M,391
628,106,25-44,F,198
629,106,18-24,M,469
630,106,65+,M,48
631,106,18-24,F,89
632,106,<18,M,96
633,107,18-24,M,435
634,107,18-24,F,79
635,107,<18,F,13
636,107,65+,M,24
637,107,65+,F,5
638,107,25-44,M,800
639,107,45-64,M,260
640,107,<18,M,129
641,107,25-44,F,208
642,107,45-64,F,55
643,108,25-44,F,134
644,108,65+,M,19
645,108,18-24,M,338
646,108,<18,M,41
647,108,<18,F,5
648,108,45-64,F,45
649,108,25-44,M,889
650,108,45-64,M,266
651,108,18-24,F,44
652,108,65+,F,3
653,109,65+,F,22
654,109,45-64,M,596
655,109,<18,F,15
656,109,25-44,F,397
657,109,65+,M,79
658,109,<18,M,122
659,109,25-44,M,1442
660,109,45-64,F,161
661,109,18-24,M,509
662,109,18-24,F,132
663,110,45-64,F,172
664,110,18-24,F,169
665,110,18-24,M,513
666,110,45-64,M,436
667,110,25-44,M,1355
668,110,25-44,F,440
669,110,<18,M,137
670,110,65+,M,24
671,110,<18,F,24
672,110,65+,F,13
673,111,25-44,M,390
674,111,65+,F,4
675,111,18-24,F,32
676,111,18-24,M,158
677,111,45-64,M,158
678,111,<18,F,9
679,111,<18,M,26
680,111,25-44,F,97
681,111,65+,M,25
682,111,45-64,F,43
683,112,18-24,M,278
684,112,45-64,M,283
685,112,25-44,M,710
686,112,65+,M,34
687,112,<18,F,12
688,112,45-64,F,44
689,112,65+,F,16
690,112,<18,M,102
691,112,18-24,F,46
692,112,25-44,F,128
693,113,<18,M,149
694,113,45-64,F,213
695,113,65+,M,144
696,113,18-24,F,196
697,113,45-64,M,1264
698,113,18-24,M,980
699,113,25-44,M,2506
700,113,65+,F,13
701,113,<18,F,33
702,113,25-44,F,538
703,114,65+,F,4
704,114,45-64,M,455
705,114,18-24,F,98
706,114,25-44,M,1710
707,114,<18,M,107
708,114,18-24,M,671
709,114,65+,M,44
710,114,45-64,F,119
711,114,<18,F,17
712,114,25-44,F,341
713,115,25-44,M,1959
714,115,45-64,F,136
715,115,45-64,M,648
716,115,65+,F,7
717,115,25-44,F,319
718,115,18-24,F,146
719,115,65+,M,55
720,115,<18,M,120
721,115,18-24,M,678
722,115,<18,F,35
723,120,45-64,F,96
724,120,18-24,F,150
725,120,25-44,F,380
726,120,65+,M,41
727,120,65+,F,3
728,120,45-64,M,564
729,120,25-44,M,1604
730,120,<18,M,218
731,120,<18,F,52
732,120,18-24,M,596
733,121,45-64,F,115
734,121,18-24,M,387
735,121,25-44,M,1008
736,121,<18,M,66
737,121,65+,M,22
738,121,65+,F,6
739,121,18-24,F,139
740,121,45-64,M,369
741,121,25-44,F,376
742,121,<18,F,32
743,122,<18,F,12
744,122,25-44,F,223
745,122,65+,M,25
746,122,18-24,F,67
747,122,45-64,F,77
748,122,25-44,M,768
749,122,18-24,M,288
750,122,45-64,M,323
751,122,<18,M,46
752,122,65+,F,4
753,123,45-64,F,63
754,123,25-44,M,392
755,123,65+,M,19
756,123,<18,F,7
757,123,25-44,F,97
758,123,65+,F,5
759,123,45-64,M,175
760,123,18-24,F,35
761,123,<18,M,45
762,123,18-24,M,137
