,SchoolDist,OfnsDesc,CrimeCount
122,3,MURDER & NON-NEGL. MANSLAUGHTER,4
123,3,FRAUDS,24
124,3,FORCIBLE TOUCHING,31
125,3,HARASSMENT,38
126,3,ALCOHOLIC BEVERAGE CONTROL LAW,13
127,3,BURGLAR'S TOOLS,11
128,3,OFFENSES AGAINST THE PERSON,43
129,3,HARRASSMENT 2,14
130,3,GRAND LARCENY OF MOTOR VEHICLE,10
131,3,FELONY ASSAULT,255
132,3,MISCELLANEOUS PENAL LAW,254
133,3,MOVING INFRACTIONS,9
134,3,OTHER STATE LAWS (NON PENAL LA,18
135,3,OFFENSES RELATED TO CHILDREN,8
136,3,OTHER TRAFFIC INFRACTION,52
137,3,CRIMINAL TRESPASS,446
138,3,BURGLARY,56
139,3,F.C.A. P.I.N.O.S.,7
140,3,POSSESSION OF STOLEN PROPERTY,32
141,3,PETIT LARCENY,458
142,3,THEFT-FRAUD,6
143,3,INTOXICATED/IMPAIRED DRIVING,6
144,3,OFFENSES AGAINST PUBLIC SAFETY,2
145,3,OTHER STATE LAWS (NON PENAL LAW),279
146,3,VEHICLE AND TRAFFIC LAWS,679
147,3,DISORDERLY CONDUCT,35
148,3,FRAUDULENT ACCOSTING,2
149,3,ROBBERY,185
150,3,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),23
151,3,JOSTLING,2
152,3,OFF. AGNST PUB ORD SENSBLTY &,1
153,3,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
154,3,LOITERING FOR DRUG PURPOSES,1
155,3,OTHER STATE LAWS,717
156,3,KIDNAPPING & RELATED OFFENSES,1
157,3,DANGEROUS WEAPONS,155
158,3,ANTICIPATORY OFFENSES,1
159,3,OFFENSES AGAINST PUBLIC ADMINISTRATION,304
160,3,ABORTION,1
161,3,FORGERY,129
162,3,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
163,3,OTHER OFFENSES RELATED TO THEFT,856
164,3,CHILD ABANDONMENT/NON SUPPORT 1,2
165,3,OFFENSES INVOLVING FRAUD,28
166,4,GRAND LARCENY OF MOTOR VEHICLE,10
167,4,RAPE,62
168,4,VEHICLE AND TRAFFIC LAWS,467
169,4,ASSAULT 3 & RELATED OFFENSES,864
170,4,JOSTLING,1
171,4,ESCAPE 3,1
172,4,DANGEROUS DRUGS,1865
173,4,CHILD ABANDONMENT/NON SUPPORT,1
174,4,F.C.A. P.I.N.O.S.,6
175,4,FORCIBLE TOUCHING,26
176,4,FRAUDS,77
177,4,INTOXICATED & IMPAIRED DRIVING,140
178,4,GRAND LARCENY,133
179,4,LOITERING FOR DRUG PURPOSES,6
180,4,MISCELLANEOUS PENAL LAW,286
181,4,KIDNAPPING & RELATED OFFENSES,1
182,4,THEFT-FRAUD,7
183,4,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
184,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,405
185,4,MOVING INFRACTIONS,14
186,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),8
187,4,POSSESSION OF STOLEN PROPERTY,8
188,4,OFFENSES AGAINST THE PERSON,47
189,4,OTHER STATE LAWS (NON PENAL LAW),165
190,4,OTHER STATE LAWS (NON PENAL LA,44
191,4,GAMBLING,33
192,4,CRIMINAL TRESPASS,830
193,4,OFFENSES RELATED TO CHILDREN,8
194,4,CRIMINAL MISCHIEF & RELATED OFFENSES,214
195,4,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
196,4,BURGLARY,58
197,4,INTOXICATED/IMPAIRED DRIVING,17
198,4,OTHER TRAFFIC INFRACTION,44
199,4,DISORDERLY CONDUCT,48
200,4,ALCOHOLIC BEVERAGE CONTROL LAW,53
201,4,FELONY ASSAULT,313
202,4,OTHER OFFENSES RELATED TO THEFT,1004
203,4,OFFENSES INVOLVING FRAUD,20
204,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,118
205,4,POSSESSION OF STOLEN PROPERTY 5,186
206,4,FORGERY,96
207,4,MURDER & NON-NEGL. MANSLAUGHTER,29
208,4,PROSTITUTION & RELATED OFFENSES,22
209,4,DANGEROUS WEAPONS,301
210,4,ROBBERY,201
211,4,HARRASSMENT 2,5
212,4,PETIT LARCENY,194
213,4,CHILD ABANDONMENT/NON SUPPORT 1,2
214,4,SEX CRIMES,109
215,4,HARASSMENT,92
216,4,OTHER STATE LAWS,700
217,4,BURGLAR'S TOOLS,2
218,4,ARSON,2
219,4,CRIMINAL MISCHIEF & RELATED OF,5
220,4,OFFENSES AGAINST PUBLIC SAFETY,2
221,5,SEX CRIMES,44
222,5,CRIMINAL MISCHIEF & RELATED OFFENSES,280
223,5,ASSAULT 3 & RELATED OFFENSES,1189
224,5,FELONY ASSAULT,435
225,5,DANGEROUS DRUGS,4088
226,5,OFFENSES INVOLVING FRAUD,33
227,5,POSSESSION OF STOLEN PROPERTY,28
228,5,POSSESSION OF STOLEN PROPERTY 5,518
229,5,CRIMINAL MISCHIEF & RELATED OF,10
230,5,INTOXICATED & IMPAIRED DRIVING,167
231,5,PROSTITUTION & RELATED OFFENSES,51
232,5,HARASSMENT,125
233,5,THEFT-FRAUD,10
234,5,MOVING INFRACTIONS,21
235,5,FORCIBLE TOUCHING,10
236,5,CRIMINAL TRESPASS,642
237,5,OTHER OFFENSES RELATED TO THEFT,2045
238,5,BURGLAR'S TOOLS,2
239,5,VEHICLE AND TRAFFIC LAWS,1464
240,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),41
241,5,GRAND LARCENY,187
242,5,RAPE,13
243,5,F.C.A. P.I.N.O.S.,9
244,5,GRAND LARCENY OF MOTOR VEHICLE,21
245,5,MISCELLANEOUS PENAL LAW,442
246,5,FRAUDS,103
247,5,LOITERING FOR DRUG PURPOSES,4
248,5,KIDNAPPING & RELATED OFFENSES,6
249,5,INTOXICATED/IMPAIRED DRIVING,18
250,5,OTHER STATE LAWS (NON PENAL LA,69
251,5,MURDER & NON-NEGL. MANSLAUGHTER,31
252,5,"LOITERING/GAMBLING (CARDS, DICE, ETC)",6
253,5,DANGEROUS WEAPONS,443
254,5,FRAUDULENT ACCOSTING,1
255,5,BURGLARY,93
256,5,OFFENSES AGAINST THE PERSON,77
257,5,FORGERY,143
258,5,HARRASSMENT 2,5
259,5,GAMBLING,90
260,5,ROBBERY,341
261,5,ARSON,5
262,5,HOMICIDE-NEGLIGENT-VEHICLE,1
263,5,PETIT LARCENY,468
264,5,CHILD ABANDONMENT/NON SUPPORT 1,1
265,5,ANTICIPATORY OFFENSES,1
266,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,204
267,5,OTHER STATE LAWS,1776
268,5,OTHER STATE LAWS (NON PENAL LAW),447
269,5,OFFENSES AGAINST PUBLIC SAFETY,3
270,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,577
271,5,DISORDERLY CONDUCT,100
272,5,OTHER TRAFFIC INFRACTION,198
273,5,ALCOHOLIC BEVERAGE CONTROL LAW,16
274,5,OFFENSES RELATED TO CHILDREN,7
275,6,CRIMINAL MISCHIEF & RELATED OFFENSES,312
276,6,FORCIBLE TOUCHING,16
277,6,MOVING INFRACTIONS,22
278,6,GRAND LARCENY OF MOTOR VEHICLE,27
279,6,F.C.A. P.I.N.O.S.,18
280,6,INTOXICATED/IMPAIRED DRIVING,24
281,6,OFFENSES RELATED TO CHILDREN,18
282,6,PETIT LARCENY,294
283,6,RAPE,19
284,6,MURDER & NON-NEGL. MANSLAUGHTER,29
285,6,OFFENSES AGAINST PUBLIC SAFETY,20
286,6,ROBBERY,273
287,6,POSSESSION OF STOLEN PROPERTY,34
288,6,SEX CRIMES,29
289,6,ANTICIPATORY OFFENSES,14
290,6,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),33
291,6,OTHER STATE LAWS,910
292,6,BURGLAR'S TOOLS,11
293,6,HARRASSMENT 2,5
294,6,OFFENSES AGAINST THE PERSON,97
295,6,DISORDERLY CONDUCT,99
296,6,KIDNAPPING & RELATED OFFENSES,4
297,6,POSSESSION OF STOLEN PROPERTY 5,201
298,6,BURGLARY,114
299,6,GAMBLING,122
300,6,FORGERY,190
301,6,DANGEROUS WEAPONS,631
302,6,OTHER TRAFFIC INFRACTION,126
303,6,DANGEROUS DRUGS,4555
304,6,ARSON,2
305,6,ALCOHOLIC BEVERAGE CONTROL LAW,127
306,6,FRAUDULENT ACCOSTING,1
307,6,LOITERING,1
308,6,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,129
309,6,VEHICLE AND TRAFFIC LAWS,1227
310,6,GRAND LARCENY,150
311,6,CRIMINAL TRESPASS,826
312,6,THEFT-FRAUD,36
313,6,ASSAULT 3 & RELATED OFFENSES,1139
314,6,LOITERING FOR DRUG PURPOSES,5
315,6,OTHER STATE LAWS (NON PENAL LAW),235
316,6,CRIMINAL MISCHIEF & RELATED OF,7
317,6,PROSTITUTION & RELATED OFFENSES,78
318,6,OFFENSES AGAINST PUBLIC ADMINISTRATION,452
319,6,OTHER STATE LAWS (NON PENAL LA,46
320,6,INTOXICATED & IMPAIRED DRIVING,432
321,6,FRAUDS,59
322,6,OFFENSES INVOLVING FRAUD,50
323,6,OTHER OFFENSES RELATED TO THEFT,1401
324,6,HARASSMENT,74
325,6,MISCELLANEOUS PENAL LAW,398
326,6,FELONY ASSAULT,397
327,7,GRAND LARCENY,133
328,7,MURDER & NON-NEGL. MANSLAUGHTER,45
329,7,ASSAULT 3 & RELATED OFFENSES,1461
330,7,FRAUDS,49
331,7,HARASSMENT,146
332,7,OTHER TRAFFIC INFRACTION,27
333,7,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,217
334,7,F.C.A. P.I.N.O.S.,33
335,7,OTHER STATE LAWS,282
336,7,FORGERY,121
337,7,MISCELLANEOUS PENAL LAW,232
338,7,OTHER STATE LAWS (NON PENAL LAW),228
339,7,SEX CRIMES,70
340,7,BURGLARY,75
341,7,CRIMINAL MISCHIEF & RELATED OFFENSES,289
342,7,INTOXICATED & IMPAIRED DRIVING,125
343,7,OFFENSES AGAINST THE PERSON,71
344,7,POSSESSION OF STOLEN PROPERTY 5,171
345,7,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),14
346,7,HARRASSMENT 2,5
347,7,GAMBLING,3
348,7,CRIMINAL TRESPASS,980
349,7,DISRUPTION OF A RELIGIOUS SERVICE,1
350,7,ROBBERY,355
351,7,DANGEROUS DRUGS,3159
352,7,DANGEROUS WEAPONS,579
353,7,PETIT LARCENY,396
354,7,LOITERING FOR DRUG PURPOSES,5
355,7,RAPE,14
356,7,POSSESSION OF STOLEN PROPERTY,10
357,7,VEHICLE AND TRAFFIC LAWS,590
358,7,PROSTITUTION & RELATED OFFENSES,6
359,7,OFFENSES AGAINST PUBLIC SAFETY,2
360,7,FELONY ASSAULT,393
361,7,BURGLAR'S TOOLS,6
362,7,OFFENSES INVOLVING FRAUD,18
363,7,ARSON,3
364,7,OTHER OFFENSES RELATED TO THEFT,1784
365,7,OFFENSES RELATED TO CHILDREN,8
366,7,MOVING INFRACTIONS,1
367,7,ALCOHOLIC BEVERAGE CONTROL LAW,8
368,7,GRAND LARCENY OF MOTOR VEHICLE,8
369,7,KIDNAPPING & RELATED OFFENSES,4
370,7,CRIMINAL MISCHIEF & RELATED OF,7
371,7,OTHER STATE LAWS (NON PENAL LA,24
372,7,THEFT-FRAUD,7
373,7,FORCIBLE TOUCHING,20
374,7,OFFENSES AGAINST PUBLIC ADMINISTRATION,457
375,7,INTOXICATED/IMPAIRED DRIVING,20
376,7,DISORDERLY CONDUCT,7
377,8,MOVING INFRACTIONS,6
378,8,THEFT-FRAUD,12
379,8,VEHICLE AND TRAFFIC LAWS,589
380,8,OFFENSES AGAINST PUBLIC SAFETY,10
381,8,DANGEROUS DRUGS,2909
382,8,GAMBLING,3
383,8,GRAND LARCENY,243
384,8,POSSESSION OF STOLEN PROPERTY 5,196
385,8,OTHER STATE LAWS (NON PENAL LAW),46
386,8,KIDNAPPING & RELATED OFFENSES,3
387,8,CRIMINAL TRESPASS,425
388,8,FRAUDS,47
389,8,OTHER STATE LAWS,198
390,8,OFFENSES INVOLVING FRAUD,44
391,8,OFFENSES RELATED TO CHILDREN,3
392,8,ASSAULT 3 & RELATED OFFENSES,1890
393,8,OTHER STATE LAWS (NON PENAL LA,38
394,8,FELONY ASSAULT,763
395,8,SEX CRIMES,146
396,8,PROSTITUTION & RELATED OFFENSES,148
397,8,PETIT LARCENY,301
398,8,MISCELLANEOUS PENAL LAW,500
399,8,OFFENSES AGAINST PUBLIC ADMINISTRATION,966
400,8,BURGLAR'S TOOLS,1
401,8,CRIMINAL MISCHIEF & RELATED OFFENSES,500
402,8,F.C.A. P.I.N.O.S.,26
403,8,INTOXICATED & IMPAIRED DRIVING,308
404,8,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,316
405,8,BURGLARY,178
406,8,OTHER OFFENSES RELATED TO THEFT,515
407,8,FORGERY,82
408,8,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),23
409,8,CHILD ABANDONMENT/NON SUPPORT 1,2
410,8,MURDER & NON-NEGL. MANSLAUGHTER,30
411,8,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
412,8,INTOXICATED/IMPAIRED DRIVING,37
413,8,ARSON,13
414,8,RAPE,92
415,8,OTHER TRAFFIC INFRACTION,70
416,8,CRIMINAL MISCHIEF & RELATED OF,6
417,8,HARASSMENT,188
418,8,CHILD ABANDONMENT/NON SUPPORT,1
419,8,DANGEROUS WEAPONS,363
420,8,DISORDERLY CONDUCT,15
421,8,GRAND LARCENY OF MOTOR VEHICLE,16
422,8,FORCIBLE TOUCHING,32
423,8,POSSESSION OF STOLEN PROPERTY,17
424,8,OFFENSES AGAINST THE PERSON,76
425,8,ROBBERY,495
426,8,HARRASSMENT 2,4
427,9,ROBBERY,542
428,9,FORGERY,212
429,9,GAMBLING,23
430,9,KIDNAPPING & RELATED OFFENSES,4
431,9,DANGEROUS WEAPONS,855
432,9,INTOXICATED & IMPAIRED DRIVING,177
433,9,FELONY ASSAULT,807
434,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,787
435,9,ARSON,1
436,9,CHILD ABANDONMENT/NON SUPPORT,1
437,9,SEX CRIMES,98
438,9,DANGEROUS DRUGS,4606
439,9,HARASSMENT,127
440,9,ANTICIPATORY OFFENSES,2
441,9,ESCAPE 3,2
442,9,POSSESSION OF STOLEN PROPERTY 5,583
443,9,OTHER STATE LAWS,198
444,9,BURGLARY,202
445,9,PETIT LARCENY,672
446,9,OFFENSES AGAINST THE PERSON,90
447,9,CHILD ABANDONMENT/NON SUPPORT 1,6
448,9,BURGLAR'S TOOLS,15
449,9,F.C.A. P.I.N.O.S.,43
450,9,OTHER STATE LAWS (NON PENAL LAW),396
451,9,ASSAULT 3 & RELATED OFFENSES,2135
452,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,347
453,9,MURDER & NON-NEGL. MANSLAUGHTER,45
454,9,MISCELLANEOUS PENAL LAW,288
455,9,OTHER TRAFFIC INFRACTION,47
456,9,HARRASSMENT 2,8
457,9,MOVING INFRACTIONS,14
458,9,GRAND LARCENY,290
459,9,DISORDERLY CONDUCT,19
460,9,CRIMINAL MISCHIEF & RELATED OFFENSES,441
461,9,OFFENSES AGAINST PUBLIC SAFETY,17
462,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),20
463,9,RAPE,20
464,9,INTOXICATED/IMPAIRED DRIVING,21
465,9,POSSESSION OF STOLEN PROPERTY,34
466,9,FORCIBLE TOUCHING,24
467,9,FRAUDS,82
468,9,CRIMINAL TRESPASS,498
469,9,GRAND LARCENY OF MOTOR VEHICLE,21
470,9,VEHICLE AND TRAFFIC LAWS,1016
471,9,OTHER STATE LAWS (NON PENAL LA,25
472,9,PROSTITUTION & RELATED OFFENSES,33
473,9,OTHER OFFENSES RELATED TO THEFT,1691
474,9,ALCOHOLIC BEVERAGE CONTROL LAW,6
475,9,OFFENSES INVOLVING FRAUD,58
476,9,CRIMINAL MISCHIEF & RELATED OF,13
477,9,OFFENSES RELATED TO CHILDREN,6
478,9,THEFT-FRAUD,40
479,10,HARASSMENT,170
480,10,CHILD ABANDONMENT/NON SUPPORT,1
481,10,CHILD ABANDONMENT/NON SUPPORT 1,5
482,10,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
483,10,BURGLAR'S TOOLS,18
484,10,PROSTITUTION & RELATED OFFENSES,140
485,10,ALCOHOLIC BEVERAGE CONTROL LAW,22
486,10,DANGEROUS DRUGS,5309
487,10,GRAND LARCENY OF MOTOR VEHICLE,23
488,10,LOITERING FOR DRUG PURPOSES,1
489,10,OTHER OFFENSES RELATED TO THEFT,1795
490,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),38
491,10,INTOXICATED/IMPAIRED DRIVING,34
492,10,THEFT-FRAUD,5
493,10,ASSAULT 3 & RELATED OFFENSES,2332
494,10,FRAUDS,90
495,10,ARSON,6
496,10,SEX CRIMES,66
497,10,MOVING INFRACTIONS,4
498,10,F.C.A. P.I.N.O.S.,57
499,10,GAMBLING,55
500,10,OFFENSES INVOLVING FRAUD,99
501,10,KIDNAPPING & RELATED OFFENSES,7
502,10,RAPE,14
503,10,OFFENSES AGAINST PUBLIC SAFETY,7
504,10,OTHER STATE LAWS (NON PENAL LAW),102
505,10,FRAUDULENT ACCOSTING,9
506,10,OFFENSES AGAINST THE PERSON,106
507,10,CRIMINAL MISCHIEF & RELATED OF,9
508,10,VEHICLE AND TRAFFIC LAWS,1974
509,10,OFFENSES RELATED TO CHILDREN,3
510,10,OTHER TRAFFIC INFRACTION,85
511,10,HARRASSMENT 2,2
512,10,ANTICIPATORY OFFENSES,2
513,10,POSSESSION OF STOLEN PROPERTY,38
514,10,MURDER & NON-NEGL. MANSLAUGHTER,48
515,10,DISORDERLY CONDUCT,17
516,10,FORCIBLE TOUCHING,36
517,10,OTHER STATE LAWS (NON PENAL LA,45
518,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,271
519,10,GRAND LARCENY,286
520,10,INTOXICATED & IMPAIRED DRIVING,317
521,10,MISCELLANEOUS PENAL LAW,328
522,10,POSSESSION OF STOLEN PROPERTY 5,335
523,10,BURGLARY,175
524,10,CRIMINAL TRESPASS,364
525,10,CRIMINAL MISCHIEF & RELATED OFFENSES,488
526,10,OTHER STATE LAWS,564
527,10,FORGERY,189
528,10,FELONY ASSAULT,747
529,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,687
530,10,ROBBERY,677
531,10,DANGEROUS WEAPONS,753
532,10,PETIT LARCENY,856
533,11,KIDNAPPING & RELATED OFFENSES,3
534,11,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),25
535,11,OTHER STATE LAWS (NON PENAL LAW),27
536,11,ALCOHOLIC BEVERAGE CONTROL LAW,30
537,11,OTHER STATE LAWS (NON PENAL LA,46
538,11,MURDER & NON-NEGL. MANSLAUGHTER,46
539,11,ASSAULT 3 & RELATED OFFENSES,1650
540,11,FRAUDS,53
541,11,OFFENSES AGAINST THE PERSON,58
542,11,VEHICLE AND TRAFFIC LAWS,1128
543,11,CRIMINAL TRESPASS,230
544,11,OTHER OFFENSES RELATED TO THEFT,1387
545,11,OFFENSES RELATED TO CHILDREN,81
546,11,F.C.A. P.I.N.O.S.,86
547,11,OTHER TRAFFIC INFRACTION,92
548,11,BURGLARY,202
549,11,INTOXICATED & IMPAIRED DRIVING,197
550,11,HARASSMENT,106
551,11,SEX CRIMES,54
552,11,GRAND LARCENY OF MOTOR VEHICLE,23
553,11,ARSON,1
554,11,BURGLAR'S TOOLS,3
555,11,ANTICIPATORY OFFENSES,3
556,11,FELONY ASSAULT,554
557,11,CRIMINAL MISCHIEF & RELATED OF,4
558,11,HARRASSMENT 2,4
559,11,DISORDERLY CONDUCT,4
560,11,CHILD ABANDONMENT/NON SUPPORT 1,2
561,11,MOVING INFRACTIONS,6
562,11,PETIT LARCENY,469
563,11,ROBBERY,451
564,11,FORCIBLE TOUCHING,23
565,11,OFFENSES AGAINST PUBLIC SAFETY,7
566,11,DANGEROUS DRUGS,2074
567,11,OTHER STATE LAWS,383
568,11,GAMBLING,11
569,11,THEFT-FRAUD,14
570,11,RAPE,14
571,11,DANGEROUS WEAPONS,639
572,11,OFFENSES INVOLVING FRAUD,115
573,11,POSSESSION OF STOLEN PROPERTY,19
574,11,INTOXICATED/IMPAIRED DRIVING,22
575,11,OFFENSES AGAINST PUBLIC ADMINISTRATION,426
576,11,CRIMINAL MISCHIEF & RELATED OFFENSES,355
577,11,POSSESSION OF STOLEN PROPERTY 5,347
578,11,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,172
579,11,PROSTITUTION & RELATED OFFENSES,138
580,11,GRAND LARCENY,185
581,11,FORGERY,148
582,11,MISCELLANEOUS PENAL LAW,169
583,12,DANGEROUS WEAPONS,384
584,12,OTHER STATE LAWS,251
585,12,MISCELLANEOUS PENAL LAW,148
586,12,HARRASSMENT 2,5
587,12,OFFENSES INVOLVING FRAUD,31
588,12,ROBBERY,288
589,12,OFFENSES AGAINST PUBLIC ADMINISTRATION,373
590,12,POSSESSION OF STOLEN PROPERTY 5,114
591,12,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),12
592,12,GRAND LARCENY OF MOTOR VEHICLE,12
593,12,CRIMINAL MISCHIEF & RELATED OF,5
594,12,CHILD ABANDONMENT/NON SUPPORT,1
595,12,PROSTITUTION & RELATED OFFENSES,270
596,12,FRAUDS,53
597,12,THEFT-FRAUD,2
598,12,VEHICLE AND TRAFFIC LAWS,687
599,12,OTHER OFFENSES RELATED TO THEFT,1239
600,12,ASSAULT 3 & RELATED OFFENSES,1019
601,12,OTHER TRAFFIC INFRACTION,41
602,12,MOVING INFRACTIONS,6
603,12,CRIMINAL MISCHIEF & RELATED OFFENSES,201
604,12,MURDER & NON-NEGL. MANSLAUGHTER,9
605,12,OFFENSES AGAINST PUBLIC SAFETY,7
606,12,DISORDERLY CONDUCT,11
607,12,PETIT LARCENY,366
608,12,KIDNAPPING & RELATED OFFENSES,5
