,SchoolDist,OfnsDesc,CrimeCount
86,2,DANGEROUS DRUGS,5378
87,2,OTHER STATE LAWS (NON PENAL LAW),3354
88,2,ROBBERY,1084
89,2,PETIT LARCENY,1132
90,2,INTOXICATED & IMPAIRED DRIVING,1134
91,2,MURDER & NON-NEGL. MANSLAUGHTER,42
92,2,GRAND LARCENY,2056
93,2,OFFENSES AGAINST PUBLIC ADMINISTRATION,1270
94,2,CRIMINAL TRESPASS,1017
95,2,MISCELLANEOUS PENAL LAW,1019
96,2,POSSESSION OF STOLEN PROPERTY 5,6161
97,2,HOMICIDE-NEGLIGENT-VEHICLE,2
98,2,OFFENSES INVOLVING FRAUD,1178
99,2,PROSTITUTION & RELATED OFFENSES,989
100,2,ASSAULT 3 & RELATED OFFENSES,2369
101,2,FELONY ASSAULT,1000
102,2,CRIMINAL MISCHIEF & RELATED OFFENSES,1014
103,2,OTHER TRAFFIC INFRACTION,2184
104,3,PETIT LARCENY,153
105,3,CRIMINAL MISCHIEF & RELATED OFFENSES,207
106,3,FORCIBLE TOUCHING,13
107,3,MOVING INFRACTIONS,18
108,3,OTHER STATE LAWS,609
109,3,POSSESSION OF STOLEN PROPERTY 5,553
110,3,OFFENSES AGAINST THE PERSON,51
111,3,LOITERING,2
112,3,ESCAPE 3,1
113,3,PROSTITUTION & RELATED OFFENSES,7
114,3,KIDNAPPING & RELATED OFFENSES,2
115,3,HARRASSMENT 2,14
116,3,BURGLAR'S TOOLS,5
117,3,F.C.A. P.I.N.O.S.,8
118,3,FRAUDS,27
119,3,FORGERY,202
120,3,LOITERING FOR DRUG PURPOSES,11
121,3,GRAND LARCENY OF MOTOR VEHICLE,11
122,3,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,209
123,3,OFFENSES INVOLVING FRAUD,21
124,3,OTHER STATE LAWS (NON PENAL LAW),399
125,3,OFFENSES AGAINST PUBLIC ADMINISTRATION,360
126,3,ANTICIPATORY OFFENSES,2
127,3,ARSON,1
128,3,VEHICLE AND TRAFFIC LAWS,172
129,3,INTOXICATED & IMPAIRED DRIVING,169
130,3,ALCOHOLIC BEVERAGE CONTROL LAW,9
131,3,DANGEROUS DRUGS,2930
132,3,MURDER & NON-NEGL. MANSLAUGHTER,9
133,3,ROBBERY,337
134,3,OFFENSES RELATED TO CHILDREN,5
135,3,BURGLARY,123
136,3,POSSESSION OF STOLEN PROPERTY,59
137,3,FRAUDULENT ACCOSTING,3
138,3,"LOITERING/GAMBLING (CARDS, DICE, ETC)",17
139,3,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),22
140,3,THEFT-FRAUD,15
141,3,SEX CRIMES,39
142,3,DISORDERLY CONDUCT,104
143,3,OTHER TRAFFIC INFRACTION,675
144,3,GAMBLING,79
145,3,FELONY ASSAULT,262
146,3,JOSTLING,2
147,3,MISCELLANEOUS PENAL LAW,302
148,3,OTHER OFFENSES RELATED TO THEFT,795
149,3,ASSAULT 3 & RELATED OFFENSES,672
150,3,CRIMINAL TRESPASS,1000
151,3,INTOXICATED/IMPAIRED DRIVING,14
152,3,GRAND LARCENY,299
153,3,DANGEROUS WEAPONS,255
154,3,HOMICIDE-NEGLIGENT-VEHICLE,1
155,3,RAPE,5
156,4,OTHER STATE LAWS,491
157,4,GRAND LARCENY OF MOTOR VEHICLE,11
158,4,LOITERING FOR DRUG PURPOSES,3
159,4,DISORDERLY CONDUCT,76
160,4,FORGERY,187
161,4,ESCAPE 3,1
162,4,SEX CRIMES,98
163,4,POSSESSION OF STOLEN PROPERTY 5,105
164,4,KIDNAPPING & RELATED OFFENSES,11
165,4,OFFENSES RELATED TO CHILDREN,5
166,4,PROSTITUTION & RELATED OFFENSES,70
167,4,DANGEROUS DRUGS,2638
168,4,FELONY ASSAULT,307
169,4,HARASSMENT,1
170,4,JOSTLING,1
171,4,MURDER & NON-NEGL. MANSLAUGHTER,24
172,4,MISCELLANEOUS PENAL LAW,339
173,4,INTOXICATED & IMPAIRED DRIVING,177
174,4,OTHER TRAFFIC INFRACTION,344
175,4,CRIMINAL MISCHIEF & RELATED OFFENSES,176
176,4,OFFENSES AGAINST THE PERSON,46
177,4,INTOXICATED/IMPAIRED DRIVING,48
178,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,183
179,4,POSSESSION OF STOLEN PROPERTY,27
180,4,ROBBERY,268
181,4,HARRASSMENT 2,8
182,4,ARSON,2
183,4,RAPE,90
184,4,OTHER OFFENSES RELATED TO THEFT,382
185,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,382
186,4,DANGEROUS WEAPONS,387
187,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),10
188,4,MOVING INFRACTIONS,34
189,4,PETIT LARCENY,115
190,4,GAMBLING,42
191,4,OTHER STATE LAWS (NON PENAL LAW),196
192,4,OFFENSES INVOLVING FRAUD,33
193,4,ALCOHOLIC BEVERAGE CONTROL LAW,3
194,4,F.C.A. P.I.N.O.S.,2
195,4,ADMINISTRATIVE CODE,1
196,4,THEFT-FRAUD,10
197,4,ASSAULT 3 & RELATED OFFENSES,705
198,4,FRAUDS,28
199,4,VEHICLE AND TRAFFIC LAWS,309
200,4,GRAND LARCENY,85
201,4,FORCIBLE TOUCHING,11
202,4,"LOITERING/GAMBLING (CARDS, DICE, ETC)",5
203,4,BURGLARY,48
204,4,CRIMINAL TRESPASS,1083
205,4,BURGLAR'S TOOLS,2
206,5,THEFT-FRAUD,24
207,5,OFFENSES AGAINST THE PERSON,65
208,5,ASSAULT 3 & RELATED OFFENSES,926
209,5,PETIT LARCENY,425
210,5,"LOITERING/GAMBLING (CARDS, DICE, ETC)",19
211,5,ROBBERY,399
212,5,ESCAPE 3,3
213,5,HARRASSMENT 2,10
214,5,RAPE,10
215,5,OTHER TRAFFIC INFRACTION,940
216,5,POSSESSION OF STOLEN PROPERTY,61
217,5,GAMBLING,65
218,5,LOITERING,2
219,5,GRAND LARCENY,193
220,5,VEHICLE AND TRAFFIC LAWS,353
221,5,MOVING INFRACTIONS,37
222,5,FORCIBLE TOUCHING,19
223,5,POSSESSION OF STOLEN PROPERTY 5,507
224,5,INTOXICATED/IMPAIRED DRIVING,25
225,5,OFFENSES RELATED TO CHILDREN,2
226,5,PROSTITUTION & RELATED OFFENSES,38
227,5,DANGEROUS DRUGS,4258
228,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,573
229,5,DISORDERLY CONDUCT,133
230,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),37
231,5,CRIMINAL TRESPASS,1296
232,5,FORGERY,327
233,5,MISCELLANEOUS PENAL LAW,596
234,5,BURGLAR'S TOOLS,7
235,5,ALCOHOLIC BEVERAGE CONTROL LAW,7
236,5,BURGLARY,118
237,5,DANGEROUS WEAPONS,626
238,5,ARSON,2
239,5,OFFENSES AGAINST PUBLIC SAFETY,4
240,5,ANTICIPATORY OFFENSES,1
241,5,F.C.A. P.I.N.O.S.,18
242,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,331
243,5,MURDER & NON-NEGL. MANSLAUGHTER,42
244,5,CRIMINAL MISCHIEF & RELATED OFFENSES,233
245,5,LOITERING FOR DRUG PURPOSES,5
246,5,FELONY ASSAULT,486
247,5,KIDNAPPING & RELATED OFFENSES,8
248,5,FRAUDS,71
249,5,ADMINISTRATIVE CODE,1
250,5,SEX CRIMES,45
251,5,OTHER STATE LAWS,757
252,5,OTHER OFFENSES RELATED TO THEFT,1420
253,5,INTOXICATED & IMPAIRED DRIVING,159
254,5,OTHER STATE LAWS (NON PENAL LAW),751
255,5,OFFENSES INVOLVING FRAUD,59
256,5,GRAND LARCENY OF MOTOR VEHICLE,19
257,6,FORGERY,259
258,6,DANGEROUS DRUGS,7348
259,6,SEX CRIMES,56
260,6,OFFENSES INVOLVING FRAUD,55
261,6,INTOXICATED & IMPAIRED DRIVING,269
262,6,LOITERING FOR DRUG PURPOSES,12
263,6,ALCOHOLIC BEVERAGE CONTROL LAW,17
264,6,ESCAPE 3,1
265,6,FORCIBLE TOUCHING,12
266,6,PARKING OFFENSES,1
267,6,BURGLAR'S TOOLS,4
268,6,F.C.A. P.I.N.O.S.,18
269,6,ANTICIPATORY OFFENSES,4
270,6,MOVING INFRACTIONS,26
271,6,CRIMINAL MISCHIEF & RELATED OFFENSES,392
272,6,GRAND LARCENY,158
273,6,OFFENSES AGAINST PUBLIC SAFETY,27
274,6,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,2
275,6,THEFT-FRAUD,31
276,6,CHILD ABANDONMENT/NON SUPPORT 1,3
277,6,DISORDERLY CONDUCT,135
278,6,POSSESSION OF STOLEN PROPERTY 5,127
279,6,BURGLARY,125
280,6,FRAUDULENT ACCOSTING,7
281,6,ARSON,6
282,6,MURDER & NON-NEGL. MANSLAUGHTER,37
283,6,OFFENSES AGAINST PUBLIC ADMINISTRATION,649
284,6,ASSAULT 3 & RELATED OFFENSES,1143
285,6,HARRASSMENT 2,6
286,6,DANGEROUS WEAPONS,710
287,6,OTHER STATE LAWS,716
288,6,OTHER OFFENSES RELATED TO THEFT,736
289,6,CRIMINAL TRESPASS,1056
290,6,LOITERING,1
291,6,FRAUDS,80
292,6,INTOXICATED/IMPAIRED DRIVING,38
293,6,OTHER TRAFFIC INFRACTION,1042
294,6,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),40
295,6,GRAND LARCENY OF MOTOR VEHICLE,42
296,6,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
297,6,RAPE,29
298,6,FELONY ASSAULT,543
299,6,ADMINISTRATIVE CODE,1
300,6,PETIT LARCENY,166
301,6,ROBBERY,448
302,6,PROSTITUTION & RELATED OFFENSES,24
303,6,POSSESSION OF STOLEN PROPERTY,68
304,6,VEHICLE AND TRAFFIC LAWS,396
305,6,OFFENSES RELATED TO CHILDREN,3
306,6,GAMBLING,168
307,6,KIDNAPPING & RELATED OFFENSES,10
308,6,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,397
309,6,MISCELLANEOUS PENAL LAW,442
310,6,OTHER STATE LAWS (NON PENAL LAW),170
311,6,OFFENSES AGAINST THE PERSON,191
312,7,VEHICLE AND TRAFFIC LAWS,106
313,7,PETIT LARCENY,190
314,7,INTOXICATED & IMPAIRED DRIVING,103
315,7,THEFT-FRAUD,15
316,7,BURGLARY,101
317,7,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,284
318,7,PARKING OFFENSES,1
319,7,GAMBLING,38
320,7,FRAUDS,24
321,7,PROSTITUTION & RELATED OFFENSES,26
322,7,FORCIBLE TOUCHING,20
323,7,MURDER & NON-NEGL. MANSLAUGHTER,72
324,7,ESCAPE 3,2
325,7,OTHER STATE LAWS,235
326,7,FORGERY,150
327,7,CHILD ABANDONMENT/NON SUPPORT 1,2
328,7,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),26
329,7,POSSESSION OF STOLEN PROPERTY,38
330,7,GRAND LARCENY OF MOTOR VEHICLE,19
331,7,SEX CRIMES,78
332,7,OTHER TRAFFIC INFRACTION,249
333,7,RAPE,25
334,7,DISORDERLY CONDUCT,24
335,7,GRAND LARCENY,163
336,7,F.C.A. P.I.N.O.S.,46
337,7,OFFENSES AGAINST THE PERSON,34
338,7,OFFENSES AGAINST PUBLIC SAFETY,2
339,7,CRIMINAL MISCHIEF & RELATED OFFENSES,249
340,7,ARSON,4
341,7,OFFENSES AGAINST PUBLIC ADMINISTRATION,371
342,7,OTHER OFFENSES RELATED TO THEFT,804
343,7,OFFENSES INVOLVING FRAUD,11
344,7,CRIMINAL TRESPASS,1658
345,7,POSSESSION OF STOLEN PROPERTY 5,315
346,7,DANGEROUS DRUGS,3709
347,7,OFFENSES RELATED TO CHILDREN,13
348,7,ROBBERY,336
349,7,INTOXICATED/IMPAIRED DRIVING,12
350,7,BURGLAR'S TOOLS,4
351,7,ALCOHOLIC BEVERAGE CONTROL LAW,14
352,7,OTHER STATE LAWS (NON PENAL LAW),426
353,7,KIDNAPPING & RELATED OFFENSES,5
354,7,ASSAULT 3 & RELATED OFFENSES,973
355,7,FELONY ASSAULT,534
356,7,MISCELLANEOUS PENAL LAW,323
357,7,HARRASSMENT 2,8
358,7,MOVING INFRACTIONS,13
359,7,DANGEROUS WEAPONS,514
360,8,PETIT LARCENY,153
361,8,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,398
362,8,FORGERY,123
363,8,FELONY ASSAULT,593
364,8,THEFT-FRAUD,23
365,8,CRIMINAL MISCHIEF & RELATED OFFENSES,391
366,8,VEHICLE AND TRAFFIC LAWS,245
367,8,OFFENSES AGAINST PUBLIC SAFETY,12
368,8,CHILD ABANDONMENT/NON SUPPORT 1,3
369,8,OTHER STATE LAWS,49
370,8,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),30
371,8,INTOXICATED & IMPAIRED DRIVING,225
372,8,MOVING INFRACTIONS,20
373,8,ANTICIPATORY OFFENSES,2
374,8,PROSTITUTION & RELATED OFFENSES,350
375,8,OTHER OFFENSES RELATED TO THEFT,231
376,8,GAMBLING,25
377,8,FRAUDS,32
378,8,DANGEROUS WEAPONS,583
379,8,CRIMINAL TRESPASS,1419
380,8,GRAND LARCENY,196
381,8,ARSON,10
382,8,GRAND LARCENY OF MOTOR VEHICLE,33
383,8,OFFENSES INVOLVING FRAUD,18
384,8,ROBBERY,436
385,8,KIDNAPPING & RELATED OFFENSES,5
386,8,RAPE,148
387,8,SEX CRIMES,213
388,8,BURGLARY,159
389,8,INTOXICATED/IMPAIRED DRIVING,27
390,8,ASSAULT 3 & RELATED OFFENSES,1389
391,8,FORCIBLE TOUCHING,16
392,8,HARRASSMENT 2,10
393,8,OFFENSES RELATED TO CHILDREN,17
394,8,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
395,8,DANGEROUS DRUGS,4720
396,8,POSSESSION OF STOLEN PROPERTY 5,206
397,8,ALCOHOLIC BEVERAGE CONTROL LAW,8
398,8,OFFENSES AGAINST THE PERSON,100
399,8,HOMICIDE-NEGLIGENT-VEHICLE,1
400,8,DISORDERLY CONDUCT,24
401,8,OFFENSES AGAINST PUBLIC ADMINISTRATION,954
402,8,OTHER STATE LAWS (NON PENAL LAW),113
403,8,OTHER TRAFFIC INFRACTION,319
404,8,POSSESSION OF STOLEN PROPERTY,39
405,8,MISCELLANEOUS PENAL LAW,460
406,8,BURGLAR'S TOOLS,2
407,8,F.C.A. P.I.N.O.S.,26
408,8,MURDER & NON-NEGL. MANSLAUGHTER,45
409,8,LOITERING FOR DRUG PURPOSES,26
410,9,MOVING INFRACTIONS,23
411,9,MISCELLANEOUS PENAL LAW,360
412,9,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
413,9,CRIMINAL MISCHIEF & RELATED OFFENSES,460
414,9,GRAND LARCENY,215
415,9,OTHER OFFENSES RELATED TO THEFT,1226
416,9,FORCIBLE TOUCHING,8
417,9,PETIT LARCENY,157
418,9,OTHER STATE LAWS (NON PENAL LAW),511
419,9,GAMBLING,78
420,9,ESCAPE 3,1
421,9,ROBBERY,516
422,9,OFFENSES AGAINST PUBLIC SAFETY,11
423,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),27
424,9,CRIMINAL TRESPASS,2114
425,9,FORGERY,226
426,9,INTOXICATED & IMPAIRED DRIVING,206
427,9,POSSESSION OF STOLEN PROPERTY,60
428,9,BURGLARY,202
429,9,OTHER STATE LAWS,145
430,9,THEFT-FRAUD,14
431,9,OFFENSES INVOLVING FRAUD,39
432,9,ANTICIPATORY OFFENSES,1
433,9,GRAND LARCENY OF MOTOR VEHICLE,39
434,9,DANGEROUS DRUGS,7957
435,9,BURGLAR'S TOOLS,1
436,9,"LOITERING/GAMBLING (CARDS, DICE, ETC)",3
437,9,DISORDERLY CONDUCT,38
438,9,SEX CRIMES,103
439,9,KIDNAPPING & RELATED OFFENSES,5
440,9,OTHER TRAFFIC INFRACTION,766
441,9,DANGEROUS WEAPONS,944
442,9,OFFENSES AGAINST THE PERSON,105
443,9,INTOXICATED/IMPAIRED DRIVING,31
444,9,ARSON,6
445,9,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,2
446,9,POSSESSION OF STOLEN PROPERTY 5,114
447,9,HARRASSMENT 2,3
448,9,MURDER & NON-NEGL. MANSLAUGHTER,70
449,9,FELONY ASSAULT,645
450,9,RAPE,41
451,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,620
452,9,CHILD ABANDONMENT/NON SUPPORT 1,2
453,9,ASSAULT 3 & RELATED OFFENSES,1675
454,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,425
455,9,FRAUDS,34
456,9,ALCOHOLIC BEVERAGE CONTROL LAW,12
457,9,OFFENSES RELATED TO CHILDREN,19
458,9,VEHICLE AND TRAFFIC LAWS,349
459,9,PROSTITUTION & RELATED OFFENSES,42
460,9,F.C.A. P.I.N.O.S.,47
461,10,ALCOHOLIC BEVERAGE CONTROL LAW,24
462,10,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
463,10,DANGEROUS DRUGS,8028
464,10,PROSTITUTION & RELATED OFFENSES,133
465,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,444
466,10,OFFENSES INVOLVING FRAUD,92
467,10,OTHER TRAFFIC INFRACTION,876
468,10,FELONY ASSAULT,860
469,10,HARRASSMENT 2,5
470,10,MURDER & NON-NEGL. MANSLAUGHTER,90
471,10,CHILD ABANDONMENT/NON SUPPORT 1,6
472,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,673
473,10,RAPE,37
474,10,F.C.A. P.I.N.O.S.,37
475,10,ROBBERY,655
476,10,VEHICLE AND TRAFFIC LAWS,438
477,10,CRIMINAL MISCHIEF & RELATED OFFENSES,655
478,10,OTHER OFFENSES RELATED TO THEFT,1010
479,10,SEX CRIMES,84
480,10,GAMBLING,83
481,10,OFFENSES AGAINST THE PERSON,130
482,10,ARSON,4
483,10,ESCAPE 3,2
484,10,DANGEROUS WEAPONS,1067
485,10,LOITERING,1
486,10,THEFT-FRAUD,28
487,10,MISCELLANEOUS PENAL LAW,477
488,10,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
489,10,POSSESSION OF STOLEN PROPERTY 5,415
490,10,MOVING INFRACTIONS,40
491,10,KIDNAPPING & RELATED OFFENSES,17
492,10,ASSAULT 3 & RELATED OFFENSES,1982
493,10,FORGERY,366
494,10,BURGLAR'S TOOLS,11
495,10,FORCIBLE TOUCHING,15
496,10,ANTICIPATORY OFFENSES,2
497,10,INTOXICATED & IMPAIRED DRIVING,310
498,10,INTOXICATED/IMPAIRED DRIVING,58
499,10,FRAUDULENT ACCOSTING,10
500,10,FRAUDS,51
501,10,OTHER STATE LAWS (NON PENAL LAW),342
502,10,CRIMINAL TRESPASS,2679
503,10,OTHER STATE LAWS,241
504,10,BURGLARY,241
505,10,OFFENSES AGAINST PUBLIC SAFETY,18
506,10,POSSESSION OF STOLEN PROPERTY,56
507,10,GRAND LARCENY,250
508,10,GRAND LARCENY OF MOTOR VEHICLE,55
509,10,LOITERING FOR DRUG PURPOSES,4
510,10,PETIT LARCENY,406
511,10,DISORDERLY CONDUCT,24
512,10,OFFENSES RELATED TO CHILDREN,13
513,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),59
514,11,OTHER OFFENSES RELATED TO THEFT,745
515,11,INTOXICATED/IMPAIRED DRIVING,38
516,11,ANTICIPATORY OFFENSES,2
517,11,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,254
518,11,POSSESSION OF STOLEN PROPERTY 5,305
519,11,ROBBERY,369
520,11,DANGEROUS WEAPONS,493
521,11,OFFENSES RELATED TO CHILDREN,8
522,11,FELONY ASSAULT,522
523,11,LOITERING FOR DRUG PURPOSES,4
524,11,PROSTITUTION & RELATED OFFENSES,41
525,11,F.C.A. P.I.N.O.S.,30
526,11,HARRASSMENT 2,11
527,11,RAPE,17
528,11,GRAND LARCENY OF MOTOR VEHICLE,48
529,11,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),32
530,11,CRIMINAL MISCHIEF & RELATED OFFENSES,324
531,11,MOVING INFRACTIONS,11
532,11,DISORDERLY CONDUCT,13
533,11,OTHER STATE LAWS (NON PENAL LAW),61
534,11,FORGERY,131
535,11,OFFENSES INVOLVING FRAUD,36
536,11,BURGLAR'S TOOLS,1
537,11,ASSAULT 3 & RELATED OFFENSES,1023
538,11,ARSON,3
539,11,CRIMINAL TRESPASS,561
540,11,DANGEROUS DRUGS,4319
541,11,ESCAPE 3,1
542,11,FRAUDS,26
543,11,CHILD ABANDONMENT/NON SUPPORT 1,10
544,11,OFFENSES AGAINST THE PERSON,54
545,11,OFFENSES AGAINST PUBLIC SAFETY,2
546,11,MISCELLANEOUS PENAL LAW,282
547,11,GAMBLING,23
548,11,BURGLARY,170
549,11,OTHER STATE LAWS,195
550,11,KIDNAPPING & RELATED OFFENSES,10
551,11,ALCOHOLIC BEVERAGE CONTROL LAW,14
552,11,POSSESSION OF STOLEN PROPERTY,44
553,11,INTOXICATED & IMPAIRED DRIVING,177
554,11,GRAND LARCENY,193
555,11,PETIT LARCENY,177
556,11,OFFENSES AGAINST PUBLIC ADMINISTRATION,370
557,11,THEFT-FRAUD,8
558,11,VEHICLE AND TRAFFIC LAWS,190
559,11,OTHER TRAFFIC INFRACTION,445
560,11,MURDER & NON-NEGL. MANSLAUGHTER,44
561,11,FORCIBLE TOUCHING,8
562,11,SEX CRIMES,53
563,12,F.C.A. P.I.N.O.S.,22
564,12,OFFENSES RELATED TO CHILDREN,17
565,12,ASSAULT 3 & RELATED OFFENSES,941
566,12,MURDER & NON-NEGL. MANSLAUGHTER,19
567,12,DANGEROUS WEAPONS,668
568,12,OFFENSES INVOLVING FRAUD,18
569,12,HARRASSMENT 2,4
570,12,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),8
571,12,FORGERY,127
572,12,GAMBLING,43
573,12,OFFENSES AGAINST PUBLIC ADMINISTRATION,328
574,12,OFFENSES AGAINST THE PERSON,73
575,12,CRIMINAL MISCHIEF & RELATED OFFENSES,244
576,12,OTHER STATE LAWS,125
577,12,KIDNAPPING & RELATED OFFENSES,7
578,12,THEFT-FRAUD,3
579,12,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,116
580,12,CHILD ABANDONMENT/NON SUPPORT 1,3
581,12,DISORDERLY CONDUCT,22
582,12,INTOXICATED & IMPAIRED DRIVING,111
583,12,OFFENSES AGAINST PUBLIC SAFETY,2
584,12,PROSTITUTION & RELATED OFFENSES,209
585,12,OTHER STATE LAWS (NON PENAL LAW),159
586,12,VEHICLE AND TRAFFIC LAWS,103
587,12,BURGLARY,66
588,12,POSSESSION OF STOLEN PROPERTY 5,217
589,12,MISCELLANEOUS PENAL LAW,203
590,12,ALCOHOLIC BEVERAGE CONTROL LAW,22
591,12,GRAND LARCENY OF MOTOR VEHICLE,26
592,12,INTOXICATED/IMPAIRED DRIVING,21
593,12,OTHER OFFENSES RELATED TO THEFT,465
594,12,BURGLAR'S TOOLS,1
595,12,PETIT LARCENY,223
596,12,ARSON,4
597,12,LOITERING FOR DRUG PURPOSES,45
598,12,FELONY ASSAULT,358
599,12,ROBBERY,298
600,12,GRAND LARCENY,89
601,12,DANGEROUS DRUGS,4893
602,12,FRAUDS,16
603,12,MOVING INFRACTIONS,6
604,12,POSSESSION OF STOLEN PROPERTY,31
605,12,CRIMINAL TRESPASS,1928
606,12,OTHER TRAFFIC INFRACTION,167
607,13,F.C.A. P.I.N.O.S.,57
608,13,MURDER & NON-NEGL. MANSLAUGHTER,40
609,13,DANGEROUS DRUGS,3523
610,13,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,264
611,13,RAPE,37
612,13,ALCOHOLIC BEVERAGE CONTROL LAW,15
613,13,MOVING INFRACTIONS,17
