,SchoolDist,OfnsDesc,CrimeCount
106,3,PROSTITUTION & RELATED OFFENSES,9
107,3,GAMBLING,46
108,3,GRAND LARCENY,229
109,3,DANGEROUS DRUGS,405
110,3,ARSON,4
111,3,FRAUDULENT ACCOSTING,2
112,3,FRAUDS,9
113,3,ADMINISTRATIVE CODES,1
114,3,OTHER STATE LAWS (NON PENAL LA,6
115,3,CRIMINAL TRESPASS,91
116,3,THEFT OF SERVICES,2
117,3,OTHER STATE LAWS,37
118,3,SEX CRIMES,37
119,3,UNAUTHORIZED USE OF A VEHICLE,1
120,3,CHILD ABANDONMENT/NON SUPPORT,2
121,3,BURGLARY,108
122,3,ROBBERY,217
123,3,INTOXICATED/IMPAIRED DRIVING,9
124,3,OFFENSES AGAINST THE PERSON,27
125,3,FOR OTHER AUTHORITIES,7
126,3,NYS LAWS-UNCLASSIFIED FELONY,14
127,3,DISORDERLY CONDUCT,71
128,3,ASSAULT 3 & RELATED OFFENSES,595
129,3,THEFT-FRAUD,2
130,3,FORGERY,64
131,3,FELONY ASSAULT,251
132,3,POSSESSION OF STOLEN PROPERTY,56
133,3,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
134,3,PETIT LARCENY,970
135,3,OFFENSES AGAINST PUBLIC ADMINI,150
136,3,RAPE,3
137,3,VEHICLE AND TRAFFIC LAWS,241
138,3,ANTICIPATORY OFFENSES,3
139,3,ADMINISTRATIVE CODE,3
140,3,OFFENSES INVOLVING FRAUD,8
141,3,"LOITERING/GAMBLING (CARDS, DIC",2
142,3,BURGLAR'S TOOLS,22
143,3,INTOXICATED & IMPAIRED DRIVING,102
144,3,ENDAN WELFARE INCOMP,2
145,3,OTHER TRAFFIC INFRACTION,22
146,3,MISCELLANEOUS PENAL LAW,129
147,3,CRIMINAL MISCHIEF & RELATED OF,135
148,3,OFFENSES AGAINST PUBLIC SAFETY,1
149,3,OFF. AGNST PUB ORD SENSBLTY &,74
150,3,GRAND LARCENY OF MOTOR VEHICLE,14
151,4,OTHER STATE LAWS (NON PENAL LA,10
152,4,OFF. AGNST PUB ORD SENSBLTY &,154
153,4,FRAUDS,31
154,4,OFFENSES INVOLVING FRAUD,31
155,4,GRAND LARCENY OF MOTOR VEHICLE,5
156,4,ARSON,1
157,4,CHILD ABANDONMENT/NON SUPPORT,1
158,4,THEFT-FRAUD,2
159,4,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
160,4,GRAND LARCENY,153
161,4,BURGLAR'S TOOLS,6
162,4,UNAUTHORIZED USE OF A VEHICLE,9
163,4,INTOXICATED/IMPAIRED DRIVING,6
164,4,VEHICLE AND TRAFFIC LAWS,317
165,4,ADMINISTRATIVE CODE,2
166,4,OFFENSES AGAINST PUBLIC ADMINI,221
167,4,HARRASSMENT 2,1
168,4,SEX CRIMES,225
169,4,NYS LAWS-UNCLASSIFIED FELONY,19
170,4,GAMBLING,25
171,4,FORGERY,127
172,4,CRIMINAL MISCHIEF & RELATED OF,191
173,4,PETIT LARCENY,669
174,4,OTHER TRAFFIC INFRACTION,44
175,4,POSSESSION OF STOLEN PROPERTY,45
176,4,PROSTITUTION & RELATED OFFENSES,4
177,4,THEFT OF SERVICES,4
178,4,MISCELLANEOUS PENAL LAW,219
179,4,OTHER STATE LAWS,11
180,4,ENDAN WELFARE INCOMP,2
181,4,ALCOHOLIC BEVERAGE CONTROL LAW,4
182,4,BURGLARY,75
183,4,ROBBERY,202
184,4,FOR OTHER AUTHORITIES,12
185,4,MURDER & NON-NEGL. MANSLAUGHTE,52
186,4,INTOXICATED & IMPAIRED DRIVING,56
187,4,DANGEROUS WEAPONS,194
188,4,RAPE,57
189,4,OFFENSES RELATED TO CHILDREN,1
190,4,DANGEROUS DRUGS,549
191,4,OTHER OFFENSES RELATED TO THEF,44
192,4,ASSAULT 3 & RELATED OFFENSES,732
193,4,DISORDERLY CONDUCT,5
194,4,HOMICIDE-NEGLIGENT-VEHICLE,1
195,4,OFFENSES AGAINST THE PERSON,40
196,4,KIDNAPPING & RELATED OFFENSES,2
197,4,CRIMINAL TRESPASS,98
198,4,FELONY ASSAULT,383
199,5,KIDNAPPING & RELATED OFFENSES,2
200,5,ROBBERY,377
201,5,DISORDERLY CONDUCT,1
202,5,CRIMINAL MISCHIEF & RELATED OF,286
203,5,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
204,5,BURGLAR'S TOOLS,21
205,5,FELONY ASSAULT,492
206,5,DANGEROUS WEAPONS,277
207,5,GAMBLING,21
208,5,ANTICIPATORY OFFENSES,1
209,5,SEX CRIMES,89
210,5,OFFENSES RELATED TO CHILDREN,2
211,5,RAPE,3
212,5,THEFT OF SERVICES,19
213,5,HARRASSMENT 2,1
214,5,FRAUDS,32
215,5,THEFT-FRAUD,9
216,5,OFFENSES INVOLVING FRAUD,57
217,5,FOR OTHER AUTHORITIES,32
218,5,OTHER TRAFFIC INFRACTION,65
219,5,OTHER OFFENSES RELATED TO THEF,151
220,5,OFFENSES AGAINST PUBLIC ADMINI,359
221,5,OFFENSES AGAINST THE PERSON,35
222,5,POSSESSION OF STOLEN PROPERTY,58
223,5,PETIT LARCENY,658
224,5,DANGEROUS DRUGS,1508
225,5,OFFENSES AGAINST PUBLIC SAFETY,7
226,5,GRAND LARCENY OF MOTOR VEHICLE,31
227,5,OFF. AGNST PUB ORD SENSBLTY &,173
228,5,ASSAULT 3 & RELATED OFFENSES,1009
229,5,INTOXICATED/IMPAIRED DRIVING,11
230,5,PROSTITUTION & RELATED OFFENSES,18
231,5,GRAND LARCENY,318
232,5,FRAUDULENT ACCOSTING,1
233,5,VEHICLE AND TRAFFIC LAWS,581
234,5,OTHER STATE LAWS,10
235,5,MISCELLANEOUS PENAL LAW,295
236,5,NYS LAWS-UNCLASSIFIED FELONY,46
237,5,ADMINISTRATIVE CODE,4
238,5,CRIMINAL TRESPASS,235
239,5,OTHER STATE LAWS (NON PENAL LA,26
240,5,ALCOHOLIC BEVERAGE CONTROL LAW,18
241,5,FORGERY,237
242,5,BURGLARY,125
243,5,UNAUTHORIZED USE OF A VEHICLE,12
244,5,INTOXICATED & IMPAIRED DRIVING,109
245,5,MURDER & NON-NEGL. MANSLAUGHTE,30
246,6,ASSAULT 3 & RELATED OFFENSES,939
247,6,INTOXICATED/IMPAIRED DRIVING,14
248,6,GRAND LARCENY,167
249,6,RAPE,10
250,6,BURGLARY,176
251,6,ALCOHOLIC BEVERAGE CONTROL LAW,12
252,6,VEHICLE AND TRAFFIC LAWS,631
253,6,OFFENSES AGAINST PUBLIC ADMINI,241
254,6,DANGEROUS WEAPONS,186
255,6,ANTICIPATORY OFFENSES,2
256,6,BURGLAR'S TOOLS,15
257,6,MISCELLANEOUS PENAL LAW,232
258,6,THEFT-FRAUD,14
259,6,OFFENSES INVOLVING FRAUD,41
260,6,ENDAN WELFARE INCOMP,2
261,6,GRAND LARCENY OF MOTOR VEHICLE,33
262,6,FRAUDS,33
263,6,THEFT OF SERVICES,2
264,6,OTHER OFFENSES RELATED TO THEF,90
265,6,NYS LAWS-UNCLASSIFIED FELONY,41
266,6,PETIT LARCENY,411
267,6,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,4
268,6,OFFENSES AGAINST PUBLIC SAFETY,1
269,6,OTHER TRAFFIC INFRACTION,81
270,6,OFFENSES AGAINST THE PERSON,46
271,6,FELONY ASSAULT,436
272,6,DISORDERLY CONDUCT,4
273,6,KIDNAPPING & RELATED OFFENSES,4
274,6,OTHER STATE LAWS,47
275,6,SEX CRIMES,78
276,6,MOVING INFRACTIONS,1
277,6,FOR OTHER AUTHORITIES,53
278,6,OFFENSES RELATED TO CHILDREN,3
279,6,DANGEROUS DRUGS,692
280,6,POSSESSION OF STOLEN PROPERTY,56
281,6,CRIMINAL TRESPASS,64
282,6,GAMBLING,28
283,6,JOSTLING,1
284,6,OFF. AGNST PUB ORD SENSBLTY &,121
285,6,FORGERY,117
286,6,ROBBERY,306
287,6,ADMINISTRATIVE CODE,6
288,6,MURDER & NON-NEGL. MANSLAUGHTE,27
289,6,HOMICIDE-NEGLIGENT-VEHICLE,1
290,6,PROSTITUTION & RELATED OFFENSES,2
291,6,OTHER STATE LAWS (NON PENAL LA,26
292,6,HARRASSMENT 2,1
293,6,UNAUTHORIZED USE OF A VEHICLE,20
294,6,ESCAPE 3,1
295,6,CHILD ABANDONMENT/NON SUPPORT,1
296,6,ARSON,8
297,6,CRIMINAL MISCHIEF & RELATED OF,257
298,6,INTOXICATED & IMPAIRED DRIVING,273
299,7,ADMINISTRATIVE CODE,21
300,7,OFFENSES INVOLVING FRAUD,51
301,7,OTHER TRAFFIC INFRACTION,53
302,7,FRAUDS,73
303,7,POSSESSION OF STOLEN PROPERTY,50
304,7,INTOXICATED & IMPAIRED DRIVING,77
305,7,OTHER STATE LAWS (NON PENAL LA,28
306,7,GAMBLING,47
307,7,DANGEROUS DRUGS,1818
308,7,FORGERY,120
309,7,BURGLARY,118
310,7,NYS LAWS-UNCLASSIFIED FELONY,27
311,7,SEX CRIMES,160
312,7,ENDAN WELFARE INCOMP,1
313,7,"HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
314,7,CRIMINAL TRESPASS,98
315,7,UNAUTHORIZED USE OF A VEHICLE,16
316,7,FOR OTHER AUTHORITIES,35
317,7,ASSAULT 3 & RELATED OFFENSES,1532
318,7,OFFENSES AGAINST THE PERSON,29
319,7,PROSTITUTION & RELATED OFFENSES,17
320,7,GRAND LARCENY OF MOTOR VEHICLE,25
321,7,MURDER & NON-NEGL. MANSLAUGHTE,100
322,7,GRAND LARCENY,172
323,7,DISORDERLY CONDUCT,3
324,7,CHILD ABANDONMENT/NON SUPPORT,5
325,7,BURGLAR'S TOOLS,9
326,7,"LOITERING/GAMBLING (CARDS, DIC",2
327,7,CRIMINAL MISCHIEF & RELATED OF,366
328,7,THEFT OF SERVICES,10
329,7,OFFENSES AGAINST PUBLIC ADMINI,382
330,7,ALCOHOLIC BEVERAGE CONTROL LAW,11
331,7,OFFENSES AGAINST PUBLIC SAFETY,2
332,7,RAPE,11
333,7,VEHICLE AND TRAFFIC LAWS,398
334,7,OTHER STATE LAWS,10
335,7,ROBBERY,401
336,7,PETIT LARCENY,400
337,7,OFF. AGNST PUB ORD SENSBLTY &,303
338,7,HARRASSMENT 2,3
339,7,MISCELLANEOUS PENAL LAW,254
340,7,FELONY ASSAULT,604
341,7,ARSON,7
342,7,OTHER OFFENSES RELATED TO THEF,238
343,7,INTOXICATED/IMPAIRED DRIVING,6
344,7,DANGEROUS WEAPONS,294
345,8,PROSTITUTION & RELATED OFFENSES,62
346,8,INTOXICATED & IMPAIRED DRIVING,112
347,8,"LOITERING/GAMBLING (CARDS, DIC",1
348,8,OFFENSES AGAINST PUBLIC ADMINI,587
349,8,BURGLAR'S TOOLS,6
350,8,KIDNAPPING & RELATED OFFENSES,6
351,8,FRAUDS,24
352,8,ROBBERY,316
353,8,BURGLARY,121
354,8,CRIMINAL MISCHIEF & RELATED OF,296
355,8,OFFENSES INVOLVING FRAUD,24
356,8,JOSTLING,1
357,8,SEX CRIMES,287
358,8,MISCELLANEOUS PENAL LAW,340
359,8,OTHER STATE LAWS,2
360,8,CHILD ABANDONMENT/NON SUPPORT,1
361,8,DANGEROUS DRUGS,513
362,8,ADMINISTRATIVE CODE,3
363,8,CRIMINAL TRESPASS,51
364,8,ESCAPE 3,1
365,8,ENDAN WELFARE INCOMP,1
366,8,ARSON,4
367,8,OFFENSES AGAINST THE PERSON,47
368,8,OTHER TRAFFIC INFRACTION,78
369,8,PETIT LARCENY,461
370,8,FORGERY,79
371,8,OFFENSES AGAINST PUBLIC SAFETY,4
372,8,VEHICLE AND TRAFFIC LAWS,410
373,8,OTHER OFFENSES RELATED TO THEF,87
374,8,THEFT OF SERVICES,3
375,8,MURDER & NON-NEGL. MANSLAUGHTE,38
376,8,"HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
377,8,FOR OTHER AUTHORITIES,37
378,8,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
379,8,GAMBLING,35
380,8,ALCOHOLIC BEVERAGE CONTROL LAW,1
381,8,POSSESSION OF STOLEN PROPERTY,65
382,8,ASSAULT 3 & RELATED OFFENSES,1284
383,8,NYS LAWS-UNCLASSIFIED FELONY,30
384,8,HARRASSMENT 2,2
385,8,FELONY ASSAULT,651
386,8,GRAND LARCENY OF MOTOR VEHICLE,28
387,8,GRAND LARCENY,161
388,8,DANGEROUS WEAPONS,226
389,8,OFF. AGNST PUB ORD SENSBLTY &,160
390,8,UNAUTHORIZED USE OF A VEHICLE,15
391,8,OTHER STATE LAWS (NON PENAL LA,18
392,8,THEFT-FRAUD,13
393,8,RAPE,170
394,8,INTOXICATED/IMPAIRED DRIVING,13
395,9,THEFT OF SERVICES,38
396,9,INTOXICATED & IMPAIRED DRIVING,98
397,9,ADMINISTRATIVE CODE,36
398,9,ENDAN WELFARE INCOMP,2
399,9,BURGLAR'S TOOLS,10
400,9,FORGERY,244
401,9,OTHER STATE LAWS,3
402,9,OTHER STATE LAWS (NON PENAL LA,90
403,9,RAPE,32
404,9,INTOXICATED/IMPAIRED DRIVING,10
405,9,NYS LAWS-UNCLASSIFIED FELONY,65
406,9,GRAND LARCENY,226
407,9,ARSON,3
408,9,PROSTITUTION & RELATED OFFENSES,5
409,9,OFFENSES AGAINST PUBLIC ADMINI,571
410,9,POSSESSION OF STOLEN PROPERTY,105
411,9,THEFT-FRAUD,11
412,9,HARRASSMENT 2,4
413,9,DANGEROUS DRUGS,1161
414,9,KIDNAPPING & RELATED OFFENSES,1
415,9,PETIT LARCENY,566
416,9,UNAUTHORIZED USE OF A VEHICLE,13
417,9,MURDER & NON-NEGL. MANSLAUGHTE,72
418,9,FELONY ASSAULT,847
419,9,OFFENSES AGAINST THE PERSON,50
420,9,"HOMICIDE-NEGLIGENT,UNCLASSIFIE",4
421,9,FOR OTHER AUTHORITIES,50
422,9,GRAND LARCENY OF MOTOR VEHICLE,49
423,9,MOVING INFRACTIONS,4
424,9,OFF. AGNST PUB ORD SENSBLTY &,187
425,9,CHILD ABANDONMENT/NON SUPPORT,1
426,9,OFFENSES AGAINST PUBLIC SAFETY,1
427,9,VEHICLE AND TRAFFIC LAWS,681
428,9,ROBBERY,420
429,9,DANGEROUS WEAPONS,417
430,9,ASSAULT 3 & RELATED OFFENSES,1936
431,9,CRIMINAL TRESPASS,181
432,9,ALCOHOLIC BEVERAGE CONTROL LAW,11
433,9,CRIMINAL MISCHIEF & RELATED OF,771
434,9,MISCELLANEOUS PENAL LAW,364
435,9,FRAUDS,59
436,9,OFFENSES INVOLVING FRAUD,126
437,9,OTHER STATE LAWS (NON PENAL LAW),22
438,9,OTHER OFFENSES RELATED TO THEF,243
439,9,SEX CRIMES,135
440,9,OTHER TRAFFIC INFRACTION,62
441,9,BURGLARY,133
442,9,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,6
443,9,GAMBLING,21
444,10,OTHER STATE LAWS (NON PENAL LA,26
445,10,GAMBLING,11
446,10,FRAUDS,22
447,10,OTHER OFFENSES RELATED TO THEF,178
448,10,MURDER & NON-NEGL. MANSLAUGHTE,97
449,10,NYS LAWS-UNCLASSIFIED FELONY,38
450,10,OFFENSES INVOLVING FRAUD,89
451,10,VEHICLE AND TRAFFIC LAWS,674
452,10,KIDNAPPING & RELATED OFFENSES,2
453,10,MISCELLANEOUS PENAL LAW,379
454,10,GRAND LARCENY OF MOTOR VEHICLE,61
455,10,ASSAULT 3 & RELATED OFFENSES,1971
456,10,ENDAN WELFARE INCOMP,9
457,10,OTHER STATE LAWS,24
458,10,THEFT OF SERVICES,9
459,10,FOR OTHER AUTHORITIES,85
460,10,FELONY ASSAULT,861
461,10,OTHER TRAFFIC INFRACTION,68
462,10,CHILD ABANDONMENT/NON SUPPORT,1
463,10,ROBBERY,520
464,10,ADMINISTRATIVE CODE,8
465,10,PETIT LARCENY,1158
466,10,FRAUDULENT ACCOSTING,20
467,10,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,7
468,10,OFF. AGNST PUB ORD SENSBLTY &,239
469,10,CRIMINAL TRESPASS,59
470,10,OFFENSES AGAINST THE PERSON,62
471,10,DANGEROUS WEAPONS,462
472,10,CRIMINAL MISCHIEF & RELATED OF,447
473,10,"HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
474,10,JOSTLING,1
475,10,FORGERY,155
476,10,OFFENSES AGAINST PUBLIC ADMINI,405
477,10,MOVING INFRACTIONS,1
478,10,BURGLARY,181
479,10,POSSESSION OF STOLEN PROPERTY,105
480,10,ARSON,4
481,10,HARRASSMENT 2,5
482,10,GRAND LARCENY,328
483,10,ESCAPE 3,1
484,10,INTOXICATED/IMPAIRED DRIVING,17
485,10,BURGLAR'S TOOLS,27
486,10,UNAUTHORIZED USE OF A VEHICLE,26
487,10,PROSTITUTION & RELATED OFFENSES,28
488,10,DISORDERLY CONDUCT,3
489,10,ALCOHOLIC BEVERAGE CONTROL LAW,18
490,10,SEX CRIMES,215
491,10,THEFT-FRAUD,25
492,10,INTOXICATED & IMPAIRED DRIVING,224
493,10,RAPE,25
494,10,DANGEROUS DRUGS,1628
495,11,INTOXICATED/IMPAIRED DRIVING,43
496,11,ADMINISTRATIVE CODE,7
497,11,DISORDERLY CONDUCT,4
498,11,UNAUTHORIZED USE OF A VEHICLE,18
499,11,KIDNAPPING & RELATED OFFENSES,4
500,11,ALCOHOLIC BEVERAGE CONTROL LAW,10
501,11,PETIT LARCENY,653
502,11,NYS LAWS-UNCLASSIFIED FELONY,49
503,11,HARRASSMENT 2,4
504,11,VEHICLE AND TRAFFIC LAWS,726
505,11,DANGEROUS DRUGS,631
506,11,GRAND LARCENY OF MOTOR VEHICLE,40
507,11,OFFENSES INVOLVING FRAUD,66
508,11,FORGERY,138
509,11,ROBBERY,424
510,11,GRAND LARCENY,239
511,11,OTHER STATE LAWS (NON PENAL LAW),4
512,11,MISCELLANEOUS PENAL LAW,283
513,11,MOVING INFRACTIONS,1
514,11,"HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
515,11,ASSAULT 3 & RELATED OFFENSES,1713
516,11,MURDER & NON-NEGL. MANSLAUGHTE,61
517,11,BURGLAR'S TOOLS,14
518,11,JOSTLING,1
519,11,THEFT OF SERVICES,1
520,11,OTHER OFFENSES RELATED TO THEF,118
521,11,PROSTITUTION & RELATED OFFENSES,42
522,11,CRIMINAL MISCHIEF & RELATED OF,355
523,11,OFFENSES AGAINST PUBLIC ADMINI,355
524,11,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,5
525,11,CRIMINAL TRESPASS,103
526,11,FELONY ASSAULT,761
527,11,FRAUDS,33
528,11,ARSON,13
529,11,FOR OTHER AUTHORITIES,69
530,11,BURGLARY,158
531,11,GAMBLING,2
532,11,OFFENSES AGAINST THE PERSON,66
533,11,RAPE,31
534,11,OTHER STATE LAWS (NON PENAL LA,24
535,11,SEX CRIMES,133
536,11,POSSESSION OF STOLEN PROPERTY,70
537,11,ENDAN WELFARE INCOMP,3
538,11,OTHER STATE LAWS,5
539,11,DANGEROUS WEAPONS,327
540,11,OFFENSES AGAINST PUBLIC SAFETY,5
541,11,OTHER TRAFFIC INFRACTION,63
542,11,THEFT-FRAUD,7
543,11,INTOXICATED & IMPAIRED DRIVING,191
544,11,OFF. AGNST PUB ORD SENSBLTY &,171
545,12,OTHER STATE LAWS,3
546,12,DANGEROUS WEAPONS,229
547,12,HARRASSMENT 2,3
548,12,GRAND LARCENY OF MOTOR VEHICLE,21
549,12,THEFT-FRAUD,5
550,12,DANGEROUS DRUGS,707
551,12,VEHICLE AND TRAFFIC LAWS,309
552,12,INTOXICATED & IMPAIRED DRIVING,55
553,12,POSSESSION OF STOLEN PROPERTY,53
554,12,ENDAN WELFARE INCOMP,1
555,12,MURDER & NON-NEGL. MANSLAUGHTE,6
556,12,NYS LAWS-UNCLASSIFIED FELONY,19
557,12,BURGLAR'S TOOLS,9
558,12,ROBBERY,265
559,12,THEFT OF SERVICES,1
560,12,UNAUTHORIZED USE OF A VEHICLE,14
561,12,OFFENSES AGAINST THE PERSON,18
562,12,KIDNAPPING & RELATED OFFENSES,2
563,12,PROSTITUTION & RELATED OFFENSES,16
564,12,INTOXICATED/IMPAIRED DRIVING,10
565,12,ADMINISTRATIVE CODE,2
566,12,OTHER STATE LAWS (NON PENAL LAW),1
567,12,FOR OTHER AUTHORITIES,15
568,12,ARSON,5
569,12,MOVING INFRACTIONS,1
570,12,KIDNAPPING,1
571,12,OTHER TRAFFIC INFRACTION,15
572,12,PETIT LARCENY,386
573,12,OFFENSES INVOLVING FRAUD,57
574,12,BURGLARY,38
575,12,CRIMINAL TRESPASS,38
576,12,ASSAULT 3 & RELATED OFFENSES,740
577,12,OTHER STATE LAWS (NON PENAL LA,15
578,12,GRAND LARCENY,90
579,12,OFF. AGNST PUB ORD SENSBLTY &,39
580,12,OTHER OFFENSES RELATED TO THEF,128
581,12,GAMBLING,6
582,12,ALCOHOLIC BEVERAGE CONTROL LAW,3
583,12,ESCAPE 3,1
584,12,OFFENSES AGAINST PUBLIC ADMINI,136
585,12,CHILD ABANDONMENT/NON SUPPORT,1
586,12,FORGERY,56
587,12,FELONY ASSAULT,299
588,12,MISCELLANEOUS PENAL LAW,114
589,12,OFFENSES RELATED TO CHILDREN,4
590,12,CRIMINAL MISCHIEF & RELATED OF,194
591,12,FRAUDS,13
592,13,MURDER & NON-NEGL. MANSLAUGHTE,31
593,13,ARSON,4
594,13,UNAUTHORIZED USE OF A VEHICLE,13
595,13,INTOXICATED/IMPAIRED DRIVING,13
596,13,PROSTITUTION & RELATED OFFENSES,12
597,13,PETIT LARCENY,799
598,13,OTHER STATE LAWS (NON PENAL LA,9
599,13,THEFT OF SERVICES,8
600,13,THEFT-FRAUD,20
601,13,OFFENSES INVOLVING FRAUD,21
602,13,BURGLAR'S TOOLS,22
603,13,RAPE,26
604,13,DISORDERLY CONDUCT,5
605,13,ALCOHOLIC BEVERAGE CONTROL LAW,5
606,13,MOVING INFRACTIONS,5
607,13,GRAND LARCENY OF MOTOR VEHICLE,28
608,13,OFFENSES AGAINST THE PERSON,28
609,13,KIDNAPPING & RELATED OFFENSES,2
610,13,FRAUDS,31
611,13,OTHER STATE LAWS,31
612,13,ADMINISTRATIVE CODE,32
613,13,NYS LAWS-UNCLASSIFIED FELONY,36
614,13,ASSAULT 3 & RELATED OFFENSES,716
615,13,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,3
616,13,OTHER TRAFFIC INFRACTION,59
617,13,GAMBLING,31
618,13,FRAUDULENT ACCOSTING,1
619,13,POSSESSION OF STOLEN PROPERTY,88
620,13,INTOXICATED & IMPAIRED DRIVING,73
621,13,FELONY ASSAULT,400
622,13,ANTICIPATORY OFFENSES,1
623,13,BURGLARY,175
624,13,SEX CRIMES,159
625,13,ROBBERY,425
626,13,CRIMINAL TRESPASS,87
627,13,MISCELLANEOUS PENAL LAW,458
