,Precinct,OfnsDesc,CrimeCount
152,7,FELONY ASSAULT,83
153,7,GAMBLING,6
154,7,ROBBERY,82
155,7,GRAND LARCENY,80
156,7,OTHER STATE LAWS (NON PENAL LAW),76
157,7,CRIMINAL TRESPASS,241
158,7,RAPE,3
159,7,FORCIBLE TOUCHING,1
160,7,FRAUDULENT ACCOSTING,1
161,7,MISCELLANEOUS PENAL LAW,93
162,7,OTHER TRAFFIC INFRACTION,227
163,7,THEFT-FRAUD,9
164,7,SEX CRIMES,8
165,7,ASSAULT 3 & RELATED OFFENSES,296
166,7,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,65
167,7,F.C.A. P.I.N.O.S.,1
168,7,FORGERY,62
169,7,LOITERING,1
170,7,PETIT LARCENY,53
171,7,CRIMINAL MISCHIEF & RELATED OFFENSES,110
172,7,OFFENSES AGAINST PUBLIC ADMINISTRATION,114
173,7,OTHER OFFENSES RELATED TO THEFT,133
174,7,PROSTITUTION & RELATED OFFENSES,8
175,7,INTOXICATED & IMPAIRED DRIVING,62
176,7,DANGEROUS WEAPONS,170
177,7,BURGLAR'S TOOLS,3
178,7,GRAND LARCENY OF MOTOR VEHICLE,2
179,7,FRAUDS,16
180,7,OFFENSES INVOLVING FRAUD,16
181,7,DISORDERLY CONDUCT,14
182,7,OFFENSES AGAINST THE PERSON,18
183,7,MURDER & NON-NEGL. MANSLAUGHTER,4
184,7,POSSESSION OF STOLEN PROPERTY,4
185,7,BURGLARY,25
186,7,DANGEROUS DRUGS,988
187,9,ASSAULT 3 & RELATED OFFENSES,296
188,9,KIDNAPPING & RELATED OFFENSES,1
189,9,FORCIBLE TOUCHING,9
190,9,OTHER STATE LAWS,385
191,9,VEHICLE AND TRAFFIC LAWS,30
192,9,OTHER STATE LAWS (NON PENAL LAW),140
193,9,BURGLAR'S TOOLS,4
194,9,LOITERING FOR DRUG PURPOSES,2
195,9,F.C.A. P.I.N.O.S.,2
196,9,CHILD ABANDONMENT/NON SUPPORT 1,1
197,9,OFFENSES RELATED TO CHILDREN,4
198,9,ALCOHOLIC BEVERAGE CONTROL LAW,2
199,9,FORGERY,64
200,9,JOSTLING,1
201,9,HARASSMENT,12
202,9,PROSTITUTION & RELATED OFFENSES,6
203,9,CRIMINAL TRESPASS,319
204,9,POSSESSION OF STOLEN PROPERTY,20
205,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
206,9,OTHER TRAFFIC INFRACTION,118
207,9,ARSON,4
208,9,ANTICIPATORY OFFENSES,2
209,9,ESCAPE 3,1
210,9,POSSESSION OF STOLEN PROPERTY 5,623
211,9,OFFENSES INVOLVING FRAUD,6
212,9,FELONY ASSAULT,126
213,9,OFFENSES AGAINST PUBLIC SAFETY,1
214,9,GRAND LARCENY,126
215,9,RAPE,1
216,9,OTHER OFFENSES RELATED TO THEFT,195
217,9,MISCELLANEOUS PENAL LAW,104
218,9,GAMBLING,10
219,9,DANGEROUS WEAPONS,218
220,9,SEX CRIMES,16
221,9,DISORDERLY CONDUCT,32
222,9,OFFENSES AGAINST THE PERSON,14
223,9,MOVING INFRACTIONS,3
224,9,INTOXICATED & IMPAIRED DRIVING,36
225,9,ROBBERY,107
226,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,109
227,9,DANGEROUS DRUGS,786
228,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,35
229,9,FRAUDS,12
230,9,BURGLARY,85
231,9,INTOXICATED/IMPAIRED DRIVING,5
232,9,GRAND LARCENY OF MOTOR VEHICLE,7
233,9,PETIT LARCENY,102
234,9,HARRASSMENT 2,2
235,9,CRIMINAL MISCHIEF & RELATED OFFENSES,176
236,9,THEFT-FRAUD,14
237,9,MURDER & NON-NEGL. MANSLAUGHTER,7
238,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),8
239,10,FRAUDULENT ACCOSTING,2
240,10,DANGEROUS DRUGS,665
241,10,CRIMINAL MISCHIEF & RELATED OFFENSES,69
242,10,OFFENSES AGAINST PUBLIC SAFETY,4
243,10,OTHER OFFENSES RELATED TO THEFT,123
244,10,FRAUDS,15
245,10,BURGLARY,35
246,10,HARASSMENT,13
247,10,THEFT-FRAUD,6
248,10,OFFENSES AGAINST THE PERSON,16
249,10,ASSAULT 3 & RELATED OFFENSES,190
250,10,INTOXICATED & IMPAIRED DRIVING,214
251,10,MISCELLANEOUS PENAL LAW,99
252,10,DISORDERLY CONDUCT,23
253,10,ADMINISTRATIVE CODE,3
254,10,FORGERY,64
255,10,CRIMINAL TRESPASS,137
256,10,INTOXICATED/IMPAIRED DRIVING,15
257,10,DANGEROUS WEAPONS,116
258,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,31
259,10,OFFENSES INVOLVING FRAUD,12
260,10,GRAND LARCENY,85
261,10,BURGLAR'S TOOLS,1
262,10,F.C.A. P.I.N.O.S.,113
263,10,ROBBERY,83
264,10,OTHER TRAFFIC INFRACTION,267
265,10,VEHICLE AND TRAFFIC LAWS,309
266,10,ARSON,2
267,10,GRAND LARCENY OF MOTOR VEHICLE,1
268,10,SEX CRIMES,1
269,10,HARRASSMENT 2,1
270,10,OTHER STATE LAWS (NON PENAL LAW),44
271,10,ANTICIPATORY OFFENSES,2
272,10,OTHER STATE LAWS,255
273,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,85
274,10,POSSESSION OF STOLEN PROPERTY,31
275,10,FELONY ASSAULT,116
276,10,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
277,10,MOVING INFRACTIONS,7
278,10,PROSTITUTION & RELATED OFFENSES,7
279,10,OFFENSES RELATED TO CHILDREN,2
280,10,MURDER & NON-NEGL. MANSLAUGHTER,6
281,10,POSSESSION OF STOLEN PROPERTY 5,162
282,10,RAPE,1
283,10,FORCIBLE TOUCHING,4
284,10,PETIT LARCENY,45
285,13,CRIMINAL MISCHIEF & RELATED OFFENSES,106
286,13,BURGLAR'S TOOLS,5
287,13,ROBBERY,84
288,13,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
289,13,PETIT LARCENY,131
290,13,DANGEROUS WEAPONS,131
291,13,ASSAULT 3 & RELATED OFFENSES,267
292,13,GRAND LARCENY OF MOTOR VEHICLE,3
293,13,OFFENSES AGAINST PUBLIC ADMINISTRATION,110
294,13,FORGERY,119
295,13,F.C.A. P.I.N.O.S.,7
296,13,CRIMINAL TRESPASS,91
297,13,OTHER OFFENSES RELATED TO THEFT,673
298,13,KIDNAPPING & RELATED OFFENSES,1
299,13,BURGLARY,96
300,13,INTOXICATED/IMPAIRED DRIVING,1
301,13,SEX CRIMES,19
302,13,MISCELLANEOUS PENAL LAW,68
303,13,GAMBLING,1
304,13,FELONY ASSAULT,108
305,13,RAPE,3
306,13,POSSESSION OF STOLEN PROPERTY 5,643
307,13,HARASSMENT,13
308,13,OTHER TRAFFIC INFRACTION,117
309,13,OTHER STATE LAWS,468
310,13,OFFENSES AGAINST THE PERSON,10
311,13,FRAUDULENT ACCOSTING,8
312,13,THEFT-FRAUD,24
313,13,OFFENSES INVOLVING FRAUD,47
314,13,FORCIBLE TOUCHING,55
315,13,ESCAPE 3,2
316,13,OTHER STATE LAWS (NON PENAL LAW),331
317,13,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,33
318,13,INTOXICATED & IMPAIRED DRIVING,59
319,13,ARSON,4
320,13,POSSESSION OF STOLEN PROPERTY,34
321,13,VEHICLE AND TRAFFIC LAWS,27
322,13,FRAUDS,43
323,13,PROSTITUTION & RELATED OFFENSES,34
324,13,DISORDERLY CONDUCT,49
325,13,ANTICIPATORY OFFENSES,2
326,13,GRAND LARCENY,153
327,13,HARRASSMENT 2,4
328,13,DANGEROUS DRUGS,430
329,13,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),6
330,14,ALCOHOLIC BEVERAGE CONTROL LAW,1
331,14,DISORDERLY CONDUCT,421
332,14,FRAUDS,53
333,14,DANGEROUS DRUGS,733
334,14,GAMBLING,21
335,14,PROSTITUTION & RELATED OFFENSES,89
336,14,POSSESSION OF STOLEN PROPERTY 5,3249
337,14,FORGERY,420
338,14,FELONY ASSAULT,174
339,14,PETIT LARCENY,680
340,14,THEFT-FRAUD,52
341,14,GRAND LARCENY,493
342,14,BURGLAR'S TOOLS,20
343,14,SEX CRIMES,26
344,14,MISCELLANEOUS PENAL LAW,403
345,14,MURDER & NON-NEGL. MANSLAUGHTER,5
346,14,ASSAULT 3 & RELATED OFFENSES,398
347,14,OFFENSES AGAINST PUBLIC SAFETY,6
348,14,DANGEROUS WEAPONS,268
349,14,CRIMINAL TRESPASS,531
350,14,INTOXICATED & IMPAIRED DRIVING,90
351,14,OTHER STATE LAWS (NON PENAL LAW),875
352,14,OTHER TRAFFIC INFRACTION,233
353,14,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
354,14,LOITERING FOR DRUG PURPOSES,1
355,14,POSSESSION OF STOLEN PROPERTY,63
356,14,LOITERING,64
357,14,CRIMINAL MISCHIEF & RELATED OFFENSES,171
358,14,OFFENSES AGAINST THE PERSON,23
359,14,OFFENSES AGAINST PUBLIC ADMINISTRATION,367
360,14,FORCIBLE TOUCHING,134
361,14,FRAUDULENT ACCOSTING,98
362,14,MOVING INFRACTIONS,10
363,14,OTHER STATE LAWS,2036
364,14,ROBBERY,130
365,14,BURGLARY,199
366,14,ADMINISTRATIVE CODE,32
367,14,OTHER OFFENSES RELATED TO THEFT,2045
368,14,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,146
369,14,HARRASSMENT 2,10
370,14,F.C.A. P.I.N.O.S.,49
371,14,OFFENSES INVOLVING FRAUD,81
372,14,JOSTLING,6
373,14,INTOXICATED/IMPAIRED DRIVING,7
374,14,GRAND LARCENY OF MOTOR VEHICLE,1
375,14,VEHICLE AND TRAFFIC LAWS,54
376,14,HARASSMENT,18
377,14,ESCAPE 3,1
378,14,RAPE,2
379,14,"LOITERING/GAMBLING (CARDS, DICE, ETC)",3
380,17,RAPE,1
381,17,GRAND LARCENY,80
382,17,OTHER OFFENSES RELATED TO THEFT,83
383,17,ASSAULT 3 & RELATED OFFENSES,158
384,17,THEFT-FRAUD,10
385,17,DANGEROUS WEAPONS,15
386,17,HARASSMENT,15
387,17,OTHER STATE LAWS,163
388,17,PROSTITUTION & RELATED OFFENSES,40
389,17,INTOXICATED/IMPAIRED DRIVING,5
390,17,FELONY ASSAULT,37
391,17,FRAUDS,10
392,17,SEX CRIMES,7
393,17,OTHER TRAFFIC INFRACTION,230
394,17,OFFENSES INVOLVING FRAUD,14
395,17,MISCELLANEOUS PENAL LAW,35
396,17,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
397,17,BURGLARY,34
398,17,ROBBERY,28
399,17,PETIT LARCENY,47
400,17,POSSESSION OF STOLEN PROPERTY 5,128
401,17,F.C.A. P.I.N.O.S.,8
402,17,DANGEROUS DRUGS,66
403,17,VEHICLE AND TRAFFIC LAWS,68
404,17,OTHER STATE LAWS (NON PENAL LAW),74
405,17,FORCIBLE TOUCHING,12
406,17,HARRASSMENT 2,1
407,17,CRIMINAL TRESPASS,49
408,17,GRAND LARCENY OF MOTOR VEHICLE,2
409,17,DISORDERLY CONDUCT,143
410,17,GAMBLING,8
411,17,CRIMINAL MISCHIEF & RELATED OFFENSES,54
412,17,BURGLAR'S TOOLS,3
413,17,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,24
414,17,OFFENSES AGAINST THE PERSON,11
415,17,INTOXICATED & IMPAIRED DRIVING,54
416,17,FORGERY,70
417,17,POSSESSION OF STOLEN PROPERTY,6
418,17,OFFENSES AGAINST PUBLIC SAFETY,1
419,17,OFFENSES AGAINST PUBLIC ADMINISTRATION,61
420,17,MOVING INFRACTIONS,8
421,18,POSSESSION OF STOLEN PROPERTY,36
422,18,LOITERING,1
423,18,GRAND LARCENY,342
424,18,OFFENSES INVOLVING FRAUD,125
425,18,KIDNAPPING & RELATED OFFENSES,2
426,18,PETIT LARCENY,114
427,18,OTHER TRAFFIC INFRACTION,212
428,18,GRAND LARCENY OF MOTOR VEHICLE,3
429,18,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,2
430,18,OTHER OFFENSES RELATED TO THEFT,228
431,18,OTHER STATE LAWS,680
432,18,FORCIBLE TOUCHING,17
433,18,JOSTLING,6
434,18,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
435,18,ANTICIPATORY OFFENSES,2
436,18,HARRASSMENT 2,7
437,18,HARASSMENT,23
438,18,ARSON,2
439,18,BURGLAR'S TOOLS,7
440,18,GAMBLING,5
441,18,LOITERING FOR DRUG PURPOSES,3
442,18,FELONY ASSAULT,88
443,18,ROBBERY,72
444,18,DISORDERLY CONDUCT,167
445,18,PROSTITUTION & RELATED OFFENSES,202
446,18,FRAUDULENT ACCOSTING,47
447,18,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,48
448,18,OTHER STATE LAWS (NON PENAL LAW),372
449,18,INTOXICATED/IMPAIRED DRIVING,6
450,18,MISCELLANEOUS PENAL LAW,83
451,18,SEX CRIMES,9
452,18,F.C.A. P.I.N.O.S.,9
453,18,VEHICLE AND TRAFFIC LAWS,50
454,18,BURGLARY,75
455,18,MOVING INFRACTIONS,2
456,18,POSSESSION OF STOLEN PROPERTY 5,546
457,18,MURDER & NON-NEGL. MANSLAUGHTER,2
458,18,DANGEROUS DRUGS,797
459,18,DANGEROUS WEAPONS,80
460,18,OFFENSES AGAINST THE PERSON,18
461,18,CRIMINAL MISCHIEF & RELATED OFFENSES,118
462,18,CRIMINAL TRESPASS,72
463,18,RAPE,2
464,18,THEFT-FRAUD,39
465,18,FORGERY,111
466,18,FRAUDS,15
467,18,ASSAULT 3 & RELATED OFFENSES,257
468,18,OFFENSES AGAINST PUBLIC ADMINISTRATION,166
469,18,INTOXICATED & IMPAIRED DRIVING,77
470,19,CRIMINAL MISCHIEF & RELATED OFFENSES,135
471,19,HARASSMENT,16
472,19,HARRASSMENT 2,2
473,19,PETIT LARCENY,141
474,19,KIDNAPPING & RELATED OFFENSES,2
475,19,PROSTITUTION & RELATED OFFENSES,16
476,19,MOVING INFRACTIONS,6
477,19,FORGERY,115
478,19,DANGEROUS DRUGS,149
479,19,BURGLAR'S TOOLS,6
480,19,ASSAULT 3 & RELATED OFFENSES,206
481,19,SEX CRIMES,15
482,19,BURGLARY,120
483,19,OTHER STATE LAWS,106
484,19,OTHER OFFENSES RELATED TO THEFT,137
485,19,ANTICIPATORY OFFENSES,4
486,19,OTHER TRAFFIC INFRACTION,347
487,19,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,25
488,19,MISCELLANEOUS PENAL LAW,55
489,19,INTOXICATED & IMPAIRED DRIVING,79
490,19,ARSON,1
491,19,GRAND LARCENY,333
492,19,FELONY ASSAULT,55
493,19,OFFENSES AGAINST PUBLIC ADMINISTRATION,76
494,19,CHILD ABANDONMENT/NON SUPPORT 1,1
495,19,MURDER & NON-NEGL. MANSLAUGHTER,4
496,19,OFFENSES AGAINST PUBLIC SAFETY,1
497,19,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),1
498,19,THEFT-FRAUD,23
499,19,DANGEROUS WEAPONS,60
500,19,DISORDERLY CONDUCT,21
501,19,POSSESSION OF STOLEN PROPERTY 5,661
502,19,INTOXICATED/IMPAIRED DRIVING,11
503,19,OTHER STATE LAWS (NON PENAL LAW),65
504,19,FRAUDULENT ACCOSTING,3
505,19,OFFENSES INVOLVING FRAUD,26
506,19,F.C.A. P.I.N.O.S.,3
507,19,OFFENSES AGAINST THE PERSON,9
508,19,POSSESSION OF STOLEN PROPERTY,27
509,19,VEHICLE AND TRAFFIC LAWS,89
510,19,GRAND LARCENY OF MOTOR VEHICLE,2
511,19,FORCIBLE TOUCHING,29
512,19,FRAUDS,17
513,19,CRIMINAL TRESPASS,41
514,19,ROBBERY,96
515,20,DANGEROUS WEAPONS,58
516,20,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,37
517,20,MISCELLANEOUS PENAL LAW,37
518,20,INTOXICATED/IMPAIRED DRIVING,4
519,20,BURGLARY,56
520,20,OTHER TRAFFIC INFRACTION,299
521,20,POSSESSION OF STOLEN PROPERTY,14
522,20,HARASSMENT,11
523,20,INTOXICATED & IMPAIRED DRIVING,64
524,20,FRAUDS,14
525,20,BURGLAR'S TOOLS,9
526,20,OFFENSES AGAINST THE PERSON,10
527,20,THEFT-FRAUD,5
528,20,FORCIBLE TOUCHING,9
529,20,MOVING INFRACTIONS,9
530,20,FRAUDULENT ACCOSTING,6
531,20,VEHICLE AND TRAFFIC LAWS,41
532,20,ROBBERY,43
533,20,GRAND LARCENY OF MOTOR VEHICLE,5
534,20,FELONY ASSAULT,66
535,20,KIDNAPPING & RELATED OFFENSES,2
536,20,PROSTITUTION & RELATED OFFENSES,4
537,20,OFFENSES INVOLVING FRAUD,13
538,20,DANGEROUS DRUGS,218
539,20,CRIMINAL TRESPASS,169
540,20,RAPE,1
541,20,ARSON,2
542,20,OTHER OFFENSES RELATED TO THEFT,89
543,20,OTHER STATE LAWS (NON PENAL LAW),89
544,20,OTHER STATE LAWS,108
545,20,FORGERY,76
546,20,SEX CRIMES,12
547,20,HARRASSMENT 2,2
548,20,CRIMINAL MISCHIEF & RELATED OFFENSES,93
549,20,POSSESSION OF STOLEN PROPERTY 5,241
550,20,LOITERING,1
551,20,GRAND LARCENY,199
552,20,F.C.A. P.I.N.O.S.,1
553,20,DISORDERLY CONDUCT,17
554,20,OFFENSES RELATED TO CHILDREN,1
555,20,MURDER & NON-NEGL. MANSLAUGHTER,1
556,20,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
557,20,ASSAULT 3 & RELATED OFFENSES,197
558,20,PETIT LARCENY,97
559,20,LOITERING FOR DRUG PURPOSES,1
560,20,OFFENSES AGAINST PUBLIC ADMINISTRATION,100
561,22,FORGERY,5
562,22,OTHER STATE LAWS (NON PENAL LAW),162
563,22,ASSAULT 3 & RELATED OFFENSES,18
564,22,CRIMINAL MISCHIEF & RELATED OFFENSES,9
565,22,OFFENSES AGAINST PUBLIC ADMINISTRATION,31
566,22,ROBBERY,17
567,22,POSSESSION OF STOLEN PROPERTY,2
568,22,GRAND LARCENY,4
569,22,FELONY ASSAULT,16
570,22,MOVING INFRACTIONS,3
571,22,DANGEROUS WEAPONS,4
572,22,INTOXICATED & IMPAIRED DRIVING,5
573,22,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,53
574,22,OTHER STATE LAWS,16
575,22,SEX CRIMES,3
576,22,HARASSMENT,1
577,22,DISORDERLY CONDUCT,2
578,22,OTHER TRAFFIC INFRACTION,121
579,22,F.C.A. P.I.N.O.S.,1
580,22,OFFENSES AGAINST THE PERSON,1
581,22,MISCELLANEOUS PENAL LAW,6
582,22,FRAUDS,1
583,22,VEHICLE AND TRAFFIC LAWS,12
584,22,POSSESSION OF STOLEN PROPERTY 5,2
585,22,OFFENSES INVOLVING FRAUD,1
586,22,FORCIBLE TOUCHING,1
587,22,DANGEROUS DRUGS,113
588,22,PETIT LARCENY,1
589,23,ARSON,2
590,23,GRAND LARCENY,62
591,23,INTOXICATED & IMPAIRED DRIVING,40
592,23,GAMBLING,19
593,23,BURGLARY,17
594,23,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
595,23,MURDER & NON-NEGL. MANSLAUGHTER,7
596,23,PETIT LARCENY,104
597,23,POSSESSION OF STOLEN PROPERTY 5,66
598,23,OFFENSES INVOLVING FRAUD,34
599,23,OFFENSES AGAINST THE PERSON,34
600,23,VEHICLE AND TRAFFIC LAWS,63
601,23,CRIMINAL MISCHIEF & RELATED OFFENSES,99
602,23,OFFENSES RELATED TO CHILDREN,3
603,23,FRAUDS,42
604,23,F.C.A. P.I.N.O.S.,10
605,23,HARASSMENT,11
606,23,MOVING INFRACTIONS,3
607,23,KIDNAPPING & RELATED OFFENSES,3
608,23,ROBBERY,149
609,23,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,46
610,23,POSSESSION OF STOLEN PROPERTY,13
611,23,OTHER STATE LAWS (NON PENAL LAW),110
612,23,INTOXICATED/IMPAIRED DRIVING,9
613,23,SEX CRIMES,19
614,23,DISORDERLY CONDUCT,88
615,23,FORCIBLE TOUCHING,11
616,23,RAPE,8
617,23,ALCOHOLIC BEVERAGE CONTROL LAW,3
618,23,FORGERY,87
619,23,OTHER TRAFFIC INFRACTION,366
620,23,OFFENSES AGAINST PUBLIC ADMINISTRATION,296
621,23,CRIMINAL TRESPASS,1003
622,23,GRAND LARCENY OF MOTOR VEHICLE,4
623,23,MISCELLANEOUS PENAL LAW,237
624,23,OTHER OFFENSES RELATED TO THEFT,336
625,23,BURGLAR'S TOOLS,1
626,23,OTHER STATE LAWS,459
627,23,ASSAULT 3 & RELATED OFFENSES,475
628,23,DANGEROUS WEAPONS,307
629,23,OFFENSES AGAINST PUBLIC SAFETY,1
