,SchoolDist,OfnsDesc,CrimeCount
176,4,PETIT LARCENY,86
177,4,FORCIBLE TOUCHING,13
178,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,180
179,4,GRAND LARCENY OF MOTOR VEHICLE,15
180,4,FORGERY,195
181,4,MOVING INFRACTIONS,21
182,4,RAPE,77
183,4,PROSTITUTION & RELATED OFFENSES,16
184,4,FELONY ASSAULT,271
185,4,VEHICLE AND TRAFFIC LAWS,360
186,4,POSSESSION OF STOLEN PROPERTY,32
187,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,357
188,4,GRAND LARCENY,83
189,4,MISCELLANEOUS PENAL LAW,294
190,4,OFFENSES AGAINST THE PERSON,75
191,4,INTOXICATED & IMPAIRED DRIVING,163
192,4,LOITERING,2
193,4,OFFENSES RELATED TO CHILDREN,4
194,4,OTHER TRAFFIC INFRACTION,526
195,4,ANTICIPATORY OFFENSES,2
196,4,CRIMINAL TRESPASS,1007
197,4,ALCOHOLIC BEVERAGE CONTROL LAW,3
198,4,DANGEROUS DRUGS,2341
199,4,ASSAULT 3 & RELATED OFFENSES,698
200,4,LOITERING FOR DRUG PURPOSES,1
201,4,JOSTLING,1
202,4,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
203,4,THEFT-FRAUD,7
204,4,ESCAPE 3,1
205,4,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
206,4,F.C.A. P.I.N.O.S.,7
207,4,BURGLAR'S TOOLS,1
208,4,OTHER STATE LAWS,570
209,4,ADMINISTRATIVE CODE,1
210,4,KIDNAPPING & RELATED OFFENSES,2
211,4,OFFENSES AGAINST PUBLIC SAFETY,2
212,4,DISRUPTION OF A RELIGIOUS SERVICE,1
213,4,ARSON,1
214,5,SEX CRIMES,62
215,5,POSSESSION OF STOLEN PROPERTY 5,532
216,5,DANGEROUS WEAPONS,607
217,5,F.C.A. P.I.N.O.S.,19
218,5,POSSESSION OF STOLEN PROPERTY,65
219,5,FRAUDS,66
220,5,OFFENSES AGAINST PUBLIC SAFETY,1
221,5,GAMBLING,74
222,5,CRIMINAL TRESPASS,1129
223,5,ESCAPE 3,1
224,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),37
225,5,HOMICIDE-NEGLIGENT-VEHICLE,1
226,5,HARRASSMENT 2,5
227,5,OTHER STATE LAWS (NON PENAL LAW),539
228,5,MURDER & NON-NEGL. MANSLAUGHTER,37
229,5,"LOITERING/GAMBLING (CARDS, DICE, ETC)",4
230,5,LOITERING,4
231,5,FORGERY,348
232,5,FORCIBLE TOUCHING,4
233,5,OTHER TRAFFIC INFRACTION,989
234,5,OFFENSES AGAINST THE PERSON,53
235,5,ASSAULT 3 & RELATED OFFENSES,905
236,5,OFFENSES INVOLVING FRAUD,53
237,5,ANTICIPATORY OFFENSES,5
238,5,OTHER OFFENSES RELATED TO THEFT,1324
239,5,RAPE,17
240,5,GRAND LARCENY,208
241,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,460
242,5,GRAND LARCENY OF MOTOR VEHICLE,25
243,5,OTHER STATE LAWS,598
244,5,DANGEROUS DRUGS,4131
245,5,VEHICLE AND TRAFFIC LAWS,158
246,5,KIDNAPPING & RELATED OFFENSES,8
247,5,INTOXICATED/IMPAIRED DRIVING,26
248,5,CHILD ABANDONMENT/NON SUPPORT 1,9
249,5,DISORDERLY CONDUCT,118
250,5,ALCOHOLIC BEVERAGE CONTROL LAW,6
251,5,INTOXICATED & IMPAIRED DRIVING,105
252,5,CRIMINAL MISCHIEF & RELATED OFFENSES,214
253,5,LOITERING FOR DRUG PURPOSES,6
254,5,THEFT-FRAUD,11
255,5,ROBBERY,405
256,5,FELONY ASSAULT,507
257,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,271
258,5,PETIT LARCENY,207
259,5,PROSTITUTION & RELATED OFFENSES,92
260,5,BURGLARY,95
261,5,MISCELLANEOUS PENAL LAW,500
262,5,MOVING INFRACTIONS,31
263,5,ARSON,3
264,6,OTHER OFFENSES RELATED TO THEFT,718
265,6,CHILD ABANDONMENT/NON SUPPORT 1,3
266,6,OFFENSES INVOLVING FRAUD,28
267,6,F.C.A. P.I.N.O.S.,27
268,6,OFFENSES AGAINST PUBLIC SAFETY,34
269,6,GRAND LARCENY OF MOTOR VEHICLE,33
270,6,PROSTITUTION & RELATED OFFENSES,25
271,6,"LOITERING/GAMBLING (CARDS, DICE, ETC)",3
272,6,CRIMINAL TRESPASS,794
273,6,INTOXICATED/IMPAIRED DRIVING,26
274,6,OTHER TRAFFIC INFRACTION,1132
275,6,MURDER & NON-NEGL. MANSLAUGHTER,49
276,6,PETIT LARCENY,165
277,6,DANGEROUS DRUGS,5823
278,6,GRAND LARCENY,168
279,6,OTHER STATE LAWS (NON PENAL LAW),170
280,6,BURGLARY,124
281,6,POSSESSION OF STOLEN PROPERTY 5,123
282,6,PARKING OFFENSES,1
283,6,FRAUDULENT ACCOSTING,1
284,6,HARASSMENT,1
285,6,JOSTLING,1
286,6,MOVING INFRACTIONS,46
287,6,GAMBLING,199
288,6,DISORDERLY CONDUCT,99
289,6,INTOXICATED & IMPAIRED DRIVING,208
290,6,LOITERING FOR DRUG PURPOSES,1
291,6,POSSESSION OF STOLEN PROPERTY,77
292,6,FRAUDS,64
293,6,SEX CRIMES,64
294,6,OFFENSES RELATED TO CHILDREN,1
295,6,ASSAULT 3 & RELATED OFFENSES,1012
296,6,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),57
297,6,VEHICLE AND TRAFFIC LAWS,247
298,6,OFFENSES AGAINST THE PERSON,102
299,6,OFFENSES AGAINST PUBLIC ADMINISTRATION,606
300,6,ROBBERY,461
301,6,FELONY ASSAULT,476
302,6,ARSON,5
303,6,CRIMINAL MISCHIEF & RELATED OFFENSES,366
304,6,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,347
305,6,HARRASSMENT 2,6
306,6,DANGEROUS WEAPONS,590
307,6,KIDNAPPING & RELATED OFFENSES,5
308,6,THEFT-FRAUD,24
309,6,ESCAPE 3,5
310,6,ANTICIPATORY OFFENSES,8
311,6,FORGERY,316
312,6,BURGLAR'S TOOLS,8
313,6,ADMINISTRATIVE CODE,7
314,6,FORCIBLE TOUCHING,9
315,6,ALCOHOLIC BEVERAGE CONTROL LAW,20
316,6,RAPE,20
317,6,OTHER STATE LAWS,429
318,6,MISCELLANEOUS PENAL LAW,354
319,7,FORGERY,127
320,7,MURDER & NON-NEGL. MANSLAUGHTER,45
321,7,OTHER OFFENSES RELATED TO THEFT,938
322,7,RAPE,19
323,7,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),18
324,7,GRAND LARCENY,121
325,7,DANGEROUS WEAPONS,570
326,7,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
327,7,ASSAULT 3 & RELATED OFFENSES,918
328,7,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
329,7,FORCIBLE TOUCHING,17
330,7,GRAND LARCENY OF MOTOR VEHICLE,18
331,7,CRIMINAL MISCHIEF & RELATED OFFENSES,213
332,7,OTHER STATE LAWS (NON PENAL LAW),380
333,7,SEX CRIMES,80
334,7,CRIMINAL TRESPASS,1471
335,7,PROSTITUTION & RELATED OFFENSES,71
336,7,BURGLARY,71
337,7,ALCOHOLIC BEVERAGE CONTROL LAW,1
338,7,ESCAPE 3,1
339,7,INTOXICATED & IMPAIRED DRIVING,89
340,7,KIDNAPPING & RELATED OFFENSES,5
341,7,OFFENSES AGAINST PUBLIC SAFETY,4
342,7,BURGLAR'S TOOLS,1
343,7,OFFENSES RELATED TO CHILDREN,12
344,7,OTHER STATE LAWS,229
345,7,OFFENSES AGAINST PUBLIC ADMINISTRATION,432
346,7,GAMBLING,58
347,7,CHILD ABANDONMENT/NON SUPPORT 1,5
348,7,FRAUDULENT ACCOSTING,2
349,7,MISCELLANEOUS PENAL LAW,263
350,7,F.C.A. P.I.N.O.S.,35
351,7,HARRASSMENT 2,3
352,7,FRAUDS,31
353,7,HARASSMENT,3
354,7,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,277
355,7,MOVING INFRACTIONS,8
356,7,ROBBERY,327
357,7,OFFENSES INVOLVING FRAUD,23
358,7,PETIT LARCENY,142
359,7,POSSESSION OF STOLEN PROPERTY 5,285
360,7,OTHER TRAFFIC INFRACTION,450
361,7,FELONY ASSAULT,451
362,7,INTOXICATED/IMPAIRED DRIVING,27
363,7,POSSESSION OF STOLEN PROPERTY,27
364,7,LOITERING FOR DRUG PURPOSES,4
365,7,ARSON,7
366,7,DISORDERLY CONDUCT,22
367,7,THEFT-FRAUD,14
368,7,VEHICLE AND TRAFFIC LAWS,136
369,7,DANGEROUS DRUGS,3632
370,7,OFFENSES AGAINST THE PERSON,34
371,8,VEHICLE AND TRAFFIC LAWS,250
372,8,GRAND LARCENY,145
373,8,CRIMINAL MISCHIEF & RELATED OFFENSES,334
374,8,INTOXICATED/IMPAIRED DRIVING,39
375,8,DISORDERLY CONDUCT,38
376,8,OFFENSES AGAINST PUBLIC SAFETY,12
377,8,OTHER OFFENSES RELATED TO THEFT,368
378,8,RAPE,159
379,8,KIDNAPPING & RELATED OFFENSES,8
380,8,INTOXICATED & IMPAIRED DRIVING,202
381,8,OTHER STATE LAWS (NON PENAL LAW),135
382,8,ARSON,7
383,8,OFFENSES AGAINST THE PERSON,87
384,8,ASSAULT 3 & RELATED OFFENSES,1228
385,8,FELONY ASSAULT,490
386,8,DANGEROUS WEAPONS,621
387,8,ROBBERY,391
388,8,ANTICIPATORY OFFENSES,1
389,8,OTHER STATE LAWS,72
390,8,FORCIBLE TOUCHING,14
391,8,ALCOHOLIC BEVERAGE CONTROL LAW,7
392,8,OFFENSES RELATED TO CHILDREN,15
393,8,CRIMINAL TRESPASS,1361
394,8,POSSESSION OF STOLEN PROPERTY,26
395,8,POSSESSION OF STOLEN PROPERTY 5,229
396,8,DANGEROUS DRUGS,3846
397,8,ESCAPE 3,1
398,8,BURGLARY,137
399,8,PROSTITUTION & RELATED OFFENSES,443
400,8,MURDER & NON-NEGL. MANSLAUGHTER,46
401,8,GRAND LARCENY OF MOTOR VEHICLE,43
402,8,OTHER TRAFFIC INFRACTION,347
403,8,HARRASSMENT 2,4
404,8,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),18
405,8,CHILD ABANDONMENT/NON SUPPORT 1,4
406,8,OFFENSES INVOLVING FRAUD,41
407,8,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,403
408,8,PETIT LARCENY,138
409,8,OFFENSES AGAINST PUBLIC ADMINISTRATION,941
410,8,GAMBLING,29
411,8,MISCELLANEOUS PENAL LAW,427
412,8,LOITERING FOR DRUG PURPOSES,60
413,8,THEFT-FRAUD,30
414,8,MOVING INFRACTIONS,17
415,8,F.C.A. P.I.N.O.S.,59
416,8,BURGLAR'S TOOLS,1
417,8,FRAUDS,41
418,8,SEX CRIMES,183
419,8,FORGERY,125
420,9,PETIT LARCENY,204
421,9,DANGEROUS DRUGS,6979
422,9,INTOXICATED & IMPAIRED DRIVING,193
423,9,OTHER STATE LAWS (NON PENAL LAW),441
424,9,ASSAULT 3 & RELATED OFFENSES,1659
425,9,OTHER STATE LAWS,110
426,9,ROBBERY,502
427,9,SEX CRIMES,97
428,9,CRIMINAL TRESPASS,1546
429,9,POSSESSION OF STOLEN PROPERTY 5,142
430,9,OFFENSES AGAINST THE PERSON,102
431,9,CRIMINAL MISCHIEF & RELATED OFFENSES,401
432,9,BURGLARY,161
433,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),25
434,9,KIDNAPPING & RELATED OFFENSES,16
435,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,730
436,9,OTHER OFFENSES RELATED TO THEFT,973
437,9,GRAND LARCENY OF MOTOR VEHICLE,54
438,9,FRAUDS,29
439,9,FELONY ASSAULT,655
440,9,VEHICLE AND TRAFFIC LAWS,281
441,9,THEFT-FRAUD,18
442,9,FORGERY,250
443,9,GRAND LARCENY,229
444,9,OFFENSES AGAINST PUBLIC SAFETY,20
445,9,F.C.A. P.I.N.O.S.,41
446,9,ALCOHOLIC BEVERAGE CONTROL LAW,20
447,9,BURGLAR'S TOOLS,4
448,9,DANGEROUS WEAPONS,798
449,9,FORCIBLE TOUCHING,22
450,9,INTOXICATED/IMPAIRED DRIVING,38
451,9,CHILD ABANDONMENT/NON SUPPORT 1,2
452,9,ARSON,4
453,9,OTHER TRAFFIC INFRACTION,816
454,9,ANTICIPATORY OFFENSES,1
455,9,DISORDERLY CONDUCT,57
456,9,PROSTITUTION & RELATED OFFENSES,17
457,9,OFFENSES RELATED TO CHILDREN,25
458,9,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
459,9,POSSESSION OF STOLEN PROPERTY,72
460,9,MURDER & NON-NEGL. MANSLAUGHTER,72
461,9,JOSTLING,1
462,9,OFFENSES INVOLVING FRAUD,66
463,9,HARASSMENT,1
464,9,HARRASSMENT 2,4
465,9,MOVING INFRACTIONS,24
466,9,RAPE,34
467,9,FRAUDULENT ACCOSTING,1
468,9,"LOITERING/GAMBLING (CARDS, DICE, ETC)",3
469,9,GAMBLING,65
470,9,MISCELLANEOUS PENAL LAW,369
471,9,ESCAPE 3,1
472,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,290
473,10,INTOXICATED/IMPAIRED DRIVING,31
474,10,MOVING INFRACTIONS,27
475,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),28
476,10,ESCAPE 3,3
477,10,F.C.A. P.I.N.O.S.,25
478,10,RAPE,33
479,10,GRAND LARCENY OF MOTOR VEHICLE,34
480,10,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,4
481,10,THEFT-FRAUD,24
482,10,PROSTITUTION & RELATED OFFENSES,139
483,10,LOITERING,5
484,10,DISORDERLY CONDUCT,39
485,10,MURDER & NON-NEGL. MANSLAUGHTER,74
486,10,FRAUDULENT ACCOSTING,15
487,10,OTHER STATE LAWS,72
488,10,ARSON,12
489,10,OFFENSES AGAINST THE PERSON,93
490,10,ALCOHOLIC BEVERAGE CONTROL LAW,12
491,10,OFFENSES INVOLVING FRAUD,96
492,10,KIDNAPPING & RELATED OFFENSES,12
493,10,FRAUDS,36
494,10,GAMBLING,61
495,10,FORCIBLE TOUCHING,11
496,10,OFFENSES AGAINST PUBLIC SAFETY,11
497,10,SEX CRIMES,107
498,10,OFFENSES RELATED TO CHILDREN,18
499,10,CHILD ABANDONMENT/NON SUPPORT 1,6
500,10,ANTICIPATORY OFFENSES,1
501,10,HARASSMENT,2
502,10,HARRASSMENT 2,7
503,10,POSSESSION OF STOLEN PROPERTY,61
504,10,BURGLAR'S TOOLS,7
505,10,DANGEROUS DRUGS,7020
506,10,INTOXICATED & IMPAIRED DRIVING,210
507,10,VEHICLE AND TRAFFIC LAWS,283
508,10,ROBBERY,615
509,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,625
510,10,GRAND LARCENY,248
511,10,OTHER STATE LAWS (NON PENAL LAW),314
512,10,BURGLARY,189
513,10,OTHER OFFENSES RELATED TO THEFT,844
514,10,PETIT LARCENY,469
515,10,ASSAULT 3 & RELATED OFFENSES,1710
516,10,DANGEROUS WEAPONS,811
517,10,CRIMINAL TRESPASS,1827
518,10,FORGERY,329
519,10,POSSESSION OF STOLEN PROPERTY 5,419
520,10,OTHER TRAFFIC INFRACTION,743
521,10,MISCELLANEOUS PENAL LAW,355
522,10,CRIMINAL MISCHIEF & RELATED OFFENSES,488
523,10,FELONY ASSAULT,718
524,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,426
525,11,DANGEROUS DRUGS,3119
526,11,FELONY ASSAULT,436
527,11,OFFENSES AGAINST PUBLIC SAFETY,3
528,11,MOVING INFRACTIONS,25
529,11,THEFT-FRAUD,19
530,11,FORGERY,137
531,11,ASSAULT 3 & RELATED OFFENSES,1023
532,11,HARRASSMENT 2,8
533,11,GRAND LARCENY OF MOTOR VEHICLE,40
534,11,OFFENSES AGAINST PUBLIC ADMINISTRATION,369
535,11,OTHER OFFENSES RELATED TO THEFT,490
536,11,BURGLAR'S TOOLS,2
537,11,RAPE,26
538,11,GAMBLING,29
539,11,ROBBERY,396
540,11,CRIMINAL TRESPASS,544
541,11,KIDNAPPING & RELATED OFFENSES,13
542,11,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,226
543,11,POSSESSION OF STOLEN PROPERTY 5,290
544,11,F.C.A. P.I.N.O.S.,27
545,11,GRAND LARCENY,179
546,11,OFFENSES AGAINST THE PERSON,48
547,11,MURDER & NON-NEGL. MANSLAUGHTER,43
548,11,SEX CRIMES,43
549,11,POSSESSION OF STOLEN PROPERTY,47
550,11,CHILD ABANDONMENT/NON SUPPORT 1,1
551,11,INTOXICATED & IMPAIRED DRIVING,104
552,11,PROSTITUTION & RELATED OFFENSES,60
553,11,DANGEROUS WEAPONS,411
554,11,OTHER STATE LAWS (NON PENAL LAW),90
555,11,VEHICLE AND TRAFFIC LAWS,169
556,11,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),38
557,11,OTHER STATE LAWS,51
558,11,PETIT LARCENY,233
559,11,ANTICIPATORY OFFENSES,2
560,11,ARSON,5
561,11,CRIMINAL MISCHIEF & RELATED OFFENSES,265
562,11,BURGLARY,145
563,11,FRAUDS,23
564,11,INTOXICATED/IMPAIRED DRIVING,23
565,11,DISORDERLY CONDUCT,45
566,11,FORCIBLE TOUCHING,11
567,11,ESCAPE 3,2
568,11,OTHER TRAFFIC INFRACTION,650
569,11,MISCELLANEOUS PENAL LAW,216
570,11,ALCOHOLIC BEVERAGE CONTROL LAW,11
571,11,OFFENSES INVOLVING FRAUD,37
572,12,FELONY ASSAULT,278
573,12,GRAND LARCENY,80
574,12,HARRASSMENT 2,4
575,12,ASSAULT 3 & RELATED OFFENSES,718
576,12,ARSON,4
577,12,CHILD ABANDONMENT/NON SUPPORT 1,2
578,12,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,118
579,12,FORGERY,92
580,12,ROBBERY,260
581,12,INTOXICATED/IMPAIRED DRIVING,13
582,12,GAMBLING,28
583,12,LOITERING FOR DRUG PURPOSES,12
584,12,MOVING INFRACTIONS,9
585,12,OTHER OFFENSES RELATED TO THEFT,658
586,12,VEHICLE AND TRAFFIC LAWS,81
587,12,OFFENSES AGAINST PUBLIC ADMINISTRATION,253
588,12,POSSESSION OF STOLEN PROPERTY,34
589,12,BURGLARY,81
590,12,OFFENSES AGAINST PUBLIC SAFETY,10
591,12,OFFENSES RELATED TO CHILDREN,2
592,12,OTHER STATE LAWS,55
593,12,F.C.A. P.I.N.O.S.,35
594,12,ALCOHOLIC BEVERAGE CONTROL LAW,7
595,12,OTHER STATE LAWS (NON PENAL LAW),156
596,12,THEFT-FRAUD,5
597,12,OTHER TRAFFIC INFRACTION,152
598,12,BURGLAR'S TOOLS,5
599,12,OFFENSES AGAINST THE PERSON,60
600,12,DANGEROUS WEAPONS,461
601,12,CRIMINAL TRESPASS,1074
602,12,PROSTITUTION & RELATED OFFENSES,160
603,12,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),15
604,12,POSSESSION OF STOLEN PROPERTY 5,171
605,12,INTOXICATED & IMPAIRED DRIVING,61
606,12,DISORDERLY CONDUCT,19
607,12,CRIMINAL MISCHIEF & RELATED OFFENSES,224
608,12,MISCELLANEOUS PENAL LAW,164
609,12,PETIT LARCENY,128
610,12,MURDER & NON-NEGL. MANSLAUGHTER,19
611,12,ANTICIPATORY OFFENSES,1
612,12,KIDNAPPING & RELATED OFFENSES,4
613,12,FRAUDS,14
614,12,OFFENSES INVOLVING FRAUD,26
615,12,GRAND LARCENY OF MOTOR VEHICLE,23
616,12,DANGEROUS DRUGS,3751
