,Precinct,OfnsDesc,CrimeCount
62,5,ANTICIPATORY OFFENSES,6
63,5,ESCAPE 3,3
64,5,RAPE,10
65,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,179
66,5,FORGERY,124
67,5,ROBBERY,177
68,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
69,5,HARRASSMENT 2,3
70,5,OFFENSES RELATED TO CHILDREN,1
71,5,CRIMINAL TRESPASS,106
72,5,OTHER OFFENSES RELATED TO THEFT,367
73,5,F.C.A. P.I.N.O.S.,156
74,5,BURGLAR'S TOOLS,13
75,5,CRIMINAL MISCHIEF & RELATED OFFENSES,203
76,5,JOSTLING,1
77,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,45
78,5,OTHER STATE LAWS (NON PENAL LA,17
79,5,INTOXICATED & IMPAIRED DRIVING,30
80,5,VEHICLE AND TRAFFIC LAWS,198
81,5,BURGLARY,108
82,5,PROSTITUTION & RELATED OFFENSES,19
83,5,DANGEROUS DRUGS,382
84,5,ARSON,13
85,5,ASSAULT 3 & RELATED OFFENSES,231
86,5,DISORDERLY CONDUCT,12
87,5,CRIMINAL MISCHIEF & RELATED OF,4
88,5,HARASSMENT,28
89,5,DANGEROUS WEAPONS,59
90,5,OTHER TRAFFIC INFRACTION,119
91,5,THEFT-FRAUD,109
92,5,KIDNAPPING & RELATED OFFENSES,2
93,5,OFFENSES AGAINST THE PERSON,8
94,5,POSSESSION OF STOLEN PROPERTY 5,355
95,5,GAMBLING,8
96,5,FRAUDS,20
97,5,OTHER STATE LAWS (NON PENAL LAW),840
98,6,BURGLARY,34
99,6,HARASSMENT,7
100,6,OTHER OFFENSES RELATED TO THEFT,471
101,6,GRAND LARCENY,173
102,6,GRAND LARCENY OF MOTOR VEHICLE,2
103,6,FRAUDS,12
104,6,MOVING INFRACTIONS,5
105,6,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
106,6,POSSESSION OF STOLEN PROPERTY 5,279
107,6,PETIT LARCENY,163
108,6,DISORDERLY CONDUCT,57
109,6,OTHER TRAFFIC INFRACTION,36
110,6,OFFENSES AGAINST PUBLIC ADMINISTRATION,123
111,6,HARRASSMENT 2,5
112,6,DANGEROUS WEAPONS,80
113,6,OTHER STATE LAWS,434
114,6,CRIMINAL MISCHIEF & RELATED OF,3
115,6,RAPE,2
116,6,THEFT-FRAUD,9
117,6,SEX CRIMES,4
118,6,MISCELLANEOUS PENAL LAW,93
119,6,OTHER STATE LAWS (NON PENAL LA,1
120,6,FELONY ASSAULT,92
121,6,OFFENSES AGAINST THE PERSON,15
122,6,BURGLAR'S TOOLS,9
123,6,ASSAULT 3 & RELATED OFFENSES,259
124,6,F.C.A. P.I.N.O.S.,4
125,6,FORGERY,39
126,6,CRIMINAL TRESPASS,109
127,6,OTHER STATE LAWS (NON PENAL LAW),109
128,6,POSSESSION OF STOLEN PROPERTY,31
129,6,PROSTITUTION & RELATED OFFENSES,64
130,6,INTOXICATED & IMPAIRED DRIVING,375
131,6,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,39
132,6,VEHICLE AND TRAFFIC LAWS,245
133,6,ROBBERY,156
134,6,KIDNAPPING & RELATED OFFENSES,4
135,6,OFFENSES AGAINST PUBLIC SAFETY,1
136,6,JOSTLING,4
137,6,ALCOHOLIC BEVERAGE CONTROL LAW,3
138,6,INTOXICATED/IMPAIRED DRIVING,11
139,6,MURDER & NON-NEGL. MANSLAUGHTER,1
140,6,CRIMINAL MISCHIEF & RELATED OFFENSES,116
141,6,OFFENSES RELATED TO CHILDREN,6
142,6,FORCIBLE TOUCHING,15
143,6,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),4
144,6,FRAUDULENT ACCOSTING,8
145,6,ARSON,1
146,6,CHILD ABANDONMENT/NON SUPPORT 1,1
147,6,ESCAPE 3,1
148,6,DANGEROUS DRUGS,766
149,6,OFFENSES INVOLVING FRAUD,16
150,7,FRAUDS,6
151,7,DANGEROUS WEAPONS,154
152,7,HARRASSMENT 2,3
153,7,MISCELLANEOUS PENAL LAW,130
154,7,OFFENSES AGAINST PUBLIC ADMINISTRATION,129
155,7,GAMBLING,2
156,7,INTOXICATED/IMPAIRED DRIVING,11
157,7,OTHER OFFENSES RELATED TO THEFT,315
158,7,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),1
159,7,ASSAULT 3 & RELATED OFFENSES,334
160,7,PETIT LARCENY,68
161,7,BURGLARY,26
162,7,THEFT-FRAUD,5
163,7,GRAND LARCENY,73
164,7,RAPE,1
165,7,BURGLAR'S TOOLS,3
166,7,CRIMINAL MISCHIEF & RELATED OF,2
167,7,VEHICLE AND TRAFFIC LAWS,421
168,7,FORCIBLE TOUCHING,3
169,7,HARASSMENT,33
170,7,DISORDERLY CONDUCT,11
171,7,INTOXICATED & IMPAIRED DRIVING,113
172,7,FELONY ASSAULT,82
173,7,GRAND LARCENY OF MOTOR VEHICLE,1
174,7,OTHER TRAFFIC INFRACTION,39
175,7,MOVING INFRACTIONS,1
176,7,OFFENSES AGAINST PUBLIC SAFETY,3
177,7,FORGERY,33
178,7,OTHER STATE LAWS,251
179,7,MURDER & NON-NEGL. MANSLAUGHTER,1
180,7,F.C.A. P.I.N.O.S.,1
181,7,SEX CRIMES,10
182,7,PROSTITUTION & RELATED OFFENSES,9
183,7,POSSESSION OF STOLEN PROPERTY,14
184,7,FRAUDULENT ACCOSTING,1
185,7,OFFENSES INVOLVING FRAUD,17
186,7,POSSESSION OF STOLEN PROPERTY 5,87
187,7,OFFENSES AGAINST THE PERSON,21
188,7,KIDNAPPING & RELATED OFFENSES,2
189,7,ROBBERY,97
190,7,CRIMINAL TRESPASS,271
191,7,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,35
192,7,ALCOHOLIC BEVERAGE CONTROL LAW,1
193,7,DANGEROUS DRUGS,691
194,7,OTHER STATE LAWS (NON PENAL LA,10
195,7,CRIMINAL MISCHIEF & RELATED OFFENSES,180
196,7,OTHER STATE LAWS (NON PENAL LAW),98
197,9,OFFENSES AGAINST THE PERSON,20
198,9,ASSAULT 3 & RELATED OFFENSES,326
199,9,POSSESSION OF STOLEN PROPERTY,20
200,9,FORCIBLE TOUCHING,8
201,9,DISORDERLY CONDUCT,15
202,9,OTHER STATE LAWS (NON PENAL LAW),143
203,9,OTHER STATE LAWS,296
204,9,FELONY ASSAULT,109
205,9,ANTICIPATORY OFFENSES,1
206,9,HARASSMENT,30
207,9,FRAUDS,16
208,9,BURGLARY,45
209,9,FORGERY,45
210,9,OTHER OFFENSES RELATED TO THEFT,339
211,9,DANGEROUS WEAPONS,101
212,9,ROBBERY,61
213,9,GAMBLING,11
214,9,MISCELLANEOUS PENAL LAW,97
215,9,GRAND LARCENY,102
216,9,CRIMINAL MISCHIEF & RELATED OFFENSES,152
217,9,DANGEROUS DRUGS,965
218,9,VEHICLE AND TRAFFIC LAWS,107
219,9,BURGLAR'S TOOLS,23
220,9,THEFT-FRAUD,2
221,9,CRIMINAL TRESPASS,287
222,9,FRAUDULENT ACCOSTING,2
223,9,ARSON,2
224,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
225,9,PETIT LARCENY,138
226,9,OTHER TRAFFIC INFRACTION,25
227,9,HARRASSMENT 2,1
228,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,25
229,9,F.C.A. P.I.N.O.S.,1
230,9,KIDNAPPING & RELATED OFFENSES,2
231,9,JOSTLING,2
232,9,MURDER & NON-NEGL. MANSLAUGHTER,5
233,9,RAPE,2
234,9,LOITERING FOR DRUG PURPOSES,1
235,9,OTHER STATE LAWS (NON PENAL LA,2
236,9,GRAND LARCENY OF MOTOR VEHICLE,5
237,9,OFFENSES INVOLVING FRAUD,10
238,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,120
239,9,MOVING INFRACTIONS,3
240,9,PROSTITUTION & RELATED OFFENSES,13
241,9,SEX CRIMES,13
242,9,CRIMINAL MISCHIEF & RELATED OF,4
243,9,INTOXICATED & IMPAIRED DRIVING,33
244,9,INTOXICATED/IMPAIRED DRIVING,3
245,9,POSSESSION OF STOLEN PROPERTY 5,302
246,10,FELONY ASSAULT,61
247,10,RAPE,2
248,10,OTHER OFFENSES RELATED TO THEFT,347
249,10,SEX CRIMES,8
250,10,BURGLARY,35
251,10,VEHICLE AND TRAFFIC LAWS,336
252,10,OTHER STATE LAWS,283
253,10,POSSESSION OF STOLEN PROPERTY,33
254,10,OFFENSES AGAINST THE PERSON,8
255,10,PETIT LARCENY,61
256,10,FORGERY,32
257,10,THEFT-FRAUD,11
258,10,ANTICIPATORY OFFENSES,2
259,10,PROSTITUTION & RELATED OFFENSES,11
260,10,BURGLAR'S TOOLS,2
261,10,CRIMINAL TRESPASS,261
262,10,DISORDERLY CONDUCT,37
263,10,DANGEROUS WEAPONS,54
264,10,CRIMINAL MISCHIEF & RELATED OF,1
265,10,ASSAULT 3 & RELATED OFFENSES,219
266,10,FORCIBLE TOUCHING,4
267,10,OTHER STATE LAWS (NON PENAL LA,3
268,10,GRAND LARCENY,132
269,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),4
270,10,OTHER STATE LAWS (NON PENAL LAW),132
271,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,20
272,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,93
273,10,OFFENSES INVOLVING FRAUD,26
274,10,HARASSMENT,21
275,10,CRIMINAL MISCHIEF & RELATED OFFENSES,108
276,10,POSSESSION OF STOLEN PROPERTY 5,135
277,10,OTHER TRAFFIC INFRACTION,108
278,10,ROBBERY,66
279,10,KIDNAPPING & RELATED OFFENSES,1
280,10,HARRASSMENT 2,1
281,10,F.C.A. P.I.N.O.S.,128
282,10,MISCELLANEOUS PENAL LAW,107
283,10,MOVING INFRACTIONS,5
284,10,MURDER & NON-NEGL. MANSLAUGHTER,3
285,10,GRAND LARCENY OF MOTOR VEHICLE,5
286,10,INTOXICATED & IMPAIRED DRIVING,124
287,10,INTOXICATED/IMPAIRED DRIVING,4
288,10,DANGEROUS DRUGS,568
289,10,FRAUDULENT ACCOSTING,3
290,10,FRAUDS,22
291,13,BURGLARY,89
292,13,FRAUDULENT ACCOSTING,10
293,13,CRIMINAL MISCHIEF & RELATED OFFENSES,132
294,13,INTOXICATED & IMPAIRED DRIVING,74
295,13,OFFENSES AGAINST THE PERSON,22
296,13,VEHICLE AND TRAFFIC LAWS,178
297,13,ARSON,7
298,13,DANGEROUS DRUGS,701
299,13,SEX CRIMES,34
300,13,THEFT-FRAUD,21
301,13,ROBBERY,77
302,13,ESCAPE 3,1
303,13,POSSESSION OF STOLEN PROPERTY 5,522
304,13,PROSTITUTION & RELATED OFFENSES,13
305,13,OTHER STATE LAWS (NON PENAL LA,10
306,13,INTOXICATED/IMPAIRED DRIVING,1
307,13,OFFENSES INVOLVING FRAUD,37
308,13,FORCIBLE TOUCHING,52
309,13,GRAND LARCENY OF MOTOR VEHICLE,3
310,13,CRIMINAL TRESPASS,116
311,13,MISCELLANEOUS PENAL LAW,77
312,13,ASSAULT 3 & RELATED OFFENSES,294
313,13,F.C.A. P.I.N.O.S.,1
314,13,OTHER STATE LAWS,711
315,13,HARASSMENT,51
316,13,CRIMINAL MISCHIEF & RELATED OF,3
317,13,POSSESSION OF STOLEN PROPERTY,29
318,13,FORGERY,97
319,13,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,44
320,13,GRAND LARCENY,244
321,13,FELONY ASSAULT,106
322,13,OTHER TRAFFIC INFRACTION,29
323,13,HARRASSMENT 2,4
324,13,DISORDERLY CONDUCT,21
325,13,OTHER STATE LAWS (NON PENAL LAW),146
326,13,BURGLAR'S TOOLS,28
327,13,OFFENSES AGAINST PUBLIC ADMINISTRATION,107
328,13,OTHER OFFENSES RELATED TO THEFT,1201
329,13,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
330,13,MOVING INFRACTIONS,4
331,13,FRAUDS,32
332,13,PETIT LARCENY,255
333,13,DANGEROUS WEAPONS,140
334,14,OFFENSES INVOLVING FRAUD,96
335,14,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,96
336,14,DANGEROUS WEAPONS,263
337,14,OFFENSES AGAINST PUBLIC SAFETY,2
338,14,OTHER TRAFFIC INFRACTION,122
339,14,POSSESSION OF STOLEN PROPERTY 5,2203
340,14,CRIMINAL MISCHIEF & RELATED OF,2
341,14,OTHER STATE LAWS (NON PENAL LA,41
342,14,OTHER STATE LAWS,2353
343,14,OTHER OFFENSES RELATED TO THEFT,2478
344,14,MISCELLANEOUS PENAL LAW,270
345,14,OFF. AGNST PUB ORD SENSBLTY &,2
346,14,DANGEROUS DRUGS,1112
347,14,FORCIBLE TOUCHING,84
348,14,F.C.A. P.I.N.O.S.,15
349,14,PETIT LARCENY,929
350,14,DISORDERLY CONDUCT,118
351,14,ROBBERY,109
352,14,MOVING INFRACTIONS,16
353,14,BURGLARY,192
354,14,POSSESSION OF STOLEN PROPERTY,39
355,14,LOITERING,16
356,14,FORGERY,251
357,14,ALCOHOLIC BEVERAGE CONTROL LAW,3
358,14,OTHER STATE LAWS (NON PENAL LAW),693
359,14,RAPE,2
360,14,MURDER & NON-NEGL. MANSLAUGHTER,3
361,14,FRAUDS,51
362,14,FRAUDULENT ACCOSTING,41
363,14,PROSTITUTION & RELATED OFFENSES,63
364,14,HARRASSMENT 2,5
365,14,GRAND LARCENY OF MOTOR VEHICLE,5
366,14,OFFENSES AGAINST THE PERSON,26
367,14,CRIMINAL TRESPASS,307
368,14,HARASSMENT,26
369,14,CRIMINAL MISCHIEF & RELATED OFFENSES,155
370,14,SEX CRIMES,31
371,14,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
372,14,FELONY ASSAULT,162
373,14,ASSAULT 3 & RELATED OFFENSES,451
374,14,GRAND LARCENY,463
375,14,INTOXICATED & IMPAIRED DRIVING,64
376,14,INTOXICATED/IMPAIRED DRIVING,3
377,14,THEFT-FRAUD,34
378,14,GAMBLING,14
379,14,JOSTLING,6
380,14,VEHICLE AND TRAFFIC LAWS,527
381,14,OFFENSES AGAINST PUBLIC ADMINISTRATION,288
382,14,OFFENSES RELATED TO CHILDREN,3
383,14,BURGLAR'S TOOLS,23
384,14,KIDNAPPING & RELATED OFFENSES,1
385,17,HARRASSMENT 2,2
386,17,MISCELLANEOUS PENAL LAW,39
387,17,OTHER STATE LAWS (NON PENAL LAW),73
388,17,SEX CRIMES,7
389,17,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,12
390,17,OTHER TRAFFIC INFRACTION,71
391,17,OFFENSES AGAINST PUBLIC SAFETY,1
392,17,FORGERY,66
393,17,OFFENSES AGAINST THE PERSON,58
394,17,OTHER STATE LAWS (NON PENAL LA,3
395,17,OFF. AGNST PUB ORD SENSBLTY &,1
396,17,DANGEROUS WEAPONS,19
397,17,FELONY ASSAULT,44
398,17,POSSESSION OF STOLEN PROPERTY 5,156
399,17,MURDER & NON-NEGL. MANSLAUGHTER,1
400,17,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),2
401,17,THEFT-FRAUD,9
402,17,INTOXICATED/IMPAIRED DRIVING,1
403,17,OFFENSES INVOLVING FRAUD,8
404,17,MOVING INFRACTIONS,32
405,17,VEHICLE AND TRAFFIC LAWS,280
406,17,ROBBERY,22
407,17,PETIT LARCENY,84
408,17,PROSTITUTION & RELATED OFFENSES,52
409,17,CRIMINAL MISCHIEF & RELATED OFFENSES,37
410,17,POSSESSION OF STOLEN PROPERTY,5
411,17,INTOXICATED & IMPAIRED DRIVING,61
412,17,ASSAULT 3 & RELATED OFFENSES,128
413,17,BURGLARY,33
414,17,OFFENSES AGAINST PUBLIC ADMINISTRATION,47
415,17,F.C.A. P.I.N.O.S.,1
416,17,DANGEROUS DRUGS,167
417,17,FRAUDS,9
418,17,DISORDERLY CONDUCT,73
419,17,CRIMINAL TRESPASS,64
420,17,OTHER STATE LAWS,132
421,17,HARASSMENT,11
422,17,BURGLAR'S TOOLS,2
423,17,OTHER OFFENSES RELATED TO THEFT,165
424,17,RAPE,1
425,17,GRAND LARCENY,90
426,17,FORCIBLE TOUCHING,19
427,18,DANGEROUS WEAPONS,63
428,18,INTOXICATED/IMPAIRED DRIVING,4
429,18,HARASSMENT,42
430,18,ROBBERY,102
431,18,OTHER TRAFFIC INFRACTION,44
432,18,MISCELLANEOUS PENAL LAW,96
433,18,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,43
434,18,CRIMINAL TRESPASS,126
435,18,PROSTITUTION & RELATED OFFENSES,147
436,18,OTHER STATE LAWS (NON PENAL LA,5
437,18,RAPE,5
438,18,HARRASSMENT 2,5
439,18,F.C.A. P.I.N.O.S.,5
440,18,OFFENSES INVOLVING FRAUD,90
441,18,VEHICLE AND TRAFFIC LAWS,186
442,18,DISRUPTION OF A RELIGIOUS SERVICE,2
443,18,INTOXICATED & IMPAIRED DRIVING,48
444,18,LOITERING,2
445,18,FELONY ASSAULT,134
446,18,MURDER & NON-NEGL. MANSLAUGHTER,2
447,18,DISORDERLY CONDUCT,94
448,18,OFFENSES RELATED TO CHILDREN,2
449,18,FORGERY,152
450,18,JOSTLING,7
451,18,OFFENSES AGAINST PUBLIC ADMINISTRATION,141
452,18,"LOITERING/GAMBLING (CARDS, DICE, ETC)",4
453,18,CRIMINAL MISCHIEF & RELATED OFFENSES,94
454,18,MOVING INFRACTIONS,8
455,18,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),4
456,18,ARSON,2
457,18,BURGLARY,101
458,18,FRAUDULENT ACCOSTING,23
459,18,BURGLAR'S TOOLS,12
460,18,GRAND LARCENY,364
461,18,KIDNAPPING & RELATED OFFENSES,1
462,18,GAMBLING,16
463,18,PETIT LARCENY,281
464,18,ASSAULT 3 & RELATED OFFENSES,350
465,18,FRAUDS,19
466,18,OTHER OFFENSES RELATED TO THEFT,284
467,18,OTHER STATE LAWS,786
468,18,THEFT-FRAUD,39
469,18,POSSESSION OF STOLEN PROPERTY 5,449
470,18,POSSESSION OF STOLEN PROPERTY,32
471,18,SEX CRIMES,15
472,18,DANGEROUS DRUGS,564
473,18,OFFENSES AGAINST THE PERSON,28
474,18,OTHER STATE LAWS (NON PENAL LAW),538
475,18,FORCIBLE TOUCHING,41
476,19,GRAND LARCENY,271
477,19,INTOXICATED & IMPAIRED DRIVING,181
478,19,FRAUDS,8
479,19,CRIMINAL MISCHIEF & RELATED OF,4
480,19,ARSON,1
481,19,OFFENSES RELATED TO CHILDREN,2
482,19,OTHER STATE LAWS (NON PENAL LAW),39
483,19,FELONY ASSAULT,71
484,19,THEFT-FRAUD,28
485,19,DANGEROUS DRUGS,134
486,19,PETIT LARCENY,245
487,19,POSSESSION OF STOLEN PROPERTY,23
488,19,DISORDERLY CONDUCT,21
489,19,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,26
490,19,CRIMINAL MISCHIEF & RELATED OFFENSES,86
491,19,OTHER TRAFFIC INFRACTION,46
492,19,OFFENSES INVOLVING FRAUD,22
493,19,DANGEROUS WEAPONS,46
494,19,BURGLARY,84
495,19,GRAND LARCENY OF MOTOR VEHICLE,3
496,19,PROSTITUTION & RELATED OFFENSES,14
497,19,INTOXICATED/IMPAIRED DRIVING,13
498,19,OFFENSES AGAINST PUBLIC ADMINISTRATION,79
499,19,ANTICIPATORY OFFENSES,1
500,19,HARRASSMENT 2,1
501,19,OFFENSES AGAINST THE PERSON,15
502,19,ALCOHOLIC BEVERAGE CONTROL LAW,8
503,19,FORGERY,168
504,19,ROBBERY,42
505,19,RAPE,1
506,19,CRIMINAL TRESPASS,33
507,19,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
508,19,OTHER OFFENSES RELATED TO THEFT,229
509,19,MOVING INFRACTIONS,7
510,19,F.C.A. P.I.N.O.S.,4
511,19,HARASSMENT,16
512,19,KIDNAPPING & RELATED OFFENSES,1
513,19,VEHICLE AND TRAFFIC LAWS,366
514,19,FORCIBLE TOUCHING,16
515,19,SEX CRIMES,14
516,19,MURDER & NON-NEGL. MANSLAUGHTER,1
517,19,FRAUDULENT ACCOSTING,2
518,19,OTHER STATE LAWS,110
519,19,POSSESSION OF STOLEN PROPERTY 5,392
520,19,BURGLAR'S TOOLS,15
521,19,MISCELLANEOUS PENAL LAW,29
522,19,ASSAULT 3 & RELATED OFFENSES,219
523,20,INTOXICATED & IMPAIRED DRIVING,46
524,20,OFFENSES INVOLVING FRAUD,6
525,20,OTHER STATE LAWS,142
526,20,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
527,20,PETIT LARCENY,189
528,20,OTHER TRAFFIC INFRACTION,24
529,20,GRAND LARCENY OF MOTOR VEHICLE,2
530,20,MISCELLANEOUS PENAL LAW,32
531,20,HARASSMENT,11
532,20,ASSAULT 3 & RELATED OFFENSES,161
533,20,FRAUDS,6
534,20,BURGLAR'S TOOLS,7
535,20,OTHER OFFENSES RELATED TO THEFT,147
536,20,PROSTITUTION & RELATED OFFENSES,25
537,20,ROBBERY,37
538,20,VEHICLE AND TRAFFIC LAWS,277
539,20,POSSESSION OF STOLEN PROPERTY,11
540,20,SEX CRIMES,12
541,20,OFFENSES AGAINST THE PERSON,10
542,20,INTOXICATED/IMPAIRED DRIVING,2
543,20,RAPE,3
544,20,GRAND LARCENY,133
545,20,DANGEROUS WEAPONS,29
546,20,THEFT-FRAUD,3
547,20,OFFENSES RELATED TO CHILDREN,1
548,20,OTHER STATE LAWS (NON PENAL LAW),54
549,20,CRIMINAL MISCHIEF & RELATED OFFENSES,54
550,20,DANGEROUS DRUGS,94
551,20,BURGLARY,16
552,20,FORGERY,44
553,20,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,23
554,20,CRIMINAL MISCHIEF & RELATED OF,4
555,20,FELONY ASSAULT,45
556,20,CRIMINAL TRESPASS,97
557,20,ALCOHOLIC BEVERAGE CONTROL LAW,4
558,20,DISORDERLY CONDUCT,8
559,20,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
560,20,FORCIBLE TOUCHING,21
561,20,F.C.A. P.I.N.O.S.,1
562,20,MOVING INFRACTIONS,1
563,20,HARRASSMENT 2,3
564,20,ANTICIPATORY OFFENSES,1
565,20,OFF. AGNST PUB ORD SENSBLTY &,1
566,20,POSSESSION OF STOLEN PROPERTY 5,232
567,20,OFFENSES AGAINST PUBLIC ADMINISTRATION,84
568,20,OFFENSES AGAINST PUBLIC SAFETY,1
569,22,DANGEROUS WEAPONS,16
570,22,ROBBERY,15
571,22,VEHICLE AND TRAFFIC LAWS,28
572,22,OFFENSES AGAINST THE PERSON,3
573,22,OFFENSES AGAINST PUBLIC ADMINISTRATION,20
574,22,FELONY ASSAULT,2
575,22,FORGERY,4
576,22,PETIT LARCENY,13
577,22,POSSESSION OF STOLEN PROPERTY 5,6
578,22,RAPE,1
579,22,OTHER STATE LAWS,8
580,22,ASSAULT 3 & RELATED OFFENSES,11
581,22,OTHER STATE LAWS (NON PENAL LAW),139
582,22,MISCELLANEOUS PENAL LAW,12
583,22,INTOXICATED & IMPAIRED DRIVING,2
584,22,FORCIBLE TOUCHING,3
585,22,SEX CRIMES,2
586,22,DANGEROUS DRUGS,103
587,22,GRAND LARCENY,12
588,22,OTHER TRAFFIC INFRACTION,1
589,22,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,41
590,22,CRIMINAL TRESPASS,1
591,22,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),4
592,22,GAMBLING,1
593,22,MOVING INFRACTIONS,1
594,22,OFFENSES INVOLVING FRAUD,7
595,22,FRAUDS,3
596,22,BURGLARY,4
597,23,GAMBLING,17
598,23,OFFENSES INVOLVING FRAUD,11
599,23,MURDER & NON-NEGL. MANSLAUGHTER,18
600,23,VEHICLE AND TRAFFIC LAWS,318
601,23,OTHER STATE LAWS (NON PENAL LAW),59
602,23,BURGLARY,31
603,23,OTHER TRAFFIC INFRACTION,17
604,23,DISORDERLY CONDUCT,30
605,23,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,60
606,23,CRIMINAL MISCHIEF & RELATED OFFENSES,142
607,23,DANGEROUS DRUGS,1012
608,23,OTHER STATE LAWS,522
609,23,ASSAULT 3 & RELATED OFFENSES,572
610,23,FORCIBLE TOUCHING,5
611,23,PETIT LARCENY,84
612,23,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
613,23,GRAND LARCENY,75
614,23,SEX CRIMES,22
615,23,OTHER OFFENSES RELATED TO THEFT,465
616,23,POSSESSION OF STOLEN PROPERTY 5,117
617,23,FRAUDS,29
618,23,PROSTITUTION & RELATED OFFENSES,21
619,23,LOITERING FOR DRUG PURPOSES,4
620,23,MOVING INFRACTIONS,6
621,23,ROBBERY,138
622,23,OFFENSES RELATED TO CHILDREN,4
623,23,CRIMINAL MISCHIEF & RELATED OF,3
624,23,RAPE,4
