,SchoolDist,OfnsDesc,CrimeCount
610,12,ROBBERY,338
611,12,KIDNAPPING & RELATED OFFENSES,3
612,12,DANGEROUS WEAPONS,718
613,12,MISCELLANEOUS PENAL LAW,229
614,12,BURGLAR'S TOOLS,3
615,12,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),12
616,12,OTHER TRAFFIC INFRACTION,486
617,12,OFFENSES RELATED TO CHILDREN,3
618,12,HARRASSMENT 2,3
619,13,CRIMINAL MISCHIEF & RELATED OF,3
620,13,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",2
621,13,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),11
622,13,OTHER OFFENSES RELATED TO THEFT,1397
623,13,MOVING INFRACTIONS,7
624,13,FRAUDS,35
625,13,HARASSMENT,27
626,13,PETIT LARCENY,226
627,13,BURGLAR'S TOOLS,28
628,13,ARSON,8
629,13,RAPE,28
630,13,OTHER STATE LAWS (NON PENAL LAW),178
631,13,KIDNAPPING & RELATED OFFENSES,2
632,13,ESCAPE 3,1
633,13,OTHER STATE LAWS,1548
634,13,VEHICLE AND TRAFFIC LAWS,163
635,13,OTHER TRAFFIC INFRACTION,428
636,13,BURGLARY,185
637,13,MISCELLANEOUS PENAL LAW,442
638,13,ROBBERY,545
639,13,OFFENSES AGAINST PUBLIC SAFETY,3
640,13,OFFENSES RELATED TO CHILDREN,1
641,13,OFFENSES INVOLVING FRAUD,68
642,13,FRAUDULENT ACCOSTING,1
643,13,DISORDERLY CONDUCT,79
644,13,MURDER & NON-NEGL. MANSLAUGHTER,26
645,13,DANGEROUS WEAPONS,314
646,13,F.C.A. P.I.N.O.S.,53
647,13,PARKING OFFENSES,1
648,13,POSSESSION OF STOLEN PROPERTY 5,698
649,13,PROSTITUTION & RELATED OFFENSES,51
650,13,ANTICIPATORY OFFENSES,1
651,13,GRAND LARCENY,331
652,13,INTOXICATED/IMPAIRED DRIVING,21
653,13,POSSESSION OF STOLEN PROPERTY,42
654,13,OTHER STATE LAWS (NON PENAL LA,23
655,13,OFFENSES AGAINST THE PERSON,43
656,13,OFFENSES AGAINST PUBLIC ADMINISTRATION,344
657,13,SEX CRIMES,131
658,13,HARRASSMENT 2,5
659,13,THEFT-FRAUD,47
660,13,DANGEROUS DRUGS,2423
661,13,GAMBLING,19
662,13,INTOXICATED & IMPAIRED DRIVING,128
663,13,CRIMINAL MISCHIEF & RELATED OFFENSES,309
664,13,FELONY ASSAULT,397
665,13,CRIMINAL TRESPASS,301
666,13,FORCIBLE TOUCHING,25
667,13,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,150
668,13,FORGERY,159
669,13,GRAND LARCENY OF MOTOR VEHICLE,18
670,13,ASSAULT 3 & RELATED OFFENSES,944
671,14,OTHER STATE LAWS (NON PENAL LAW),60
672,14,FELONY ASSAULT,274
673,14,FORGERY,76
674,14,BURGLAR'S TOOLS,7
675,14,POSSESSION OF STOLEN PROPERTY 5,332
676,14,RAPE,10
677,14,MOVING INFRACTIONS,5
678,14,HOMICIDE-NEGLIGENT-VEHICLE,1
679,14,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,64
680,14,OTHER TRAFFIC INFRACTION,346
681,14,CRIMINAL MISCHIEF & RELATED OF,1
682,14,OFFENSES RELATED TO CHILDREN,35
683,14,FRAUDS,38
684,14,PROSTITUTION & RELATED OFFENSES,6
685,14,DISORDERLY CONDUCT,41
686,14,ROBBERY,254
687,14,ESCAPE 3,1
688,14,CRIMINAL TRESPASS,415
689,14,OFFENSES AGAINST PUBLIC SAFETY,3
690,14,HARRASSMENT 2,4
691,14,ALCOHOLIC BEVERAGE CONTROL LAW,6
692,14,FRAUDULENT ACCOSTING,4
693,14,MISCELLANEOUS PENAL LAW,318
694,14,DANGEROUS DRUGS,2331
695,14,F.C.A. P.I.N.O.S.,4
696,14,DANGEROUS WEAPONS,326
697,14,OFFENSES AGAINST PUBLIC ADMINISTRATION,249
698,14,SEX CRIMES,17
699,14,HARASSMENT,27
700,14,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),16
701,14,OFFENSES AGAINST THE PERSON,26
702,14,OTHER STATE LAWS,837
703,14,GAMBLING,25
704,14,OFFENSES INVOLVING FRAUD,17
705,14,THEFT-FRAUD,2
706,14,FORCIBLE TOUCHING,11
707,14,POSSESSION OF STOLEN PROPERTY,25
708,14,GRAND LARCENY,148
709,14,PETIT LARCENY,146
710,14,INTOXICATED & IMPAIRED DRIVING,121
711,14,ASSAULT 3 & RELATED OFFENSES,761
712,14,OTHER STATE LAWS (NON PENAL LA,19
713,14,MURDER & NON-NEGL. MANSLAUGHTER,20
714,14,BURGLARY,115
715,14,VEHICLE AND TRAFFIC LAWS,133
716,14,INTOXICATED/IMPAIRED DRIVING,16
717,14,ARSON,2
718,14,KIDNAPPING & RELATED OFFENSES,2
719,14,DISRUPTION OF A RELIGIOUS SERVICE,2
720,14,OTHER OFFENSES RELATED TO THEFT,737
721,14,GRAND LARCENY OF MOTOR VEHICLE,31
722,14,CRIMINAL MISCHIEF & RELATED OFFENSES,493
723,15,GRAND LARCENY,185
724,15,RAPE,7
725,15,OTHER STATE LAWS,904
726,15,CHILD ABANDONMENT/NON SUPPORT 1,1
727,15,VEHICLE AND TRAFFIC LAWS,122
728,15,OFFENSES INVOLVING FRAUD,18
729,15,OFFENSES RELATED TO CHILDREN,6
730,15,BURGLAR'S TOOLS,10
731,15,MISCELLANEOUS PENAL LAW,350
732,15,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
733,15,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,81
734,15,BURGLARY,77
735,15,FRAUDULENT ACCOSTING,1
736,15,ESCAPE 3,1
737,15,GAMBLING,22
738,15,ADMINISTRATIVE CODE,1
739,15,PROSTITUTION & RELATED OFFENSES,138
740,15,SEX CRIMES,23
741,15,F.C.A. P.I.N.O.S.,22
742,15,DANGEROUS WEAPONS,216
743,15,FORGERY,115
744,15,POSSESSION OF STOLEN PROPERTY,20
745,15,CRIMINAL MISCHIEF & RELATED OFFENSES,329
746,15,INTOXICATED & IMPAIRED DRIVING,140
747,15,PETIT LARCENY,188
748,15,OFFENSES AGAINST THE PERSON,38
749,15,POSSESSION OF STOLEN PROPERTY 5,745
750,15,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),14
751,15,FRAUDS,29
752,15,DISORDERLY CONDUCT,48
753,15,OFFENSES AGAINST PUBLIC ADMINISTRATION,177
754,15,OTHER TRAFFIC INFRACTION,247
755,15,MURDER & NON-NEGL. MANSLAUGHTER,15
756,15,CRIMINAL TRESPASS,249
757,15,OTHER OFFENSES RELATED TO THEFT,416
758,15,THEFT-FRAUD,15
759,15,ASSAULT 3 & RELATED OFFENSES,743
760,15,FORCIBLE TOUCHING,15
761,15,DANGEROUS DRUGS,1615
762,15,HARASSMENT,27
763,15,OTHER STATE LAWS (NON PENAL LA,46
764,15,ANTICIPATORY OFFENSES,2
765,15,KIDNAPPING & RELATED OFFENSES,10
766,15,CRIMINAL MISCHIEF & RELATED OF,3
767,15,GRAND LARCENY OF MOTOR VEHICLE,30
768,15,FELONY ASSAULT,411
769,15,OTHER STATE LAWS (NON PENAL LAW),84
770,15,OFFENSES AGAINST PUBLIC SAFETY,1
771,15,ROBBERY,276
772,15,ARSON,4
773,15,HARRASSMENT 2,7
774,15,INTOXICATED/IMPAIRED DRIVING,10
775,15,MOVING INFRACTIONS,10
776,16,DISORDERLY CONDUCT,43
777,16,OFFENSES AGAINST PUBLIC SAFETY,5
778,16,GAMBLING,42
779,16,ARSON,5
780,16,OTHER STATE LAWS (NON PENAL LAW),45
781,16,HARRASSMENT 2,3
782,16,THEFT-FRAUD,4
783,16,OFFENSES RELATED TO CHILDREN,3
784,16,KIDNAPPING & RELATED OFFENSES,3
785,16,BURGLAR'S TOOLS,3
786,16,MURDER & NON-NEGL. MANSLAUGHTER,32
787,16,POSSESSION OF STOLEN PROPERTY,30
788,16,OFFENSES INVOLVING FRAUD,13
789,16,FRAUDS,34
790,16,HARASSMENT,27
791,16,F.C.A. P.I.N.O.S.,16
792,16,FORGERY,36
793,16,INTOXICATED/IMPAIRED DRIVING,7
794,16,FORCIBLE TOUCHING,25
795,16,CHILD ABANDONMENT/NON SUPPORT 1,1
796,16,CRIMINAL MISCHIEF & RELATED OF,1
797,16,OFFENSES AGAINST THE PERSON,18
798,16,MOVING INFRACTIONS,2
799,16,PARKING OFFENSES,1
800,16,PROSTITUTION & RELATED OFFENSES,6
801,16,OTHER STATE LAWS (NON PENAL LA,4
802,16,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),6
803,16,GRAND LARCENY OF MOTOR VEHICLE,22
804,16,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
805,16,OTHER STATE LAWS,509
806,16,CRIMINAL MISCHIEF & RELATED OFFENSES,192
807,16,INTOXICATED & IMPAIRED DRIVING,62
808,16,OTHER OFFENSES RELATED TO THEFT,529
809,16,POSSESSION OF STOLEN PROPERTY 5,105
810,16,RAPE,121
811,16,ASSAULT 3 & RELATED OFFENSES,806
812,16,BURGLARY,181
813,16,FELONY ASSAULT,353
814,16,OFFENSES AGAINST PUBLIC ADMINISTRATION,212
815,16,GRAND LARCENY,78
816,16,OTHER TRAFFIC INFRACTION,239
817,16,SEX CRIMES,108
818,16,PETIT LARCENY,74
819,16,ROBBERY,259
820,16,MISCELLANEOUS PENAL LAW,355
821,16,DANGEROUS WEAPONS,358
822,16,CRIMINAL TRESPASS,329
823,16,VEHICLE AND TRAFFIC LAWS,130
824,16,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,49
825,16,DANGEROUS DRUGS,2482
826,17,GRAND LARCENY OF MOTOR VEHICLE,47
827,17,FORCIBLE TOUCHING,19
828,17,CRIMINAL TRESPASS,463
829,17,ARSON,4
830,17,FORGERY,189
831,17,OFFENSES AGAINST PUBLIC ADMINISTRATION,486
832,17,OTHER STATE LAWS (NON PENAL LAW),94
833,17,OTHER STATE LAWS (NON PENAL LA,10
834,17,CRIMINAL MISCHIEF & RELATED OFFENSES,388
835,17,BURGLAR'S TOOLS,4
836,17,POSSESSION OF STOLEN PROPERTY,66
837,17,OTHER OFFENSES RELATED TO THEFT,897
838,17,OTHER TRAFFIC INFRACTION,817
839,17,VEHICLE AND TRAFFIC LAWS,271
840,17,PETIT LARCENY,214
841,17,DANGEROUS WEAPONS,680
842,17,DISORDERLY CONDUCT,127
843,17,OFFENSES RELATED TO CHILDREN,2
844,17,LOITERING,6
845,17,SEX CRIMES,29
846,17,HARASSMENT,32
847,17,GAMBLING,75
848,17,PROSTITUTION & RELATED OFFENSES,3
849,17,INTOXICATED/IMPAIRED DRIVING,12
850,17,OFFENSES INVOLVING FRAUD,33
851,17,OFFENSES AGAINST PUBLIC SAFETY,3
852,17,ALCOHOLIC BEVERAGE CONTROL LAW,3
853,17,CHILD ABANDONMENT/NON SUPPORT 1,1
854,17,CRIMINAL MISCHIEF & RELATED OF,1
855,17,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),28
856,17,HARRASSMENT 2,14
857,17,FELONY ASSAULT,627
858,17,ANTICIPATORY OFFENSES,2
859,17,GRAND LARCENY,167
860,17,INTOXICATED & IMPAIRED DRIVING,100
861,17,MOVING INFRACTIONS,15
862,17,FRAUDS,41
863,17,POSSESSION OF STOLEN PROPERTY 5,311
864,17,ESCAPE 3,1
865,17,"LOITERING/GAMBLING (CARDS, DICE, ETC)",3
866,17,LOITERING FOR DRUG PURPOSES,4
867,17,PARKING OFFENSES,1
868,17,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,105
869,17,KIDNAPPING & RELATED OFFENSES,4
870,17,BURGLARY,234
871,17,MURDER & NON-NEGL. MANSLAUGHTER,17
872,17,RAPE,16
873,17,OFFENSES AGAINST THE PERSON,45
874,17,OTHER STATE LAWS,1368
875,17,DANGEROUS DRUGS,5044
876,17,ADMINISTRATIVE CODE,1
877,17,THEFT-FRAUD,18
878,17,ROBBERY,517
879,17,MISCELLANEOUS PENAL LAW,560
880,17,ASSAULT 3 & RELATED OFFENSES,1479
881,17,F.C.A. P.I.N.O.S.,15
882,18,OTHER OFFENSES RELATED TO THEFT,191
883,18,KIDNAPPING & RELATED OFFENSES,1
884,18,VEHICLE AND TRAFFIC LAWS,216
885,18,DANGEROUS WEAPONS,394
886,18,OTHER STATE LAWS (NON PENAL LA,2
887,18,ESCAPE 3,1
888,18,RAPE,3
889,18,DANGEROUS DRUGS,1541
890,18,CRIMINAL MISCHIEF & RELATED OFFENSES,168
891,18,POSSESSION OF STOLEN PROPERTY 5,90
892,18,GRAND LARCENY OF MOTOR VEHICLE,22
893,18,CHILD ABANDONMENT/NON SUPPORT,1
894,18,GAMBLING,9
895,18,SEX CRIMES,11
896,18,CRIMINAL TRESPASS,90
897,18,HARRASSMENT 2,1
898,18,MURDER & NON-NEGL. MANSLAUGHTER,16
899,18,ALCOHOLIC BEVERAGE CONTROL LAW,13
900,18,OTHER STATE LAWS (NON PENAL LAW),46
901,18,FORGERY,86
902,18,ASSAULT 3 & RELATED OFFENSES,660
903,18,THEFT-FRAUD,5
904,18,INTOXICATED & IMPAIRED DRIVING,125
905,18,OFFENSES AGAINST THE PERSON,28
906,18,ROBBERY,223
907,18,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,37
908,18,MOVING INFRACTIONS,12
909,18,INTOXICATED/IMPAIRED DRIVING,10
910,18,OTHER STATE LAWS,382
911,18,POSSESSION OF STOLEN PROPERTY,23
912,18,OTHER TRAFFIC INFRACTION,481
913,18,PROSTITUTION & RELATED OFFENSES,9
914,18,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),10
915,18,PETIT LARCENY,52
916,18,HARASSMENT,10
917,18,GRAND LARCENY,64
918,18,DISORDERLY CONDUCT,19
919,18,FELONY ASSAULT,261
920,18,BURGLARY,93
921,18,BURGLAR'S TOOLS,4
922,18,JOSTLING,1
923,18,MISCELLANEOUS PENAL LAW,177
924,18,ANTICIPATORY OFFENSES,2
925,18,OFFENSES AGAINST PUBLIC ADMINISTRATION,138
926,18,OFFENSES RELATED TO CHILDREN,1
927,18,F.C.A. P.I.N.O.S.,4
928,18,OFFENSES INVOLVING FRAUD,22
929,18,FORCIBLE TOUCHING,4
930,18,ARSON,2
931,18,FRAUDS,23
932,19,OFFENSES AGAINST PUBLIC SAFETY,6
933,19,BURGLARY,116
934,19,CRIMINAL MISCHIEF & RELATED OF,3
935,19,INTOXICATED & IMPAIRED DRIVING,114
936,19,GRAND LARCENY,114
937,19,FELONY ASSAULT,640
938,19,LOITERING,3
939,19,OTHER STATE LAWS (NON PENAL LAW),91
940,19,PROSTITUTION & RELATED OFFENSES,582
941,19,OFFENSES INVOLVING FRAUD,27
942,19,CRIMINAL TRESPASS,477
943,19,FRAUDS,72
944,19,OTHER OFFENSES RELATED TO THEFT,680
945,19,ALCOHOLIC BEVERAGE CONTROL LAW,7
946,19,GAMBLING,34
947,19,HARRASSMENT 2,7
948,19,FRAUDULENT ACCOSTING,1
949,19,DANGEROUS WEAPONS,667
950,19,OTHER TRAFFIC INFRACTION,851
951,19,"UNDER THE INFLUENCE, DRUGS",1
952,19,OFFENSES AGAINST THE PERSON,61
953,19,CHILD ABANDONMENT/NON SUPPORT 1,4
954,19,ESCAPE 3,1
955,19,CRIMINAL MISCHIEF & RELATED OFFENSES,377
956,19,POSSESSION OF STOLEN PROPERTY,37
957,19,OTHER STATE LAWS (NON PENAL LA,18
958,19,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,174
959,19,F.C.A. P.I.N.O.S.,9
960,19,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),18
961,19,INTOXICATED/IMPAIRED DRIVING,10
962,19,THEFT-FRAUD,18
963,19,KIDNAPPING & RELATED OFFENSES,10
964,19,VEHICLE AND TRAFFIC LAWS,219
965,19,GRAND LARCENY OF MOTOR VEHICLE,34
966,19,FORGERY,180
967,19,ARSON,6
968,19,MURDER & NON-NEGL. MANSLAUGHTER,31
969,19,DANGEROUS DRUGS,5827
970,19,MISCELLANEOUS PENAL LAW,704
971,19,PETIT LARCENY,130
972,19,RAPE,21
973,19,MOVING INFRACTIONS,8
974,19,OTHER STATE LAWS,727
975,19,POSSESSION OF STOLEN PROPERTY 5,342
976,19,ANTICIPATORY OFFENSES,7
977,19,ROBBERY,398
978,19,SEX CRIMES,49
979,19,DISORDERLY CONDUCT,74
980,19,BURGLAR'S TOOLS,1
981,19,FORCIBLE TOUCHING,8
982,19,ASSAULT 3 & RELATED OFFENSES,1503
983,19,HARASSMENT,110
984,19,OFFENSES AGAINST PUBLIC ADMINISTRATION,410
985,19,JOSTLING,9
986,20,PETIT LARCENY,157
987,20,SEX CRIMES,24
988,20,INTOXICATED/IMPAIRED DRIVING,18
989,20,DANGEROUS WEAPONS,157
990,20,BURGLAR'S TOOLS,3
991,20,CRIMINAL MISCHIEF & RELATED OFFENSES,193
992,20,OTHER OFFENSES RELATED TO THEFT,143
993,20,HARASSMENT,19
994,20,"LOITERING/GAMBLING (CARDS, DICE, ETC)",4
995,20,CRIMINAL TRESPASS,124
996,20,DISORDERLY CONDUCT,14
997,20,OTHER TRAFFIC INFRACTION,328
998,20,GRAND LARCENY,131
999,20,LOITERING,3
1000,20,OFFENSES INVOLVING FRAUD,22
1001,20,BURGLARY,174
1002,20,OTHER STATE LAWS,246
1003,20,POSSESSION OF STOLEN PROPERTY,12
1004,20,PROSTITUTION & RELATED OFFENSES,68
1005,20,OFFENSES AGAINST PUBLIC SAFETY,2
1006,20,OFFENSES RELATED TO CHILDREN,2
1007,20,FRAUDS,13
1008,20,VEHICLE AND TRAFFIC LAWS,92
1009,20,RAPE,13
1010,20,MISCELLANEOUS PENAL LAW,270
1011,20,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,92
1012,20,MOVING INFRACTIONS,11
1013,20,OTHER STATE LAWS (NON PENAL LAW),60
1014,20,ALCOHOLIC BEVERAGE CONTROL LAW,41
1015,20,FELONY ASSAULT,235
1016,20,ROBBERY,234
1017,20,ARSON,9
1018,20,F.C.A. P.I.N.O.S.,7
1019,20,ASSAULT 3 & RELATED OFFENSES,661
1020,20,DANGEROUS DRUGS,1165
1021,20,OTHER STATE LAWS (NON PENAL LA,6
1022,20,OFFENSES AGAINST PUBLIC ADMINISTRATION,94
1023,20,INTOXICATED & IMPAIRED DRIVING,209
1024,20,ANTICIPATORY OFFENSES,2
1025,20,JOSTLING,1
1026,20,KIDNAPPING & RELATED OFFENSES,1
1027,20,MURDER & NON-NEGL. MANSLAUGHTER,8
1028,20,FORCIBLE TOUCHING,26
1029,20,GRAND LARCENY OF MOTOR VEHICLE,26
1030,20,FORGERY,59
1031,20,OFFENSES AGAINST THE PERSON,50
1032,20,THEFT-FRAUD,7
1033,20,POSSESSION OF STOLEN PROPERTY 5,560
1034,20,HARRASSMENT 2,2
1035,20,GAMBLING,27
1036,20,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),32
1037,21,ARSON,10
1038,21,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),36
1039,21,DANGEROUS WEAPONS,228
1040,21,OTHER STATE LAWS (NON PENAL LA,7
1041,21,OFFENSES AGAINST THE PERSON,34
1042,21,MOVING INFRACTIONS,5
1043,21,OTHER OFFENSES RELATED TO THEFT,226
1044,21,PROSTITUTION & RELATED OFFENSES,25
1045,21,RAPE,8
1046,21,LOITERING,1
1047,21,FRAUDS,18
1048,21,FORGERY,68
1049,21,CRIMINAL TRESPASS,238
1050,21,OFFENSES AGAINST PUBLIC ADMINISTRATION,168
1051,21,PARKING OFFENSES,1
1052,21,JOSTLING,1
1053,21,DANGEROUS DRUGS,1897
1054,21,THEFT-FRAUD,9
1055,21,BURGLAR'S TOOLS,9
1056,21,CHILD ABANDONMENT/NON SUPPORT 1,1
1057,21,CRIMINAL MISCHIEF & RELATED OF,1
1058,21,MURDER & NON-NEGL. MANSLAUGHTER,16
1059,21,CRIMINAL MISCHIEF & RELATED OFFENSES,256
1060,21,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
1061,21,OFFENSES AGAINST PUBLIC SAFETY,5
1062,21,GRAND LARCENY,162
1063,21,DISORDERLY CONDUCT,27
1064,21,GAMBLING,6
1065,21,ALCOHOLIC BEVERAGE CONTROL LAW,12
1066,21,SEX CRIMES,28
1067,21,GRAND LARCENY OF MOTOR VEHICLE,28
1068,21,POSSESSION OF STOLEN PROPERTY,29
1069,21,KIDNAPPING & RELATED OFFENSES,7
1070,21,INTOXICATED/IMPAIRED DRIVING,12
1071,21,INTOXICATED & IMPAIRED DRIVING,128
1072,21,PETIT LARCENY,116
1073,21,BURGLARY,83
1074,21,OFFENSES INVOLVING FRAUD,21
1075,21,OTHER STATE LAWS,564
1076,21,VEHICLE AND TRAFFIC LAWS,83
1077,21,OFFENSES RELATED TO CHILDREN,6
1078,21,FORCIBLE TOUCHING,11
1079,21,POSSESSION OF STOLEN PROPERTY 5,291
1080,21,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,98
1081,21,HARRASSMENT 2,7
1082,21,OTHER STATE LAWS (NON PENAL LAW),24
1083,21,ROBBERY,341
1084,21,OTHER TRAFFIC INFRACTION,207
1085,21,F.C.A. P.I.N.O.S.,6
1086,21,FELONY ASSAULT,286
1087,21,MISCELLANEOUS PENAL LAW,309
1088,21,HARASSMENT,33
1089,21,ASSAULT 3 & RELATED OFFENSES,727
1090,22,OFFENSES AGAINST PUBLIC ADMINISTRATION,164
1091,22,FORCIBLE TOUCHING,13
1092,22,OTHER STATE LAWS (NON PENAL LA,8
1093,22,CRIMINAL MISCHIEF & RELATED OFFENSES,319
1094,22,OTHER OFFENSES RELATED TO THEFT,285
1095,22,RAPE,6
1096,22,INTOXICATED/IMPAIRED DRIVING,9
1097,22,OTHER TRAFFIC INFRACTION,308
1098,22,CRIMINAL TRESPASS,306
1099,22,ROBBERY,300
1100,22,BURGLAR'S TOOLS,11
1101,22,KIDNAPPING & RELATED OFFENSES,5
1102,22,MOVING INFRACTIONS,7
1103,22,INTOXICATED & IMPAIRED DRIVING,184
1104,22,PETIT LARCENY,196
1105,22,MISCELLANEOUS PENAL LAW,303
1106,22,ARSON,10
1107,22,GRAND LARCENY OF MOTOR VEHICLE,22
1108,22,ALCOHOLIC BEVERAGE CONTROL LAW,3
1109,22,FELONY ASSAULT,404
1110,22,F.C.A. P.I.N.O.S.,3
1111,22,LOITERING,1
1112,22,DANGEROUS WEAPONS,469
1113,22,OFFENSES INVOLVING FRAUD,23
1114,22,MURDER & NON-NEGL. MANSLAUGHTER,23
1115,22,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,108
1116,22,OFFENSES AGAINST THE PERSON,28
1117,22,OTHER STATE LAWS (NON PENAL LAW),38
1118,22,DANGEROUS DRUGS,2092
1119,22,HARASSMENT,29
1120,22,CRIMINAL MISCHIEF & RELATED OF,2
1121,22,POSSESSION OF STOLEN PROPERTY 5,701
1122,22,DISORDERLY CONDUCT,80
1123,22,OFFENSES AGAINST PUBLIC SAFETY,2
1124,22,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),77
1125,22,OFFENSES RELATED TO CHILDREN,2
1126,22,FRAUDS,33
1127,22,POSSESSION OF STOLEN PROPERTY,37
1128,22,SEX CRIMES,35
1129,22,PROSTITUTION & RELATED OFFENSES,35
1130,22,ESCAPE 3,2
1131,22,OTHER STATE LAWS,399
1132,22,ASSAULT 3 & RELATED OFFENSES,846
1133,22,GAMBLING,17
1134,22,BURGLARY,147
1135,22,FORGERY,149
1136,22,HARRASSMENT 2,4
1137,22,GRAND LARCENY,158
1138,22,VEHICLE AND TRAFFIC LAWS,142
1139,22,THEFT-FRAUD,19
1140,23,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,135
1141,23,MURDER & NON-NEGL. MANSLAUGHTER,28
1142,23,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
1143,23,OFFENSES INVOLVING FRAUD,38
1144,23,F.C.A. P.I.N.O.S.,2
1145,23,THEFT-FRAUD,10
1146,23,FRAUDULENT ACCOSTING,2
1147,23,POSSESSION OF STOLEN PROPERTY 5,299
1148,23,MOVING INFRACTIONS,1
1149,23,MISCELLANEOUS PENAL LAW,391
1150,23,CRIMINAL TRESPASS,700
1151,23,BURGLAR'S TOOLS,8
1152,23,RAPE,7
1153,23,OTHER TRAFFIC INFRACTION,713
1154,23,GRAND LARCENY,76
1155,23,DISORDERLY CONDUCT,75
1156,23,OFFENSES AGAINST THE PERSON,32
1157,23,HARRASSMENT 2,4
1158,23,SEX CRIMES,37
1159,23,ASSAULT 3 & RELATED OFFENSES,853
1160,23,GAMBLING,61
1161,23,DANGEROUS DRUGS,4156
1162,23,KIDNAPPING & RELATED OFFENSES,5
1163,23,ROBBERY,223
1164,23,OTHER OFFENSES RELATED TO THEFT,565
1165,23,OFFENSES RELATED TO CHILDREN,59
1166,23,FORCIBLE TOUCHING,13
1167,23,LOITERING FOR DRUG PURPOSES,26
1168,23,INTOXICATED/IMPAIRED DRIVING,7
1169,23,DANGEROUS WEAPONS,556
1170,23,POSSESSION OF STOLEN PROPERTY,13
1171,23,INTOXICATED & IMPAIRED DRIVING,41
1172,23,FORGERY,139
1173,23,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),14
1174,23,HARASSMENT,40
1175,23,GRAND LARCENY OF MOTOR VEHICLE,14
1176,23,OTHER STATE LAWS (NON PENAL LA,20
1177,23,FELONY ASSAULT,400
1178,23,OFFENSES AGAINST PUBLIC ADMINISTRATION,335
1179,23,OTHER STATE LAWS (NON PENAL LAW),238
1180,23,PROSTITUTION & RELATED OFFENSES,182
1181,23,OFFENSES AGAINST PUBLIC SAFETY,1
1182,23,PETIT LARCENY,179
1183,23,VEHICLE AND TRAFFIC LAWS,244
1184,23,FRAUDS,56
1185,23,OTHER STATE LAWS,1278
1186,23,ARSON,1
1187,23,CRIMINAL MISCHIEF & RELATED OFFENSES,233
1188,23,ALCOHOLIC BEVERAGE CONTROL LAW,6
1189,23,BURGLARY,112
1190,23,CRIMINAL MISCHIEF & RELATED OF,1
1191,24,POSSESSION OF STOLEN PROPERTY 5,1282
1192,24,KIDNAPPING & RELATED OFFENSES,7
1193,24,SEX CRIMES,63
1194,24,ASSAULT 3 & RELATED OFFENSES,1527
1195,24,VEHICLE AND TRAFFIC LAWS,248
1196,24,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
1197,24,CRIMINAL MISCHIEF & RELATED OF,1
1198,24,DANGEROUS DRUGS,2304
1199,24,MURDER & NON-NEGL. MANSLAUGHTER,7
1200,24,OFFENSES AGAINST THE PERSON,37
1201,24,PARKING OFFENSES,1
1202,24,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),45
1203,24,CRIMINAL MISCHIEF & RELATED OFFENSES,857
1204,24,POSSESSION OF STOLEN PROPERTY,35
1205,24,FORGERY,253
1206,24,THEFT-FRAUD,8
1207,24,INTOXICATED/IMPAIRED DRIVING,44
1208,24,OTHER STATE LAWS (NON PENAL LA,9
1209,24,F.C.A. P.I.N.O.S.,5
1210,24,OFFENSES AGAINST PUBLIC ADMINISTRATION,484
1211,24,GAMBLING,21
1212,24,BURGLARY,138
1213,24,ALCOHOLIC BEVERAGE CONTROL LAW,21
1214,24,FRAUDS,15
1215,24,ROBBERY,349
1216,24,FELONY ASSAULT,469
1217,24,GRAND LARCENY,190
1218,24,ANTICIPATORY OFFENSES,3
1219,24,PETIT LARCENY,316
1220,24,DANGEROUS WEAPONS,518
1221,24,INTOXICATED & IMPAIRED DRIVING,564
