,SchoolDist,OfnsDesc,CrimeCount
134,3,DISORDERLY CONDUCT,98
135,3,OFFENSES AGAINST PUBLIC SAFETY,1
136,3,HARASSMENT,40
137,3,MISCELLANEOUS PENAL LAW,293
138,3,GRAND LARCENY OF MOTOR VEHICLE,9
139,3,HARRASSMENT 2,10
140,3,VEHICLE AND TRAFFIC LAWS,89
141,3,ESCAPE 3,1
142,3,F.C.A. P.I.N.O.S.,4
143,3,CHILD ABANDONMENT/NON SUPPORT 1,1
144,3,DANGEROUS WEAPONS,215
145,3,MOVING INFRACTIONS,18
146,3,OTHER STATE LAWS (NON PENAL LA,19
147,3,OTHER STATE LAWS,834
148,3,BURGLAR'S TOOLS,21
149,3,FORGERY,122
150,3,PETIT LARCENY,258
151,3,ADMINISTRATIVE CODE,1
152,3,ARSON,3
153,3,RAPE,10
154,3,ANTICIPATORY OFFENSES,2
155,3,BURGLARY,112
156,3,CRIMINAL MISCHIEF & RELATED OFFENSES,268
157,3,SEX CRIMES,26
158,3,FRAUDS,27
159,3,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
160,3,FELONY ASSAULT,247
161,3,FRAUDULENT ACCOSTING,3
162,4,FORCIBLE TOUCHING,11
163,4,GRAND LARCENY OF MOTOR VEHICLE,10
164,4,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,133
165,4,ALCOHOLIC BEVERAGE CONTROL LAW,9
166,4,OTHER STATE LAWS (NON PENAL LA,79
167,4,RAPE,89
168,4,FRAUDS,45
169,4,FELONY ASSAULT,290
170,4,BURGLARY,38
171,4,MISCELLANEOUS PENAL LAW,307
172,4,OFFENSES AGAINST THE PERSON,36
173,4,INTOXICATED/IMPAIRED DRIVING,32
174,4,HARASSMENT,32
175,4,MURDER & NON-NEGL. MANSLAUGHTER,31
176,4,POSSESSION OF STOLEN PROPERTY,13
177,4,FORGERY,110
178,4,DISORDERLY CONDUCT,117
179,4,OTHER TRAFFIC INFRACTION,382
180,4,SEX CRIMES,120
181,4,GAMBLING,21
182,4,OTHER STATE LAWS (NON PENAL LAW),123
183,4,OFFENSES AGAINST PUBLIC ADMINISTRATION,427
184,4,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),15
185,4,MOVING INFRACTIONS,14
186,4,DANGEROUS WEAPONS,483
187,4,GRAND LARCENY,86
188,4,POSSESSION OF STOLEN PROPERTY 5,120
189,4,OFFENSES INVOLVING FRAUD,52
190,4,CHILD ABANDONMENT/NON SUPPORT 1,1
191,4,VEHICLE AND TRAFFIC LAWS,234
192,4,HARRASSMENT 2,4
193,4,PETIT LARCENY,192
194,4,ROBBERY,242
195,4,ASSAULT 3 & RELATED OFFENSES,799
196,4,OTHER STATE LAWS,706
197,4,CRIMINAL TRESPASS,830
198,4,F.C.A. P.I.N.O.S.,5
199,4,INTOXICATED & IMPAIRED DRIVING,190
200,4,DANGEROUS DRUGS,2569
201,4,FRAUDULENT ACCOSTING,1
202,4,PROSTITUTION & RELATED OFFENSES,6
203,4,PARKING OFFENSES,1
204,4,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
205,4,CRIMINAL MISCHIEF & RELATED OFFENSES,149
206,4,ANTICIPATORY OFFENSES,3
207,4,OFFENSES RELATED TO CHILDREN,3
208,4,OTHER OFFENSES RELATED TO THEFT,1065
209,4,THEFT-FRAUD,7
210,4,KIDNAPPING & RELATED OFFENSES,2
211,4,OFFENSES AGAINST PUBLIC SAFETY,3
212,5,GRAND LARCENY,154
213,5,OTHER OFFENSES RELATED TO THEFT,1496
214,5,CRIMINAL MISCHIEF & RELATED OFFENSES,270
215,5,OFFENSES AGAINST PUBLIC SAFETY,3
216,5,LOITERING FOR DRUG PURPOSES,3
217,5,FELONY ASSAULT,409
218,5,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),33
219,5,POSSESSION OF STOLEN PROPERTY 5,755
220,5,CRIMINAL TRESPASS,1087
221,5,MOVING INFRACTIONS,23
222,5,INTOXICATED & IMPAIRED DRIVING,125
223,5,ASSAULT 3 & RELATED OFFENSES,1289
224,5,ALCOHOLIC BEVERAGE CONTROL LAW,22
225,5,OTHER STATE LAWS,1282
226,5,OTHER STATE LAWS (NON PENAL LAW),405
227,5,BURGLARY,75
228,5,OFFENSES RELATED TO CHILDREN,2
229,5,MISCELLANEOUS PENAL LAW,556
230,5,PROSTITUTION & RELATED OFFENSES,28
231,5,ROBBERY,378
232,5,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,390
233,5,MURDER & NON-NEGL. MANSLAUGHTER,28
234,5,RAPE,21
235,5,ANTICIPATORY OFFENSES,2
236,5,GAMBLING,65
237,5,FRAUDULENT ACCOSTING,2
238,5,FORCIBLE TOUCHING,25
239,5,HARASSMENT,74
240,5,ARSON,4
241,5,OTHER TRAFFIC INFRACTION,1098
242,5,VEHICLE AND TRAFFIC LAWS,220
243,5,POSSESSION OF STOLEN PROPERTY,40
244,5,"LOITERING/GAMBLING (CARDS, DICE, ETC)",6
245,5,DANGEROUS DRUGS,4837
246,5,SEX CRIMES,46
247,5,OTHER STATE LAWS (NON PENAL LA,90
248,5,GRAND LARCENY OF MOTOR VEHICLE,14
249,5,OFFENSES AGAINST THE PERSON,68
250,5,BURGLAR'S TOOLS,5
251,5,OFFENSES INVOLVING FRAUD,50
252,5,PETIT LARCENY,519
253,5,ESCAPE 3,1
254,5,FRAUDS,176
255,5,F.C.A. P.I.N.O.S.,8
256,5,OFFENSES AGAINST PUBLIC ADMINISTRATION,576
257,5,DISORDERLY CONDUCT,259
258,5,FORGERY,185
259,5,KIDNAPPING & RELATED OFFENSES,5
260,5,DANGEROUS WEAPONS,723
261,5,INTOXICATED/IMPAIRED DRIVING,16
262,5,HARRASSMENT 2,16
263,5,THEFT-FRAUD,15
264,6,DANGEROUS DRUGS,5827
265,6,VEHICLE AND TRAFFIC LAWS,276
266,6,SEX CRIMES,52
267,6,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),50
268,6,OFFENSES INVOLVING FRAUD,47
269,6,LOITERING,2
270,6,OTHER STATE LAWS (NON PENAL LA,52
271,6,OFFENSES AGAINST PUBLIC SAFETY,43
272,6,MURDER & NON-NEGL. MANSLAUGHTER,34
273,6,PETIT LARCENY,185
274,6,HOMICIDE-NEGLIGENT-VEHICLE,1
275,6,ARSON,1
276,6,ANTICIPATORY OFFENSES,1
277,6,OFFENSES RELATED TO CHILDREN,1
278,6,PARKING OFFENSES,1
279,6,POSSESSION OF STOLEN PROPERTY,31
280,6,OFFENSES AGAINST THE PERSON,109
281,6,GRAND LARCENY,186
282,6,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
283,6,THEFT-FRAUD,54
284,6,GRAND LARCENY OF MOTOR VEHICLE,30
285,6,CRIMINAL MISCHIEF & RELATED OFFENSES,304
286,6,ALCOHOLIC BEVERAGE CONTROL LAW,37
287,6,OTHER STATE LAWS (NON PENAL LAW),236
288,6,ASSAULT 3 & RELATED OFFENSES,1242
289,6,MOVING INFRACTIONS,29
290,6,JOSTLING,1
291,6,OTHER TRAFFIC INFRACTION,1176
292,6,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,266
293,6,FRAUDS,79
294,6,FORGERY,197
295,6,BURGLARY,151
296,6,OTHER OFFENSES RELATED TO THEFT,813
297,6,F.C.A. P.I.N.O.S.,14
298,6,MISCELLANEOUS PENAL LAW,418
299,6,FORCIBLE TOUCHING,18
300,6,LOITERING FOR DRUG PURPOSES,3
301,6,DANGEROUS WEAPONS,559
302,6,OFFENSES AGAINST PUBLIC ADMINISTRATION,484
303,6,RAPE,16
304,6,BURGLAR'S TOOLS,6
305,6,ROBBERY,443
306,6,HARASSMENT,87
307,6,HARRASSMENT 2,14
308,6,"LOITERING/GAMBLING (CARDS, DICE, ETC)",5
309,6,OTHER STATE LAWS,662
310,6,INTOXICATED/IMPAIRED DRIVING,19
311,6,DISORDERLY CONDUCT,146
312,6,FELONY ASSAULT,401
313,6,POSSESSION OF STOLEN PROPERTY 5,124
314,6,CRIMINAL TRESPASS,1089
315,6,GAMBLING,85
316,6,PROSTITUTION & RELATED OFFENSES,21
317,6,KIDNAPPING & RELATED OFFENSES,7
318,6,INTOXICATED & IMPAIRED DRIVING,265
319,7,HARRASSMENT 2,8
320,7,DISORDERLY CONDUCT,14
321,7,DANGEROUS WEAPONS,518
322,7,ANTICIPATORY OFFENSES,1
323,7,HOMICIDE-NEGLIGENT-VEHICLE,1
324,7,KIDNAPPING & RELATED OFFENSES,1
325,7,POSSESSION OF STOLEN PROPERTY 5,257
326,7,MOVING INFRACTIONS,6
327,7,DANGEROUS DRUGS,3535
328,7,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,240
329,7,MISCELLANEOUS PENAL LAW,263
330,7,INTOXICATED/IMPAIRED DRIVING,7
331,7,INTOXICATED & IMPAIRED DRIVING,95
332,7,OTHER STATE LAWS (NON PENAL LAW),146
333,7,FRAUDS,42
334,7,THEFT-FRAUD,7
335,7,POSSESSION OF STOLEN PROPERTY,13
336,7,FORGERY,78
337,7,PROSTITUTION & RELATED OFFENSES,1
338,7,OFFENSES RELATED TO CHILDREN,5
339,7,ROBBERY,371
340,7,OTHER STATE LAWS (NON PENAL LA,14
341,7,OTHER TRAFFIC INFRACTION,379
342,7,CRIMINAL MISCHIEF & RELATED OFFENSES,233
343,7,ESCAPE 3,3
344,7,GRAND LARCENY,112
345,7,FORCIBLE TOUCHING,21
346,7,RAPE,21
347,7,ARSON,3
348,7,OTHER STATE LAWS,395
349,7,ASSAULT 3 & RELATED OFFENSES,1214
350,7,VEHICLE AND TRAFFIC LAWS,85
351,7,ALCOHOLIC BEVERAGE CONTROL LAW,3
352,7,FELONY ASSAULT,414
353,7,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),14
354,7,OTHER OFFENSES RELATED TO THEFT,1536
355,7,OFFENSES INVOLVING FRAUD,17
356,7,OFFENSES AGAINST PUBLIC SAFETY,4
357,7,GRAND LARCENY OF MOTOR VEHICLE,17
358,7,CRIMINAL TRESPASS,1908
359,7,HARASSMENT,73
360,7,BURGLAR'S TOOLS,4
361,7,MURDER & NON-NEGL. MANSLAUGHTER,56
362,7,PETIT LARCENY,263
363,7,BURGLARY,67
364,7,OFFENSES AGAINST PUBLIC ADMINISTRATION,452
365,7,GAMBLING,10
366,7,F.C.A. P.I.N.O.S.,36
367,7,SEX CRIMES,76
368,7,OFFENSES AGAINST THE PERSON,35
369,8,PETIT LARCENY,229
370,8,MURDER & NON-NEGL. MANSLAUGHTER,58
371,8,OFFENSES AGAINST THE PERSON,71
372,8,F.C.A. P.I.N.O.S.,53
373,8,HARRASSMENT 2,13
374,8,OTHER STATE LAWS,283
375,8,POSSESSION OF STOLEN PROPERTY 5,282
376,8,DANGEROUS WEAPONS,575
377,8,GRAND LARCENY,138
378,8,ALCOHOLIC BEVERAGE CONTROL LAW,9
379,8,THEFT-FRAUD,9
380,8,OFFENSES AGAINST PUBLIC SAFETY,9
381,8,FELONY ASSAULT,646
382,8,INTOXICATED/IMPAIRED DRIVING,6
383,8,OFFENSES RELATED TO CHILDREN,4
384,8,GRAND LARCENY OF MOTOR VEHICLE,11
385,8,BURGLAR'S TOOLS,4
386,8,OFFENSES AGAINST PUBLIC ADMINISTRATION,936
387,8,CRIMINAL TRESPASS,1218
388,8,VEHICLE AND TRAFFIC LAWS,164
389,8,ANTICIPATORY OFFENSES,2
390,8,SEX CRIMES,165
391,8,ASSAULT 3 & RELATED OFFENSES,1716
392,8,ESCAPE 3,1
393,8,DANGEROUS DRUGS,4314
394,8,BURGLARY,174
395,8,ARSON,3
396,8,MOVING INFRACTIONS,13
397,8,KIDNAPPING & RELATED OFFENSES,11
398,8,CRIMINAL MISCHIEF & RELATED OFFENSES,442
399,8,FORGERY,49
400,8,FRAUDS,36
401,8,HARASSMENT,103
402,8,POSSESSION OF STOLEN PROPERTY,35
403,8,OTHER STATE LAWS (NON PENAL LAW),107
404,8,OTHER STATE LAWS (NON PENAL LA,32
405,8,RAPE,108
406,8,GAMBLING,30
407,8,ROBBERY,447
408,8,OFFENSES INVOLVING FRAUD,25
409,8,INTOXICATED & IMPAIRED DRIVING,340
410,8,DISORDERLY CONDUCT,23
411,8,FORCIBLE TOUCHING,23
412,8,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),23
413,8,PROSTITUTION & RELATED OFFENSES,386
414,8,OTHER OFFENSES RELATED TO THEFT,388
415,8,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,393
416,8,MISCELLANEOUS PENAL LAW,405
417,8,OTHER TRAFFIC INFRACTION,430
418,9,OFFENSES AGAINST THE PERSON,194
419,9,POSSESSION OF STOLEN PROPERTY 5,195
420,9,INTOXICATED & IMPAIRED DRIVING,167
421,9,BURGLARY,167
422,9,FRAUDS,101
423,9,OFFENSES INVOLVING FRAUD,96
424,9,OTHER STATE LAWS,147
425,9,ESCAPE 3,1
426,9,CRIMINAL MISCHIEF & RELATED OFFENSES,430
427,9,FORGERY,245
428,9,FORCIBLE TOUCHING,21
429,9,OTHER STATE LAWS (NON PENAL LA,80
430,9,VEHICLE AND TRAFFIC LAWS,181
431,9,MISCELLANEOUS PENAL LAW,440
432,9,OFFENSES AGAINST PUBLIC SAFETY,15
433,9,KIDNAPPING & RELATED OFFENSES,12
434,9,HARRASSMENT 2,10
435,9,ARSON,9
436,9,BURGLAR'S TOOLS,9
437,9,INTOXICATED/IMPAIRED DRIVING,7
438,9,ROBBERY,641
439,9,FELONY ASSAULT,745
440,9,ANTICIPATORY OFFENSES,3
441,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,864
442,9,OTHER TRAFFIC INFRACTION,870
443,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,910
444,9,CHILD ABANDONMENT/NON SUPPORT 1,2
445,9,DANGEROUS WEAPONS,1233
446,9,OTHER OFFENSES RELATED TO THEFT,1277
447,9,DISRUPTION OF A RELIGIOUS SERVICE,1
448,9,JOSTLING,1
449,9,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
450,9,ASSAULT 3 & RELATED OFFENSES,1890
451,9,CRIMINAL TRESPASS,2362
452,9,DANGEROUS DRUGS,7276
453,9,ALCOHOLIC BEVERAGE CONTROL LAW,23
454,9,THEFT-FRAUD,24
455,9,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),19
456,9,RAPE,30
457,9,POSSESSION OF STOLEN PROPERTY,42
458,9,GRAND LARCENY,287
459,9,OTHER STATE LAWS (NON PENAL LAW),313
460,9,DISORDERLY CONDUCT,64
461,9,GRAND LARCENY OF MOTOR VEHICLE,31
462,9,F.C.A. P.I.N.O.S.,39
463,9,PETIT LARCENY,267
464,9,PROSTITUTION & RELATED OFFENSES,50
465,9,GAMBLING,74
466,9,MOVING INFRACTIONS,25
467,9,SEX CRIMES,76
468,9,OFFENSES RELATED TO CHILDREN,30
469,9,HARASSMENT,51
470,9,MURDER & NON-NEGL. MANSLAUGHTER,53
471,10,GAMBLING,90
472,10,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,3
473,10,CHILD ABANDONMENT/NON SUPPORT 1,2
474,10,MURDER & NON-NEGL. MANSLAUGHTER,58
475,10,HARASSMENT,69
476,10,MOVING INFRACTIONS,73
477,10,FRAUDULENT ACCOSTING,1
478,10,PARKING OFFENSES,1
479,10,FRAUDS,54
480,10,SEX CRIMES,95
481,10,LOITERING FOR DRUG PURPOSES,1
482,10,ESCAPE 3,5
483,10,RAPE,23
484,10,ALCOHOLIC BEVERAGE CONTROL LAW,22
485,10,THEFT-FRAUD,22
486,10,FORCIBLE TOUCHING,21
487,10,INTOXICATED/IMPAIRED DRIVING,31
488,10,DISORDERLY CONDUCT,20
489,10,OFFENSES INVOLVING FRAUD,108
490,10,GRAND LARCENY OF MOTOR VEHICLE,34
491,10,OFFENSES AGAINST PUBLIC SAFETY,13
492,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),37
493,10,BURGLAR'S TOOLS,10
494,10,OTHER STATE LAWS (NON PENAL LA,40
495,10,ARSON,8
496,10,OFFENSES AGAINST THE PERSON,145
497,10,KIDNAPPING & RELATED OFFENSES,8
498,10,POSSESSION OF STOLEN PROPERTY,46
499,10,OFFENSES RELATED TO CHILDREN,6
500,10,HARRASSMENT 2,5
501,10,BURGLARY,179
502,10,DANGEROUS DRUGS,7805
503,10,POSSESSION OF STOLEN PROPERTY 5,576
504,10,OTHER OFFENSES RELATED TO THEFT,2353
505,10,OTHER STATE LAWS (NON PENAL LAW),289
506,10,FELONY ASSAULT,767
507,10,PETIT LARCENY,738
508,10,OTHER TRAFFIC INFRACTION,1590
509,10,ASSAULT 3 & RELATED OFFENSES,2193
510,10,DANGEROUS WEAPONS,1568
511,10,OTHER STATE LAWS,473
512,10,MISCELLANEOUS PENAL LAW,437
513,10,CRIMINAL MISCHIEF & RELATED OFFENSES,533
514,10,VEHICLE AND TRAFFIC LAWS,470
515,10,F.C.A. P.I.N.O.S.,209
516,10,ROBBERY,675
517,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,809
518,10,FORGERY,292
519,10,CRIMINAL TRESPASS,1777
520,10,PROSTITUTION & RELATED OFFENSES,218
521,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,346
522,10,INTOXICATED & IMPAIRED DRIVING,282
523,10,GRAND LARCENY,234
524,11,RAPE,22
525,11,F.C.A. P.I.N.O.S.,22
526,11,HARASSMENT,67
527,11,ROBBERY,591
528,11,OTHER TRAFFIC INFRACTION,753
529,11,OTHER STATE LAWS,383
530,11,DANGEROUS DRUGS,3662
531,11,OFFENSES INVOLVING FRAUD,33
532,11,OFFENSES AGAINST PUBLIC ADMINISTRATION,431
533,11,GAMBLING,16
534,11,FELONY ASSAULT,563
535,11,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),18
536,11,PETIT LARCENY,275
537,11,THEFT-FRAUD,19
538,11,VEHICLE AND TRAFFIC LAWS,201
539,11,INTOXICATED & IMPAIRED DRIVING,126
540,11,DISORDERLY CONDUCT,9
541,11,SEX CRIMES,53
542,11,ASSAULT 3 & RELATED OFFENSES,1421
543,11,OFFENSES RELATED TO CHILDREN,17
544,11,FORCIBLE TOUCHING,17
545,11,MISCELLANEOUS PENAL LAW,210
546,11,PROSTITUTION & RELATED OFFENSES,137
547,11,OFFENSES AGAINST PUBLIC SAFETY,2
548,11,CRIMINAL TRESPASS,534
549,11,FORGERY,149
550,11,CRIMINAL MISCHIEF & RELATED OFFENSES,298
551,11,OTHER STATE LAWS (NON PENAL LAW),51
552,11,GRAND LARCENY,162
553,11,HARRASSMENT 2,3
554,11,KIDNAPPING & RELATED OFFENSES,4
555,11,POSSESSION OF STOLEN PROPERTY 5,471
556,11,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
557,11,MOVING INFRACTIONS,12
558,11,GRAND LARCENY OF MOTOR VEHICLE,34
559,11,ESCAPE 3,1
560,11,ARSON,3
561,11,ANTICIPATORY OFFENSES,1
562,11,POSSESSION OF STOLEN PROPERTY,29
563,11,BURGLAR'S TOOLS,6
564,11,DANGEROUS WEAPONS,699
565,11,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,175
566,11,CHILD ABANDONMENT/NON SUPPORT 1,1
567,11,ALCOHOLIC BEVERAGE CONTROL LAW,34
568,11,FRAUDS,27
569,11,BURGLARY,158
570,11,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
571,11,INTOXICATED/IMPAIRED DRIVING,15
572,11,MURDER & NON-NEGL. MANSLAUGHTER,38
573,11,OTHER STATE LAWS (NON PENAL LA,24
574,11,OTHER OFFENSES RELATED TO THEFT,670
575,11,HOMICIDE-NEGLIGENT-VEHICLE,1
576,11,OFFENSES AGAINST THE PERSON,52
577,12,PETIT LARCENY,252
578,12,CRIMINAL MISCHIEF & RELATED OFFENSES,228
579,12,GRAND LARCENY OF MOTOR VEHICLE,18
580,12,GRAND LARCENY,71
581,12,FORGERY,74
582,12,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),15
583,12,MURDER & NON-NEGL. MANSLAUGHTER,11
584,12,OFFENSES AGAINST THE PERSON,63
585,12,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,101
586,12,MISCELLANEOUS PENAL LAW,228
587,12,INTOXICATED & IMPAIRED DRIVING,87
588,12,OTHER TRAFFIC INFRACTION,250
589,12,PROSTITUTION & RELATED OFFENSES,264
590,12,HARASSMENT,17
591,12,BURGLARY,78
592,12,VEHICLE AND TRAFFIC LAWS,85
593,12,GAMBLING,57
594,12,HARRASSMENT 2,4
595,12,OFFENSES RELATED TO CHILDREN,5
596,12,THEFT-FRAUD,2
597,12,OFFENSES AGAINST PUBLIC ADMINISTRATION,383
598,12,OTHER STATE LAWS,310
599,12,DANGEROUS WEAPONS,640
600,12,OTHER STATE LAWS (NON PENAL LA,41
601,12,ARSON,2
602,12,MOVING INFRACTIONS,6
603,12,ROBBERY,391
604,12,OFFENSES INVOLVING FRAUD,46
605,12,CHILD ABANDONMENT/NON SUPPORT 1,1
606,12,POSSESSION OF STOLEN PROPERTY 5,187
607,12,LOITERING FOR DRUG PURPOSES,1
608,12,ASSAULT 3 & RELATED OFFENSES,983
609,12,OTHER OFFENSES RELATED TO THEFT,1196
610,12,ALCOHOLIC BEVERAGE CONTROL LAW,9
611,12,F.C.A. P.I.N.O.S.,28
612,12,DISORDERLY CONDUCT,6
613,12,CRIMINAL TRESPASS,1252
