,Precinct,OfnsDesc,CrimeCount
224,9,OTHER STATE LAWS (NON PENAL LAW),211
225,9,GRAND LARCENY,101
226,9,FORGERY,41
227,9,FORCIBLE TOUCHING,6
228,9,OFFENSES AGAINST PUBLIC ADMINISTRATION,100
229,9,FELONY ASSAULT,112
230,9,ROBBERY,93
231,9,PETIT LARCENY,101
232,9,MOVING INFRACTIONS,2
233,10,OFFENSES INVOLVING FRAUD,10
234,10,CRIMINAL MISCHIEF & RELATED OFFENSES,83
235,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,62
236,10,INTOXICATED & IMPAIRED DRIVING,133
237,10,INTOXICATED/IMPAIRED DRIVING,10
238,10,FELONY ASSAULT,57
239,10,GRAND LARCENY OF MOTOR VEHICLE,2
240,10,JOSTLING,7
241,10,POSSESSION OF STOLEN PROPERTY 5,208
242,10,GRAND LARCENY,97
243,10,DANGEROUS WEAPONS,72
244,10,OFFENSES AGAINST THE PERSON,15
245,10,CRIMINAL TRESPASS,195
246,10,VEHICLE AND TRAFFIC LAWS,113
247,10,ARSON,1
248,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,22
249,10,DANGEROUS DRUGS,633
250,10,POSSESSION OF STOLEN PROPERTY,19
251,10,ADMINISTRATIVE CODE,1
252,10,RAPE,2
253,10,PROSTITUTION & RELATED OFFENSES,4
254,10,OFFENSES AGAINST PUBLIC SAFETY,3
255,10,OTHER OFFENSES RELATED TO THEFT,233
256,10,OTHER STATE LAWS (NON PENAL LAW),77
257,10,THEFT-FRAUD,11
258,10,MISCELLANEOUS PENAL LAW,74
259,10,HARRASSMENT 2,3
260,10,MURDER & NON-NEGL. MANSLAUGHTER,2
261,10,OTHER STATE LAWS,190
262,10,OTHER STATE LAWS (NON PENAL LA,2
263,10,ROBBERY,49
264,10,OTHER TRAFFIC INFRACTION,167
265,10,FORCIBLE TOUCHING,7
266,10,HARASSMENT,13
267,10,SEX CRIMES,7
268,10,BURGLARY,37
269,10,FRAUDS,14
270,10,MOVING INFRACTIONS,7
271,10,F.C.A. P.I.N.O.S.,150
272,10,PETIT LARCENY,48
273,10,ASSAULT 3 & RELATED OFFENSES,160
274,10,BURGLAR'S TOOLS,6
275,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),6
276,10,DISORDERLY CONDUCT,13
277,10,FORGERY,46
278,13,FRAUDS,83
279,13,LOITERING,4
280,13,ASSAULT 3 & RELATED OFFENSES,301
281,13,THEFT-FRAUD,18
282,13,OFFENSES RELATED TO CHILDREN,1
283,13,FORCIBLE TOUCHING,41
284,13,FELONY ASSAULT,109
285,13,OFFENSES AGAINST THE PERSON,11
286,13,MURDER & NON-NEGL. MANSLAUGHTER,8
287,13,ANTICIPATORY OFFENSES,2
288,13,JOSTLING,1
289,13,OTHER TRAFFIC INFRACTION,67
290,13,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,35
291,13,CRIMINAL TRESPASS,146
292,13,OFFENSES AGAINST PUBLIC ADMINISTRATION,109
293,13,OFFENSES AGAINST PUBLIC SAFETY,2
294,13,FORGERY,87
295,13,OTHER STATE LAWS (NON PENAL LA,20
296,13,SEX CRIMES,36
297,13,POSSESSION OF STOLEN PROPERTY 5,634
298,13,BURGLAR'S TOOLS,17
299,13,CRIMINAL MISCHIEF & RELATED OFFENSES,135
300,13,FRAUDULENT ACCOSTING,7
301,13,HARRASSMENT 2,7
302,13,GRAND LARCENY,169
303,13,BURGLARY,100
304,13,DANGEROUS WEAPONS,142
305,13,OTHER STATE LAWS,684
306,13,PETIT LARCENY,143
307,13,DANGEROUS DRUGS,890
308,13,VEHICLE AND TRAFFIC LAWS,21
309,13,MISCELLANEOUS PENAL LAW,95
310,13,GRAND LARCENY OF MOTOR VEHICLE,2
311,13,ROBBERY,91
312,13,PROSTITUTION & RELATED OFFENSES,18
313,13,F.C.A. P.I.N.O.S.,6
314,13,HARASSMENT,19
315,13,OTHER STATE LAWS (NON PENAL LAW),312
316,13,OFFENSES INVOLVING FRAUD,79
317,13,DISORDERLY CONDUCT,69
318,13,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),4
319,13,INTOXICATED & IMPAIRED DRIVING,58
320,13,RAPE,1
321,13,MOVING INFRACTIONS,2
322,13,OTHER OFFENSES RELATED TO THEFT,1143
323,13,POSSESSION OF STOLEN PROPERTY,29
324,14,INTOXICATED & IMPAIRED DRIVING,80
325,14,HARRASSMENT 2,12
326,14,PETIT LARCENY,629
327,14,CRIMINAL MISCHIEF & RELATED OFFENSES,190
328,14,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),9
329,14,POSSESSION OF STOLEN PROPERTY 5,2982
330,14,OTHER TRAFFIC INFRACTION,333
331,14,THEFT-FRAUD,82
332,14,BURGLAR'S TOOLS,13
333,14,FORCIBLE TOUCHING,100
334,14,GRAND LARCENY,439
335,14,MURDER & NON-NEGL. MANSLAUGHTER,1
336,14,BURGLARY,223
337,14,ANTICIPATORY OFFENSES,1
338,14,ASSAULT 3 & RELATED OFFENSES,423
339,14,DANGEROUS WEAPONS,205
340,14,OFFENSES RELATED TO CHILDREN,3
341,14,RAPE,4
342,14,MOVING INFRACTIONS,6
343,14,FRAUDULENT ACCOSTING,92
344,14,INTOXICATED/IMPAIRED DRIVING,3
345,14,MISCELLANEOUS PENAL LAW,237
346,14,ALCOHOLIC BEVERAGE CONTROL LAW,3
347,14,OFFENSES AGAINST THE PERSON,24
348,14,OFFENSES INVOLVING FRAUD,145
349,14,LOITERING,22
350,14,OTHER OFFENSES RELATED TO THEFT,1895
351,14,ROBBERY,113
352,14,HARASSMENT,16
353,14,FRAUDS,47
354,14,DANGEROUS DRUGS,949
355,14,POSSESSION OF STOLEN PROPERTY,47
356,14,FELONY ASSAULT,140
357,14,PROSTITUTION & RELATED OFFENSES,58
358,14,ADMINISTRATIVE CODE,18
359,14,GAMBLING,9
360,14,F.C.A. P.I.N.O.S.,19
361,14,OFFENSES AGAINST PUBLIC ADMINISTRATION,308
362,14,OTHER STATE LAWS (NON PENAL LAW),787
363,14,KIDNAPPING & RELATED OFFENSES,1
364,14,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
365,14,SEX CRIMES,34
366,14,FORGERY,288
367,14,OTHER STATE LAWS (NON PENAL LA,52
368,14,JOSTLING,10
369,14,DISORDERLY CONDUCT,167
370,14,GRAND LARCENY OF MOTOR VEHICLE,2
371,14,OTHER STATE LAWS,1802
372,14,CRIMINAL TRESPASS,341
373,14,VEHICLE AND TRAFFIC LAWS,144
374,14,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,141
375,17,BURGLARY,48
376,17,PETIT LARCENY,40
377,17,GRAND LARCENY,82
378,17,INTOXICATED/IMPAIRED DRIVING,1
379,17,VEHICLE AND TRAFFIC LAWS,82
380,17,OFFENSES INVOLVING FRAUD,16
381,17,MOVING INFRACTIONS,63
382,17,DISORDERLY CONDUCT,58
383,17,GRAND LARCENY OF MOTOR VEHICLE,6
384,17,POSSESSION OF STOLEN PROPERTY,13
385,17,THEFT-FRAUD,12
386,17,GAMBLING,8
387,17,PROSTITUTION & RELATED OFFENSES,21
388,17,FRAUDS,12
389,17,DANGEROUS DRUGS,132
390,17,JOSTLING,1
391,17,SEX CRIMES,8
392,17,BURGLAR'S TOOLS,4
393,17,ROBBERY,32
394,17,MISCELLANEOUS PENAL LAW,34
395,17,OTHER TRAFFIC INFRACTION,231
396,17,RAPE,1
397,17,HARRASSMENT 2,1
398,17,CRIMINAL TRESPASS,34
399,17,FORGERY,46
400,17,OFFENSES AGAINST PUBLIC ADMINISTRATION,52
401,17,FELONY ASSAULT,46
402,17,INTOXICATED & IMPAIRED DRIVING,34
403,17,FRAUDULENT ACCOSTING,4
404,17,HARASSMENT,8
405,17,F.C.A. P.I.N.O.S.,1
406,17,ASSAULT 3 & RELATED OFFENSES,169
407,17,OTHER STATE LAWS,150
408,17,OTHER STATE LAWS (NON PENAL LAW),96
409,17,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
410,17,OFFENSES AGAINST THE PERSON,23
411,17,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,18
412,17,OTHER OFFENSES RELATED TO THEFT,157
413,17,DANGEROUS WEAPONS,21
414,17,FORCIBLE TOUCHING,23
415,17,POSSESSION OF STOLEN PROPERTY 5,145
416,17,KIDNAPPING & RELATED OFFENSES,1
417,17,CRIMINAL MISCHIEF & RELATED OFFENSES,55
418,18,INTOXICATED & IMPAIRED DRIVING,54
419,18,ASSAULT 3 & RELATED OFFENSES,316
420,18,CRIMINAL MISCHIEF & RELATED OFFENSES,94
421,18,POSSESSION OF STOLEN PROPERTY 5,687
422,18,FRAUDULENT ACCOSTING,40
423,18,OTHER TRAFFIC INFRACTION,108
424,18,SEX CRIMES,16
425,18,OFFENSES RELATED TO CHILDREN,1
426,18,HARASSMENT,23
427,18,PROSTITUTION & RELATED OFFENSES,106
428,18,OTHER STATE LAWS (NON PENAL LAW),680
429,18,DANGEROUS WEAPONS,72
430,18,GRAND LARCENY,300
431,18,BURGLARY,68
432,18,INTOXICATED/IMPAIRED DRIVING,2
433,18,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),6
434,18,CRIMINAL TRESPASS,69
435,18,MOVING INFRACTIONS,7
436,18,BURGLAR'S TOOLS,12
437,18,DISORDERLY CONDUCT,190
438,18,OTHER STATE LAWS,728
439,18,RAPE,4
440,18,OFFENSES AGAINST PUBLIC ADMINISTRATION,123
441,18,ROBBERY,70
442,18,HARRASSMENT 2,4
443,18,KIDNAPPING & RELATED OFFENSES,2
444,18,FELONY ASSAULT,76
445,18,DANGEROUS DRUGS,934
446,18,VEHICLE AND TRAFFIC LAWS,28
447,18,LOITERING FOR DRUG PURPOSES,2
448,18,THEFT-FRAUD,35
449,18,OFFENSES AGAINST THE PERSON,17
450,18,MISCELLANEOUS PENAL LAW,67
451,18,JOSTLING,1
452,18,POSSESSION OF STOLEN PROPERTY,14
453,18,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,48
454,18,GAMBLING,4
455,18,FORCIBLE TOUCHING,17
456,18,ANTICIPATORY OFFENSES,2
457,18,HOMICIDE-NEGLIGENT-VEHICLE,2
458,18,FRAUDS,30
459,18,PETIT LARCENY,147
460,18,FORGERY,84
461,18,OTHER OFFENSES RELATED TO THEFT,252
462,18,GRAND LARCENY OF MOTOR VEHICLE,2
463,18,OTHER STATE LAWS (NON PENAL LA,5
464,18,OFFENSES INVOLVING FRAUD,127
465,18,F.C.A. P.I.N.O.S.,8
466,19,DANGEROUS DRUGS,172
467,19,ANTICIPATORY OFFENSES,2
468,19,F.C.A. P.I.N.O.S.,3
469,19,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,19
470,19,VEHICLE AND TRAFFIC LAWS,125
471,19,OFFENSES RELATED TO CHILDREN,2
472,19,BURGLAR'S TOOLS,10
473,19,MOVING INFRACTIONS,9
474,19,OFFENSES AGAINST PUBLIC SAFETY,1
475,19,FRAUDULENT ACCOSTING,2
476,19,GRAND LARCENY OF MOTOR VEHICLE,2
477,19,MURDER & NON-NEGL. MANSLAUGHTER,2
478,19,POSSESSION OF STOLEN PROPERTY 5,608
479,19,RAPE,1
480,19,ASSAULT 3 & RELATED OFFENSES,239
481,19,OFFENSES AGAINST THE PERSON,28
482,19,KIDNAPPING & RELATED OFFENSES,1
483,19,HARASSMENT,24
484,19,CRIMINAL MISCHIEF & RELATED OFFENSES,86
485,19,OTHER TRAFFIC INFRACTION,271
486,19,OFFENSES AGAINST PUBLIC ADMINISTRATION,71
487,19,INTOXICATED/IMPAIRED DRIVING,7
488,19,ALCOHOLIC BEVERAGE CONTROL LAW,7
489,19,FELONY ASSAULT,67
490,19,BURGLARY,66
491,19,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
492,19,OFFENSES INVOLVING FRAUD,14
493,19,MISCELLANEOUS PENAL LAW,60
494,19,CRIMINAL TRESPASS,59
495,19,DISORDERLY CONDUCT,32
496,19,FORCIBLE TOUCHING,32
497,19,ROBBERY,55
498,19,DANGEROUS WEAPONS,52
499,19,THEFT-FRAUD,34
500,19,OTHER STATE LAWS (NON PENAL LAW),44
501,19,FRAUDS,13
502,19,PROSTITUTION & RELATED OFFENSES,13
503,19,SEX CRIMES,13
504,19,POSSESSION OF STOLEN PROPERTY,13
505,19,GRAND LARCENY,235
506,19,FORGERY,92
507,19,PETIT LARCENY,152
508,19,OTHER OFFENSES RELATED TO THEFT,218
509,19,INTOXICATED & IMPAIRED DRIVING,99
510,19,OTHER STATE LAWS,99
511,20,GAMBLING,3
512,20,OTHER STATE LAWS (NON PENAL LAW),81
513,20,SEX CRIMES,12
514,20,DANGEROUS WEAPONS,53
515,20,PETIT LARCENY,115
516,20,CRIMINAL MISCHIEF & RELATED OFFENSES,56
517,20,ROBBERY,58
518,20,PROSTITUTION & RELATED OFFENSES,3
519,20,OTHER OFFENSES RELATED TO THEFT,172
520,20,BURGLAR'S TOOLS,5
521,20,OTHER STATE LAWS,179
522,20,FORCIBLE TOUCHING,9
523,20,CRIMINAL TRESPASS,96
524,20,MOVING INFRACTIONS,2
525,20,OFFENSES INVOLVING FRAUD,17
526,20,OFFENSES AGAINST PUBLIC ADMINISTRATION,93
527,20,FRAUDS,7
528,20,F.C.A. P.I.N.O.S.,7
529,20,BURGLARY,17
530,20,ASSAULT 3 & RELATED OFFENSES,228
531,20,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,23
532,20,RAPE,3
533,20,DANGEROUS DRUGS,188
534,20,VEHICLE AND TRAFFIC LAWS,51
535,20,DISORDERLY CONDUCT,19
536,20,INTOXICATED/IMPAIRED DRIVING,1
537,20,INTOXICATED & IMPAIRED DRIVING,49
538,20,POSSESSION OF STOLEN PROPERTY 5,214
539,20,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),4
540,20,LOITERING,3
541,20,FELONY ASSAULT,38
542,20,FORGERY,38
543,20,GRAND LARCENY,112
544,20,HARASSMENT,13
545,20,THEFT-FRAUD,5
546,20,GRAND LARCENY OF MOTOR VEHICLE,3
547,20,OFFENSES AGAINST THE PERSON,13
548,20,POSSESSION OF STOLEN PROPERTY,11
549,20,OFFENSES RELATED TO CHILDREN,1
550,20,HARRASSMENT 2,1
551,20,MISCELLANEOUS PENAL LAW,25
552,20,OTHER TRAFFIC INFRACTION,165
553,22,INTOXICATED & IMPAIRED DRIVING,5
554,22,MISCELLANEOUS PENAL LAW,10
555,22,SEX CRIMES,2
556,22,FELONY ASSAULT,9
557,22,DANGEROUS DRUGS,147
558,22,OFFENSES AGAINST THE PERSON,2
559,22,OTHER OFFENSES RELATED TO THEFT,1
560,22,FORCIBLE TOUCHING,2
561,22,OFFENSES AGAINST PUBLIC ADMINISTRATION,19
562,22,CRIMINAL MISCHIEF & RELATED OFFENSES,6
563,22,OTHER STATE LAWS (NON PENAL LAW),172
564,22,FORGERY,3
565,22,OTHER TRAFFIC INFRACTION,47
566,22,HARRASSMENT 2,1
567,22,LOITERING FOR DRUG PURPOSES,3
568,22,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,48
569,22,ROBBERY,10
570,22,VEHICLE AND TRAFFIC LAWS,23
571,22,POSSESSION OF STOLEN PROPERTY 5,49
572,22,PETIT LARCENY,60
573,22,GRAND LARCENY,7
574,22,DANGEROUS WEAPONS,9
575,22,DISORDERLY CONDUCT,4
576,22,OTHER STATE LAWS,16
577,22,ADMINISTRATIVE CODE,1
578,22,RAPE,1
579,22,THEFT-FRAUD,1
580,22,LOITERING,1
581,22,ASSAULT 3 & RELATED OFFENSES,22
582,22,MOVING INFRACTIONS,1
583,23,OFFENSES INVOLVING FRAUD,11
584,23,OFFENSES AGAINST PUBLIC SAFETY,2
585,23,CHILD ABANDONMENT/NON SUPPORT 1,1
586,23,GRAND LARCENY,50
587,23,CRIMINAL TRESPASS,724
588,23,KIDNAPPING & RELATED OFFENSES,1
589,23,MOVING INFRACTIONS,4
590,23,OTHER OFFENSES RELATED TO THEFT,476
591,23,LOITERING,2
592,23,OFFENSES RELATED TO CHILDREN,2
593,23,PROSTITUTION & RELATED OFFENSES,4
594,23,DISORDERLY CONDUCT,85
595,23,BURGLARY,43
596,23,OTHER STATE LAWS (NON PENAL LA,36
597,23,ASSAULT 3 & RELATED OFFENSES,501
598,23,SEX CRIMES,41
599,23,OTHER STATE LAWS,503
600,23,THEFT-FRAUD,1
601,23,FRAUDS,38
602,23,RAPE,10
603,23,OTHER TRAFFIC INFRACTION,151
604,23,MISCELLANEOUS PENAL LAW,237
605,23,HARRASSMENT 2,3
606,23,OTHER STATE LAWS (NON PENAL LAW),49
607,23,INTOXICATED/IMPAIRED DRIVING,6
608,23,POSSESSION OF STOLEN PROPERTY 5,80
609,23,INTOXICATED & IMPAIRED DRIVING,62
610,23,GRAND LARCENY OF MOTOR VEHICLE,5
611,23,FORCIBLE TOUCHING,7
612,23,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,136
613,23,FORGERY,72
614,23,ROBBERY,130
615,23,CRIMINAL MISCHIEF & RELATED OFFENSES,122
616,23,F.C.A. P.I.N.O.S.,7
617,23,OFFENSES AGAINST THE PERSON,31
618,23,CRIMINAL MISCHIEF & RELATED OF,2
619,23,FELONY ASSAULT,183
620,23,BURGLAR'S TOOLS,2
621,23,DANGEROUS DRUGS,1659
622,23,DANGEROUS WEAPONS,271
623,23,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
624,23,ALCOHOLIC BEVERAGE CONTROL LAW,8
625,23,GAMBLING,7
626,23,HARASSMENT,19
627,23,PETIT LARCENY,76
628,23,VEHICLE AND TRAFFIC LAWS,68
629,23,OFFENSES AGAINST PUBLIC ADMINISTRATION,268
