,Precinct,AgeGroup,PerpSex,CrimeCount
149,25,45-64,F,326
150,25,18-24,F,321
151,25,<18,M,268
152,25,65+,F,12
153,25,<18,F,99
154,25,18-24,M,1533
155,25,25-44,F,650
156,25,45-64,M,2258
157,25,65+,M,85
158,26,45-64,F,53
159,26,45-64,M,437
160,26,<18,F,52
161,26,25-44,F,175
162,26,25-44,M,994
163,26,65+,F,1
164,26,18-24,M,671
165,26,18-24,F,103
166,26,65+,M,13
167,26,<18,M,190
168,28,18-24,F,222
169,28,45-64,F,298
170,28,25-44,F,413
171,28,65+,F,16
172,28,65+,M,90
173,28,45-64,M,1649
174,28,<18,F,90
175,28,25-44,M,1671
176,28,18-24,M,804
177,28,<18,M,168
178,30,<18,F,43
179,30,<18,M,213
180,30,45-64,F,133
181,30,45-64,M,747
182,30,18-24,F,180
183,30,65+,F,3
184,30,25-44,F,296
185,30,18-24,M,897
186,30,25-44,M,1585
187,30,65+,M,35
188,32,25-44,F,445
189,32,65+,F,9
190,32,65+,M,59
191,32,18-24,M,1028
192,32,<18,M,297
193,32,<18,F,94
194,32,45-64,M,1024
195,32,45-64,F,213
196,32,25-44,M,1917
197,32,18-24,F,229
198,33,45-64,M,835
199,33,65+,M,49
200,33,65+,F,3
201,33,25-44,M,1994
202,33,18-24,F,157
203,33,<18,M,220
204,33,18-24,M,1191
205,33,<18,F,40
206,33,45-64,F,91
207,33,25-44,F,283
208,34,<18,M,287
209,34,25-44,F,345
210,34,25-44,M,2377
211,34,18-24,F,200
212,34,45-64,F,110
213,34,<18,F,40
214,34,65+,M,57
215,34,45-64,M,797
216,34,65+,F,3
217,34,18-24,M,1577
218,40,18-24,M,2662
219,40,45-64,F,372
220,40,<18,M,656
221,40,18-24,F,612
222,40,25-44,M,5093
223,40,<18,F,178
224,40,45-64,M,2159
225,40,25-44,F,921
226,40,65+,M,55
227,40,65+,F,10
228,41,25-44,F,632
229,41,18-24,F,411
230,41,25-44,M,2562
231,41,45-64,M,1190
232,41,<18,F,91
233,41,45-64,F,249
234,41,65+,M,67
235,41,18-24,M,1715
236,41,65+,F,8
237,41,<18,M,494
238,42,18-24,M,1319
239,42,<18,M,528
240,42,45-64,M,1093
241,42,25-44,M,2115
242,42,65+,F,4
243,42,18-24,F,314
244,42,25-44,F,537
245,42,<18,F,126
246,42,65+,M,58
247,42,45-64,F,267
248,43,25-44,F,685
249,43,<18,F,146
250,43,18-24,F,411
251,43,25-44,M,3039
252,43,45-64,F,237
253,43,<18,M,510
254,43,18-24,M,1962
255,43,65+,M,48
256,43,65+,F,7
257,43,45-64,M,1153
258,44,18-24,M,2522
259,44,25-44,M,4030
260,44,45-64,M,1599
261,44,<18,F,157
262,44,18-24,F,503
263,44,<18,M,734
264,44,25-44,F,920
265,44,65+,M,62
266,44,45-64,F,287
267,44,65+,F,10
268,45,18-24,M,573
269,45,65+,M,21
270,45,25-44,M,1042
271,45,<18,F,82
272,45,45-64,M,450
273,45,45-64,F,133
274,45,<18,M,184
275,45,25-44,F,321
276,45,65+,F,7
277,45,18-24,F,191
278,46,18-24,M,1901
279,46,18-24,F,362
280,46,65+,M,28
281,46,<18,M,505
282,46,<18,F,90
283,46,45-64,F,239
284,46,65+,F,4
285,46,25-44,F,610
286,46,45-64,M,1286
287,46,25-44,M,3065
288,47,65+,M,35
289,47,45-64,F,150
290,47,45-64,M,864
291,47,18-24,F,307
292,47,<18,F,101
293,47,25-44,M,2516
294,47,18-24,M,1677
295,47,65+,F,2
296,47,<18,M,439
297,47,25-44,F,475
298,48,18-24,M,1346
299,48,45-64,M,1187
300,48,<18,F,90
301,48,18-24,F,257
302,48,45-64,F,264
303,48,65+,M,41
304,48,25-44,F,539
305,48,<18,M,399
306,48,25-44,M,2598
307,48,65+,F,3
308,49,65+,M,25
309,49,<18,M,270
310,49,18-24,F,198
311,49,45-64,M,599
312,49,65+,F,3
313,49,25-44,M,1570
314,49,18-24,M,1062
315,49,<18,F,76
316,49,45-64,F,117
317,49,25-44,F,323
318,50,18-24,F,108
319,50,65+,M,17
320,50,<18,F,35
321,50,45-64,M,266
322,50,<18,M,128
323,50,25-44,M,808
324,50,18-24,M,564
325,50,25-44,F,150
326,50,45-64,F,47
327,52,18-24,F,444
328,52,18-24,M,2209
329,52,<18,M,630
330,52,65+,F,11
331,52,65+,M,61
332,52,25-44,M,3495
333,52,45-64,M,1388
334,52,<18,F,135
335,52,45-64,F,285
336,52,25-44,F,722
337,60,<18,F,60
338,60,18-24,M,1107
339,60,45-64,M,670
340,60,65+,F,6
341,60,65+,M,31
342,60,18-24,F,213
343,60,<18,M,340
344,60,25-44,M,1780
345,60,45-64,F,134
346,60,25-44,F,329
347,61,18-24,F,126
348,61,45-64,M,399
349,61,18-24,M,851
350,61,25-44,F,233
351,61,25-44,M,1343
352,61,<18,M,229
353,61,65+,F,10
354,61,65+,M,26
355,61,45-64,F,90
356,61,<18,F,24
357,62,18-24,F,104
358,62,45-64,F,136
359,62,65+,M,34
360,62,<18,M,167
361,62,18-24,M,698
362,62,45-64,M,348
363,62,25-44,F,229
364,62,65+,F,7
365,62,25-44,M,1183
366,62,<18,F,41
367,63,45-64,F,97
368,63,25-44,F,201
369,63,18-24,M,548
370,63,18-24,F,144
371,63,25-44,M,845
372,63,45-64,M,238
373,63,65+,M,21
374,63,65+,F,9
375,63,<18,F,38
376,63,<18,M,136
377,66,<18,F,13
378,66,25-44,F,124
379,66,<18,M,84
380,66,45-64,M,292
381,66,65+,M,21
382,66,25-44,M,888
383,66,45-64,F,50
384,66,18-24,F,53
385,66,65+,F,5
386,66,18-24,M,454
387,67,45-64,F,234
388,67,<18,F,84
389,67,25-44,M,3156
390,67,65+,M,54
391,67,65+,F,6
392,67,18-24,M,1540
393,67,<18,M,381
394,67,45-64,M,1152
395,67,25-44,F,592
396,67,18-24,F,312
397,68,45-64,F,105
398,68,65+,M,15
399,68,25-44,F,178
400,68,<18,M,125
401,68,<18,F,22
402,68,18-24,M,533
403,68,25-44,M,943
404,68,45-64,M,312
405,68,65+,F,4
406,68,18-24,F,79
407,69,18-24,M,949
408,69,25-44,F,312
409,69,65+,F,2
410,69,18-24,F,170
411,69,45-64,M,490
412,69,45-64,F,113
413,69,65+,M,32
414,69,<18,M,246
415,69,<18,F,51
416,69,25-44,M,1423
417,70,45-64,F,160
418,70,65+,F,2
419,70,25-44,F,462
420,70,<18,F,67
421,70,45-64,M,722
422,70,18-24,F,252
423,70,65+,M,40
424,70,<18,M,310
425,70,25-44,M,2226
426,70,18-24,M,1160
427,71,65+,M,47
428,71,25-44,F,343
429,71,<18,M,343
430,71,45-64,M,870
431,71,18-24,M,1002
432,71,65+,F,5
433,71,18-24,F,160
434,71,<18,F,107
435,71,45-64,F,130
436,71,25-44,M,2068
437,72,25-44,F,239
438,72,45-64,F,85
439,72,25-44,M,1587
440,72,<18,M,170
441,72,65+,F,5
442,72,45-64,M,456
443,72,65+,M,19
444,72,<18,F,42
445,72,18-24,M,860
446,72,18-24,F,126
447,73,<18,F,138
448,73,25-44,F,749
449,73,45-64,M,1932
450,73,<18,M,689
451,73,18-24,F,505
452,73,65+,M,76
453,73,18-24,M,2150
454,73,65+,F,4
455,73,45-64,F,365
456,73,25-44,M,3886
457,75,18-24,F,712
458,75,65+,M,90
459,75,25-44,F,1179
460,75,25-44,M,5226
461,75,45-64,M,2124
462,75,65+,F,15
463,75,18-24,M,3025
464,75,<18,F,209
465,75,<18,M,729
466,75,45-64,F,472
467,76,65+,F,5
468,76,<18,F,21
469,76,65+,M,16
470,76,<18,M,72
471,76,45-64,M,324
472,76,25-44,F,150
473,76,45-64,F,84
474,76,18-24,M,283
475,76,25-44,M,741
476,76,18-24,F,67
477,77,65+,M,67
478,77,<18,F,50
479,77,18-24,F,241
480,77,65+,F,8
481,77,<18,M,266
482,77,25-44,F,431
483,77,45-64,F,247
484,77,45-64,M,1247
485,77,25-44,M,2170
486,77,18-24,M,998
487,78,18-24,M,419
488,78,45-64,M,463
489,78,45-64,F,92
490,78,25-44,M,769
491,78,65+,M,10
492,78,25-44,F,197
493,78,18-24,F,108
494,78,65+,F,5
495,78,<18,F,38
496,78,<18,M,143
497,79,<18,F,59
498,79,25-44,M,2457
499,79,<18,M,407
500,79,18-24,F,251
501,79,45-64,M,1455
502,79,25-44,F,443
503,79,18-24,M,1238
504,79,65+,F,3
505,79,65+,M,49
506,79,45-64,F,211
507,81,45-64,M,908
508,81,25-44,F,367
509,81,25-44,M,1787
510,81,65+,M,33
511,81,<18,M,259
512,81,45-64,F,167
513,81,<18,F,61
514,81,18-24,F,246
515,81,18-24,M,996
516,81,65+,F,3
517,83,25-44,M,2234
518,83,18-24,F,228
519,83,45-64,M,963
520,83,65+,M,47
521,83,25-44,F,371
522,83,<18,F,47
523,83,45-64,F,126
524,83,65+,F,11
525,83,<18,M,279
526,83,18-24,M,1222
527,84,25-44,F,402
528,84,<18,F,82
529,84,65+,F,5
530,84,45-64,F,194
531,84,<18,M,311
532,84,45-64,M,763
533,84,65+,M,46
534,84,25-44,M,1475
535,84,18-24,M,943
536,84,18-24,F,268
537,88,18-24,M,507
538,88,25-44,M,901
539,88,<18,F,30
540,88,65+,M,27
541,88,65+,F,2
542,88,45-64,M,506
543,88,18-24,F,129
544,88,25-44,F,284
545,88,45-64,F,118
546,88,<18,M,217
547,90,65+,M,13
548,90,18-24,F,149
549,90,25-44,M,1550
550,90,18-24,M,970
551,90,45-64,F,73
552,90,25-44,F,202
553,90,<18,M,259
554,90,<18,F,57
555,90,65+,F,1
556,90,45-64,M,613
557,94,65+,M,9
558,94,<18,F,23
559,94,25-44,M,816
560,94,65+,F,1
561,94,18-24,F,55
562,94,25-44,F,100
563,94,45-64,F,32
564,94,45-64,M,302
565,94,18-24,M,339
566,94,<18,M,79
567,100,25-44,M,818
568,100,<18,M,209
569,100,45-64,F,68
570,100,45-64,M,333
571,100,25-44,F,188
572,100,65+,F,3
573,100,18-24,M,550
574,100,<18,F,51
575,100,18-24,F,119
576,100,65+,M,19
577,101,25-44,F,313
578,101,<18,F,47
579,101,45-64,M,595
580,101,45-64,F,75
581,101,65+,M,19
582,101,18-24,M,1028
583,101,<18,M,233
584,101,18-24,F,163
585,101,25-44,M,1771
586,101,65+,F,2
587,102,18-24,F,143
588,102,<18,F,44
589,102,<18,M,205
590,102,65+,M,33
591,102,45-64,F,98
592,102,18-24,M,963
593,102,25-44,F,286
594,102,25-44,M,1633
595,102,65+,F,6
596,102,45-64,M,505
597,103,45-64,M,1567
598,103,65+,F,3
599,103,25-44,M,3908
600,103,65+,M,57
601,103,18-24,M,2321
602,103,<18,M,463
603,103,<18,F,116
604,103,45-64,F,311
605,103,18-24,F,396
606,103,25-44,F,741
607,104,18-24,M,1042
608,104,25-44,M,1881
609,104,<18,M,217
610,104,65+,M,37
611,104,45-64,F,82
612,104,18-24,F,160
613,104,25-44,F,309
614,104,<18,F,52
615,104,45-64,M,598
616,104,65+,F,4
617,105,18-24,M,1218
618,105,<18,M,234
619,105,45-64,F,139
620,105,<18,F,31
621,105,45-64,M,658
622,105,65+,M,29
623,105,65+,F,8
624,105,25-44,F,379
625,105,18-24,F,225
626,105,25-44,M,2026
627,106,65+,M,26
628,106,18-24,M,870
629,106,<18,M,207
630,106,65+,F,2
631,106,25-44,F,233
632,106,45-64,M,686
633,106,<18,F,51
634,106,25-44,M,1448
635,106,18-24,F,145
636,106,45-64,F,106
637,107,65+,F,5
638,107,65+,M,10
639,107,25-44,F,213
640,107,45-64,F,76
641,107,<18,M,309
642,107,<18,F,53
643,107,25-44,M,1153
644,107,45-64,M,410
645,107,18-24,F,130
646,107,18-24,M,869
647,108,25-44,F,148
648,108,<18,F,13
649,108,18-24,F,101
650,108,45-64,M,389
651,108,18-24,M,667
652,108,65+,M,19
653,108,<18,M,153
654,108,25-44,M,1256
655,108,45-64,F,54
656,109,<18,M,396
657,109,25-44,M,1723
658,109,65+,F,20
659,109,65+,M,56
660,109,<18,F,76
661,109,45-64,F,249
662,109,25-44,F,474
663,109,18-24,M,1014
664,109,45-64,M,826
665,109,18-24,F,200
666,110,18-24,M,1441
667,110,45-64,F,169
668,110,65+,F,11
669,110,45-64,M,549
670,110,25-44,M,2154
671,110,18-24,F,329
672,110,<18,M,358
673,110,25-44,F,460
674,110,<18,F,165
675,110,65+,M,28
676,111,45-64,M,162
677,111,18-24,M,359
678,111,<18,M,108
679,111,<18,F,20
680,111,18-24,F,60
681,111,25-44,M,496
682,111,45-64,F,57
683,111,25-44,F,152
684,111,65+,F,3
685,111,65+,M,12
686,112,<18,M,156
687,112,45-64,M,319
688,112,65+,F,34
689,112,25-44,F,291
690,112,18-24,F,129
691,112,25-44,M,884
692,112,65+,M,26
693,112,18-24,M,595
694,112,<18,F,25
695,112,45-64,F,145
696,113,18-24,M,1829
697,113,45-64,M,1526
698,113,65+,F,9
699,113,<18,F,66
700,113,45-64,F,202
701,113,18-24,F,374
702,113,25-44,F,580
703,113,65+,M,90
704,113,<18,M,296
705,113,25-44,M,3668
706,114,<18,M,352
707,114,65+,F,4
708,114,45-64,M,699
709,114,25-44,F,456
710,114,18-24,M,1398
711,114,45-64,F,142
712,114,18-24,F,255
713,114,65+,M,36
714,114,<18,F,59
715,114,25-44,M,2537
716,115,45-64,F,139
717,115,<18,M,274
718,115,<18,F,23
719,115,65+,F,6
720,115,25-44,F,398
721,115,18-24,F,269
722,115,65+,M,33
723,115,18-24,M,1886
724,115,25-44,M,3299
725,115,45-64,M,745
726,120,<18,F,73
727,120,18-24,M,1027
728,120,45-64,M,575
729,120,25-44,M,1715
730,120,65+,M,35
731,120,<18,M,419
732,120,45-64,F,104
733,120,18-24,F,224
734,120,65+,F,6
735,120,25-44,F,376
736,121,18-24,M,1022
737,121,25-44,M,1745
738,121,45-64,F,187
739,121,25-44,F,615
740,121,65+,M,23
741,121,45-64,M,558
742,121,<18,M,312
743,121,<18,F,95
744,121,18-24,F,305
745,121,65+,F,11
746,122,<18,M,174
747,122,65+,M,26
748,122,65+,F,6
749,122,18-24,M,484
750,122,<18,F,29
751,122,18-24,F,108
752,122,25-44,M,810
753,122,45-64,M,357
754,122,45-64,F,91
755,122,25-44,F,209
756,123,45-64,F,44
757,123,25-44,F,146
758,123,45-64,M,208
759,123,<18,M,68
760,123,<18,F,15
761,123,65+,F,3
762,123,18-24,F,83
763,123,65+,M,17
764,123,18-24,M,352
765,123,25-44,M,619
