,Precinct,OfnsDesc,CrimeCount
203,9,FRAUDS,6
204,9,VEHICLE AND TRAFFIC LAWS,34
205,9,DISORDERLY CONDUCT,35
206,9,POSSESSION OF STOLEN PROPERTY,15
207,9,HARRASSMENT 2,2
208,9,SEX CRIMES,16
209,9,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,85
210,9,OTHER STATE LAWS,211
211,9,OTHER OFFENSES RELATED TO THEFT,178
212,9,THEFT-FRAUD,7
213,9,LOITERING FOR DRUG PURPOSES,10
214,9,MOVING INFRACTIONS,4
215,9,CRIMINAL MISCHIEF & RELATED OFFENSES,165
216,9,ROBBERY,83
217,9,OTHER STATE LAWS (NON PENAL LAW),83
218,9,PROSTITUTION & RELATED OFFENSES,49
219,9,ARSON,1
220,9,ANTICIPATORY OFFENSES,3
221,9,FORGERY,61
222,9,INTOXICATED & IMPAIRED DRIVING,28
223,9,GRAND LARCENY OF MOTOR VEHICLE,3
224,9,DANGEROUS DRUGS,856
225,10,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),6
226,10,RAPE,1
227,10,OTHER TRAFFIC INFRACTION,332
228,10,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
229,10,OFFENSES AGAINST PUBLIC ADMINISTRATION,71
230,10,FRAUDS,11
231,10,SEX CRIMES,7
232,10,THEFT-FRAUD,7
233,10,POSSESSION OF STOLEN PROPERTY,19
234,10,ALCOHOLIC BEVERAGE CONTROL LAW,2
235,10,HARRASSMENT 2,1
236,10,ADMINISTRATIVE CODE,1
237,10,ASSAULT 3 & RELATED OFFENSES,234
238,10,FELONY ASSAULT,140
239,10,GAMBLING,2
240,10,FORCIBLE TOUCHING,11
241,10,MURDER & NON-NEGL. MANSLAUGHTER,2
242,10,DANGEROUS WEAPONS,146
243,10,BURGLAR'S TOOLS,2
244,10,PETIT LARCENY,18
245,10,OFFENSES INVOLVING FRAUD,13
246,10,GRAND LARCENY,107
247,10,OTHER STATE LAWS,186
248,10,OFFENSES AGAINST THE PERSON,18
249,10,INTOXICATED/IMPAIRED DRIVING,14
250,10,FORGERY,91
251,10,OTHER OFFENSES RELATED TO THEFT,84
252,10,CRIMINAL MISCHIEF & RELATED OFFENSES,95
253,10,MISCELLANEOUS PENAL LAW,83
254,10,POSSESSION OF STOLEN PROPERTY 5,83
255,10,BURGLARY,62
256,10,DANGEROUS DRUGS,676
257,10,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,53
258,10,CRIMINAL TRESPASS,117
259,10,F.C.A. P.I.N.O.S.,82
260,10,DISORDERLY CONDUCT,16
261,10,OTHER STATE LAWS (NON PENAL LAW),12
262,10,MOVING INFRACTIONS,18
263,10,VEHICLE AND TRAFFIC LAWS,96
264,10,INTOXICATED & IMPAIRED DRIVING,172
265,10,ROBBERY,99
266,10,PROSTITUTION & RELATED OFFENSES,25
267,10,GRAND LARCENY OF MOTOR VEHICLE,5
268,13,OFFENSES RELATED TO CHILDREN,1
269,13,FORCIBLE TOUCHING,65
270,13,INTOXICATED/IMPAIRED DRIVING,9
271,13,INTOXICATED & IMPAIRED DRIVING,63
272,13,JOSTLING,1
273,13,POSSESSION OF STOLEN PROPERTY 5,472
274,13,OFFENSES INVOLVING FRAUD,42
275,13,BURGLARY,109
276,13,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,63
277,13,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),8
278,13,THEFT-FRAUD,18
279,13,GAMBLING,28
280,13,PETIT LARCENY,76
281,13,MURDER & NON-NEGL. MANSLAUGHTER,7
282,13,ASSAULT 3 & RELATED OFFENSES,252
283,13,FRAUDULENT ACCOSTING,5
284,13,F.C.A. P.I.N.O.S.,5
285,13,POSSESSION OF STOLEN PROPERTY,25
286,13,CRIMINAL TRESPASS,82
287,13,DISORDERLY CONDUCT,54
288,13,HARRASSMENT 2,2
289,13,OTHER OFFENSES RELATED TO THEFT,370
290,13,ROBBERY,135
291,13,GRAND LARCENY,158
292,13,PROSTITUTION & RELATED OFFENSES,154
293,13,FELONY ASSAULT,153
294,13,OTHER STATE LAWS,404
295,13,DANGEROUS DRUGS,421
296,13,VEHICLE AND TRAFFIC LAWS,50
297,13,OTHER STATE LAWS (NON PENAL LAW),188
298,13,SEX CRIMES,14
299,13,HOMICIDE-NEGLIGENT-VEHICLE,1
300,13,FORGERY,159
301,13,FRAUDS,12
302,13,MISCELLANEOUS PENAL LAW,73
303,13,OFFENSES AGAINST THE PERSON,20
304,13,ARSON,3
305,13,OTHER TRAFFIC INFRACTION,96
306,13,MOVING INFRACTIONS,6
307,13,CRIMINAL MISCHIEF & RELATED OFFENSES,117
308,13,OFFENSES AGAINST PUBLIC ADMINISTRATION,103
309,13,GRAND LARCENY OF MOTOR VEHICLE,3
310,13,DANGEROUS WEAPONS,148
311,13,RAPE,3
312,14,ASSAULT 3 & RELATED OFFENSES,513
313,14,MISCELLANEOUS PENAL LAW,271
314,14,BURGLAR'S TOOLS,17
315,14,DANGEROUS WEAPONS,260
316,14,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),12
317,14,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,227
318,14,BURGLARY,182
319,14,ALCOHOLIC BEVERAGE CONTROL LAW,11
320,14,FRAUDULENT ACCOSTING,98
321,14,ROBBERY,181
322,14,FRAUDS,46
323,14,HARRASSMENT 2,15
324,14,HARASSMENT,1
325,14,DISORDERLY CONDUCT,310
326,14,FORCIBLE TOUCHING,125
327,14,ARSON,3
328,14,OTHER TRAFFIC INFRACTION,405
329,14,FORTUNE TELLING,6
330,14,OFFENSES RELATED TO CHILDREN,4
331,14,GRAND LARCENY,505
332,14,INTOXICATED & IMPAIRED DRIVING,89
333,14,SEX CRIMES,33
334,14,THEFT-FRAUD,75
335,14,OFFENSES INVOLVING FRAUD,212
336,14,ANTICIPATORY OFFENSES,5
337,14,ADMINISTRATIVE CODE,32
338,14,OFFENSES AGAINST PUBLIC SAFETY,2
339,14,POSSESSION OF STOLEN PROPERTY,95
340,14,KIDNAPPING & RELATED OFFENSES,4
341,14,OFFENSES AGAINST PUBLIC ADMINISTRATION,382
342,14,GRAND LARCENY OF MOTOR VEHICLE,4
343,14,LOITERING FOR DRUG PURPOSES,2
344,14,JOSTLING,4
345,14,MURDER & NON-NEGL. MANSLAUGHTER,4
346,14,MOVING INFRACTIONS,6
347,14,FORGERY,503
348,14,GAMBLING,10
349,14,F.C.A. P.I.N.O.S.,28
350,14,CRIMINAL TRESPASS,280
351,14,PROSTITUTION & RELATED OFFENSES,172
352,14,CRIMINAL MISCHIEF & RELATED OFFENSES,171
353,14,INTOXICATED/IMPAIRED DRIVING,8
354,14,PETIT LARCENY,440
355,14,FELONY ASSAULT,170
356,14,VEHICLE AND TRAFFIC LAWS,119
357,14,LOITERING,38
358,14,OFFENSES AGAINST THE PERSON,27
359,14,OTHER STATE LAWS,1043
360,14,OTHER OFFENSES RELATED TO THEFT,2569
361,14,POSSESSION OF STOLEN PROPERTY 5,2576
362,14,OTHER STATE LAWS (NON PENAL LAW),1178
363,14,RAPE,7
364,14,DANGEROUS DRUGS,1033
365,17,BURGLARY,31
366,17,ROBBERY,27
367,17,CRIMINAL TRESPASS,43
368,17,PETIT LARCENY,48
369,17,MISCELLANEOUS PENAL LAW,31
370,17,GRAND LARCENY OF MOTOR VEHICLE,2
371,17,BURGLAR'S TOOLS,2
372,17,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,35
373,17,MURDER & NON-NEGL. MANSLAUGHTER,1
374,17,OFFENSES INVOLVING FRAUD,19
375,17,F.C.A. P.I.N.O.S.,1
376,17,FRAUDS,19
377,17,FORCIBLE TOUCHING,16
378,17,OTHER STATE LAWS (NON PENAL LAW),141
379,17,DANGEROUS WEAPONS,26
380,17,OTHER STATE LAWS,160
381,17,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),8
382,17,INTOXICATED & IMPAIRED DRIVING,135
383,17,ARSON,1
384,17,PROSTITUTION & RELATED OFFENSES,78
385,17,FORGERY,59
386,17,OFFENSES AGAINST THE PERSON,10
387,17,THEFT-FRAUD,6
388,17,OTHER TRAFFIC INFRACTION,279
389,17,DANGEROUS DRUGS,76
390,17,GAMBLING,8
391,17,ASSAULT 3 & RELATED OFFENSES,170
392,17,INTOXICATED/IMPAIRED DRIVING,8
393,17,DISORDERLY CONDUCT,148
394,17,OTHER OFFENSES RELATED TO THEFT,68
395,17,SEX CRIMES,8
396,17,GRAND LARCENY,79
397,17,CRIMINAL MISCHIEF & RELATED OFFENSES,58
398,17,POSSESSION OF STOLEN PROPERTY 5,71
399,17,OFFENSES AGAINST PUBLIC ADMINISTRATION,85
400,17,VEHICLE AND TRAFFIC LAWS,81
401,17,HARRASSMENT 2,5
402,17,POSSESSION OF STOLEN PROPERTY,5
403,17,ALCOHOLIC BEVERAGE CONTROL LAW,5
404,17,MOVING INFRACTIONS,13
405,17,FELONY ASSAULT,52
406,18,MURDER & NON-NEGL. MANSLAUGHTER,3
407,18,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,90
408,18,INTOXICATED & IMPAIRED DRIVING,104
409,18,BURGLAR'S TOOLS,2
410,18,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),3
411,18,OTHER TRAFFIC INFRACTION,200
412,18,MOVING INFRACTIONS,7
413,18,FORGERY,152
414,18,FRAUDULENT ACCOSTING,6
415,18,POSSESSION OF STOLEN PROPERTY,28
416,18,PROSTITUTION & RELATED OFFENSES,213
417,18,HARRASSMENT 2,3
418,18,ROBBERY,80
419,18,THEFT-FRAUD,21
420,18,JOSTLING,2
421,18,OTHER STATE LAWS,656
422,18,PETIT LARCENY,107
423,18,DISORDERLY CONDUCT,82
424,18,GRAND LARCENY OF MOTOR VEHICLE,2
425,18,SEX CRIMES,32
426,18,GRAND LARCENY,331
427,18,DANGEROUS DRUGS,599
428,18,BURGLARY,103
429,18,OFFENSES AGAINST PUBLIC ADMINISTRATION,141
430,18,MISCELLANEOUS PENAL LAW,50
431,18,FRAUDS,14
432,18,F.C.A. P.I.N.O.S.,13
433,18,VEHICLE AND TRAFFIC LAWS,49
434,18,ARSON,1
435,18,DISRUPTION OF A RELIGIOUS SERVICE,1
436,18,RAPE,2
437,18,HARASSMENT,1
438,18,LOITERING,1
439,18,OTHER OFFENSES RELATED TO THEFT,256
440,18,CRIMINAL MISCHIEF & RELATED OFFENSES,58
441,18,OFFENSES AGAINST THE PERSON,16
442,18,CRIMINAL TRESPASS,46
443,18,OFFENSES INVOLVING FRAUD,122
444,18,OFFENSES RELATED TO CHILDREN,1
445,18,LOITERING FOR DRUG PURPOSES,1
446,18,ASSAULT 3 & RELATED OFFENSES,276
447,18,GAMBLING,11
448,18,POSSESSION OF STOLEN PROPERTY 5,474
449,18,FORCIBLE TOUCHING,17
450,18,FELONY ASSAULT,117
451,18,OTHER STATE LAWS (NON PENAL LAW),269
452,18,DANGEROUS WEAPONS,62
453,18,INTOXICATED/IMPAIRED DRIVING,11
454,19,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,152
455,19,DANGEROUS WEAPONS,69
456,19,ROBBERY,101
457,19,FELONY ASSAULT,65
458,19,DANGEROUS DRUGS,175
459,19,DISORDERLY CONDUCT,45
460,19,OTHER STATE LAWS (NON PENAL LAW),83
461,19,CRIMINAL TRESPASS,52
462,19,FORGERY,99
463,19,MISCELLANEOUS PENAL LAW,77
464,19,INTOXICATED & IMPAIRED DRIVING,178
465,19,RAPE,1
466,19,OFFENSES AGAINST PUBLIC ADMINISTRATION,80
467,19,OTHER STATE LAWS,86
468,19,PETIT LARCENY,98
469,19,FRAUDS,18
470,19,OFFENSES INVOLVING FRAUD,13
471,19,FORCIBLE TOUCHING,17
472,19,BURGLAR'S TOOLS,9
473,19,VEHICLE AND TRAFFIC LAWS,114
474,19,HARRASSMENT 2,5
475,19,MOVING INFRACTIONS,17
476,19,F.C.A. P.I.N.O.S.,5
477,19,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),5
478,19,ARSON,2
479,19,GAMBLING,4
480,19,SEX CRIMES,10
481,19,GRAND LARCENY OF MOTOR VEHICLE,4
482,19,OTHER OFFENSES RELATED TO THEFT,135
483,19,OTHER TRAFFIC INFRACTION,484
484,19,ASSAULT 3 & RELATED OFFENSES,232
485,19,THEFT-FRAUD,12
486,19,CRIMINAL MISCHIEF & RELATED OFFENSES,113
487,19,PROSTITUTION & RELATED OFFENSES,4
488,19,POSSESSION OF STOLEN PROPERTY,11
489,19,OFFENSES AGAINST THE PERSON,27
490,19,POSSESSION OF STOLEN PROPERTY 5,682
491,19,INTOXICATED/IMPAIRED DRIVING,26
492,19,MURDER & NON-NEGL. MANSLAUGHTER,3
493,19,BURGLARY,120
494,19,KIDNAPPING & RELATED OFFENSES,2
495,19,GRAND LARCENY,263
496,20,INTOXICATED & IMPAIRED DRIVING,78
497,20,DISORDERLY CONDUCT,16
498,20,OTHER STATE LAWS,57
499,20,OFFENSES AGAINST THE PERSON,14
500,20,VEHICLE AND TRAFFIC LAWS,76
501,20,THEFT-FRAUD,7
502,20,DANGEROUS DRUGS,255
503,20,OTHER TRAFFIC INFRACTION,349
504,20,OTHER OFFENSES RELATED TO THEFT,114
505,20,ANTICIPATORY OFFENSES,1
506,20,RAPE,2
507,20,FORGERY,58
508,20,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,58
509,20,CRIMINAL MISCHIEF & RELATED OFFENSES,68
510,20,LOITERING,1
511,20,OFFENSES RELATED TO CHILDREN,1
512,20,ASSAULT 3 & RELATED OFFENSES,250
513,20,PETIT LARCENY,49
514,20,MISCELLANEOUS PENAL LAW,47
515,20,OFFENSES INVOLVING FRAUD,7
516,20,SEX CRIMES,16
517,20,BURGLAR'S TOOLS,3
518,20,HARRASSMENT 2,3
519,20,FELONY ASSAULT,67
520,20,POSSESSION OF STOLEN PROPERTY 5,203
521,20,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),4
522,20,POSSESSION OF STOLEN PROPERTY,24
523,20,HOMICIDE-NEGLIGENT-VEHICLE,1
524,20,FRAUDS,8
525,20,CRIMINAL TRESPASS,108
526,20,INTOXICATED/IMPAIRED DRIVING,3
527,20,FORCIBLE TOUCHING,9
528,20,DANGEROUS WEAPONS,35
529,20,FRAUDULENT ACCOSTING,2
530,20,PROSTITUTION & RELATED OFFENSES,5
531,20,BURGLARY,39
532,20,JOSTLING,1
533,20,ROBBERY,65
534,20,OFFENSES AGAINST PUBLIC ADMINISTRATION,95
535,20,GRAND LARCENY,122
536,20,GRAND LARCENY OF MOTOR VEHICLE,5
537,20,MOVING INFRACTIONS,9
538,20,OTHER STATE LAWS (NON PENAL LAW),65
539,22,CRIMINAL MISCHIEF & RELATED OFFENSES,7
540,22,OTHER STATE LAWS (NON PENAL LAW),207
541,22,POSSESSION OF STOLEN PROPERTY 5,3
542,22,FORGERY,3
543,22,OFFENSES INVOLVING FRAUD,3
544,22,DANGEROUS WEAPONS,7
545,22,FRAUDULENT ACCOSTING,1
546,22,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,61
547,22,GRAND LARCENY,8
548,22,INTOXICATED & IMPAIRED DRIVING,2
549,22,POSSESSION OF STOLEN PROPERTY,1
550,22,F.C.A. P.I.N.O.S.,1
551,22,SEX CRIMES,4
552,22,OTHER STATE LAWS,25
553,22,ROBBERY,23
554,22,DISORDERLY CONDUCT,20
555,22,CRIMINAL TRESPASS,3
556,22,PETIT LARCENY,1
557,22,VEHICLE AND TRAFFIC LAWS,17
558,22,FORCIBLE TOUCHING,1
559,22,MISCELLANEOUS PENAL LAW,5
560,22,OFFENSES AGAINST PUBLIC ADMINISTRATION,17
561,22,MURDER & NON-NEGL. MANSLAUGHTER,1
562,22,OFFENSES RELATED TO CHILDREN,1
563,22,ASSAULT 3 & RELATED OFFENSES,13
564,22,FELONY ASSAULT,12
565,22,OFFENSES AGAINST THE PERSON,2
566,22,OTHER TRAFFIC INFRACTION,98
567,22,DANGEROUS DRUGS,132
568,23,OTHER STATE LAWS (NON PENAL LAW),130
569,23,MURDER & NON-NEGL. MANSLAUGHTER,8
570,23,RAPE,6
571,23,F.C.A. P.I.N.O.S.,4
572,23,FORCIBLE TOUCHING,4
573,23,ROBBERY,168
574,23,THEFT-FRAUD,6
575,23,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
576,23,PETIT LARCENY,74
577,23,FELONY ASSAULT,167
578,23,DANGEROUS DRUGS,1655
579,23,OTHER STATE LAWS,363
580,23,ASSAULT 3 & RELATED OFFENSES,458
581,23,HARRASSMENT 2,5
582,23,LOITERING,1
583,23,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,80
584,23,OFFENSES RELATED TO CHILDREN,5
585,23,ADMINISTRATIVE CODE,1
586,23,OTHER OFFENSES RELATED TO THEFT,123
587,23,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),6
588,23,POSSESSION OF STOLEN PROPERTY 5,91
589,23,DANGEROUS WEAPONS,257
590,23,FRAUDS,17
591,23,VEHICLE AND TRAFFIC LAWS,110
592,23,MISCELLANEOUS PENAL LAW,239
593,23,INTOXICATED/IMPAIRED DRIVING,8
594,23,OFFENSES AGAINST THE PERSON,40
595,23,OTHER TRAFFIC INFRACTION,196
596,23,ALCOHOLIC BEVERAGE CONTROL LAW,2
597,23,LOITERING FOR DRUG PURPOSES,2
598,23,ARSON,1
599,23,DISORDERLY CONDUCT,53
600,23,GRAND LARCENY,55
601,23,INTOXICATED & IMPAIRED DRIVING,44
602,23,CRIMINAL MISCHIEF & RELATED OFFENSES,115
603,23,POSSESSION OF STOLEN PROPERTY,11
604,23,FORGERY,97
605,23,PROSTITUTION & RELATED OFFENSES,44
606,23,GRAND LARCENY OF MOTOR VEHICLE,9
607,23,JOSTLING,1
608,23,MOVING INFRACTIONS,10
609,23,SEX CRIMES,25
610,23,BURGLARY,27
611,23,KIDNAPPING & RELATED OFFENSES,9
612,23,CRIMINAL TRESPASS,975
613,23,GAMBLING,31
614,23,OFFENSES AGAINST PUBLIC ADMINISTRATION,284
615,23,OFFENSES INVOLVING FRAUD,25
616,24,GAMBLING,30
617,24,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
618,24,POSSESSION OF STOLEN PROPERTY 5,205
619,24,ASSAULT 3 & RELATED OFFENSES,226
620,24,VEHICLE AND TRAFFIC LAWS,44
621,24,CRIMINAL TRESPASS,418
622,24,ARSON,1
623,24,MISCELLANEOUS PENAL LAW,88
624,24,DISORDERLY CONDUCT,18
625,24,SEX CRIMES,19
626,24,OTHER STATE LAWS (NON PENAL LAW),36
627,24,GRAND LARCENY OF MOTOR VEHICLE,4
628,24,OTHER OFFENSES RELATED TO THEFT,219
