,SchoolDist,OfnsDesc,CrimeCount
611,12,OFFENSES AGAINST PUBLIC ADMINISTRATION,356
612,12,OFFENSES RELATED TO CHILDREN,1
613,12,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,80
614,12,DISORDERLY CONDUCT,17
615,12,THEFT-FRAUD,2
616,12,CRIMINAL MISCHIEF & RELATED OF,2
617,12,DANGEROUS DRUGS,3679
618,12,OFFENSES INVOLVING FRAUD,63
619,12,ARSON,2
620,12,POSSESSION OF STOLEN PROPERTY,16
621,12,INTOXICATED/IMPAIRED DRIVING,13
622,12,OTHER STATE LAWS (NON PENAL LAW),54
623,12,BURGLARY,54
624,12,DANGEROUS WEAPONS,551
625,12,ROBBERY,361
626,12,OTHER STATE LAWS (NON PENAL LA,20
627,12,PETIT LARCENY,311
628,12,OTHER TRAFFIC INFRACTION,69
629,12,INTOXICATED & IMPAIRED DRIVING,106
630,12,MURDER & NON-NEGL. MANSLAUGHTER,7
631,12,FELONY ASSAULT,319
632,12,OTHER STATE LAWS,220
633,12,ALCOHOLIC BEVERAGE CONTROL LAW,4
634,12,HARRASSMENT 2,6
635,12,BURGLAR'S TOOLS,5
636,12,FRAUDS,42
637,12,ASSAULT 3 & RELATED OFFENSES,961
638,12,VEHICLE AND TRAFFIC LAWS,851
639,12,CRIMINAL MISCHIEF & RELATED OFFENSES,223
640,13,OFFENSES AGAINST PUBLIC ADMINISTRATION,344
641,13,ALCOHOLIC BEVERAGE CONTROL LAW,6
642,13,KIDNAPPING & RELATED OFFENSES,6
643,13,PARKING OFFENSES,1
644,13,OTHER STATE LAWS (NON PENAL LA,35
645,13,LOITERING,1
646,13,FORCIBLE TOUCHING,33
647,13,BURGLAR'S TOOLS,17
648,13,OTHER STATE LAWS (NON PENAL LAW),121
649,13,HARASSMENT,60
650,13,FORGERY,133
651,13,JOSTLING,1
652,13,DANGEROUS WEAPONS,285
653,13,ARSON,5
654,13,OTHER TRAFFIC INFRACTION,230
655,13,OTHER STATE LAWS,1357
656,13,INTOXICATED/IMPAIRED DRIVING,12
657,13,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),17
658,13,ADMINISTRATIVE CODE,1
659,13,RAPE,18
660,13,CRIMINAL TRESPASS,334
661,13,BURGLARY,167
662,13,POSSESSION OF STOLEN PROPERTY 5,576
663,13,F.C.A. P.I.N.O.S.,62
664,13,OFFENSES AGAINST THE PERSON,34
665,13,VEHICLE AND TRAFFIC LAWS,330
666,13,ASSAULT 3 & RELATED OFFENSES,1053
667,13,OFFENSES RELATED TO CHILDREN,6
668,13,ANTICIPATORY OFFENSES,2
669,13,GAMBLING,25
670,13,FELONY ASSAULT,497
671,13,FRAUDS,43
672,13,MISCELLANEOUS PENAL LAW,503
673,13,OFFENSES AGAINST PUBLIC SAFETY,3
674,13,POSSESSION OF STOLEN PROPERTY,42
675,13,DANGEROUS DRUGS,2176
676,13,SEX CRIMES,138
677,13,OFFENSES INVOLVING FRAUD,45
678,13,INTOXICATED & IMPAIRED DRIVING,108
679,13,PETIT LARCENY,198
680,13,MOVING INFRACTIONS,4
681,13,PROSTITUTION & RELATED OFFENSES,46
682,13,CRIMINAL MISCHIEF & RELATED OFFENSES,315
683,13,OTHER OFFENSES RELATED TO THEFT,1550
684,13,GRAND LARCENY OF MOTOR VEHICLE,14
685,13,HARRASSMENT 2,10
686,13,THEFT-FRAUD,47
687,13,ROBBERY,449
688,13,MURDER & NON-NEGL. MANSLAUGHTER,28
689,13,CRIMINAL MISCHIEF & RELATED OF,7
690,13,DISORDERLY CONDUCT,109
691,13,GRAND LARCENY,343
692,13,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,135
693,14,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,65
694,14,THEFT-FRAUD,7
695,14,FRAUDULENT ACCOSTING,3
696,14,FORGERY,64
697,14,CRIMINAL MISCHIEF & RELATED OFFENSES,395
698,14,OFFENSES RELATED TO CHILDREN,54
699,14,OFFENSES AGAINST THE PERSON,36
700,14,F.C.A. P.I.N.O.S.,7
701,14,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),9
702,14,LOITERING,5
703,14,OFFENSES AGAINST PUBLIC SAFETY,2
704,14,RAPE,6
705,14,HARRASSMENT 2,3
706,14,FRAUDS,42
707,14,OFFENSES AGAINST PUBLIC ADMINISTRATION,234
708,14,HARASSMENT,35
709,14,DANGEROUS WEAPONS,254
710,14,CRIMINAL TRESPASS,397
711,14,POSSESSION OF STOLEN PROPERTY 5,239
712,14,ARSON,3
713,14,SEX CRIMES,22
714,14,MOVING INFRACTIONS,5
715,14,PROSTITUTION & RELATED OFFENSES,8
716,14,INTOXICATED & IMPAIRED DRIVING,197
717,14,OTHER STATE LAWS (NON PENAL LAW),64
718,14,GAMBLING,8
719,14,OTHER STATE LAWS,858
720,14,MURDER & NON-NEGL. MANSLAUGHTER,17
721,14,INTOXICATED/IMPAIRED DRIVING,13
722,14,ANTICIPATORY OFFENSES,1
723,14,ROBBERY,288
724,14,ASSAULT 3 & RELATED OFFENSES,790
725,14,GRAND LARCENY OF MOTOR VEHICLE,14
726,14,HOMICIDE-NEGLIGENT-VEHICLE,1
727,14,OTHER STATE LAWS (NON PENAL LA,17
728,14,BURGLARY,163
729,14,OFFENSES INVOLVING FRAUD,15
730,14,DISORDERLY CONDUCT,72
731,14,ESCAPE 3,1
732,14,CRIMINAL MISCHIEF & RELATED OF,18
733,14,KIDNAPPING & RELATED OFFENSES,1
734,14,ALCOHOLIC BEVERAGE CONTROL LAW,16
735,14,BURGLAR'S TOOLS,10
736,14,MISCELLANEOUS PENAL LAW,337
737,14,GRAND LARCENY,132
738,14,PETIT LARCENY,119
739,14,VEHICLE AND TRAFFIC LAWS,161
740,14,POSSESSION OF STOLEN PROPERTY,11
741,14,FELONY ASSAULT,311
742,14,OTHER OFFENSES RELATED TO THEFT,680
743,14,OTHER TRAFFIC INFRACTION,126
744,14,FORCIBLE TOUCHING,13
745,14,DANGEROUS DRUGS,2012
746,15,ALCOHOLIC BEVERAGE CONTROL LAW,4
747,15,SEX CRIMES,13
748,15,BURGLARY,100
749,15,OFFENSES AGAINST PUBLIC ADMINISTRATION,176
750,15,POSSESSION OF STOLEN PROPERTY 5,797
751,15,HARRASSMENT 2,1
752,15,KIDNAPPING & RELATED OFFENSES,3
753,15,ARSON,3
754,15,CRIMINAL TRESPASS,273
755,15,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),15
756,15,POSSESSION OF STOLEN PROPERTY,15
757,15,GRAND LARCENY,144
758,15,OFFENSES AGAINST THE PERSON,23
759,15,ROBBERY,253
760,15,ESCAPE 3,1
761,15,THEFT-FRAUD,12
762,15,GAMBLING,5
763,15,FORCIBLE TOUCHING,13
764,15,FELONY ASSAULT,403
765,15,FORGERY,115
766,15,OTHER STATE LAWS (NON PENAL LA,37
767,15,PROSTITUTION & RELATED OFFENSES,133
768,15,DANGEROUS WEAPONS,211
769,15,OTHER STATE LAWS (NON PENAL LAW),111
770,15,GRAND LARCENY OF MOTOR VEHICLE,13
771,15,VEHICLE AND TRAFFIC LAWS,250
772,15,OFFENSES INVOLVING FRAUD,28
773,15,OFFENSES RELATED TO CHILDREN,4
774,15,OFFENSES AGAINST PUBLIC SAFETY,4
775,15,DISORDERLY CONDUCT,41
776,15,PETIT LARCENY,253
777,15,OTHER TRAFFIC INFRACTION,191
778,15,OTHER OFFENSES RELATED TO THEFT,487
779,15,CHILD ABANDONMENT/NON SUPPORT,1
780,15,MURDER & NON-NEGL. MANSLAUGHTER,13
781,15,HARASSMENT,22
782,15,BURGLAR'S TOOLS,10
783,15,CRIMINAL MISCHIEF & RELATED OF,6
784,15,F.C.A. P.I.N.O.S.,21
785,15,ANTICIPATORY OFFENSES,2
786,15,OTHER STATE LAWS,729
787,15,CRIMINAL MISCHIEF & RELATED OFFENSES,277
788,15,MOVING INFRACTIONS,9
789,15,FRAUDS,21
790,15,INTOXICATED & IMPAIRED DRIVING,177
791,15,DANGEROUS DRUGS,1705
792,15,RAPE,8
793,15,INTOXICATED/IMPAIRED DRIVING,19
794,15,ASSAULT 3 & RELATED OFFENSES,745
795,15,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,67
796,15,MISCELLANEOUS PENAL LAW,345
797,16,OTHER OFFENSES RELATED TO THEFT,601
798,16,OFFENSES RELATED TO CHILDREN,4
799,16,HARASSMENT,41
800,16,VEHICLE AND TRAFFIC LAWS,254
801,16,GAMBLING,41
802,16,MOVING INFRACTIONS,11
803,16,POSSESSION OF STOLEN PROPERTY 5,109
804,16,OTHER STATE LAWS (NON PENAL LA,11
805,16,ASSAULT 3 & RELATED OFFENSES,825
806,16,THEFT-FRAUD,11
807,16,KIDNAPPING & RELATED OFFENSES,6
808,16,F.C.A. P.I.N.O.S.,7
809,16,HOMICIDE-NEGLIGENT-VEHICLE,1
810,16,FELONY ASSAULT,335
811,16,CRIMINAL MISCHIEF & RELATED OF,7
812,16,HARRASSMENT 2,6
813,16,PETIT LARCENY,62
814,16,CRIMINAL MISCHIEF & RELATED OFFENSES,180
815,16,OTHER TRAFFIC INFRACTION,180
816,16,ARSON,4
817,16,OFFENSES AGAINST THE PERSON,32
818,16,OFFENSES AGAINST PUBLIC ADMINISTRATION,201
819,16,CRIMINAL TRESPASS,246
820,16,MISCELLANEOUS PENAL LAW,432
821,16,SEX CRIMES,133
822,16,INTOXICATED & IMPAIRED DRIVING,67
823,16,FRAUDS,36
824,16,MURDER & NON-NEGL. MANSLAUGHTER,30
825,16,BURGLARY,177
826,16,OFFENSES INVOLVING FRAUD,5
827,16,FORCIBLE TOUCHING,31
828,16,JOSTLING,1
829,16,"LOITERING/GAMBLING (CARDS, DICE, ETC)",2
830,16,RAPE,129
831,16,FORGERY,55
832,16,DANGEROUS DRUGS,2171
833,16,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),9
834,16,BURGLAR'S TOOLS,3
835,16,DISORDERLY CONDUCT,45
836,16,OTHER STATE LAWS,534
837,16,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,51
838,16,DANGEROUS WEAPONS,365
839,16,INTOXICATED/IMPAIRED DRIVING,15
840,16,OTHER STATE LAWS (NON PENAL LAW),46
841,16,ROBBERY,270
842,16,GRAND LARCENY,98
843,16,OFFENSES AGAINST PUBLIC SAFETY,1
844,16,LOITERING,1
845,16,POSSESSION OF STOLEN PROPERTY,24
846,16,PROSTITUTION & RELATED OFFENSES,8
847,16,GRAND LARCENY OF MOTOR VEHICLE,14
848,17,OTHER OFFENSES RELATED TO THEFT,1245
849,17,F.C.A. P.I.N.O.S.,5
850,17,CRIMINAL TRESPASS,365
851,17,ASSAULT 3 & RELATED OFFENSES,1536
852,17,FORCIBLE TOUCHING,9
853,17,OTHER STATE LAWS (NON PENAL LA,13
854,17,GRAND LARCENY,217
855,17,OFFENSES AGAINST PUBLIC ADMINISTRATION,352
856,17,VEHICLE AND TRAFFIC LAWS,513
857,17,ARSON,6
858,17,THEFT-FRAUD,10
859,17,ANTICIPATORY OFFENSES,2
860,17,OFFENSES AGAINST PUBLIC SAFETY,1
861,17,OFFENSES RELATED TO CHILDREN,1
862,17,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),12
863,17,HARRASSMENT 2,9
864,17,INTOXICATED/IMPAIRED DRIVING,11
865,17,OFFENSES INVOLVING FRAUD,22
866,17,FELONY ASSAULT,639
867,17,POSSESSION OF STOLEN PROPERTY 5,325
868,17,DANGEROUS DRUGS,3640
869,17,MOVING INFRACTIONS,10
870,17,GRAND LARCENY OF MOTOR VEHICLE,18
871,17,MISCELLANEOUS PENAL LAW,550
872,17,CHILD ABANDONMENT/NON SUPPORT 1,2
873,17,POSSESSION OF STOLEN PROPERTY,54
874,17,RAPE,18
875,17,OTHER TRAFFIC INFRACTION,693
876,17,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
877,17,ESCAPE 3,1
878,17,KIDNAPPING & RELATED OFFENSES,2
879,17,MURDER & NON-NEGL. MANSLAUGHTER,22
880,17,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,94
881,17,OTHER STATE LAWS,1417
882,17,BURGLARY,182
883,17,FRAUDS,60
884,17,DANGEROUS WEAPONS,564
885,17,DISORDERLY CONDUCT,103
886,17,BURGLAR'S TOOLS,3
887,17,LOITERING,2
888,17,FORGERY,102
889,17,CRIMINAL MISCHIEF & RELATED OFFENSES,508
890,17,CRIMINAL MISCHIEF & RELATED OF,8
891,17,GAMBLING,44
892,17,ALCOHOLIC BEVERAGE CONTROL LAW,10
893,17,OFFENSES AGAINST THE PERSON,47
894,17,PROSTITUTION & RELATED OFFENSES,8
895,17,PETIT LARCENY,197
896,17,INTOXICATED & IMPAIRED DRIVING,91
897,17,JOSTLING,1
898,17,HARASSMENT,40
899,17,SEX CRIMES,40
900,17,ROBBERY,521
901,17,OTHER STATE LAWS (NON PENAL LAW),110
902,18,BURGLAR'S TOOLS,9
903,18,GRAND LARCENY OF MOTOR VEHICLE,33
904,18,MURDER & NON-NEGL. MANSLAUGHTER,8
905,18,ARSON,6
906,18,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),7
907,18,DISORDERLY CONDUCT,25
908,18,OFFENSES INVOLVING FRAUD,23
909,18,ALCOHOLIC BEVERAGE CONTROL LAW,17
910,18,FELONY ASSAULT,289
911,18,INTOXICATED/IMPAIRED DRIVING,14
912,18,GAMBLING,21
913,18,CRIMINAL MISCHIEF & RELATED OF,6
914,18,OFFENSES AGAINST THE PERSON,26
915,18,SEX CRIMES,15
916,18,HARASSMENT,15
917,18,DANGEROUS WEAPONS,385
918,18,OTHER OFFENSES RELATED TO THEFT,325
919,18,F.C.A. P.I.N.O.S.,8
920,18,FORCIBLE TOUCHING,8
921,18,PROSTITUTION & RELATED OFFENSES,7
922,18,OTHER STATE LAWS,445
923,18,THEFT-FRAUD,12
924,18,CHILD ABANDONMENT/NON SUPPORT 1,2
925,18,PARKING OFFENSES,1
926,18,OTHER TRAFFIC INFRACTION,585
927,18,OFFENSES AGAINST PUBLIC SAFETY,5
928,18,INTOXICATED & IMPAIRED DRIVING,117
929,18,PETIT LARCENY,59
930,18,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,56
931,18,DANGEROUS DRUGS,1282
932,18,ROBBERY,152
933,18,MISCELLANEOUS PENAL LAW,196
934,18,OFFENSES AGAINST PUBLIC ADMINISTRATION,150
935,18,FORGERY,72
936,18,MOVING INFRACTIONS,3
937,18,BURGLARY,96
938,18,POSSESSION OF STOLEN PROPERTY 5,91
939,18,VEHICLE AND TRAFFIC LAWS,410
940,18,OTHER STATE LAWS (NON PENAL LA,1
941,18,OTHER STATE LAWS (NON PENAL LAW),61
942,18,POSSESSION OF STOLEN PROPERTY,42
943,18,OFFENSES RELATED TO CHILDREN,2
944,18,CRIMINAL MISCHIEF & RELATED OFFENSES,176
945,18,JOSTLING,1
946,18,FRAUDS,35
947,18,KIDNAPPING & RELATED OFFENSES,1
948,18,CRIMINAL TRESPASS,167
949,18,HARRASSMENT 2,1
950,18,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
951,18,GRAND LARCENY,71
952,18,ASSAULT 3 & RELATED OFFENSES,710
953,19,CHILD ABANDONMENT/NON SUPPORT 1,3
954,19,OTHER TRAFFIC INFRACTION,692
955,19,MOVING INFRACTIONS,9
956,19,OFFENSES AGAINST PUBLIC ADMINISTRATION,374
957,19,OFFENSES RELATED TO CHILDREN,3
958,19,BURGLARY,150
959,19,INTOXICATED/IMPAIRED DRIVING,17
960,19,HARASSMENT,90
961,19,OFFENSES AGAINST THE PERSON,49
962,19,CRIMINAL MISCHIEF & RELATED OF,25
963,19,ARSON,3
964,19,FELONY ASSAULT,721
965,19,OTHER STATE LAWS (NON PENAL LA,15
966,19,KIDNAPPING & RELATED OFFENSES,9
967,19,POSSESSION OF STOLEN PROPERTY,17
968,19,OTHER STATE LAWS (NON PENAL LAW),78
969,19,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),20
970,19,CRIMINAL MISCHIEF & RELATED OFFENSES,348
971,19,DANGEROUS WEAPONS,740
972,19,MURDER & NON-NEGL. MANSLAUGHTER,23
973,19,DISORDERLY CONDUCT,62
974,19,THEFT-FRAUD,10
975,19,GAMBLING,16
976,19,DANGEROUS DRUGS,4646
977,19,OFFENSES INVOLVING FRAUD,9
978,19,FORGERY,152
979,19,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,152
980,19,RAPE,19
981,19,FORCIBLE TOUCHING,15
982,19,OTHER OFFENSES RELATED TO THEFT,1325
983,19,VEHICLE AND TRAFFIC LAWS,425
984,19,OTHER STATE LAWS,871
985,19,SEX CRIMES,39
986,19,LOITERING,1
987,19,PETIT LARCENY,109
988,19,HARRASSMENT 2,7
989,19,FRAUDS,109
990,19,BURGLAR'S TOOLS,1
991,19,INTOXICATED & IMPAIRED DRIVING,132
992,19,JOSTLING,5
993,19,GRAND LARCENY,144
994,19,ADMINISTRATIVE CODE,1
995,19,POSSESSION OF STOLEN PROPERTY 5,248
996,19,HOMICIDE-NEGLIGENT-VEHICLE,1
997,19,ROBBERY,419
998,19,PROSTITUTION & RELATED OFFENSES,326
999,19,OFFENSES AGAINST PUBLIC SAFETY,4
1000,19,GRAND LARCENY OF MOTOR VEHICLE,31
1001,19,CRIMINAL TRESPASS,469
1002,19,ANTICIPATORY OFFENSES,4
1003,19,MISCELLANEOUS PENAL LAW,777
1004,19,ALCOHOLIC BEVERAGE CONTROL LAW,11
1005,19,F.C.A. P.I.N.O.S.,10
1006,19,ASSAULT 3 & RELATED OFFENSES,1547
1007,19,PARKING OFFENSES,1
1008,20,GAMBLING,9
1009,20,OTHER OFFENSES RELATED TO THEFT,131
1010,20,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),60
1011,20,HARASSMENT,38
1012,20,ARSON,9
1013,20,ALCOHOLIC BEVERAGE CONTROL LAW,21
1014,20,SEX CRIMES,21
1015,20,ASSAULT 3 & RELATED OFFENSES,669
1016,20,OFFENSES INVOLVING FRAUD,17
1017,20,MURDER & NON-NEGL. MANSLAUGHTER,11
1018,20,KIDNAPPING & RELATED OFFENSES,2
1019,20,FORCIBLE TOUCHING,30
1020,20,OTHER STATE LAWS,217
1021,20,OTHER TRAFFIC INFRACTION,121
1022,20,OTHER STATE LAWS (NON PENAL LAW),77
1023,20,OFFENSES AGAINST THE PERSON,31
1024,20,DANGEROUS DRUGS,1211
1025,20,CRIMINAL MISCHIEF & RELATED OF,2
1026,20,BURGLAR'S TOOLS,10
1027,20,MISCELLANEOUS PENAL LAW,303
1028,20,CRIMINAL TRESPASS,92
1029,20,RAPE,7
1030,20,MOVING INFRACTIONS,3
1031,20,DISORDERLY CONDUCT,14
1032,20,OFFENSES AGAINST PUBLIC SAFETY,3
1033,20,ESCAPE 3,1
1034,20,POSSESSION OF STOLEN PROPERTY,11
1035,20,FELONY ASSAULT,257
1036,20,FORGERY,40
1037,20,OTHER STATE LAWS (NON PENAL LA,8
1038,20,CRIMINAL MISCHIEF & RELATED OFFENSES,253
1039,20,THEFT-FRAUD,8
1040,20,INTOXICATED & IMPAIRED DRIVING,302
1041,20,POSSESSION OF STOLEN PROPERTY 5,529
1042,20,FRAUDS,22
1043,20,BURGLARY,115
1044,20,PETIT LARCENY,133
1045,20,PROSTITUTION & RELATED OFFENSES,53
1046,20,GRAND LARCENY OF MOTOR VEHICLE,19
1047,20,GRAND LARCENY,126
1048,20,INTOXICATED/IMPAIRED DRIVING,12
1049,20,DANGEROUS WEAPONS,192
1050,20,VEHICLE AND TRAFFIC LAWS,238
1051,20,ROBBERY,195
1052,20,F.C.A. P.I.N.O.S.,7
1053,20,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,48
1054,20,OFFENSES AGAINST PUBLIC ADMINISTRATION,105
1055,21,FORCIBLE TOUCHING,18
1056,21,KIDNAPPING & RELATED OFFENSES,9
1057,21,OTHER TRAFFIC INFRACTION,76
1058,21,POSSESSION OF STOLEN PROPERTY 5,295
1059,21,"UNDER THE INFLUENCE, DRUGS",1
1060,21,INTOXICATED/IMPAIRED DRIVING,17
1061,21,UNLAWFUL POSS. WEAP. ON SCHOOL GROUNDS,1
1062,21,PETIT LARCENY,82
1063,21,OFFENSES INVOLVING FRAUD,10
1064,21,ROBBERY,311
1065,21,ALCOHOLIC BEVERAGE CONTROL LAW,16
1066,21,POSSESSION OF STOLEN PROPERTY,16
1067,21,OFFENSES RELATED TO CHILDREN,1
1068,21,BURGLARY,143
1069,21,MOVING INFRACTIONS,1
1070,21,"LOITERING/GAMBLING (CARDS, DICE, ETC)",1
1071,21,ANTICIPATORY OFFENSES,1
1072,21,OTHER OFFENSES RELATED TO THEFT,328
1073,21,CHILD ABANDONMENT/NON SUPPORT 1,1
1074,21,OFFENSES AGAINST PUBLIC ADMINISTRATION,177
1075,21,MISCELLANEOUS PENAL LAW,287
1076,21,SEX CRIMES,21
1077,21,CRIMINAL MISCHIEF & RELATED OF,8
1078,21,GRAND LARCENY OF MOTOR VEHICLE,8
1079,21,HARASSMENT,57
1080,21,FORGERY,56
1081,21,RAPE,8
1082,21,VEHICLE AND TRAFFIC LAWS,195
1083,21,DANGEROUS WEAPONS,273
1084,21,HARRASSMENT 2,3
1085,21,BURGLAR'S TOOLS,8
1086,21,ASSAULT 3 & RELATED OFFENSES,693
1087,21,CRIMINAL TRESPASS,202
1088,21,THEFT-FRAUD,7
1089,21,F.C.A. P.I.N.O.S.,7
1090,21,PROSTITUTION & RELATED OFFENSES,40
1091,21,FRAUDS,28
1092,21,FELONY ASSAULT,251
1093,21,MURDER & NON-NEGL. MANSLAUGHTER,12
1094,21,DISORDERLY CONDUCT,29
1095,21,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),36
1096,21,ARSON,5
1097,21,OFFENSES AGAINST PUBLIC SAFETY,5
1098,21,DANGEROUS DRUGS,1527
1099,21,INTOXICATED & IMPAIRED DRIVING,181
1100,21,OTHER STATE LAWS (NON PENAL LA,2
1101,21,OFFENSES AGAINST THE PERSON,44
1102,21,GRAND LARCENY,170
1103,21,OTHER STATE LAWS (NON PENAL LAW),21
1104,21,OTHER STATE LAWS,659
1105,21,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,64
1106,21,CRIMINAL MISCHIEF & RELATED OFFENSES,278
1107,22,ARSON,4
1108,22,F.C.A. P.I.N.O.S.,7
1109,22,GAMBLING,17
1110,22,FORGERY,137
1111,22,MOVING INFRACTIONS,4
1112,22,"HOMICIDE-NEGLIGENT,UNCLASSIFIED",1
1113,22,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,104
1114,22,OTHER STATE LAWS (NON PENAL LAW),41
1115,22,OFFENSES AGAINST THE PERSON,41
1116,22,OFFENSES AGAINST PUBLIC SAFETY,4
1117,22,BURGLARY,172
1118,22,FRAUDS,39
1119,22,OFFENSES RELATED TO CHILDREN,6
1120,22,OTHER TRAFFIC INFRACTION,163
1121,22,OFFENSES INVOLVING FRAUD,37
1122,22,ROBBERY,399
1123,22,PETIT LARCENY,216
1124,22,HARASSMENT,36
1125,22,OTHER OFFENSES RELATED TO THEFT,431
1126,22,OFFENSES AGAINST PUBLIC ADMINISTRATION,168
1127,22,VEHICLE AND TRAFFIC LAWS,239
1128,22,ALCOHOLIC BEVERAGE CONTROL LAW,5
1129,22,INTOXICATED/IMPAIRED DRIVING,12
1130,22,DISORDERLY CONDUCT,32
1131,22,PROSTITUTION & RELATED OFFENSES,5
1132,22,DANGEROUS DRUGS,1998
1133,22,DANGEROUS WEAPONS,380
1134,22,CRIMINAL TRESPASS,281
1135,22,POSSESSION OF STOLEN PROPERTY,26
1136,22,MISCELLANEOUS PENAL LAW,341
1137,22,CRIMINAL MISCHIEF & RELATED OF,1
1138,22,GRAND LARCENY OF MOTOR VEHICLE,16
1139,22,CRIMINAL MISCHIEF & RELATED OFFENSES,344
1140,22,HOMICIDE-NEGLIGENT-VEHICLE,1
1141,22,RAPE,8
1142,22,CHILD ABANDONMENT/NON SUPPORT,2
1143,22,BURGLAR'S TOOLS,8
1144,22,SEX CRIMES,20
1145,22,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),83
1146,22,OTHER STATE LAWS,496
1147,22,GRAND LARCENY,195
1148,22,FORCIBLE TOUCHING,10
1149,22,INTOXICATED & IMPAIRED DRIVING,150
1150,22,FELONY ASSAULT,371
1151,22,ANTICIPATORY OFFENSES,1
1152,22,OTHER STATE LAWS (NON PENAL LA,14
1153,22,THEFT-FRAUD,15
1154,22,ASSAULT 3 & RELATED OFFENSES,912
1155,22,POSSESSION OF STOLEN PROPERTY 5,616
1156,22,HARRASSMENT 2,9
1157,22,MURDER & NON-NEGL. MANSLAUGHTER,25
1158,23,MOVING INFRACTIONS,5
1159,23,DANGEROUS WEAPONS,490
1160,23,F.C.A. P.I.N.O.S.,7
1161,23,VEHICLE AND TRAFFIC LAWS,384
1162,23,OTHER TRAFFIC INFRACTION,408
1163,23,FRAUDULENT ACCOSTING,2
1164,23,HARRASSMENT 2,6
1165,23,CRIMINAL MISCHIEF & RELATED OFFENSES,355
1166,23,BURGLAR'S TOOLS,8
1167,23,ARSON,1
1168,23,MISCELLANEOUS PENAL LAW,528
1169,23,INTOXICATED/IMPAIRED DRIVING,9
1170,23,FELONY ASSAULT,519
1171,23,OFFENSES AGAINST PUBLIC SAFETY,7
1172,23,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),11
1173,23,HOMICIDE-NEGLIGENT-VEHICLE,1
1174,23,CRIMINAL TRESPASS,544
1175,23,OTHER OFFENSES RELATED TO THEFT,710
1176,23,ADMINISTRATIVE CODE,4
1177,23,POSSESSION OF STOLEN PROPERTY,9
1178,23,FORCIBLE TOUCHING,11
1179,23,ASSAULT 3 & RELATED OFFENSES,953
1180,23,CRIMINAL MISCHIEF & RELATED OF,9
1181,23,DANGEROUS DRUGS,2628
1182,23,PETIT LARCENY,129
1183,23,OFFENSES INVOLVING FRAUD,24
1184,23,POSSESSION OF STOLEN PROPERTY 5,247
1185,23,ROBBERY,249
1186,23,THEFT-FRAUD,16
1187,23,OTHER STATE LAWS,1130
1188,23,DISORDERLY CONDUCT,59
1189,23,FORGERY,253
1190,23,OFFENSES AGAINST PUBLIC ADMINISTRATION,285
1191,23,MURDER & NON-NEGL. MANSLAUGHTER,34
1192,23,FRAUDS,74
1193,23,OFFENSES RELATED TO CHILDREN,25
1194,23,HARASSMENT,79
1195,23,SEX CRIMES,45
1196,23,GRAND LARCENY,81
1197,23,RAPE,12
1198,23,INTOXICATED & IMPAIRED DRIVING,41
1199,23,OTHER STATE LAWS (NON PENAL LAW),278
1200,23,PROSTITUTION & RELATED OFFENSES,147
1201,23,OTHER STATE LAWS (NON PENAL LA,20
1202,23,OFFENSES AGAINST THE PERSON,20
1203,23,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,111
1204,23,BURGLARY,120
1205,23,ALCOHOLIC BEVERAGE CONTROL LAW,12
1206,23,GAMBLING,40
1207,23,GRAND LARCENY OF MOTOR VEHICLE,24
1208,24,POSSESSION OF STOLEN PROPERTY,34
1209,24,OTHER STATE LAWS (NON PENAL LA,5
1210,24,INTOXICATED & IMPAIRED DRIVING,417
1211,24,ROBBERY,331
1212,24,FORCIBLE TOUCHING,26
1213,24,OFFENSES RELATED TO CHILDREN,6
1214,24,MURDER & NON-NEGL. MANSLAUGHTER,28
1215,24,FRAUDS,26
1216,24,OFFENSES AGAINST PUBLIC SAFETY,5
1217,24,F.C.A. P.I.N.O.S.,7
1218,24,CRIMINAL TRESPASS,378
